id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((((x9 + x8) + (Abs(x2) ^ t0)) + (x5 / (t1 - (x6 + x0)))) + ((x1 + x4) + ((x7 * x9) * Sqrt(Abs((((t2 + Sin(Log(x2))) - (t3 / (x7 * x9))) + ((t4 * x3) * Log((Sqrt(Abs(Exp(Sin(x1)))) * x5))))))))))),1.1258663171005383;1.4708849876919508;-1.3283339955934927;-6.644259410231666;0.2838367398812155,49,0.3610993895121213,0.40886519824375356,0.4352527005341399,0.4103899686843048
