gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
12,3356.9067,1504.032,2960.5708,13472.063,13472.063,15414.259,3366.0623,5688.8696,36486.18,36486.18,3074.1455,2588.272,2970.2156,5726.6113,5726.6113,3156.82,2658.5876,3018.8374,5784.892,5784.892,19,15,16,44,44
13,3272.5303,1504.032,2252.287,13472.063,13472.063,13563.196,3366.0623,5688.8696,36486.18,36486.18,3052.0198,2588.272,2784.4846,5726.6113,5726.6113,3155.9062,2658.5876,2824.932,5784.892,5784.892,19,11,15,52,52
14,2960.5698,1504.032,1573.4758,13118.941,13118.941,13563.196,2421.63,3366.0623,32745.318,32745.318,2970.2153,2588.272,2606.4822,5634.013,5634.013,3107.1296,2658.5876,2721.2507,5705.7295,5705.7295,27,16,17,64,64
15,2819.1052,1208.0422,1504.032,13118.941,13118.941,10067.593,1849.4039,2421.63,31912.098,31912.098,2933.1196,2510.6558,2588.272,5634.013,5634.013,3018.776,2631.6174,2658.5876,5705.7295,5705.7295,27,16,17,50,50
16,1806.2028,1208.0422,1316.7915,13118.368,13118.368,6498.4697,1849.4039,2421.63,31999.209,31999.209,2667.5093,2510.6558,2539.1726,5633.863,5633.863,2821.7214,2631.6174,2658.5876,5711.935,5711.935,27,16,19,96,96
17,1806.2028,1208.0422,1316.7915,13117.271,13117.271,6498.4697,1849.4039,2335.8984,32042.625,32042.625,2667.5093,2510.6558,2539.1726,5633.575,5633.575,2825.1611,2631.6174,2658.5876,5721.281,5721.281,34,16,19,96,96
18,1806.2028,1043.151,1255.5159,13117.271,13117.271,4412.233,2335.8984,2785.7305,32042.625,32042.625,2667.5093,2467.4167,2523.1045,5633.575,5633.575,2825.1611,2658.5876,2696.3452,5721.281,5721.281,34,16,19,84,84
19,1523.4178,1043.151,1167.863,13117.271,13117.271,3366.0623,1504.3794,1792.2437,32042.625,32042.625,2593.3555,2467.4167,2500.1196,5633.575,5633.575,2825.1611,2658.5876,2662.9841,5721.281,5721.281,58,16,19,98,98
20,1504.032,809.10144,868.30566,12636.042,12636.042,4665.7974,1217.539,1792.2437,38616.53,38616.53,2588.272,2406.0427,2421.5676,5507.384,5507.384,2751.8496,2592.3267,2658.5876,5533.967,5533.967,53,9,16,81,81
21,1465.5817,809.10144,830.52203,4654.5776,4654.5776,3659.6428,688.47986,1792.2437,23782.92,23782.92,2578.1895,2406.0427,2411.6597,3414.4297,3414.4297,2753.8535,2658.5876,2662.9841,3496.4727,3496.4727,67,16,19,96,96
22,1373.2012,709.0713,809.10144,4654.5776,4654.5776,4926.2227,1157.204,1792.2437,23782.92,23782.92,2553.9648,2379.812,2406.0427,3414.4297,3414.4297,2727.9604,2652.135,2658.5876,3496.4727,3496.4727,65,16,19,90,90
23,1297.6149,709.0713,805.36365,4654.5776,4654.5776,3827.7383,1157.204,1792.2437,23782.92,23782.92,2534.144,2379.812,2405.0625,3414.4297,3414.4297,2684.102,2650.9746,2658.5876,3496.4727,3496.4727,56,19,24,98,98
24,1109.8052,600.30396,782.192,4021.979,4021.979,2385.4553,1611.2701,1694.1798,23415.115,23415.115,2484.8953,2351.2903,2398.9863,3248.5454,3248.5454,2691.6995,2619.0698,2621.733,3333.047,3333.047,56,19,24,93,93
25,1109.8052,600.30396,686.1216,4021.979,4021.979,2385.4553,1519.5233,1694.1798,23415.115,23415.115,2484.8953,2351.2903,2373.794,3248.5454,3248.5454,2691.6995,2619.0698,2621.733,3333.047,3333.047,56,19,24,99,99
26,1104.7418,583.58417,600.30396,4021.979,4021.979,2108.6404,1111.1929,1519.5233,23415.115,23415.115,2483.5674,2346.906,2351.2903,3248.5454,3248.5454,2681.7854,2619.0698,2624.6567,3333.047,3333.047,86,19,24,99,99
27,1104.7418,474.45096,600.30396,4021.979,4021.979,2691.8857,1515.225,1661.0906,23415.115,23415.115,2483.5674,2318.2883,2351.2903,3248.5454,3248.5454,2680.5046,2624.6567,2630.048,3333.047,3333.047,70,19,24,97,97
28,1104.7418,451.89285,529.0229,2318.7634,2318.7634,2275.547,1078.1466,1225.2559,12765.558,12765.558,2483.5674,2312.373,2332.5986,2801.9165,2801.9165,2669.6462,2579.3262,2624.6567,3047.5938,3047.5938,90,19,19,100,100
29,1104.7418,451.89285,488.81915,2318.7634,2318.7634,2219.8022,1078.1466,1225.2559,12765.558,12765.558,2483.5674,2312.373,2322.056,2801.9165,2801.9165,2668.7732,2579.3262,2611.2122,3047.5938,3047.5938,90,19,19,100,100
30,1104.7418,342.19183,451.89285,2318.7634,2318.7634,2208.7134,978.71094,1073.3972,12765.558,12765.558,2483.5674,2283.6064,2312.373,2801.9165,2801.9165,2668.7732,2568.0352,2583.0347,3047.5938,3047.5938,88,19,21,100,100
31,1104.7418,342.08316,451.89285,2318.7634,2318.7634,1801.0944,980.86536,1073.3972,12765.558,12765.558,2483.5674,2283.578,2312.373,2801.9165,2801.9165,2668.7732,2571.927,2624.6567,2859.917,2859.917,88,19,21,96,96
32,801.19495,306.89844,451.89285,2318.7634,2318.7634,1801.0944,599.29816,1073.3972,12765.558,12765.558,2403.9692,2274.3516,2312.373,2801.9165,2801.9165,2669.6462,2588.9773,2624.6567,2859.917,2859.917,86,19,26,96,96
33,761.5732,306.89844,451.87674,2318.7634,2318.7634,1976.2145,599.29816,995.1419,12765.558,12765.558,2393.5793,2274.3516,2312.3687,2801.9165,2801.9165,2675.3164,2588.9773,2624.6567,2859.917,2859.917,89,19,26,99,99
34,746.0408,306.89844,451.87674,2318.7634,2318.7634,1792.2437,599.29816,1426.353,12765.558,12765.558,2389.5063,2274.3516,2312.3687,2801.9165,2801.9165,2662.9841,2582.0688,2588.9773,2859.917,2859.917,86,19,26,98,98
35,746.0408,301.38705,438.67462,2318.7634,2318.7634,2011.2762,615.2084,1074.7085,12765.558,12765.558,2389.5063,2272.9062,2308.9067,2801.9165,2801.9165,2651.7488,2582.0688,2585.8125,2859.917,2859.917,82,19,67,98,98
36,729.81146,301.38705,438.67462,2318.7634,2318.7634,2011.2762,615.2084,1078.5026,12765.558,12765.558,2385.2507,2272.9062,2308.9067,2801.9165,2801.9165,2726.778,2586.9395,2609.8376,2859.917,2859.917,89,19,79,98,98
37,718.72296,301.38705,413.3237,2318.7634,2318.7634,2664.5989,615.2084,1078.5026,12765.558,12765.558,2382.343,2272.9062,2302.259,2801.9165,2801.9165,2709.8777,2586.9395,2609.8376,2859.917,2859.917,88,19,66,98,98
38,563.00006,301.38705,413.3237,2231.2786,2231.2786,2070.8704,615.2084,1100.299,9274.144,9274.144,2341.5083,2272.9062,2302.259,2778.9756,2778.9756,2688.998,2586.9395,2611.5593,3081.0117,3081.0117,90,66,68,100,100
39,555.6917,301.38705,413.3237,2231.2786,2231.2786,2070.8704,615.2084,1100.299,9274.144,9274.144,2339.5918,2272.9062,2302.259,2778.9756,2778.9756,2710.1514,2586.9395,2611.5593,3081.0117,3081.0117,90,66,79,99,99
40,529.39355,301.38705,413.3237,1364.8546,1364.8546,2070.8704,615.2084,720.1371,5368.183,5368.183,2332.6958,2272.9062,2302.259,2551.7761,2551.7761,2710.1514,2545.8179,2586.9395,3081.6597,3081.6597,90,66,70,98,98
41,529.2847,301.38705,413.3237,1277.2623,1277.2623,2070.8704,615.2084,725.00696,5368.183,5368.183,2332.6672,2272.9062,2302.259,2528.807,2528.807,2710.1514,2541.1396,2586.9395,3081.6597,3081.6597,90,66,70,100,100
42,503.7945,301.38705,341.0236,1277.2623,1277.2623,1913.8646,615.2084,1408.061,4120.337,4120.337,2325.983,2272.9062,2283.3,2528.807,2528.807,2650.2349,2580.885,2586.9395,3099.565,3099.565,91,70,87,100,100
43,503.7945,301.38705,327.3594,1267.1246,1267.1246,1904.1052,615.2084,907.94354,4120.337,4120.337,2325.983,2272.9062,2279.717,2526.1487,2526.1487,2678.2622,2583.8843,2586.9395,3099.565,3099.565,92,70,88,100,100
44,503.7945,301.38705,325.96512,1200.269,1200.269,1481.8536,615.2084,907.94354,4120.337,4120.337,2325.983,2272.9062,2279.3513,2508.6172,2508.6172,2678.2622,2586.9395,2627.2744,3099.565,3099.565,93,70,73,100,100
45,503.7945,301.38705,321.05197,1200.269,1200.269,1451.7715,615.2084,907.94354,4089.2354,4089.2354,2325.983,2272.9062,2278.063,2508.6172,2508.6172,2668.715,2586.9395,2602.1643,3121.375,3121.375,91,70,73,100,100
46,485.3621,301.38705,320.38553,1043.4128,1043.4128,1715.2065,615.2084,926.3834,5604.049,5604.049,2321.1494,2272.9062,2277.8882,2467.4854,2467.4854,2739.9158,2586.9395,2602.1643,3161.6694,3161.6694,94,73,81,100,100
47,400.30316,301.38705,318.28998,1043.4128,1043.4128,1767.4795,615.2084,926.3834,2751.7036,2751.7036,2298.8447,2272.9062,2277.3386,2467.4854,2467.4854,2710.951,2554.2966,2586.9395,3161.6694,3161.6694,94,70,81,100,100
48,382.95154,300.0669,316.60184,1043.4128,1043.4128,1424.1454,626.49133,926.3834,2751.7036,2751.7036,2294.2947,2272.56,2276.896,2467.4854,2467.4854,2710.951,2583.3857,2586.0686,3161.6694,3161.6694,95,89,90,100,100
49,381.66653,300.0669,303.8431,909.24164,909.24164,1659.4082,626.49133,1032.0101,2976.5642,2976.5642,2293.9578,2272.56,2273.5503,2432.302,2432.302,2710.951,2583.3857,2586.0686,3165.158,3165.158,97,89,93,99,99
50,381.66653,299.27576,300.0669,870.3611,870.3611,1864.1973,626.49133,961.1856,2956.6375,2956.6375,2293.9578,2272.3525,2272.56,2422.1064,2422.1064,2668.712,2558.6514,2583.3857,3165.158,3165.158,96,87,89,99,99
51,381.66653,297.7787,300.0669,870.3611,870.3611,1659.4082,626.49133,961.1856,2988.6052,2988.6052,2293.9578,2271.96,2272.56,2422.1064,2422.1064,2697.2383,2558.6514,2574.3713,3165.158,3165.158,98,87,89,100,100
52,381.66653,297.7787,297.78604,870.3611,870.3611,1659.4082,591.43646,1000.30206,2988.6052,2988.6052,2293.9578,2271.96,2271.962,2422.1064,2422.1064,2630.617,2574.3713,2587.1802,3165.158,3165.158,95,78,85,100,100
53,376.73834,297.7787,297.78604,870.3611,870.3611,1659.4082,591.43646,869.0753,2988.6052,2988.6052,2292.6655,2271.96,2271.962,2422.1064,2422.1064,2630.617,2536.8066,2574.3713,3156.2698,3156.2698,94,79,81,100,100
54,350.85,293.38007,294.53943,826.5525,826.5525,1543.7585,572.4289,1233.4819,2988.6052,2988.6052,2285.8767,2270.8066,2271.1106,2410.6187,2410.6187,2625.9382,2576.319,2580.3674,2934.748,2934.748,94,77,85,100,100
55,350.85,277.6878,293.38007,826.5525,826.5525,1543.7585,572.4289,1270.889,2523.3635,2523.3635,2285.8767,2266.6917,2270.8066,2410.6187,2410.6187,2625.9382,2575.8203,2576.319,3009.3,3009.3,94,77,85,100,100
56,339.22635,277.6878,291.23193,784.59595,784.59595,1511.1119,551.53925,995.2681,2523.3635,2523.3635,2282.8289,2266.6917,2270.2434,2399.6167,2399.6167,2669.679,2573.8982,2575.8203,3009.3,3009.3,93,77,82,100,100
57,326.06882,275.6445,291.23193,784.59595,784.59595,1388.2462,551.53925,995.2681,2533.8164,2533.8164,2279.3784,2266.156,2270.2434,2399.6167,2399.6167,2679.755,2573.8982,2575.8203,3007.83,3007.83,93,77,82,98,98
58,326.01645,275.63367,291.23193,784.59595,784.59595,1388.2462,551.53925,1024.3713,2530.1133,2530.1133,2279.3647,2266.153,2270.2434,2399.6167,2399.6167,2679.755,2575.8203,2591.2988,2934.748,2934.748,93,82,91,98,98
59,326.01645,275.63367,291.23193,784.448,784.448,1388.2462,551.53925,998.2474,2530.1133,2530.1133,2279.3647,2266.153,2270.2434,2399.578,2399.578,2638.6416,2575.8203,2591.2988,2902.3262,2902.3262,96,80,92,99,99
60,326.01645,254.09302,291.23193,784.4475,784.4475,1388.2462,551.53925,1112.2358,2533.9446,2533.9446,2279.3647,2260.5046,2270.2434,2399.5776,2399.5776,2675.8003,2575.8203,2591.2988,3084.564,3084.564,96,92,93,99,99
61,324.30887,238.08163,268.8086,771.7631,771.7631,1197.3773,551.53925,661.4538,2386.8728,2386.8728,2278.917,2256.306,2264.3633,2396.2515,2396.2515,2656.8225,2560.124,2591.2988,2733.9355,2733.9355,98,86,86,99,99
62,320.3728,238.08163,268.8086,771.7631,771.7631,1180.0175,542.85236,661.4538,2386.8728,2386.8728,2277.8848,2256.306,2264.3633,2396.2515,2396.2515,2656.8225,2560.124,2594.2356,2733.9355,2733.9355,98,86,86,99,99
63,310.30997,237.4904,268.8086,759.04614,759.04614,1180.0175,542.85236,661.4538,2386.8728,2386.8728,2275.246,2256.151,2264.3633,2392.9167,2392.9167,2624.9885,2560.124,2594.2356,2689.1775,2689.1775,97,80,86,99,99
64,291.23193,237.4904,263.7807,738.61975,738.61975,1320.7416,542.85236,616.8455,2386.8728,2386.8728,2270.2434,2256.151,2263.045,2387.5605,2387.5605,2617.7246,2555.009,2594.2356,3160.6821,3160.6821,98,86,86,99,99
65,291.19922,235.97717,263.7807,738.61975,738.61975,1381.6707,520.06366,616.8455,2842.877,2842.877,2270.2349,2255.7542,2263.045,2387.5605,2387.5605,2645.458,2555.009,2585.6995,3160.6821,3160.6821,98,86,86,99,99
66,291.19922,235.97717,257.01047,738.61975,738.61975,1381.6707,520.06366,616.8455,2851.7883,2851.7883,2270.2349,2255.7542,2261.2695,2387.5605,2387.5605,2645.458,2585.6995,2590.1768,3160.6821,3160.6821,96,84,86,99,99
67,291.19922,235.97717,255.71915,721.276,721.276,1381.6707,528.09735,616.8455,1622.8796,1622.8796,2270.2349,2255.7542,2260.931,2383.0125,2383.0125,2639.575,2566.488,2581.7812,3160.6821,3160.6821,93,89,90,99,99
68,291.19922,235.97717,252.226,630.2034,630.2034,1108.2887,533.03406,616.8455,1622.8796,1622.8796,2270.2349,2255.7542,2260.015,2359.1309,2359.1309,2645.5342,2566.488,2577.3586,3035.042,3035.042,97,90,91,100,100
69,291.19922,235.79381,252.226,630.2034,630.2034,1116.7339,533.03406,616.8455,1622.8796,1622.8796,2270.2349,2255.706,2260.015,2359.1309,2359.1309,2648.913,2577.3586,2581.7812,3035.042,3035.042,97,91,93,100,100
70,291.19922,235.79128,252.226,630.2034,630.2034,1116.477,533.03406,616.8455,1638.0608,1638.0608,2270.2349,2255.7053,2260.015,2359.1309,2359.1309,2645.5342,2577.3586,2581.7812,3092.1707,3092.1707,98,90,91,100,100
71,291.19922,230.39313,246.36005,623.93744,623.93744,1242.1276,533.03406,616.8455,1922.7559,1922.7559,2270.2349,2254.2898,2258.4768,2357.4875,2357.4875,2627.4146,2537.9104,2560.371,3049.9683,3049.9683,95,89,90,99,99
72,291.19922,230.39313,246.36005,618.7775,618.7775,1242.1276,533.03406,616.8455,1922.7559,1922.7559,2270.2349,2254.2898,2258.4768,2356.1345,2356.1345,2627.4146,2537.9104,2560.371,3049.9683,3049.9683,95,89,90,99,99
73,291.19922,230.39313,245.9643,602.7728,602.7728,1381.6707,533.03406,616.8455,1922.7559,1922.7559,2270.2349,2254.2898,2258.373,2351.9377,2351.9377,2627.4146,2560.371,2571.0378,3049.9683,3049.9683,97,89,91,100,100
74,283.77307,230.39313,245.9643,548.48083,548.48083,1530.2174,533.03406,837.8424,3138.8413,3138.8413,2268.2874,2254.2898,2258.373,2337.701,2337.701,2627.4146,2561.0928,2577.3586,3242.3232,3242.3232,95,91,92,100,100
75,268.50723,230.33278,244.77267,548.48083,548.48083,1415.5536,533.03406,1033.6031,1735.583,1735.583,2264.2844,2254.274,2258.0605,2337.701,2337.701,2639.3125,2554.4656,2561.0928,3100.4897,3100.4897,95,91,92,99,99
76,266.4489,230.33278,244.77267,548.48083,548.48083,1381.6707,533.03406,1033.6031,1637.233,1637.233,2263.7446,2254.274,2258.0605,2337.701,2337.701,2639.3125,2554.4656,2557.939,3199.7908,3199.7908,95,88,91,99,99
77,264.1868,203.92836,207.66734,533.7524,533.7524,1381.6707,533.03406,1033.6031,3196.3418,3196.3418,2263.1514,2247.35,2248.3306,2333.8386,2333.8386,2647.6292,2557.939,2567.4194,3199.7908,3199.7908,95,88,91,99,99
78,256.92575,203.92836,207.66734,533.7524,533.7524,1416.1248,536.21875,871.1231,3196.3418,3196.3418,2261.2473,2247.35,2248.3306,2333.8386,2333.8386,2647.6292,2553.6775,2557.939,3218.1567,3218.1567,98,88,89,99,99
79,256.92575,203.92836,207.66734,533.7524,533.7524,1416.1248,536.21875,871.1231,3196.3418,3196.3418,2261.2473,2247.35,2248.3306,2333.8386,2333.8386,2647.6292,2560.6934,2568.2283,3218.1567,3218.1567,98,89,91,99,99
80,256.92575,203.92836,207.66734,533.7524,533.7524,1416.1248,536.21875,871.1231,3196.3418,3196.3418,2261.2473,2247.35,2248.3306,2333.8386,2333.8386,2647.6292,2560.6934,2568.2283,3218.1567,3218.1567,98,89,91,99,99
81,256.80862,203.92836,207.66734,533.7524,533.7524,1416.1248,536.21875,871.1231,3196.3418,3196.3418,2261.2166,2247.35,2248.3306,2333.8386,2333.8386,2647.6292,2568.2283,2570.0415,3220.1045,3220.1045,98,89,91,99,99
82,256.7294,203.68031,205.25394,533.7524,533.7524,1641.289,536.21875,871.1231,2337.4294,2337.4294,2261.1958,2247.285,2247.6975,2333.8386,2333.8386,2647.6292,2570.0415,2575.3748,3257.4697,3257.4697,98,91,94,99,99
83,250.32759,203.13223,205.25394,533.3865,533.3865,1666.156,536.21875,714.8431,3242.7522,3242.7522,2259.517,2247.1414,2247.6975,2333.7427,2333.7427,2645.5764,2570.0415,2575.3748,3262.789,3262.789,97,89,91,100,100
84,250.32759,203.13223,203.66783,533.3865,533.3865,1666.156,536.21875,714.8431,3242.7522,3242.7522,2259.517,2247.1414,2247.2817,2333.7427,2333.7427,2645.5764,2570.0415,2575.3748,3262.789,3262.789,97,89,91,100,100
85,250.32759,188.9242,203.66783,533.3865,533.3865,1666.156,536.21875,714.8431,3242.7522,3242.7522,2259.517,2243.4155,2247.2817,2333.7427,2333.7427,2645.5764,2570.0415,2575.3748,3262.789,3262.789,97,89,91,100,100
86,250.32759,188.9242,203.66783,503.52438,503.52438,1416.1248,536.21875,714.8431,3242.7522,3242.7522,2259.517,2243.4155,2247.2817,2325.912,2325.912,2619.1501,2570.0415,2575.3748,3262.789,3262.789,97,91,94,100,100
87,250.32759,188.9242,203.58734,503.52438,503.52438,1416.1248,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.4155,2247.2605,2325.912,2325.912,2619.1501,2546.5442,2570.0415,3262.789,3262.789,98,91,94,100,100
88,250.32759,188.9242,203.58734,448.24603,448.24603,1712.825,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.4155,2247.2605,2311.4167,2311.4167,2662.917,2546.5442,2570.0415,3262.789,3262.789,98,91,94,100,100
89,250.32759,188.62979,203.58734,448.24603,448.24603,1712.825,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.3384,2247.2605,2311.4167,2311.4167,2662.917,2546.5442,2570.0415,3262.789,3262.789,98,91,94,100,100
90,250.32759,188.53615,203.58734,406.2168,406.2168,1416.1248,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.3137,2247.2605,2300.3955,2300.3955,2618.7488,2546.5442,2570.0415,3262.789,3262.789,98,84,91,100,100
91,250.32759,188.34451,203.58734,406.2168,406.2168,1416.1248,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.2634,2247.2605,2300.3955,2300.3955,2618.7488,2546.5442,2570.0415,3262.789,3262.789,98,84,91,99,99
92,250.32759,188.34451,203.58734,406.2168,406.2168,1416.1248,536.21875,776.9171,3242.7522,3242.7522,2259.517,2243.2634,2247.2605,2300.3955,2300.3955,2618.5327,2546.5442,2570.0415,3262.789,3262.789,97,84,91,99,99
93,247.7506,188.2885,203.58734,406.2168,406.2168,1416.1248,584.41534,776.9171,3242.7522,3242.7522,2258.8413,2243.2488,2247.2605,2300.3955,2300.3955,2618.5327,2546.5442,2555.2776,3262.789,3262.789,97,84,93,99,99
94,247.29182,188.2885,203.58734,406.2168,406.2168,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2300.3955,2300.3955,2618.5327,2546.5442,2555.2776,3262.789,3262.789,97,84,93,99,99
95,247.29182,188.2885,203.58734,406.2168,406.2168,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2300.3955,2300.3955,2616.094,2546.5442,2555.2776,3262.789,3262.789,97,84,93,99,99
96,247.29182,188.2885,203.58734,406.2168,406.2168,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2300.3955,2300.3955,2616.094,2546.5442,2552.86,3262.789,3262.789,97,84,93,99,99
97,247.29182,188.2885,203.58734,406.2168,406.2168,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2300.3955,2300.3955,2616.094,2546.5442,2552.86,3262.789,3262.789,97,84,93,99,99
98,247.29182,188.2885,203.58734,406.2168,406.2168,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2300.3955,2300.3955,2616.094,2546.5442,2552.86,3262.789,3262.789,97,84,93,99,99
99,247.29182,188.2885,203.58734,398.58752,398.58752,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2298.3948,2298.3948,2616.094,2546.5442,2552.86,3262.789,3262.789,97,91,93,99,99
100,247.29182,188.2885,203.58734,398.58752,398.58752,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2488,2247.2605,2298.3948,2298.3948,2616.094,2546.5442,2552.86,3262.789,3262.789,97,91,93,99,99
101,247.29182,188.28479,203.58734,398.58752,398.58752,1416.1248,574.70233,776.9171,3242.7522,3242.7522,2258.7212,2243.2478,2247.2605,2298.3948,2298.3948,2616.094,2546.5442,2552.86,3262.789,3262.789,97,91,93,99,99
102,247.29182,188.26659,203.47981,395.23776,395.23776,1534.7659,574.70233,783.53296,3242.7522,3242.7522,2258.7212,2243.2432,2247.2324,2297.5164,2297.5164,2601.2693,2544.4167,2552.86,3262.789,3262.789,96,83,93,99,99
103,247.29182,188.26659,203.47981,392.89056,392.89056,1271.2452,574.70233,783.53296,2686.7698,2686.7698,2258.7212,2243.2432,2247.2324,2296.901,2296.901,2601.2693,2544.4167,2552.86,3241.489,3241.489,96,93,93,99,99
104,247.29182,188.26659,203.47981,392.89056,392.89056,1271.2452,574.70233,783.53296,2686.7698,2686.7698,2258.7212,2243.2432,2247.2324,2296.901,2296.901,2601.2693,2544.4167,2552.86,3266.9236,3266.9236,96,93,93,99,99
105,247.29182,188.26659,203.47981,392.12952,392.12952,1271.2452,574.70233,709.1516,2686.7698,2686.7698,2258.7212,2243.2432,2247.2324,2296.7014,2296.7014,2601.2693,2544.4167,2552.86,3266.9236,3266.9236,98,85,93,99,99
106,247.29182,188.26659,203.47981,392.12952,392.12952,1271.2452,574.70233,709.1516,2686.7698,2686.7698,2258.7212,2243.2432,2247.2324,2296.7014,2296.7014,2601.2693,2544.4167,2552.86,3266.9236,3266.9236,98,85,93,99,99
107,247.29182,188.26659,203.47981,392.12952,392.12952,1271.2452,574.70233,709.1516,2686.7698,2686.7698,2258.7212,2243.2432,2247.2324,2296.7014,2296.7014,2601.2693,2544.4167,2552.86,3266.9236,3266.9236,98,85,93,99,99
108,247.29182,188.26659,203.47981,392.12952,392.12952,1416.1248,574.70233,709.1516,2684.2695,2684.2695,2258.7212,2243.2432,2247.2324,2296.7014,2296.7014,2601.2693,2544.4167,2552.86,3246.1309,3246.1309,98,85,93,99,99
109,247.29182,188.26659,202.39357,392.12952,392.12952,1627.8744,574.70233,709.1516,2684.2695,2684.2695,2258.7212,2243.2432,2246.9475,2296.7014,2296.7014,2601.2693,2540.5662,2552.86,3246.1309,3246.1309,97,85,93,99,99
110,247.29182,188.26659,202.39357,391.97354,391.97354,1627.8744,574.70233,709.1516,2684.2695,2684.2695,2258.7212,2243.2432,2246.9475,2296.6604,2296.6604,2601.2693,2540.5662,2552.86,3246.1309,3246.1309,97,85,93,99,99
111,245.74948,188.26659,202.39357,391.97354,391.97354,1627.8744,619.37103,709.1516,2684.2695,2684.2695,2258.3167,2243.2432,2246.9475,2296.6604,2296.6604,2601.2693,2540.5662,2552.86,3246.1309,3246.1309,97,85,93,99,99
