Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.5276692,1,0.03447771522968348,0.009968587731670305,0.03447771522968348,0.009968587731670305,-1.3794974718095432e-08,-0.005833411838111591
1,powabs(x0, -0.1553889),3,0.007091015461209421,0.0026518584782216645,0.007091015461209421,0.0026518584782216645,0.7943304679039517,0.732426705501383
2,sqrtabs(powabs(x0, -0.3107834)),4,0.007091015594755058,0.0026519425094665384,0.007091015594755058,0.0026519425094665384,0.7943304640305616,0.7324182267242475
3,sqrtabs(sqrtabs(-4.9791265 / x0)),5,0.0013413595201649743,0.0013864084800742787,0.0013413595201649743,0.0013864084800742787,0.9610948831808276,0.8601109796843063
4,sqrtabs(sqrtabs(4.516195 / (x0 + -2.116298))),7,0.0012628481778270174,0.0014532778286802993,0.0012628481778270174,0.0014532778286802993,0.9633720451939712,0.8533638428915887
5,sqrtabs(sqrtabs(-4.5271754 / (x0 - sqrtabs(x1)))),8,0.0012439259959267967,0.001428798136249175,0.0012439259959267967,0.001428798136249175,0.9639208687466688,0.8558338510032212
6,sqrtabs(sqrtabs(4.495124 / (x0 + (2.67139 - x1)))),9,0.0011991049129066458,0.001383910786715304,0.0011991049129066458,0.001383910786715304,0.9652208703082534,0.860362997673274
7,sqrtabs(sqrtabs(-4.506759 / (x0 + ((x1 + -3.5470052) / -0.6248275)))),11,0.001188599483563548,0.001343459536500153,0.001188599483563548,0.001343459536500153,0.9655255723286175,0.864444540627223
8,sqrtabs((sqrtabs(x0) / powabs(x1, x1)) + sqrtabs(x1 / x0)),12,0.0011516638234685933,0.0007559040863186004,0.0011516638234685933,0.0007559040863186004,0.9665968631713668,0.9237290570510119
9,sqrtabs(sqrtabs((x1 / x0) + powabs((5.989014 - x1) / 4.9836717, x1))),13,0.001062514014772903,0.0007199934441352986,0.001062514014772903,0.0007199934441352986,0.9691825858427101,0.9273524513291977
10,sqrtabs(sqrtabs((x1 / x0) + (sin(x1 - 1.5728647) / powabs(2.336835, x1)))),14,0.0005277231654929549,0.0006953848581272105,0.0005277231654929549,0.0006953848581272105,0.9846937893286345,0.9298354648403684
11,sqrtabs(sqrtabs((x1 / (x0 + -0.913836)) + (sin(x1 + x1) / powabs(2.5161219, x1)))),16,0.0004858913446511475,0.0007954632672201692,0.0004858913446511475,0.0007954632672201692,0.9859070896050652,0.9197375241511877
12,sqrtabs(sqrtabs((x1 / (x0 + sin(x1))) + (sin(x1 - 1.5728647) / powabs(2.336835, x1)))),17,0.000460364892110941,0.0006930666225361302,0.000460364892110941,0.0006930666225361302,0.9866474650250225,0.9300693754881739
13,sqrtabs(sqrtabs((x1 / (x0 + sin(x1))) + (sin(sin(x1 - 1.5728647)) / powabs(2.336835, x1)))),18,0.00045999867880829666,0.0007126400795800039,0.00045999867880829666,0.0007126400795800039,0.9866580867644636,0.928094407959187
14,sqrtabs(sqrtabs((x1 / (x0 + sin(powabs(1.3908087, x1)))) + (sin(x1 + x1) / powabs(2.5163674, x1)))),19,0.00045502037008803204,0.0007811167293854319,0.00045502037008803204,0.0007811167293854319,0.9868024788378877,0.921185094006297
15,sqrtabs(sqrtabs(((x1 / x0) + (sin(x1) / 110.14924)) + ((x0 / powabs(2.1201613, x1)) / powabs(x1, x1)))),20,0.0003699668185861301,0.0003389687723410416,0.0003699668185861301,0.0003389687723410416,0.9892693926721893,0.9657979519298229
16,sqrtabs(sqrtabs(((x1 / x0) + (sin(x1) / 110.14924)) + (((x1 + x0) / powabs(2.1201613, x1)) / powabs(x1, x1)))),22,0.00036677208236823665,0.00033116777977434394,0.00036677208236823665,0.00033116777977434394,0.9893620535762162,0.9665850743568198
17,sqrtabs(sqrtabs(((x1 / (sin(x1) + x0)) + (sin(x1) / 110.14924)) + ((x0 / powabs(2.1201613, x1)) / powabs(x1, x1)))),23,0.000252682971075957,0.0002982086808595307,0.000252682971075957,0.0002982086808595307,0.9926711218281609,0.9699106570576947
18,sqrtabs(sqrtabs((x1 / (x0 + sin(x1))) + ((sin(x1 - 1.0383506) / powabs(2.8334546, x1 - 0.90799934)) + (x0 / powabs(9.801494, x1))))),25,0.0002359123597421377,0.0004137962273377221,0.0002359123597421377,0.0004137962273377221,0.9931575407063681,0.9582478398794108
19,sqrtabs(sqrtabs(((x1 / (sin(x1) + (sin(x1) + x0))) + (sin(x1) / 110.14924)) + ((x0 / powabs(2.1201613, x1)) / powabs(x1, x1)))),26,0.00021194157953557203,0.0002748759093525525,0.00021194157953557203,0.0002748759093525525,0.9938527950286906,0.9722649405133083
20,sqrtabs(sqrtabs(((x1 / (sin(x1) + (sin(0.53739995 + x1) + x0))) + (sin(x1) / 110.14924)) + ((x0 / powabs(2.1201613, x1)) / powabs(x1, x1)))),28,0.00020156530128266395,0.0002895573883419895,0.00020156530128266395,0.0002895573883419895,0.994153751119514,0.9707835749979244
21,sqrtabs(sqrtabs(((x1 / (sin(sin(x0) + x1) + (sin(x1) + x0))) + (sin(x1) / 110.14924)) + ((x0 / powabs(2.1201613, x1)) / powabs(x1, x1)))),29,0.00019870712365109802,0.00026513812608204085,0.00019870712365109802,0.00026513812608204085,0.9942366503966834,0.9732474856876464
22,sqrtabs(sqrtabs(((x1 / ((sin(x1) + x0) + sin(x1))) + (-1.2509894 / powabs(2.5460696, x1))) + (((x0 / powabs(2.0752795, x1)) + (x1 + 2.0752795)) / powabs(x1, x1)))),31,0.00018495176937512907,0.0002226486000765274,0.00018495176937512907,0.0002226486000765274,0.9946356140279475,0.9775346912637916
23,sqrtabs(sqrtabs((x1 / ((sin(x1) + x0) + sin(powabs(1.3858981, x1)))) + ((sin(x1 - 0.72067237) / powabs(2.5000632, x1)) + ((x0 / powabs(2.1184704, x1)) / powabs(x1, x1))))),32,0.00017877664832973065,0.00023961327246467345,0.00017877664832973065,0.00023961327246467345,0.9948147187362917,0.9758229508680409
24,sqrtabs(sqrtabs((x1 / ((sin(powabs(1.3858981, x1)) + x0) + sin(powabs(1.3858981, x1)))) + ((sin(x1 - 0.72067237) / powabs(2.5000632, x1)) + ((x0 / powabs(2.1184704, x1)) / powabs(x1, x1))))),34,0.00017407588827649494,0.0002374111841397142,0.00017407588827649494,0.0002374111841397142,0.9949510607208683,0.9760451422227928
25,sqrtabs(sqrtabs((x1 / (((((x0 / x1) / x1) * ((x0 / x1) - 7.1241407)) / sqrtabs(x1)) + x0)) + powabs(x1 / (((powabs(7.1241407, x1) / x0) + sqrtabs(x0)) + -2.3858762), x1 + -2.3858762))),37,0.00016049262281869306,0.00017384819944275373,0.00016049262281869306,0.00017384819944275373,0.9953450330463166,0.9824586659319978
26,sqrtabs(sqrtabs((x1 / (((((x0 / x1) / x1) * ((x0 / x1) - 7.2255573)) / sqrtabs(x1)) + x0)) + powabs(x1 / (((x1 + 13.191558) + (powabs(7.4247966, x1) / x0)) + x1), x1 + -2.5986743))),38,0.0001603209800630888,0.00022534298019346745,0.0001603209800630888,0.00022534298019346745,0.9953500114144256,0.9772628275235348
27,sqrtabs(sqrtabs(powabs(x1 / ((powabs(7.060535, x1) / x0) + (x1 + sqrtabs(x0 / -2.85521))), x1 + -2.3618588) + (x1 / ((((x0 / x1) / x1) * (((x0 / x1) - 7.2505245) / sqrtabs(x1))) + x0)))),39,0.00015005684185838387,0.00017516226643816258,0.00015005684185838387,0.00017516226643816258,0.9956477149680956,0.9823260761886005
28,sqrtabs(sqrtabs(powabs(x1 / (((powabs(7.1241407, x1) / x0) + 2.6691086) + ((x1 / 7.1241407) + sqrtabs(x0 / -2.3858762))), x1 + -2.3858762) + (x1 / (x0 + (((x0 / x1) / x1) * (((x0 / x1) - 7.2505245) / sqrtabs(x1))))))),43,0.0001493416261740854,0.0001746183774264483,0.0001493416261740854,0.0001746183774264483,0.9956684592572517,0.9823809547486372
29,sqrtabs(sqrtabs(powabs(powabs(1.5999539, x1) / (((powabs(8.787661, x1) / x0) + x1) + (((x0 / x1) / x1) + -2.459952)), x1 + -2.459952) + (x1 / (((((x0 / x1) / x1) * ((x0 / x1) - 7.547259)) / sqrtabs(x1)) + x0)))),44,0.00014699214760251734,0.00016435287215423296,0.00014699214760251734,0.00016435287215423296,0.995736604103519,0.983416747226983
30,sqrtabs(sqrtabs(powabs(x1 / (((x1 + x1) + 14.54472) + (powabs(x1, x1) / ((x0 / x1) + -2.9740849))), x1 + -2.4605484) + (x1 / (((((x0 / x1) - (x1 + 1.0151333)) / x1) * ((x0 / (x1 + -2.9740849)) / x1)) + x0)))),45,0.0001460778564389992,0.00017629848269588811,0.0001460778564389992,0.00017629848269588811,0.9957631224261527,0.9822114316365479
31,sqrtabs(sqrtabs(powabs(x1 / ((powabs(x1, x1) / ((x0 / x1) + -3.9522352)) + (x1 + (x1 + 17.422848))), x1 + -2.5302114) + (x1 / (x0 + ((((x0 / x1) - (x1 + 1.7937155)) / x1) * ((x0 / (x1 + -1.5009676)) / (x1 + -2.2066455))))))),47,0.0001308260512589261,0.00016888353940715223,0.0001308260512589261,0.00016888353940715223,0.9962054894823473,0.9829596015787153
32,sqrtabs(sqrtabs(powabs(-6.1105423 / ((powabs(x1, x1) / ((x0 / x1) + -3.978091)) + ((x1 + 12.039455) + (x1 + 9.142336))), x1 + -2.2958093) + (x1 / (((((x0 / x1) - (x1 + 1.873698)) / x1) * ((x0 / (x1 + -1.8957242)) / (x1 + -1.7809844))) + x0)))),49,0.00012855216361443823,0.00015043472026575979,0.00012855216361443823,0.00015043472026575979,0.996271441871034,0.9848210928150735
