Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.5276464,1,0.034477714755046955,0.00996893497235394,0.034477714755046955,0.00996893497235394,-2.8501867532781944e-11,-0.005868448524445569
13,powabs(((0.16586375 / x1) / ((1.5395942 - powabs(1.4899112, powabs(1.2431642, x1))) - sin(x0))) - (sin(0.99539137 - x0) * 0.72231054), 0.7379924),23,0.0005461948265730095,0.027965203754517977,0.0005461948265730095,0.027965203754517977,0.9841580327910618,-1.8216972215423022
14,powabs(((sin(sin(powabs(1.3716706, x1)) - x1) / x1) / (sin(powabs(x1, 1.3716706)) - x1)) - (sin(0.96896976 - x0) * 0.7187726), 0.71641594),25,0.0005203732454444543,0.021952398308967093,0.0005203732454444543,0.021952398308967093,0.9849069681921679,-1.2150033970195926
15,powabs((sin(0.9680028 - x0) * 0.72283334) - ((2.3228161 / powabs(2.5236459, x1)) / (((sin(x1) * sin(sin(powabs(x1, 1.0883666)))) * 4.9570847) - x1)), 0.7117513),27,0.0005118280505433829,0.022768564559644947,0.0005118280505433829,0.022768564559644947,0.9851548150973942,-1.2973548099422407
16,powabs(((0.60403055 / (((sin(0.015176397 - x0) * 2.0347257) * (sin(0.015178106 - x0) * 2.0346959)) - x1)) / x1) - (sin(1.0070803 - x0) * 0.7860765), 0.8469464),28,0.00044810749765953337,0.030787876226460533,0.00044810749765953337,0.030787876226460533,0.9870029814662612,-2.106505697865937
17,powabs((sin(0.9870728 - x0) * 0.71289915) - (sin(sin(sin(x1 - sin(x1))) / ((sin(0.47539252 - x0) * 4.459174) - x1)) / (0.5143978 - x1)), 0.72946334),29,0.0004473096919522138,0.023317540241815492,0.0004473096919522138,0.023317540241815492,0.987026121216474,-1.352746616512742
18,powabs((sin(sin(sin(powabs(1.3718389, x1)) - x1) / powabs(1.3037604, x1)) / ((sin(0.4914849 - x0) * 4.186935) - 4.40037)) - (sin(1.0071028 - x0) * 0.7447461), 0.78893936),30,0.00028660192707016,0.15278637953411509,0.00028660192707016,0.15278637953411509,0.9916873282027379,-14.41619029152506
19,powabs((sin(sin(sin(powabs(1.3739235, x1)) - x1) / powabs(1.4788336, x1)) / (((sin(0.75975627 - x0) * 1.6833212) - (1.2291119 - sin(0.31870478 - x0))) - 1.2290419)) - (sin(1.004352 - x0) * 0.7432641), 0.7873831),37,0.00028118710529999964,0.03271736343708236,0.00028118710529999964,0.03271736343708236,0.991844381006521,-2.3011915206121216
20,powabs(((sin(sin(powabs(1.333638, powabs(1.3929633, x1))) - x1) / powabs(1.6322253, x1)) / (((sin(powabs(1.0686798, x1)) - powabs(1.3781585, x1)) - -1.4519676) - sin(x0 - 0.34980708))) - (sin(0.9844486 - x0) * 0.7276689), 0.7373109),38,0.0002800820366773219,0.28484518457536834,0.0002800820366773219,0.28484518457536834,0.9918764326848459,-27.740962266587104
21,powabs(((sin(sin(powabs(1.3716706, x1)) - x1) / x1) / ((-0.36994153 - (sin(x0) - (sin(0.88151735 - x0) - powabs(1.6502193, powabs(1.2163926, x1))))) - sin(powabs(x1, 1.6270723)))) - (sin(0.9856014 - x0) * 0.733324), 0.7455307),39,0.00027808037765113833,0.031690087335977994,0.00027808037765113833,0.031690087335977994,0.9919344892886685,-2.197539062160976
22,powabs((sin(sin(sin(powabs(1.3709059, x1)) - x1) / powabs(1.5955701, x1)) / ((((sin(powabs(x1, 1.3822758)) - 0.6043323) * sin(-0.6905706 - x0)) - (0.9782323 - sin(0.38952887 - x0))) - 0.9782696)) - (sin(0.97875464 - x0) * 0.73207444), 0.745497),42,0.00025399389891578696,0.029228246842996353,0.00025399389891578696,0.029228246842996353,0.9926330993591782,-1.9491386378370743
23,powabs((sin(sin(sin(powabs(1.3794669, x1)) - x1) / x1) / ((((1.08586 - sin(x0)) * 1.8664213) - powabs(0.6004333 - x0, sin(x1 - 0.93699294))) - powabs(-0.29545966 - powabs(1.5257183, x1), 0.8381908))) - (sin(0.99432886 - x0) * 0.7388761), 0.75432074),43,0.0002533975013961926,0.02659468075082751,0.0002533975013961926,0.02659468075082751,0.9926503974174703,-1.6834110504305175
24,powabs((sin(sin(sin(powabs(1.378868, x1)) - x1) / x1) / (((1.0598452 - (sin(x0) * 1.7960281)) - powabs(0.60266703 - x0, sin(x1 - 0.93269646))) - powabs(sin(sin(powabs(1.0211526, x1))) - powabs(1.4438796, x1), 0.93984973))) - (sin(0.9945266 - x0) * 0.74039364), 0.75641096),47,0.00025298788675738083,0.02684079924175949,0.00025298788675738083,0.02684079924175949,0.992662277979791,-1.708244478004624
