Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.5276569,1,0.03447771484447956,0.009968774929731214,0.03447771484447956,0.009968774929731214,-2.6224269422669977e-09,-0.005852300177098035
1,powabs(x0, -0.15539357),3,0.0070910157254595405,0.0026519986709080826,0.0070910157254595405,0.0026519986709080826,0.7943304602395771,0.7324125600184028
2,powabs(x0 * 0.17747551, -0.26694605),5,0.0012307172281301123,0.001463848825955695,0.0012307172281301123,0.001463848825955695,0.9643039790511337,0.8522972261809525
3,sin(powabs(x0, -0.27781022)) * 1.6942956,6,0.0012254577501939919,0.0014630306399332094,0.0012254577501939919,0.0014630306399332094,0.9644565262246816,0.8523797813894401
4,powabs((x0 - 22.597973) * -0.42292956, -0.22563978),7,0.0012199101291328622,0.00910745565354469,0.0012199101291328622,0.00910745565354469,0.9646174307713055,0.08105506619900771
5,powabs(sin(x0 - -0.29395422), -1.0508062) * 0.29516715,8,0.0011532410380814082,0.0038896443153334853,0.0011532410380814082,0.0038896443153334853,0.9665511172562427,0.6075337532417888
6,powabs(x0 / ((x0 / exp(x1)) - (-5.6443152 - 0.52764744)), -0.29414302),12,0.001061333373093281,0.0014253774310759148,0.001061333373093281,0.0014253774310759148,0.9692168294603061,0.8561790011536664
7,powabs(x0 / (((x0 / exp(x1)) / -0.7192827) - x1), -0.31820443) * 1.1040334,14,0.0008718244823456244,0.0010010557361924256,0.0008718244823456244,0.0010010557361924256,0.9747133912858058,0.8989931840218828
8,powabs(2.2981374 - (x0 / ((x0 / (x1 - exp(x1))) - x1)), -0.38811868) * 1.4681748,16,0.0007123404500286223,0.0009957378418781046,0.0007123404500286223,0.0009957378418781046,0.9793391048359825,0.899529761110428
9,powabs((x0 / ((x0 / (exp(x1) / 1.5702913)) - (1.841513 - x1))) - -6.480637, -0.5272344) * 2.7398229,18,0.0005547224332011265,0.0007339824380275511,0.0005547224332011265,0.0007339824380275511,0.9839106960203696,0.925940957762248
10,powabs(x0 / ((powabs(x0 / -6.3025827, -4.5791655 / (1.699569 - x1)) / exp(x1)) - (-5.6443152 - x1)), -0.29414302) * 0.8611488,22,0.00043660539099538614,0.00047898440654802144,0.00043660539099538614,0.00047898440654802144,0.9873365913573515,0.9516703335694349
11,powabs((-8.606893 - x0) / ((-0.31076387 - x1) - (powabs(x0 / x1, -8.274208 / (-1.3073783 - x1)) / exp(x1))), -0.371893) * 1.354344,24,0.00037370017376402794,0.00038043533819864155,0.00037370017376402794,0.00038043533819864155,0.9891611095332247,0.9616139633311921
12,powabs((x0 + x1) / (((powabs(x0 / x1, -7.765188 / (-0.05649181 - x1)) / exp(x1)) / x1) - (-0.05649181 - x1)), -0.33748043) * 1.2455009,26,0.000299528899008911,0.00027607023296894704,0.000299528899008911,0.00027607023296894704,0.9913123911736754,0.9721444329118052
13,powabs((x0 + x1) / ((powabs(x0 / x1, -7.6142564 / (-0.5963922 - x1)) / exp(x1)) - ((x0 / exp(x1)) - x1)), -0.31434268) * 1.1928848,27,0.0002492297001493744,0.00019637495695272992,0.0002492297001493744,0.00019637495695272992,0.9927712813355765,0.9801857095239477
14,powabs((x0 + x1) / (powabs(x0, -0.5963922) - (((x0 / exp(x1)) - x1) - (powabs(x0 / x1, -7.6142564 / (-0.5963922 - x1)) / exp(x1)))), -0.31698355) * 1.1928848,31,0.00022479806416395292,0.00021401183164450254,0.00022479806416395292,0.00021401183164450254,0.9934799024306722,0.9784061437195533
15,powabs((x0 - 1.0391046) / ((powabs(x0 / x1, -7.6142564 / (-0.5963922 - x1)) / exp(x1)) - (((x0 / exp(x1)) - x1) - ((-8.278121 - (exp(x1) / x0)) / x0))), -0.31698355) * 1.1928848,36,0.00017133015668438644,0.00025523585903137655,0.00017133015668438644,0.00025523585903137655,0.9950306985858397,0.9742466273234127
16,powabs((x0 - 1.0391046) / ((powabs(x0 / x1, -7.6142564 / (-0.5963922 - x1)) / exp(x1)) - (((x0 / exp(x1)) - x1) - ((-8.278121 - (exp(x1) / (x0 - 1.0391046))) / x0))), -0.31698355) * 1.1928848,38,0.00016817568904190224,0.0002518575226809887,0.00016817568904190224,0.0002518575226809887,0.9951221915303399,0.9745875024472632
17,powabs(x0 / ((powabs(x0 / x1, -7.391128 / (-0.44625401 - x1)) / exp(x1)) - ((((-7.391128 - x0) / (x1 - exp(x1))) - x1) - (((sqrtabs(1.1873449) - x1) - (exp(x1) / x0)) / x0))), -0.31434268) * 1.1873449,41,0.00015768701802786948,0.00019444319320698566,0.00015768701802786948,0.00019444319320698566,0.9954264074880635,0.9803806250497522
18,powabs((1.1873449 - x0) / ((powabs(x0 / x1, -7.391128 / (-0.44625401 - x1)) / exp(x1)) - (((((-13.030691 - x0) - x1) / (1.1928848 - exp(x1))) - x1) - (((x1 / -0.7192827) - (exp(x1) / x0)) / x0))), -0.31434268) * 1.1873449,44,0.00015519645392626962,0.00018380279145939273,0.00015519645392626962,0.00018380279145939273,0.995498644413259,0.9814542446918915
19,powabs(((x1 / x1) - x0) / ((powabs(x0 / x1, -7.391128 / (-0.44625401 - x1)) / exp(x1)) - (((((-13.030691 - x0) - -0.7192827) / (x1 - exp(x1))) - x1) - (((x1 / -0.7192827) - (exp(x1) / x0)) / x0))), -0.31434268) * 1.1873449,46,0.00015417796542311707,0.00018672357496711151,0.00015417796542311707,0.00018672357496711151,0.9955281849008005,0.9811595367834206
20,powabs(((x1 / x1) - x0) / ((powabs(x0 / x1, -7.391128 / (-0.44625401 - x1)) / exp(x1)) - (((((-13.030691 - x0) - sin(x1)) / (x1 - exp(x1))) - x1) - (((x1 / -0.7192827) - (exp(x1) / x0)) / x0))), -0.31434268) * 1.1873449,47,0.0001540144558272887,0.00018654205098834266,0.0001540144558272887,0.00018654205098834266,0.995532927372771,0.9811778526058631
21,powabs(((-7.391128 / (x1 / -0.7192827)) - x0) / ((powabs(x0 / x1, -7.391128 / (-0.44625401 - x1)) / exp(x1)) - (((((-13.030691 - x0) - 0.58093065) / (x1 - exp(x1))) - x1) - (((x1 / -0.7192827) - (exp(x1) / x0)) / x0))), -0.31434268) * 1.1873449,48,0.00015241191216419737,0.00018674234791650154,0.00015241191216419737,0.00018674234791650154,0.9955794079378121,0.9811576425873475
