Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.5276512,1,0.034477714768570436,0.009968861782652123,0.034477714768570436,0.009968861782652123,-4.2074033146377587e-10,-0.005861063662168986
1,powabs(x0, -0.15538204),3,0.007091015449066752,0.00265165290957663,0.007091015449066752,0.00265165290957663,0.7943304682561406,0.7324474474376701
2,powabs(x0 * -0.17747447, -0.2669461),5,0.0012307172171437978,0.001463843729427811,0.0012307172171437978,0.001463843729427811,0.9643039793697835,0.8522977404221037
3,powabs((x0 * -0.15396741) + -0.27400026, -0.27755034),7,0.00122420582231269,0.001467405782939739,0.00122420582231269,0.001467405782939739,0.9644928374445589,0.851938328183029
4,powabs(sin(x0 + 0.29280862), -1.044178) * 0.29652467,8,0.0011578768207079274,0.004014242972117179,0.0011578768207079274,0.004014242972117179,0.9664166598927084,0.5949617124034434
5,powabs(sin(powabs(sin(x0 + 0.4739467), -0.41817218)), 7.0374923),9,0.0011202827163277953,0.06689209464987045,0.0011202827163277953,0.06689209464987045,0.9675070484131859,-5.749431875181326
6,sin(sin(powabs((sin(x0 + 0.39156097) + -1.053413) / 0.6394994, sin(x0 + 0.23957618)))),15,0.0010987507241505554,0.02274077473465791,0.0010987507241505554,0.02274077473465791,0.9681315675360695,-1.2945508084895283
7,powabs(sin(powabs(sin(x0 + -0.9135496), sin(powabs(0.64056313, powabs(sin(sin(x0) + -0.43608436), -0.32190874))))), 1.5216444),18,0.0010904826994461742,0.020630611961456196,0.0010904826994461742,0.020630611961456196,0.9683713753296939,-1.0816347687419783
8,powabs(powabs(0.8768839, powabs(powabs(0.02186002, powabs(0.7904616, powabs(x0, powabs(0.9704614, powabs(x1, 1.9760022))))), 0.970858)), powabs(-1.5655757, x1)),19,0.00040081401818704116,0.0006414308829358876,0.00040081401818704116,0.0006414308829358876,0.9883746930141363,0.9352794366856986
9,powabs(powabs(0.8597123, powabs(powabs(0.022785904, powabs(0.75560087, powabs(x0, powabs(0.9657017, powabs(x1, 1.9636163))))), 0.85946)), powabs(-1.5653555, x1)) / 0.87796336,21,0.0003031273027019919,0.0005033394843470549,0.0003031273027019919,0.0005033394843470549,0.9912080222003038,0.949212899110554
10,powabs(powabs(0.8593483, powabs(powabs(0.023118803, powabs(0.7553028, powabs(x0 + 0.9656245, powabs(0.9657017, powabs(x1, 1.9636163))))), 0.87262845)), powabs(-1.5655757, x1)) / 0.87262845,23,0.0002928343763884575,0.000487843318528093,0.0002928343763884575,0.000487843318528093,0.9915065607312638,0.9507764667648343
