Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.5276489,1,0.034477714756340434,0.009968896846967577,0.034477714756340434,0.009968896846967577,-6.601830193631031e-11,-0.005864601661833335
1,powabs(x0, -0.15539196),3,0.007091015610937931,0.0026519503160643606,0.007091015610937931,0.0026519503160643606,0.7943304635611896,0.7324174390362486
2,sqrtabs(powabs(x0, -0.31077823)),4,0.007091015468821678,0.002651864928038559,0.007091015468821678,0.002651864928038559,0.794330467683164,0.7324260547129757
3,powabs(x0 / 5.6345406, -0.2669402),5,0.0012307171667811285,0.0014637727772090184,0.0012307171667811285,0.0014637727772090184,0.9643039808305146,0.85230489952169
4,(28.735575 / (x0 + 40.68672)) + 0.25209212,7,0.001216740400111126,0.0019068796815436572,0.001216740400111126,0.0019068796815436572,0.9647093663605505,0.8075952835366726
5,((x1 + 24.302801) / (x0 + 41.159344)) + 0.24828915,9,0.0011522936426118747,0.001796927321876784,0.0011522936426118747,0.001796927321876784,0.9665785957441961,0.8186895087208504
6,(x1 / ((x0 / x1) + 7.080658)) + (1.353186 / x1),11,0.0010670106893936647,0.0010672301584414513,0.0010670106893936647,0.0010672301584414513,0.9690521632015102,0.8923161655014267
7,sin((x1 / ((x0 / x1) + x1)) + (1.3315004 / x1)),12,0.0007628294939910431,0.0013053161183184333,0.0007628294939910431,0.0013053161183184333,0.9778747083606776,0.8682932226553701
8,(x1 / ((x1 + 1.8447793) + (x0 / x1))) + (1.3229251 / x1),13,0.0007516925743786985,0.0011784445233983926,0.0007516925743786985,0.0011784445233983926,0.978197726277955,0.8810946036151167
9,sin((x1 / ((x0 / x1) + x1)) + (2.03169 / powabs(x1, 1.2684782))),14,0.0007038331624610094,0.0012835076155029248,0.0007038331624610094,0.0012835076155029248,0.9795858522677162,0.8704937069550984
10,sin((x1 / (x1 + (x0 / 6.063138))) + (0.21025756 + (x0 / powabs(6.063138, x1)))),16,0.0005893897086614477,0.0008914399485725969,0.0005893897086614477,0.0008914399485725969,0.9829051979556745,0.9100534489882723
