Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.52763945,1,0.03447771481712859,0.009969041026605532,0.03447771481712859,0.009969041026605532,-1.8291326231434368e-09,-0.005879149429387276
1,powabs(x0, -0.15539277),3,0.007091015665473939,0.002651974640645886,0.007091015665473939,0.002651974640645886,0.794330461979414,0.7324149846788726
2,sqrtabs(sqrtabs(-4.979132 / x0)),5,0.001341359520537207,0.001386408436994401,0.001341359520537207,0.001386408436994401,0.9610948831700312,0.8601109840310786
3,sqrtabs(sqrtabs((-5.2243323 / x0) - -0.0019868847)),7,0.0012578112693741109,0.0014118970053874653,0.0012578112693741109,0.0014118970053874653,0.963518136908252,0.8575391800404074
4,sqrtabs(sqrtabs(-4.4970164 / (sqrtabs(x1) - x0))),8,0.001243056828636713,0.0014397643129661114,0.001243056828636713,0.0014397643129661114,0.9639460782855342,0.8547273605715853
5,sqrtabs(sqrtabs(-4.515931 / (x0 + (2.5803776 - x1)))),9,0.0012009529236937466,0.0013737273964439366,0.0012009529236937466,0.0013737273964439366,0.9651672701552189,0.8613905047240658
6,sqrtabs(sqrtabs(-4.515931 / ((x0 - x1) - ((-6.641003 / x1) - 1.4577627)))),13,0.0011900251604899097,0.0013606459374110225,0.0011900251604899097,0.0013606459374110225,0.9654842216493009,0.8627104277588097
7,powabs(powabs(sin(sin(sin(sin(0.8911348 - x0)))), powabs(0.7881032, sin(x0))), 0.78351516),14,0.0010953609048844923,0.011342872227972341,0.0010953609048844923,0.011342872227972341,0.9682298866761356,-0.14449911865233878
8,powabs(powabs(sin(sin(sin(sin(0.8911348 - x0)))), powabs(1.2578509, sin(-0.032439146 - x0))), 0.78351516),16,0.001092199725681622,0.01168707533364609,0.001092199725681622,0.01168707533364609,0.9683215742843608,-0.17922931248362595
9,sqrtabs(powabs(log(sin(powabs(log(sqrtabs(sqrtabs(x0 + -7.4395413))), log(sqrtabs(x1 - 1.5594107))))), 0.71392405)),17,0.0008889753307741979,0.0008886689868003635,0.0008889753307741979,0.0008886689868003635,0.9742159439186902,0.9103330398399015
10,sqrtabs(powabs(log(sin(powabs(log(sqrtabs(sqrtabs(x0)) + -0.18930198), powabs(-0.88814723, powabs(x0, powabs(0.7560425, x1)))))), 0.7676974)),19,0.0007736178106628859,0.0011509001828957368,0.0007736178106628859,0.0011509001828957368,0.9775618014076269,0.8838738356117011
