id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs((Log(Sqrt(Abs(x1))) + Sin(((Exp(t0) * t1) / Exp(x0))))) ^ ((Exp((((t2 * t3) - Sqrt(Abs(x0))) * (Abs(Exp(x0)) ^ (t4 / t5)))) - Sqrt(Abs((Sin(Sin(((x1 / t6) + Exp(x1)))) - Sqrt(Abs(t7)))))) + (Abs(t8) ^ Exp(x0)))) - t9) / t10),8.821068754490688e-3;-0.6771832848996342;-0.2413807674588156;0.2825375486775316;0.7418982973854104;-0.16700369527322545;-0.4255188939310676;-0.6326943210810403;-0.8199753759951046;9.447152000231314e-2;5.1060882934252656e-2,49,3.804934612042146,17.24622709208777,0.799191727012385,-0.5137900651097702
