-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,14819,4,-3260.5664,-3129.6062,-3260.5664,-3221.776,17.917595,20.873158,-3129.6062,9.134721e-5,0.00012218271,0.52761304,0.13646817,10,"(((0.01887563 * X7) - (0.015538548 * X2)) - log(abs(0.9029813))) NeoGP.GaussianLikelihood{Float32} Float32[0.009557575]"
2,28848,4,-3386.8218,-3236.014,-3386.8218,-3332.1738,31.191624,23.456324,-3236.014,7.112289e-5,6.6118504e-5,0.6321997,0.53270453,15,"sin(((abs((3.4654133 * X1)) ^ sin((-0.0106335655 * X2))) - (0.89983666 - (0.0072752824 * X6)))) NeoGP.GaussianLikelihood{Float32} Float32[0.008433439]"
3,43516,5,-3386.8218,-3236.014,-3386.8218,-3332.1738,31.191624,23.456324,-3236.014,7.112289e-5,6.6118504e-5,0.6321997,0.53270453,15,"sin(((abs((3.4654133 * X1)) ^ sin((-0.0106335655 * X2))) - (0.89983666 - (0.0072752824 * X6)))) NeoGP.GaussianLikelihood{Float32} Float32[0.008433439]"
4,58768,7,-3548.142,-3385.498,-3548.142,-3485.2554,35.350506,27.536083,-3385.498,5.1658073e-5,4.3824253e-5,0.73285884,0.6902701,17,"sin(((abs((-3.4432077 * X1)) ^ sin((0.010272803 * X2))) - (1.3481923 - (-2.8925068 - (0.018957179 * X7))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0071873567]"
5,79484,10,-3739.0159,-3540.3523,-3739.0159,-3653.2607,57.56463,28.190388,-3540.3523,3.5385547e-5,3.6023037e-5,0.8170095,0.74540555,25,"(0.11782472 - (sin(((abs((-4.151562 * X1)) ^ sin((-0.47523922 * X2))) - (1.4081634 - (-2.9527469 - (-0.38671693 * X7))))) / (17.568018 - (-5.8317485 * X5)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0059485766]"
6,103263,10,-3739.0159,-3540.3523,-3739.0159,-3653.2607,57.56463,28.190388,-3540.3523,3.5385547e-5,3.6023037e-5,0.8170095,0.74540555,25,"(0.11782472 - (sin(((abs((-4.151562 * X1)) ^ sin((-0.47523922 * X2))) - (1.4081634 - (-2.9527469 - (-0.38671693 * X7))))) / (17.568018 - (-5.8317485 * X5)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0059485766]"
7,128886,10,-3739.0159,-3540.3523,-3739.0159,-3653.2607,57.56463,28.190388,-3540.3523,3.5385547e-5,3.6023037e-5,0.8170095,0.74540555,25,"(0.11782472 - (sin(((abs((-4.151562 * X1)) ^ sin((-0.47523922 * X2))) - (1.4081634 - (-2.9527469 - (-0.38671693 * X7))))) / (17.568018 - (-5.8317485 * X5)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0059485766]"
8,157933,10,-3715.8994,-3548.169,-3715.8994,-3651.2192,35.155594,29.524689,-3548.169,3.704466e-5,4.4025706e-5,0.80842966,0.68884635,16,"((-0.0106417425 * X2) - (((-0.018868607 * X7) + sqrt(abs((abs((2463.2568 * X1)) ^ 0.023841225)))) - 1.1926982)) NeoGP.GaussianLikelihood{Float32} Float32[0.006086433]"
9,187027,11,-3715.8994,-3548.169,-3715.8994,-3651.2192,35.155594,29.524689,-3548.169,3.704466e-5,4.4025706e-5,0.80842966,0.68884635,16,"((-0.0106417425 * X2) - (((-0.018868607 * X7) + sqrt(abs((abs((2463.2568 * X1)) ^ 0.023841225)))) - 1.1926982)) NeoGP.GaussianLikelihood{Float32} Float32[0.006086433]"
10,217517,14,-3715.8994,-3548.169,-3715.8994,-3651.2192,35.155594,29.524689,-3548.169,3.704466e-5,4.4025706e-5,0.80842966,0.68884635,16,"((-0.0106417425 * X2) - (((-0.018868607 * X7) + sqrt(abs((abs((2463.2568 * X1)) ^ 0.023841225)))) - 1.1926982)) NeoGP.GaussianLikelihood{Float32} Float32[0.006086433]"
