-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,16022,5,-3445.0312,-3260.6345,-3445.0312,-3375.8237,55.151592,14.055788,-3260.6345,6.337241e-5,7.9076395e-5,0.6722801,0.44112408,23,"(sqrt(abs(exp(log(abs((abs(-0.58336264) ^ (0.66653866 * X1))))))) * (log(abs((((0.02060329 * X10) - 0.9500511) + ((0.043808296 * X2) + -2.5903335)))) - 1.1468434)) NeoGP.GaussianLikelihood{Float32} Float32[0.007960676]"
2,29898,6,-3466.658,-3264.9133,-3466.658,-3362.8562,71.81858,31.983082,-3264.9133,6.071317e-5,7.581709e-5,0.68603194,0.4641593,28,"(sqrt(abs(exp(log(abs((abs(-0.54711807) ^ (0.59375787 * X1))))))) * (log(abs((((0.016345704 * X10) - sqrt(abs(sqrt(abs(sin((-28.274334 * X6))))))) + ((0.03785531 * X2) + -3.0616207)))) - 1.0020579)) NeoGP.GaussianLikelihood{Float32} Float32[0.007791869]"
3,45157,7,-3466.658,-3264.9133,-3466.658,-3362.8562,71.81858,31.983082,-3264.9133,6.071317e-5,7.581709e-5,0.68603194,0.4641593,28,"(sqrt(abs(exp(log(abs((abs(-0.54711807) ^ (0.59375787 * X1))))))) * (log(abs((((0.016345704 * X10) - sqrt(abs(sqrt(abs(sin((-28.274334 * X6))))))) + ((0.03785531 * X2) + -3.0616207)))) - 1.0020579)) NeoGP.GaussianLikelihood{Float32} Float32[0.007791869]"
4,59910,8,-3458.5144,-3283.0894,-3458.5144,-3386.0564,48.354286,24.10381,-3283.0894,6.170113e-5,7.353813e-5,0.6809228,0.48026597,21,"((sqrt(abs((-0.0030398415 * X1))) * -0.5384056) - (sqrt(abs((-1.4557788e-5 * X17))) - (-0.590301 * (log(abs(-0.29657087)) + exp((0.017449746 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.007855009]"
5,78323,9,-3471.754,-3288.9138,-3471.754,-3396.2886,52.753696,22.711618,-3288.9138,6.010298e-5,7.425817e-5,0.6891874,0.47517705,22,"(sqrt(abs(exp((abs(-365.37723) ^ (-0.13111705 * X1))))) * (log(abs((((0.013062153 * X10) - 0.9028226) + ((0.027306106 * X2) + -2.5431054)))) - 1.1608281)) NeoGP.GaussianLikelihood{Float32} Float32[0.007752612]"
6,96716,12,-3517.5103,-3333.024,-3517.5103,-3437.4395,52.959457,27.111431,-3333.024,5.4891756e-5,7.455603e-5,0.71613634,0.47307193,23,"((sqrt(abs((0.008101875 * X1))) * -0.41501075) - (sqrt(abs((-3.3160632 - (-0.0005772058 * X3)))) - (-1.997212 * (log(abs(-0.13831258)) + exp((0.0077709844 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.007408896]"
7,119599,12,-3601.9868,-3403.0574,-3601.9868,-3493.9316,64.74317,43.31189,-3403.0574,4.6428686e-5,5.632339e-5,0.75990176,0.6019319,27,"((-0.015377158 * X1) - (sqrt(abs(sqrt(abs(0.036518387)))) * (log(abs((((0.11190455 * X7) - sqrt(abs(sqrt(abs(sin((-28.274334 * X6))))))) + ((-0.06268551 * X2) + -2.5870519)))) - 1.2077504))) NeoGP.GaussianLikelihood{Float32} Float32[0.00681386]"
8,145267,13,-3687.9158,-3476.4773,-3687.9158,-3569.9753,74.5472,43.39321,-3476.4773,3.9157512e-5,4.7442933e-5,0.7975034,0.6646949,30,"(sqrt(abs(exp(log(abs(exp((log(abs(-0.18760295)) - (-0.39715242 * X7)))))))) * (log(abs(((0.05675167 - sqrt(abs(sqrt(abs(sin((-28.274334 * X6))))))) + ((0.030198395 * X2) + -1.3502985)))) - (0.03489696 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.006257595]"
9,174798,13,-3694.5437,-3512.0845,-3694.5437,-3623.289,47.957905,23.296541,-3512.0845,3.8646456e-5,5.002983e-5,0.8001462,0.6464119,20,"(sqrt(abs(exp((abs(-1283.0054) ^ (-0.10591319 * X1))))) * (log(abs(((-0.042632107 * X7) + ((0.023519145 * X2) + -2.9620347)))) - 1.0110066)) NeoGP.GaussianLikelihood{Float32} Float32[0.006216629]"
10,206772,14,-3694.5437,-3512.0845,-3694.5437,-3623.289,47.957905,23.296541,-3512.0845,3.8646456e-5,5.002983e-5,0.8001462,0.6464119,20,"(sqrt(abs(exp((abs(-1283.0054) ^ (-0.10591319 * X1))))) * (log(abs(((-0.042632107 * X7) + ((0.023519145 * X2) + -2.9620347)))) - 1.0110066)) NeoGP.GaussianLikelihood{Float32} Float32[0.006216629]"
11,238065,13,-3775.8398,-3538.6108,-3775.8398,-3634.7625,89.773224,51.30429,-3538.6108,3.289474e-5,3.695998e-5,0.8298903,0.7387837,35,"(((abs((125.113174 * X1)) ^ (-0.002942203 * X2)) - 0.78425384) + ((9.307739e-5 * X3) - sin(((((0.0028985539 * X10) - ((0.0053893076 * X9) - (-0.019015439 * X7))) + 0.13069044) * (abs(0.7225947) ^ exp((-1.5387961 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0057353904]"
12,271029,18,-3769.8643,-3553.1333,-3769.8643,-3677.715,72.062294,20.087019,-3553.1333,3.328668e-5,3.727426e-5,0.82786345,0.7365625,29,"(sqrt(abs(sqrt(abs(((abs(-0.813724) ^ (-1.7752587 * X6)) + (1.2219324 * X7)))))) * ((log(abs(((-0.11901781 * exp((-1.6545606 * X1))) + ((0.031608302 * X2) + -3.0324376)))) - 0.2251757) - 0.79796875)) NeoGP.GaussianLikelihood{Float32} Float32[0.0057694605]"
13,306487,18,-3769.8643,-3553.1333,-3769.8643,-3677.715,72.062294,20.087019,-3553.1333,3.328668e-5,3.727426e-5,0.82786345,0.7365625,29,"(sqrt(abs(sqrt(abs(((abs(-0.813724) ^ (-1.7752587 * X6)) + (1.2219324 * X7)))))) * ((log(abs(((-0.11901781 * exp((-1.6545606 * X1))) + ((0.031608302 * X2) + -3.0324376)))) - 0.2251757) - 0.79796875)) NeoGP.GaussianLikelihood{Float32} Float32[0.0057694605]"
14,341780,13,-3799.1848,-3606.0571,-3799.1848,-3721.6592,52.73339,24.792122,-3606.0571,3.1407253e-5,3.6354922e-5,0.8375826,0.74306,24,"((0.087616295 + (0.00923448 * X5)) + (exp(exp(-180.23009)) * ((-0.010712059 * X2) + ((0.019583952 * X7) + (abs(0.036258545) ^ exp((0.4323353 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.005604219]"
