-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,16361,8,-3269.3362,-3133.1438,-3269.3362,-3235.6936,22.873857,10.768816,-3133.1438,8.9773006e-5,0.00012985697,0.5357537,0.08223003,11,"log(abs((abs(((-0.0064676655 * X1) - sin((0.002061629 * X4)))) ^ -0.016989507))) NeoGP.GaussianLikelihood{Float32} Float32[0.009474861]"
2,31163,8,-3269.3362,-3133.1438,-3269.3362,-3235.6936,22.873857,10.768816,-3133.1438,8.9773006e-5,0.00012985697,0.5357537,0.08223003,11,"log(abs((abs(((-0.0064676655 * X1) - sin((0.002061629 * X4)))) ^ -0.016989507))) NeoGP.GaussianLikelihood{Float32} Float32[0.009474861]"
3,49087,8,-3468.6685,-3314.7646,-3468.6685,-3423.415,29.11218,16.141258,-3314.7646,6.0471702e-5,6.9976115e-5,0.6872806,0.5054407,14,"((0.05032349 / (abs(-0.5406523) ^ exp((-1.3847244 * X1)))) - (-0.037184995 - (-0.010752677 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.007776354]"
4,67748,9,-3468.6685,-3314.7646,-3468.6685,-3423.415,29.11218,16.141258,-3314.7646,6.0471702e-5,6.9976115e-5,0.6872806,0.5054407,14,"((0.05032349 / (abs(-0.5406523) ^ exp((-1.3847244 * X1)))) - (-0.037184995 - (-0.010752677 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.007776354]"
5,89802,10,-3468.6685,-3314.7646,-3468.6685,-3423.415,29.11218,16.141258,-3314.7646,6.0471702e-5,6.9976115e-5,0.6872806,0.5054407,14,"((0.05032349 / (abs(-0.5406523) ^ exp((-1.3847244 * X1)))) - (-0.037184995 - (-0.010752677 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.007776354]"
6,115177,8,-3532.8203,-3343.6587,-3532.8203,-3453.6174,57.15285,22.05013,-3343.6587,5.3251e-5,6.812406e-5,0.7246213,0.51853013,23,"((-0.019673329 * X1) + (abs(-0.045539696) ^ ((log(abs(((0.09795877 * X2) - -1.876812))) - (-1.7471864 / sqrt(abs((67.52578 * X3))))) + (0.03013327 * X4)))) NeoGP.GaussianLikelihood{Float32} Float32[0.007297328]"
7,145848,11,-3696.6282,-3492.095,-3696.6282,-3604.7678,62.169796,29.690662,-3492.095,3.8487047e-5,5.4534e-5,0.8009706,0.6145785,27,"(-0.13539807 + (abs(1.5922666) ^ (((0.16074574 * X7) + ((0.04752646 * X9) - (-0.0009832084 * X3))) + (((-0.4339522 * X2) * 0.30452716) + ((-0.17617358 * X1) + -2.9751904))))) NeoGP.GaussianLikelihood{Float32} Float32[0.006203792]"
8,176050,13,-3696.6282,-3492.095,-3696.6282,-3604.7678,62.169796,29.690662,-3492.095,3.8487047e-5,5.4534e-5,0.8009706,0.6145785,27,"(-0.13539807 + (abs(1.5922666) ^ (((0.16074574 * X7) + ((0.04752646 * X9) - (-0.0009832084 * X3))) + (((-0.4339522 * X2) * 0.30452716) + ((-0.17617358 * X1) + -2.9751904))))) NeoGP.GaussianLikelihood{Float32} Float32[0.006203792]"
9,207071,16,-3696.6282,-3492.095,-3696.6282,-3604.7678,62.169796,29.690662,-3492.095,3.8487047e-5,5.4534e-5,0.8009706,0.6145785,27,"(-0.13539807 + (abs(1.5922666) ^ (((0.16074574 * X7) + ((0.04752646 * X9) - (-0.0009832084 * X3))) + (((-0.4339522 * X2) * 0.30452716) + ((-0.17617358 * X1) + -2.9751904))))) NeoGP.GaussianLikelihood{Float32} Float32[0.006203792]"
10,238617,17,-3696.6284,-3492.0952,-3696.6284,-3604.0742,62.169796,30.384531,-3492.0952,3.8487062e-5,5.455778e-5,0.80097055,0.61441046,27,"(-0.12962838 + (abs(1.6828386) ^ (((0.14732328 * X7) + ((0.043564152 * X9) - (-0.0009015076 * X3))) + (((-0.41610953 * X2) * 0.29124042) + ((-0.16163497 * X1) + -2.703447))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0062037916]"
11,271427,20,-3727.0525,-3509.3967,-3727.0525,-3631.897,74.334755,20.820705,-3509.3967,3.6234673e-5,4.2492244e-5,0.8126184,0.69968414,31,"((0.01909339 * X7) - (-0.19649085 - (0.082648985 * (((-0.1310388 * X2) - ((0.08251577 * X1) + (-0.034923818 * X12))) - (1.1654192 - sin(sin((exp((-3.283388 * X1)) / exp(0.8449247))))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.006019526]"
12,302255,18,-3790.2275,-3568.6362,-3790.2275,-3674.22,73.682724,42.324955,-3568.6362,3.1969874e-5,3.686151e-5,0.8346731,0.73947966,32,"((0.019534022 * X7) - (-0.9030503 - (0.426623 + ((-0.49269372 - sin((sqrt(abs((-0.015285556 * X1))) + sin(((5.503409 * X6) + 1.938165))))) + (0.11026332 + ((-0.0107294265 * X2) + (0.017585097 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0056541907]"
13,334061,19,-3790.228,-3568.6367,-3790.228,-3674.4968,73.682724,42.0487,-3568.6367,3.196984e-5,3.6862642e-5,0.8346733,0.7394716,32,"((0.01953394 * X7) - (-0.9030502 - (0.4266229 + ((-0.4926938 - sin((sqrt(abs((-0.015285598 * X1))) + sin(((5.5034084 * X6) + 1.9381647))))) + (0.11026321 + ((-0.010729493 * X2) + (0.01758503 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0056541883]"
14,364737,22,-3803.5623,-3570.8606,-3803.5623,-3688.5725,86.97173,28.018177,-3570.8606,3.1135925e-5,3.2953518e-5,0.8389857,0.7670995,35,"(exp(sin((exp(((0.8284885 * ((exp((-1.5195802 * X1)) - (-0.4985122 * X7)) - sin(0.16116361))) - sqrt(abs((-0.17544344 * X2))))) / exp(((0.13002841 * X15) - 0.011132079))))) / exp((3.1420815 - (0.084655955 * X6)))) NeoGP.GaussianLikelihood{Float32} Float32[0.005579959]"
15,396600,23,-3831.1882,-3588.2712,-3831.1882,-3708.6045,91.12002,31.463627,-3588.2712,2.947682e-5,3.3508364e-5,0.84756553,0.7631781,38,"((0.019111725 * X7) - (-0.17620271 - (-0.30021718 + ((abs((-4.0700197 - ((-0.15875578 * X5) - (-0.11097064 * X15)))) ^ ((-0.26346287 * X1) - exp((-0.004570996 * X2)))) + ((-2.6228955 * X1) + ((-0.01170431 * X2) + (2.6713035 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0054292567]"
16,430863,22,-3831.1882,-3588.2712,-3831.1882,-3708.6045,91.12002,31.463627,-3588.2712,2.947682e-5,3.3508364e-5,0.84756553,0.7631781,38,"((0.019111725 * X7) - (-0.17620271 - (-0.30021718 + ((abs((-4.0700197 - ((-0.15875578 * X5) - (-0.11097064 * X15)))) ^ ((-0.26346287 * X1) - exp((-0.004570996 * X2)))) + ((-2.6228955 * X1) + ((-0.01170431 * X2) + (2.6713035 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0054292567]"
17,464500,22,-3831.1882,-3588.2712,-3831.1882,-3708.6045,91.12002,31.463627,-3588.2712,2.947682e-5,3.3508364e-5,0.84756553,0.7631781,38,"((0.019111725 * X7) - (-0.17620271 - (-0.30021718 + ((abs((-4.0700197 - ((-0.15875578 * X5) - (-0.11097064 * X15)))) ^ ((-0.26346287 * X1) - exp((-0.004570996 * X2)))) + ((-2.6228955 * X1) + ((-0.01170431 * X2) + (2.6713035 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0054292567]"
18,497688,24,-3831.1882,-3588.2712,-3831.1882,-3708.6045,91.12002,31.463627,-3588.2712,2.947682e-5,3.3508364e-5,0.84756553,0.7631781,38,"((0.019111725 * X7) - (-0.17620271 - (-0.30021718 + ((abs((-4.0700197 - ((-0.15875578 * X5) - (-0.11097064 * X15)))) ^ ((-0.26346287 * X1) - exp((-0.004570996 * X2)))) + ((-2.6228955 * X1) + ((-0.01170431 * X2) + (2.6713035 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0054292567]"
19,531332,23,-3935.2563,-3641.5405,-3935.2563,-3771.4365,128.24747,35.572178,-3641.5405,2.3982473e-5,3.142011e-5,0.8759786,0.777937,50,"((4.0053086 / (((-2.4206471 - (2.8385792 * X5)) + sqrt(abs(-293.90677))) - ((sqrt(abs(((-28.365187 * X2) + 45.415302))) + (1.1115371 * X12)) - ((-9.464265 - ((-11.82698 * X1) + (6.2260327 * X7))) - (exp(exp((0.2184604 * X1))) / exp((-2.540393 - (0.059902005 * X6)))))))) + ((-0.018257475 * X1) + 0.22917458)) NeoGP.GaussianLikelihood{Float32} Float32[0.00489719]"
20,567580,24,-3935.2563,-3641.5405,-3935.2563,-3771.4365,128.24747,35.572178,-3641.5405,2.3982473e-5,3.142011e-5,0.8759786,0.777937,50,"((4.0053086 / (((-2.4206471 - (2.8385792 * X5)) + sqrt(abs(-293.90677))) - ((sqrt(abs(((-28.365187 * X2) + 45.415302))) + (1.1115371 * X12)) - ((-9.464265 - ((-11.82698 * X1) + (6.2260327 * X7))) - (exp(exp((0.2184604 * X1))) / exp((-2.540393 - (0.059902005 * X6)))))))) + ((-0.018257475 * X1) + 0.22917458)) NeoGP.GaussianLikelihood{Float32} Float32[0.00489719]"
21,604011,26,-3980.745,-3694.2756,-3980.745,-3835.686,124.766495,20.29239,-3694.2756,2.1914695e-5,2.4841827e-5,0.8866718,0.8244293,45,"((0.01954045 * X7) - (-0.14833626 - (0.040896203 * ((abs(((100.78454 - (91.28654 * X6)) - ((110.53025 * X5) - (1097.6343 * X15)))) ^ ((-0.32592708 * X1) - exp((-1239.6719 * X2)))) - (1.7714089 - sin((sqrt(abs((-0.014642637 * X4))) + log((18.112928 + (6.342398 * X2)))))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.004681314]"
22,641475,24,-3980.745,-3694.2756,-3980.745,-3835.686,124.766495,20.29239,-3694.2756,2.1914695e-5,2.4841827e-5,0.8866718,0.8244293,45,"((0.01954045 * X7) - (-0.14833626 - (0.040896203 * ((abs(((100.78454 - (91.28654 * X6)) - ((110.53025 * X5) - (1097.6343 * X15)))) ^ ((-0.32592708 * X1) - exp((-1239.6719 * X2)))) - (1.7714089 - sin((sqrt(abs((-0.014642637 * X4))) + log((18.112928 + (6.342398 * X2)))))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.004681314]"
23,678746,23,-3980.745,-3694.2756,-3980.745,-3835.686,124.766495,20.29239,-3694.2756,2.1914695e-5,2.4841827e-5,0.8866718,0.8244293,45,"((0.01954045 * X7) - (-0.14833626 - (0.040896203 * ((abs(((100.78454 - (91.28654 * X6)) - ((110.53025 * X5) - (1097.6343 * X15)))) ^ ((-0.32592708 * X1) - exp((-1239.6719 * X2)))) - (1.7714089 - sin((sqrt(abs((-0.014642637 * X4))) + log((18.112928 + (6.342398 * X2)))))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.004681314]"
24,713067,20,-3949.949,-3697.5017,-3949.949,-3826.1897,96.91136,26.847904,-3697.5017,2.3294104e-5,2.7004004e-5,0.8795384,0.809148,39,"((0.019972065 * X7) - ((0.010695141 * X2) - (0.05149773 * ((abs(((-318.83817 - (-294.09 * X6)) - ((-344.3955 * X5) - (2861.9111 * X15)))) ^ ((-0.22057661 * X1) - exp((-1239.6719 * X2)))) - (-1.4357508 - sin((0.093283914 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048263976]"
25,748205,20,-3949.949,-3697.5017,-3949.949,-3826.1897,96.91136,26.847904,-3697.5017,2.3294104e-5,2.7004004e-5,0.8795384,0.809148,39,"((0.019972065 * X7) - ((0.010695141 * X2) - (0.05149773 * ((abs(((-318.83817 - (-294.09 * X6)) - ((-344.3955 * X5) - (2861.9111 * X15)))) ^ ((-0.22057661 * X1) - exp((-1239.6719 * X2)))) - (-1.4357508 - sin((0.093283914 * X1))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048263976]"
26,783381,22,-3947.2393,-3700.6687,-3947.2393,-3827.98,91.12002,28.139051,-3700.6687,2.3419547e-5,2.7301332e-5,0.8788897,0.80704665,38,"((1.1224493 * X7) - ((0.010657141 * X2) - (0.040826052 * ((abs(((-237.9405 - (-250.92706 * X6)) - ((-224.53955 * X5) - (3491.5981 * X15)))) ^ ((-0.28124508 * X1) - exp((-1239.6719 * X2)))) - (-2.0715175 - (-27.002918 * X7)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.004839374]"
27,817512,24,-3947.2393,-3700.6687,-3947.2393,-3827.98,91.12002,28.139051,-3700.6687,2.3419547e-5,2.7301332e-5,0.8788897,0.80704665,38,"((1.1224493 * X7) - ((0.010657141 * X2) - (0.040826052 * ((abs(((-237.9405 - (-250.92706 * X6)) - ((-224.53955 * X5) - (3491.5981 * X15)))) ^ ((-0.28124508 * X1) - exp((-1239.6719 * X2)))) - (-2.0715175 - (-27.002918 * X7)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.004839374]"
28,854801,25,-3948.446,-3707.762,-3948.446,-3832.774,85.19565,30.476585,-3707.762,2.3363627e-5,2.7234608e-5,0.8791789,0.8075182,37,"((1.1154324 * X7) - ((0.010639189 * X2) - (0.040313143 * ((abs(((-234.14714 - (-246.87276 * X6)) - ((-215.81113 * X5) - (3497.3938 * X15)))) ^ ((-0.27112207 * X1) - (-0.029029902 * X5))) - (-2.089311 - (-27.172308 * X7)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048335944]"
29,890591,29,-3948.446,-3707.762,-3948.446,-3832.774,85.19565,30.476585,-3707.762,2.3363627e-5,2.7234608e-5,0.8791789,0.8075182,37,"((1.1154324 * X7) - ((0.010639189 * X2) - (0.040313143 * ((abs(((-234.14714 - (-246.87276 * X6)) - ((-215.81113 * X5) - (3497.3938 * X15)))) ^ ((-0.27112207 * X1) - (-0.029029902 * X5))) - (-2.089311 - (-27.172308 * X7)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048335944]"
30,925716,31,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
31,962172,31,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
32,998722,30,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
33,1033072,33,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
34,1069904,34,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
35,1104606,34,-3947.239,-3712.8586,-3947.239,-3842.2358,81.52844,23.474644,-3712.8586,2.3419556e-5,2.7301845e-5,0.8788896,0.807043,34,"((0.02002658 * X7) - ((0.01065707 * X2) - (0.04082535 * ((abs(((276.77313 - (290.7129 * X6)) - ((291.17136 * X5) - (3795.058 * X15)))) ^ ((-0.27364254 * X1) - exp((-1239.6719 * X2)))) - -2.0715156)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048393747]"
36,1139767,32,-3950.1714,-3714.038,-3950.1714,-3843.9993,80.59048,25.581604,-3714.038,2.3283841e-5,2.7213779e-5,0.87959146,0.8076654,35,"((0.020006211 * X7) - ((0.0052457205 * X2) - (0.03504633 * ((abs(((-149.66823 - (-142.28606 * X6)) - ((-157.61063 * X5) - (3367.2595 * X15)))) ^ ((-0.3383953 * X1) - -0.036938958)) - (-2.43758 - (-0.15609322 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048253327]"
37,1173777,34,-3950.1714,-3714.038,-3950.1714,-3843.9993,80.59048,25.581604,-3714.038,2.3283841e-5,2.7213779e-5,0.87959146,0.8076654,35,"((0.020006211 * X7) - ((0.0052457205 * X2) - (0.03504633 * ((abs(((-149.66823 - (-142.28606 * X6)) - ((-157.61063 * X5) - (3367.2595 * X15)))) ^ ((-0.3383953 * X1) - -0.036938958)) - (-2.43758 - (-0.15609322 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0048253327]"
