Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,438.5368015391711 + (0.5956960706864889)(X_12) + ((X_0)^(-1))(-2176.8829322078914 + ((X_10)^(-1))((-1)((X_1)(X_1) + ((X_7)^(-1))(sqrt(X_6))))) - (X_2 + X_12),27,169.3672814480402,444.3889592723236,169.3672814480402,444.3889592723236,0.8898757132607309,0.720647519777069
1,495.3106150926251 + (-2217.074743073215)((X_0)^(-1)) + (exp(log(sqrt(0.5311829539491514)) - (exp(log(sqrt(0.5311829539491514))))))(X_2) + (log(sqrt(0.5311829539491514)))(X_12) - (X_3),21,138.84877360741783,349.31604149691145,138.84877360741783,349.31604149691145,0.9097191498416409,0.7804124055340906
2,-220.7137989914599 + (-2342.6653060463914)((X_0)^(-1)) + (1.812800915288849)(361.20253903281406 + (-0.2192788550788903)(X_12)),15,167.53882022477495,438.5236396404314,167.53882022477495,438.5236396404314,0.8910645968887903,0.7243345861460273
3,463.9315308597706 + (-0.25877207111865697)(X_12) + (-4115.143754867372)(((X_0)^(-1))(((X_7)^(-1))(X_12))) - (X_3),17,132.67593686602038,341.60671188453597,132.67593686602038,341.60671188453597,0.9137327895333951,0.7852586563311394
4,(1023.1172800883353 - (X_12))(0.4499911458714013 + sin((-4.334443520486108)((X_0)^(-1)))),12,184.15169223603098,435.5233926020243,184.15169223603098,435.5233926020243,0.8802627426859666,0.7262206061156344
5,522.5050525281373 + (-0.4007188842266632)(X_12) + (-501.3360883040293)((log(7.554487067304044 - (X_0)))^(-1)),14,166.64103468172385,429.19037725264906,166.64103468172385,429.19037725264906,0.891648345956072,0.7302016760954889
6,(-0.4273773292741535 + (0.041674707541155986)(((X_0)^(-1))(X_3)))(-1052.4670750908865 + X_12),13,158.32164091661548,384.7778201739319,158.32164091661548,384.7778201739319,0.8970576983212556,0.7581203669497755
7,-0.8142836742518602 + (1.6569590356446087)((X_0)^(-1)) + X_12 + (log(sin(sin(-0.09326321856596564))))(X_12) - (((sin(sin(-0.09326321856596564)))((X_12)^(-1)))^(sqrt(sin(sin(-0.09326321856596564))))),20,inf,inf,inf,inf,-inf,-inf
8,357.2684380315449 + (220.49643582360542)((X_0 - (X_5))((X_12)^(-1))) + ((1.2824040147710007)(log(1.2824040147710007)))(log(1.2824040147710007) - (X_12)),17,185.5478991209593,383.6694978852114,185.5478991209593,383.6694978852114,0.8793549151172141,0.7588170822343933
9,438.24189571119564 + (sin(2.3265612077773485))(X_12) + (log(sqrt(2.3265612077773485)))(exp(((exp(2.3265612077773485))^(-1))((X_2)^(X_9)))) + sqrt(X_4) + ((X_0)^(-1))(((-1)(sin(2.3265612077773485)))(X_12) + ((-1)(log(sqrt(2.3265612077773485))))(exp(((exp(2.3265612077773485))^(-1))((X_2)^(X_9)))) + sqrt((sin(2.3265612077773485))(X_12) + (log(sqrt(2.3265612077773485)))(exp(((exp(2.3265612077773485))^(-1))((X_2)^(X_9)))))) - (X_3 + X_12),35,228.34973603854075,335.85739015535887,228.34973603854075,335.85739015535887,0.851524736104007,0.7888728039176932
10,144.62695136208268 + exp(sqrt(log(X_0))) + (-0.4075072250899545)(X_12 - (sqrt(X_5))) + (119.91524751269189)(sqrt(log(X_0))),16,174.22599726197961,413.38818405434074,174.22599726197961,413.38818405434074,0.8867165280337835,0.740135275413838
11,(-0.4409988256258549 + (4.344297200491943)((X_0)^(-1)))(-1044.7097910576722 + (0.10930627175219934)(X_4) + X_12),15,183.58753420009688,440.7189132668678,183.58753420009688,440.7189132668678,0.8806295638381059,0.722954589817322
12,(-0.10830112645083122)(-3819.515302778815 + (21278.68365113781)((X_0)^(-1)) + (3.5817565676761696)(X_12) - (X_1)),15,166.89227672824774,449.3617572266529,166.89227672824774,449.3617572266529,0.8914849858847772,0.7175215117761858
13,373.1087326586021 + (-0.339660864539931)(X_12),5,319.1117333522394,406.43192484120647,319.1117333522394,406.43192484120647,0.7925103849746309,0.7445081299227454
14,(-0.3396608645399309)(-1098.4743066116143 + X_12),5,319.1117333522395,406.4319248412068,319.1117333522395,406.4319248412068,0.7925103849746309,0.7445081299227452
15,(5.038744253541172e-05)(3825879.9902309263 + X_12 - (X_8)),7,1538.2950780731267,1605.0012691458005,1538.2950780731267,1605.0012691458005,-0.0002147216332470947,-0.008938399439563316
16,(-1023.1172301568778 + X_12)(-0.4499912058608084 + sin((4.334445110269308)((X_0)^(-1)))),12,184.151692236088,435.52339611732435,184.151692236088,435.52339611732435,0.8802627426859295,0.726220603905841
17,485.81353767072187 + (-2155.132126246333)((X_0)^(-1)) + (sin((2)(-1.4079887896090366)))(X_12) + log((-1.4079887896090366)(((2)^(-1))((-1.4079887896090366)^(-1))) - ((X_0)(X_12))) - (X_3),24,137.86234586733775,351.6365504067365,137.86234586733775,351.6365504067365,0.9103605349448758,0.778953683606344
18,373.8921427787895 + (-2901.315967604416)((X_0)^(-1)) + (2541.0381670245724)((X_4)^(-1)) + (-0.0002389441362440125)((X_12)(X_12)) - (X_3),19,128.88767034536514,344.124175601886,128.88767034536514,344.124175601886,0.9161959580096123,0.7836761243653037
19,(-501.28771399168033)((X_0)((X_4 + (X_0)((X_6)^(-1)))^(-6.7809888889620265))) + (350574.8384872916)((X_7)^(-1)) + (-0.31066105989199)(X_12),21,423.88173046516056,504.9077880934234,423.88173046516056,504.9077880934234,0.7243878933983854,0.6826040792761066
20,374.3196283316834 + (0.6597671571236213)(X_12) + sin(X_12) - (X_12 + sqrt(sin(X_6))),12,320.1286779178499,406.6383616705335,320.1286779178499,406.6383616705335,0.79184915752867,0.7443783592813318
21,399.7913665586286 + (-0.33574478249504164)(X_12) + (-4273.267857886714)(((X_0)^(-1))(((X_7)^(-1))(X_12))),15,165.4886572592281,438.51591874163597,165.4886572592281,438.51591874163597,0.8923976331892483,0.7243394396694621
22,(-0.30348302901148644 + (-0.0006477468825908961)(X_0) + (0.0005364078341672806)(X_5))(-997.2291062949023 + X_12 - (X_1)),15,188.37335871679096,421.7597917384239,188.37335871679096,421.7597917384239,0.877517773255803,0.734872702343095
23,490.6026688767214 + (-0.3188774364201561)(X_12) + log(X_6) + ((X_0)^(-1))(-2302.607287283552 + X_3 - (sqrt(X_7))) - (X_3),20,137.44969811687884,353.57484261353034,137.44969811687884,353.57484261353034,0.9106288426062218,0.7777352313381976
24,367.2277467936249 + (((sin(-0.9789457079939605))(sin(-0.9789457079939605)))((X_0)^(-1)))^(sin(sin(-0.9789457079939605))) + (-0.398253520452414)(X_12),15,194.54102753044015,379.6891861541804,194.54102753044015,379.6891861541804,0.8735074938019434,0.7613191919986517
25,(-0.33966086453993083)(-1098.4743066116146 + X_12),5,319.1117333522395,406.4319248412067,319.1117333522395,406.4319248412067,0.7925103849746309,0.7445081299227452
26,314.99034922649884 + (-2214.310361766154)((X_0)^(-1)) + ((-1.2585854052332643)(0.26166833836615416))(X_12) - (((X_3)^(-1))(-8519.933436328014 + ((-1.2585854052332643)((0.26166833836615416)^(-1)))(X_12) + ((-1)((-1.2585854052332643)((0.26166833836615416)^(-1))))(X_12))),25,133.67422881756232,356.88180688636743,133.67422881756232,356.88180688636743,0.9130836902021595,0.7756564023026193
27,(-1023.1172301568778 + X_12)(-0.4499912058608084 + sin((4.334445110269308)((X_0)^(-1)))),12,184.151692236088,435.52339611732435,184.151692236088,435.52339611732435,0.8802627426859295,0.726220603905841
28,(-1108.4535074108721 + X_12)(-0.3510037504568262 + (7.430516563672744)(((X_0)^(-1))((sqrt(X_9))^(-1)))),15,174.48818103147357,308.02816991288785,174.48818103147357,308.02816991288785,0.8865460535456576,0.8063668517224237
29,376.40995812920767 + (-0.29457887805013677)(X_12) + (4.156214343580783)((((X_0)^(-1))(X_12))(((sqrt(log(X_3)))^(-1))(10.312378512233536 - (sqrt(X_3) + sqrt(log(X_3)))))),22,141.69077279626222,320.10877929733147,141.69077279626222,320.10877929733147,0.9078712537727589,0.7987727202217789
30,50.397110079091185 + ((X_12)^(-1))(72416.50280724464 + sin(X_1 - (exp(X_9)))) + (X_8 + (-2)(X_12))((X_1 - (exp(X_9)))^(-1)),20,365.42630047290857,470.4246709761175,365.42630047290857,470.4246709761175,0.7623961939325646,0.7042809101053669
31,(22179.664247295015)(((X_12)^(-1))(log(X_0))),8,259.9638496310137,544.3094378838273,259.9638496310137,544.3094378838273,0.8309689257934224,0.6578353527716312
32,417.7575975286125 + (exp((1.0161153810035175)^(1.0161153810035175) + sqrt(1.0161153810035175) - (1.0161153810035175)))(X_2) + (-0.36837905269513427)(X_12) + (2689.54665320461)((((X_0)^(-1))(log((1.0161153810035175)((sqrt(1.0161153810035175))^(-1))) - (X_3)))(((X_6)^(-1))(log(log((1.0161153810035175)((sqrt(1.0161153810035175))^(-1))) - (X_3))))),31,139.17677958537115,374.1921917964556,139.17677958537115,374.1921917964556,0.9095058771005335,0.764774721159674
33,(-1226.7133952890065 + X_12)(-0.41224937471706596 + (0.06685491857636333)(((137.47241398931246 + X_0)^(-1))((X_3)(log(X_5))))),18,124.9433232404019,304.8354014759349,124.9433232404019,304.8354014759349,0.918760611630267,0.8083738947936575
34,X_0 + (-0.725334834784034)(X_0) - ((-74.26730070022244 + (0.0761256647331614)(X_12))(log(X_1))),13,202.01683846925408,388.6529333177651,202.01683846925408,388.6529333177651,0.8686466473598453,0.7556843872853687
35,(1.5575259160266834e-05 + (-3.6712487750329336e-06)(((X_0)^(-1))(X_5)))(16071176.601708382 + (2)(X_12)),15,1096.267832488217,1230.6095443937418,1096.267832488217,1230.6095443937418,0.2871957789261287,0.2264123101183152
36,435.10927188529496 + (-2342.660746746148)((X_0)^(-1)) + (sin(2.4950198231614857))(X_12) + (exp(sin(sin(2.4950198231614857)) + ((-1)(sin(2.4950198231614857) - (sin(sin(2.4950198231614857)))))(X_12)))(sqrt(sin(sin(2.4950198231614857)) + ((-1)(sin(2.4950198231614857) - (sin(sin(2.4950198231614857)))))(X_12))) - (X_12 + sqrt((sin(2.4950198231614857) - (sin(sin(2.4950198231614857))))((X_12)((sin(sin(2.4950198231614857)) + ((-1)(sin(2.4950198231614857) - (sin(sin(2.4950198231614857)))))(X_12))^(-1))))),27,167.5408900205623,438.51848881257376,167.5408900205623,438.51848881257376,0.8910632510870343,0.7243378240674634
37,sqrt(130345.05494606533 + (-860360.860968638)((X_0)^(-1)) + (-151.03846727702384)(X_12) - (X_12)),13,186.2308963186739,470.2665763013787,186.2308963186739,470.2665763013787,0.8789108235630475,0.704380291826215
38,(22179.66424729501)(((X_12)^(-1))(log(X_0))),8,259.9638496310138,544.3094378838274,259.9638496310138,544.3094378838274,0.8309689257934224,0.6578353527716311
39,372.80081714203305 + (-0.3388273735132801)(X_12) + sin(log(X_8) - (exp(X_12))),11,325.3943113705849,415.5116158977085,325.3943113705849,415.5116158977085,0.7884253904158303,0.7388004403787811
40,(-1091.5359004331106 + X_12)((X_2)(((X_0 + X_2)^(-1))((sqrt(sin(sin(exp(0.34441439357782555))) + (-2)(X_2) - (X_0 + exp(X_2))))^(-1))) - (0.34441439357782555)),24,322.1396579879505,416.29322992527347,322.1396579879505,416.29322992527347,0.790541598335576,0.7383091009505134
41,(-1172.8161137629681 + X_12)(-0.36419157455813994 + (0.0706486011917589)((X_5)((X_0 + log(X_4))^(-1)))),16,154.89002486704675,444.96756360558356,154.89002486704675,444.96756360558356,0.8992889691227399,0.7202837966192557
42,442.1876587299595 + (0.2877155403084459)(X_0) + (-0.3210701521549433)(X_12) - (X_3),11,158.5856448779179,316.59507981072056,158.5856448779179,316.59507981072056,0.8968860403263572,0.8009815074696666
43,391.48262741753166 + (-2265.621446414012)((X_0)^(-1)) + (2951145.337647636)((X_12)^(-2)) + (-0.0002580997989487521)((X_12)(X_12)) - (X_3),19,135.46307191333065,363.3098885156826,135.46307191333065,363.3098885156826,0.9119205666736616,0.7716155716096942
44,-1362.2469494082718 + (0.6924315858345541)(2675.9783172291154 + X_12) + ((X_0)^(-1))(0.6924315858345541 + ((-1)(0.6924315858345541))(2675.9783172291154 + X_12)) - (X_3 + X_12 + sin(X_6)),21,135.20710003224033,361.77603920007647,135.20710003224033,361.77603920007647,0.9120870021303175,0.7725797823571989
45,-1 + (90809.3129108457 + (0.7194940451340903)((X_0)(X_0)) - (X_0))((X_12)^(-1)),12,363.98968062195274,421.150034951925,363.98968062195274,421.150034951925,0.7633302984127769,0.735256008604619
46,362.36972273427244 + (-0.3598494687724192)(X_12) + (X_4)(sin((133.39634645523543)((X_12)^(-1)))) - (sin((X_11)(exp(X_10)))),19,295.7291113397995,394.6419328823163,295.7291113397995,394.6419328823163,0.8077139977928709,0.7519195730443691
47,434.07422468728015 + (-2342.6653060481444)((X_0)^(-1)) + X_12 + (1166.9796845925498)(X_12) + (-1168.377194043456)(X_12),15,167.53881991062102,438.5205980127647,167.53881991062102,438.5205980127647,0.8910645970930563,0.7243364981787519
48,(-0.4517753944393504 + (4284.256397264712)(((X_0)^(-1))((X_7)^(-1))))(-1021.6207238231428 + X_12),14,185.0718698938425,438.1752076769234,185.0718698938425,438.1752076769234,0.879664434043509,0.7245536179900098
49,-8046.102195003428 + X_2 + (-0.3390292733364443)(-24831.850468576507 + X_12) + sin(X_7 - (X_11)),14,315.8954770371599,393.06844305536475,315.8954770371599,393.06844305536475,0.7946016267401041,0.7529087026719012
50,373.1087326586019 + (-0.33966086453993083)(X_12),5,319.1117333522395,406.4319248412063,319.1117333522395,406.4319248412063,0.7925103849746309,0.7445081299227454
51,2.1238732382952445 + (-1.9156257508570498)((X_0)^(-1)) + ((-1)(exp(2.433538385584453)))(X_2) + (sin(2.433538385584453))(X_12) + log(sin(((X_5)^((-1)(X_5)))(X_10)) - ((log(sin(2.433538385584453) + exp(sin(2.433538385584453)) - (2.433538385584453)))^((2.433538385584453 - (sin(2.433538385584453)))(((2.433538385584453)^(-2))((2.433538385584453 - (sin(2.433538385584453)))^(-1)))))) - (X_3),39,inf,inf,inf,inf,-inf,-inf
52,(-0.284870924514577)(-1311.9180970709745 + X_12 - (X_0)) + (-0.5223795483822598)((X_12)((log(X_1))^(-1))),15,204.20749354188985,380.22454348162864,204.20749354188985,380.22454348162864,0.8672222616974954,0.7609826548410386
53,((X_5 + X_12)^(-1))((22786.125522009766)(sin(((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0))) + log(X_0) - ((((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0)))(((1 + ((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0)))^(-1))((X_5)^(-1))))) + ((-1)(22786.125522009766))(((X_0)^(-1))((log(X_0))(sin(((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0))) + log(X_0) - ((((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0)))(((1 + ((0.13998654510596253)(X_0))^((0.13998654510596253)(X_0) + ((-1)(0.13998654510596253))(X_0)))^(-1))((X_5)^(-1)))))))),31,194.00003914018777,474.9195175877048,194.00003914018777,474.9195175877048,0.8738592498205876,0.7014553526225153
54,434.0742246872124 + (-2342.665306046391)((X_0)^(-1)) + (0.6024905490936561)(X_12) - (X_12),12,167.5388199111644,438.5205980119275,167.5388199111644,438.5205980119275,0.8910645970927029,0.7243364981792781
55,-1968.6164086410834 + (-0.33966086453993144)(-6894.3036592441695 + X_12),7,319.1117333522376,406.4319248412151,319.1117333522376,406.4319248412151,0.7925103849746321,0.7445081299227398
56,493.6974843008585 + (-2200.0853742318195)((X_0)^(-1)) + (exp(sin(log(sqrt(-0.533568891377882))) - (log(sqrt(-0.533568891377882)))))(X_2) + (log(sqrt(-0.533568891377882)))(X_12) - (X_3),21,139.98594922758585,344.20248894996274,139.98594922758585,344.20248894996274,0.9089797469711597,0.7836268949063727
57,(-2.0791415942332705)(((X_0)^(-1))(X_7)) + (135531.77900285478)((X_1 + X_12 - (X_11))^(-1)),16,246.16052268046937,512.7168634683408,246.16052268046937,512.7168634683408,0.8399439859234628,0.6776951261423404
58,(11547.047312798722)(((19.20057095878131 + X_12)^(-1))(log((X_0)(X_0)))),11,255.6165718042969,557.5606646202195,255.6165718042969,557.5606646202195,0.8337955689669536,0.649505345966626
59,438.6662702483649 + ((7.115552831508483 - (sin(7.115552831508483)))(exp(sin(7.115552831508483)) - (7.115552831508483)))((X_4)^(-1)) + (sin(7.115552831508483))(X_12) + log(X_11) + ((X_0)^(-1))(((-1)((7.115552831508483 - (sin(7.115552831508483)))(exp(sin(7.115552831508483)) - (7.115552831508483))))((X_4)^(-1)) + ((-1)(sin(7.115552831508483)))(X_12) + sqrt(((7.115552831508483 - (sin(7.115552831508483)))(exp(sin(7.115552831508483)) - (7.115552831508483)))((X_4)^(-1)) + (sin(7.115552831508483))(X_12))) - (X_3 + X_12),32,230.65986903390512,335.7649021962723,230.65986903390512,335.7649021962723,0.850022664710924,0.7889309438426901
60,368.38396656022377 + (-0.4021622402031628)(X_12 - (X_0)),7,226.0099791118407,413.34254225438605,226.0099791118407,413.34254225438605,0.8530460692711522,0.7401639668332648
61,(1.0971512428333565)(340.07046345265906 + ((-1)(3.4962058789447874))(X_12) + ((3.4962058789447874)((1.0971512428333565)^(-1)))(X_12)),13,319.1117333561948,406.4323506087109,319.1117333561948,406.4323506087109,0.7925103849720591,0.7445078622761131
62,(-0.44975570431761913 + (4.319112442433587)((X_0)^(-1)))(-1023.2219748270065 + X_12),11,184.18630381730196,435.4950839183549,184.18630381730196,435.4950839183549,0.8802402378924327,0.7262384015644858
63,(-0.44975571980568096 + (4.319112849423409)((X_0)^(-1)))(-1023.2219618942792 + X_12),11,184.1863038173089,435.49508477016605,184.1863038173089,435.49508477016605,0.8802402378924281,0.7262384010290189
64,346.0415145283213 + (-0.5407659476500581)(X_12) + ((X_12)^(0.5425295304799278))(log(X_0)),11,174.4662005292831,406.06205225960923,174.4662005292831,406.06205225960923,0.8865603454862567,0.7447406398014895
65,372.80363304371247 + (-222.33991553433052)((X_9)^(-1)) + (-0.3335687446629674)(X_12) + log(X_10),14,186.59437912228026,544.7840085122215,186.59437912228026,544.7840085122215,0.8786744834379246,0.6575370274435223
66,473.0199495057446 + (-62510.229911076996)((X_0)^(-2)) + (-0.30441457447304554)(X_12) - (X_3),13,152.12607780652746,353.1442473091364,152.12607780652746,353.1442473091364,0.9010861149234072,0.7780059128295913
67,430.2501552651022 + ((2)(1 + -0.6993713002690769))(X_12) + ((X_0)^(-1))(-2209.3112984557674 + ((-1)(1 + -0.6993713002690769))(X_12)) + log((1 + -0.6993713002690769)(X_12)) - (X_2 + X_12),24,167.9168293732252,448.9239294682374,167.9168293732252,448.9239294682374,0.8908188115901299,0.7177967397440996
68,(-0.11122699070446007)(X_12) + (-0.2867680400779449)(-1314.8157714459007 + X_12 - (X_0)),10,203.32348416764114,373.39809819483474,203.32348416764114,373.39809819483474,0.8677970533631445,0.765273905517236
69,250.7697469440803 + (22919.84268971478)((X_0)(((X_4)^(-1))((X_12)^(-1)))) + ((1.1852714078151245)(log(1.1852714078151245)))(log(1.1852714078151245) - (X_12)),18,166.27773300928322,403.277784745478,166.27773300928322,403.277784745478,0.8918845683079137,0.7464908903859107
70,104.74864098496661 + ((X_3)^(-1))(23094.774817558984 + (-26.53124512753136)(X_12)),11,265.4792619377862,341.2955305510705,265.4792619377862,341.2955305510705,0.8273827499915594,0.7854542716260041
71,((X_5 + X_12)^(-1))(-32766.234999151206 + X_0 + log(X_0) - ((X_12)((sin(X_10))^(-1)) + (log(X_0))(-32766.234999151206 + X_0 + log(X_0) - ((X_12)((sin(X_10))^(-1)))))),19,221.93631167488238,900.6451747787618,221.93631167488238,900.6451747787618,0.8556948082546947,0.433835026443395
72,513.0052890846072 + (-2403.2601029014986)((X_0)^(-1)) + (-6.859952371681343)(X_2) + (-0.34088336217182863)(X_12) - (X_3),17,132.84629667433006,412.38914312632744,132.84629667433006,412.38914312632744,0.9136220198958432,0.7407632940791569
73,(-0.4497557180928932 + (4.319112805416276)((X_0)^(-1)))(-1023.2219633421546 + X_12),11,184.18630381730807,435.4950847384218,184.18630381730807,435.4950847384218,0.8802402378924287,0.7262384010489741
74,(-0.4497557064833863 + (4.319112500062412)((X_0)^(-1)))(-1023.2219730312447 + X_12),11,184.18630381730293,435.4950840822683,184.18630381730293,435.4950840822683,0.880240237892432,0.7262384014614462
75,(0.33966086453993105)(1098.4743066116118 - (X_12)),5,319.11173335223947,406.43192484120334,319.11173335223947,406.43192484120334,0.7925103849746309,0.7445081299227473
76,428.88411618157267 + (-2271.6787142159887)((X_0)^(-1)) + (0.6021629305087384)(X_12) + log(X_0) - (X_12),14,167.31511485813013,437.7262558995151,167.31511485813013,437.7262558995151,0.8912100523376283,0.7248358387560812
77,(-0.00035498240846578403)((X_7)(-1083.6886434260318 + X_12 - (X_2))),9,365.9022092540047,431.0252560768462,365.9022092540047,431.0252560768462,0.7620867533214674,0.7290482317090952
78,347.5274981716959 + (164.26490901861607)((X_0)((1 + X_12)^(-1))) + ((log(3.682484068484308))(log(log(3.682484068484308))))(-1 + log(log(3.682484068484308)) - (X_12)),19,200.9207261405129,378.5837833700442,200.9207261405129,378.5837833700442,0.8693593504708401,0.7620140720197472
79,(-1122.7345801278052 + X_12)(-1.338054378551124 + exp((0.36422340881103343)((X_9)^(-1)))),12,186.3012145972241,705.4822548016347,186.3012145972241,705.4822548016347,0.8788651019206861,0.5565186453893604
80,(-1019.1410998989033 + X_12)(-0.4533261236729585 + (0.8792545396930852)(((X_0)^(-1))(log(X_1)))),14,186.0804691748827,431.8705736135855,186.0804691748827,431.8705736135855,0.8790086327843717,0.7285168468815991
81,473.0199495057432 + (-62510.22991107654)((X_0)^(-2)) + (-0.30441457447304554)(X_12) - (X_3),13,152.12607780652746,353.1442473091276,152.12607780652746,353.1442473091276,0.9010861149234072,0.7780059128295969
82,(-1024.4124148962012 + X_12)(-1.446444462980434 + exp((4.011338466609263)((X_0)^(-1)))),12,184.71597723585094,435.52652339914096,184.71597723585094,435.52652339914096,0.879895838980649,0.726218638029071
83,446.91777588476975 + (-0.34715534787710695)(116.3506532444595 + X_12) + (-3.6353039916041023)(((X_0)^(-1))(116.3506532444595 + X_12)),14,163.4661606260359,437.39842006868105,163.4661606260359,437.39842006868105,0.8937126805659235,0.7250419234270401
84,X_2 + (22137.698305914255)(((X_12)^(-1))(log(X_0))),10,261.09561219549863,532.4880399771187,261.09561219549863,532.4880399771187,0.8302330425454508,0.6652665383491233
85,((X_5 + X_12)^(-1))(-33171.75071734017 + log(X_0) - ((log(X_0))(-33171.75071734017 + log(X_0)))),12,224.3371463516245,564.3755478611638,224.3371463516245,564.3755478611638,0.8541337617285021,0.6452213634417119
86,336.1693684758115 + (-0.39879830430408164)(X_12) + ((sqrt(-700.6085042372398))((sqrt(((X_0)^(-1))(sqrt(X_10))))^(-1)))^((sqrt(((X_0)^(-1))(sqrt(X_10))))^(sin(-700.6085042372398))),20,187.03026862429584,396.36786032401756,187.03026862429584,396.36786032401756,0.8783910637591283,0.7508346178458566
87,X_2 + ((X_12)^(-1))((20943.40210988698 + X_12)(log(X_0))) + log(X_6),14,257.77908412373,545.4831260479623,257.77908412373,545.4831260479623,0.8323894820019484,0.6570975470885281
88,377.0471418411117 + (0.28676804007794443)(X_0) + (-0.39799503078240406)(X_12),9,203.32348416764114,373.3980981948355,203.32348416764114,373.3980981948355,0.8677970533631445,0.7652739055172355
89,435.5286771182149 + (-2368.4926596291007)((X_0)^(-1)) + (-0.4009162220250271)(X_12) + ((sqrt((X_5)^(X_3)))^(-1))^(X_2),19,168.49399581485375,449.1246586485127,168.49399581485375,449.1246586485127,0.8904435322435479,0.7176705570539292
90,513.0052890846073 + (-2403.260102901498)((X_0)^(-1)) + (-6.859952371681463)(X_2) + (0.6591166378281709)(X_12) - (X_3 + X_12),18,132.84629667432992,412.38914312632727,132.84629667432992,412.38914312632727,0.9136220198958434,0.7407632940791571
91,(-1010.9700440102367 + X_12)(-0.12440983123247085 + (-0.06299233670562913)(log(X_0))),10,184.24816210135893,415.21615818044205,184.24816210135893,415.21615818044205,0.8802000170224249,0.7389861714695232
92,368.38396656022434 + (-0.4021622402031625)(X_12 - (X_0)),7,226.00997911184072,413.342542254384,226.00997911184072,413.342542254384,0.8530460692711522,0.7401639668332661
