-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7873,461.55475,475.16187,10.636576,7.1044965,0.24425054,0.17043024,461.55475,165.4339,5.978,Inf,5,"(24.098392 - (X3 * 0.18312913)) [likelihood params: Float32[]]"
2,15514,461.55475,475.16187,10.636576,7.1044965,0.24425054,0.17043024,461.55475,165.4339,5.174,Inf,5,"(24.098392 - (X3 * 0.18312913)) [likelihood params: Float32[]]"
3,23503,461.5547,480.08395,10.636575,7.104497,0.24425066,0.17043018,461.5547,165.43393,5.048,Inf,7,"((24.098442 - (X3 * -0.8168702)) - X3) [likelihood params: Float32[]]"
4,31834,400.20404,424.07297,8.978449,5.598218,0.3620637,0.34631366,400.20404,137.56775,5.036,Inf,8,"((X1 * log((13.502436 + -12.569281))) - -12.854825) [likelihood params: Float32[]]"
5,39137,400.20392,414.31345,8.978445,5.598255,0.362064,0.3463093,400.20392,137.56845,4.53,Inf,5,"((X1 * -0.06918513) - -12.855199) [likelihood params: Float32[]]"
6,46897,400.20386,421.57626,8.978444,5.5982556,0.36206406,0.3463093,400.20386,137.56845,4.258,Inf,8,"(sqrt(1.8518924) + ((X1 * -0.069185145) - -11.494357)) [likelihood params: Float32[]]"
7,54141,400.20386,421.57626,8.978444,5.5982556,0.36206406,0.3463093,400.20386,137.56845,4.364,Inf,8,"(sqrt(1.8518924) + ((X1 * -0.069185145) - -11.494357)) [likelihood params: Float32[]]"
8,62090,393.00568,427.68512,8.783898,5.655294,0.37588686,0.33964908,393.00568,138.62366,4.754,Inf,14,"((17.47172 - (X3 * 0.05924192)) - (sqrt(16.941889) - ((X1 * -0.056727964) - -3.4979746))) [likelihood params: Float32[]]"
9,69755,393.00568,427.68512,8.783898,5.655294,0.37588686,0.33964908,393.00568,138.62366,5.054,Inf,14,"((17.47172 - (X3 * 0.05924192)) - (sqrt(16.941889) - ((X1 * -0.056727964) - -3.4979746))) [likelihood params: Float32[]]"
10,78691,392.99982,420.5676,8.78374,5.655317,0.37589812,0.3396464,392.99982,138.62408,5.026,Inf,11,"((((X1 * -0.056727443) - 2531.413) - (X3 * 0.05924598)) - -2548.2668) [likelihood params: Float32[]]"
11,87790,391.97614,417.51797,8.756072,5.6442876,0.377864,0.34093428,391.97614,138.42004,5.878,Inf,9,"(7.825786 + ((X1 * -0.057068285) - (-338.6413 / X3))) [likelihood params: Float32[]]"
12,97962,391.97614,417.51797,8.756072,5.6442876,0.377864,0.34093428,391.97614,138.42004,6.918,Inf,9,"(7.825786 + ((X1 * -0.057068285) - (-338.6413 / X3))) [likelihood params: Float32[]]"
13,108669,388.87317,480.433,8.672208,5.567861,0.38382268,0.34985834,388.87317,137.00616,8.196,Inf,27,"((-3.8423219 / (((218.91064 * 29.212008) - (73.932 - (X3 * -100.3317))) * (sqrt(sqrt(48935.773)) + X3))) - (1.5317012 * (((-42.724846 + X1) - 145.1382) * 0.04427588))) [likelihood params: Float32[]]"
14,120000,362.35675,469.23245,7.9555483,7.2708435,0.43474275,0.15100646,362.35675,168.51132,10.178,Inf,29,"(((14.29556 - (exp(9.69319) + ((sin((((X2 * ((3.8938804 - -6.412283) + -2.4801419)) - log(sqrt(4558.071))) + 7.456947)) * -1.5751449) - 16204.945))) - (X1 * 0.06527395)) - -0.37803453) [likelihood params: Float32[]]"
15,131767,362.35675,469.23245,7.9555483,7.2708435,0.43474275,0.15100646,362.35675,168.51132,11.308,Inf,29,"(((14.29556 - (exp(9.69319) + ((sin((((X2 * ((3.8938804 - -6.412283) + -2.4801419)) - log(sqrt(4558.071))) + 7.456947)) * -1.5751449) - 16204.945))) - (X1 * 0.06527395)) - -0.37803453) [likelihood params: Float32[]]"
16,144060,332.42957,436.03885,7.1467056,5.401793,0.49221265,0.36924958,332.42957,133.9339,13.634,Inf,29,"((39707.504 - (-5329.0083 + ((X1 * ((-11.620427 / (X1 - (((X1 * 7.999733) - (-52.849537 - (X3 * -0.5301635))) * 0.119060494))) + 249.6931)) - X3))) * (0.038753103 / 135.43347)) [likelihood params: Float32[]]"
17,156297,332.4292,434.7372,7.1466966,5.401738,0.4922133,0.36925596,332.4292,133.93289,15.546,Inf,29,"((39885.92 - (-5184.084 + ((X1 * ((-11.6297245 / (X1 - (((X1 * 7.999733) - (-52.84953 - (X3 * -0.5301636))) * 0.1190605))) + 249.87839)) - X3))) * (0.038708203 / 135.37918)) [likelihood params: Float32[]]"
18,169028,332.4292,434.7372,7.1466966,5.401738,0.4922133,0.36925596,332.4292,133.93289,17.15,Inf,29,"((39885.92 - (-5184.084 + ((X1 * ((-11.6297245 / (X1 - (((X1 * 7.999733) - (-52.84953 - (X3 * -0.5301636))) * 0.1190605))) + 249.87839)) - X3))) * (0.038708203 / 135.37918)) [likelihood params: Float32[]]"
19,181870,332.4292,434.7372,7.1466966,5.401738,0.4922133,0.36925596,332.4292,133.93289,19.47,Inf,29,"((39885.92 - (-5184.084 + ((X1 * ((-11.6297245 / (X1 - (((X1 * 7.999733) - (-52.84953 - (X3 * -0.5301636))) * 0.1190605))) + 249.87839)) - X3))) * (0.038708203 / 135.37918)) [likelihood params: Float32[]]"
20,195394,332.4292,434.7372,7.1466966,5.401738,0.4922133,0.36925596,332.4292,133.93289,22.282,Inf,29,"((39885.92 - (-5184.084 + ((X1 * ((-11.6297245 / (X1 - (((X1 * 7.999733) - (-52.84953 - (X3 * -0.5301636))) * 0.1190605))) + 249.87839)) - X3))) * (0.038708203 / 135.37918)) [likelihood params: Float32[]]"
21,209331,332.4292,434.7372,7.1466966,5.401738,0.4922133,0.36925596,332.4292,133.93289,25.254,Inf,29,"((39885.92 - (-5184.084 + ((X1 * ((-11.6297245 / (X1 - (((X1 * 7.999733) - (-52.84953 - (X3 * -0.5301636))) * 0.1190605))) + 249.87839)) - X3))) * (0.038708203 / 135.37918)) [likelihood params: Float32[]]"
22,224133,328.00006,547.3191,7.02699,5.4606414,0.50071865,0.36237806,328.00006,135.02258,26.514,Inf,41,"((2.7201352e6 - (2.718695e6 + ((X1 * ((26805.135 / ((7421.711 - -7654.2295) + (-57203.344 - ((X1 * -164.89867) - 7661.4834)))) + 10.697374)) - X3))) * ((0.00010756168 / (X1 - (((X1 * 7.996343) - (-52.953156 - (X3 * -0.5277753))) * 0.11900311))) + 0.008827713)) [likelihood params: Float32[]]"
23,238157,326.00293,577.4634,6.9730134,5.2647524,0.5045538,0.3852514,326.00293,131.39865,28.45,Inf,50,"((2.7193348e6 - (2.718932e6 + ((-3524.689 - ((((-286.59534 - ((340.70435 - (X3 * -6.5761766)) - -195.52846)) - (exp(9.699596) + (X1 - 16169.76))) - (X1 * 5.387358)) - (221.11824 + 995.67993))) - X3))) * ((0.00012187438 / (X1 - (((X1 * 7.993863) - (-53.00963 - (X3 * -0.5261805))) * 0.11896798))) + 0.009478478)) [likelihood params: Float32[]]"
24,252417,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,28.888,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
25,267121,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,30.134,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
26,281848,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,29.77,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
27,297041,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,30.564,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
28,311371,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,31.828,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
29,325698,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,31.808,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
30,340421,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,31.63,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
31,354774,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,32.946,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
32,368442,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,31.994,6.805647e35,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
33,381875,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,32.362,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
34,395124,325.97327,575.12006,6.972212,5.2645693,0.5046108,0.3852728,325.97327,131.39526,30.994,Inf,50,"((2.7193455e6 - (2.7189528e6 + ((-3513.994 - ((((-297.2901 - ((351.39902 - (X3 * -5.7380695)) - -206.22289)) - (exp(9.700254) + (X1 - 16159.018))) - (X1 * 5.571464)) - (231.78564 + 1006.3482))) - 146.20715))) * ((0.000118454394 / (X1 - (((X1 * 7.9938593) - (-53.009735 - (X3 * -0.5261776))) * 0.11896793))) + 0.00921233)) [likelihood params: Float32[]]"
