gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
11,18.55963,4.9657745,7.1656017,29.328142,29.328142,15.139759,4.5739226,5.5072956,24.928478,24.928478,22884.816,10197.219,12250.391,32935.426,32935.426,23508.291,10705.569,12383.678,32988.414,32988.414,36,14,17,98,98
12,15.450966,3.0964754,3.884401,29.328142,29.328142,10.281736,3.3403087,3.4547734,24.281208,24.281208,19983.398,8452.539,9187.936,32935.426,32935.426,20075.615,8578.71,9912.25,32988.414,32988.414,41,14,23,100,100
13,7.962736,3.0097563,3.884401,29.328142,29.328142,5.4407043,3.3898678,3.4547734,28.042826,28.042826,12994.383,8371.602,9187.936,32935.426,32935.426,13091.326,8524.651,9912.25,3.4028235e38,3.4028235e38,45,14,28,100,100
14,6.210505,1.141164,3.0097563,25.78259,25.78259,4.8850145,1.8653293,3.3693497,36.393665,36.393665,11358.967,6627.5815,8371.602,29626.246,29626.246,11511.557,6874.2036,8524.651,29760.559,29760.559,45,30,31,95,95
15,5.9540043,1.141164,2.2311742,25.78259,25.78259,4.882088,1.8653293,2.5565832,36.393665,36.393665,11119.566,6627.5815,7644.9243,29626.246,29626.246,11231.757,6874.2036,8009.0063,3.4028235e38,3.4028235e38,75,30,31,98,98
16,2.5975106,1.141164,1.6932423,14.267044,14.267044,2.9081976,1.8653293,2.2139916,15.67512,15.67512,7986.838,6627.5815,7142.8545,18878.402,18878.402,8343.925,6874.2036,7836.567,19008.47,19008.47,75,30,32,98,98
17,1.677969,1.141164,1.2377993,14.267044,14.267044,2.1653645,1.5951079,1.6993594,15.67512,15.67512,7128.5996,6627.5815,6717.7744,18878.402,18878.402,7771.794,6874.2036,7120.999,19008.47,19008.47,81,30,40,98,98
18,1.677969,0.9955622,1.141164,14.267044,14.267044,2.2286806,1.5403758,1.5951079,15.67512,15.67512,7128.5996,6491.6865,6627.5815,18878.402,18878.402,7771.794,6810.152,6874.2036,19008.47,19008.47,87,30,43,98,98
19,1.677969,0.9955622,1.141164,13.386706,13.386706,2.2286806,1.5403758,1.5951079,9.33481,9.33481,7128.5996,6491.6865,6627.5815,18056.754,18056.754,7771.794,6810.152,6874.2036,18291.229,18291.229,89,57,69,98,98
20,1.2377993,0.73775834,0.9895833,9.235635,9.235635,1.7139145,0.8622694,1.5403758,6.5852304,6.5852304,6717.7744,6251.0693,6486.1064,14182.421,14182.421,7454.288,6810.152,6849.4536,14367.183,14367.183,91,43,65,100,100
21,1.0381773,0.7368432,0.73775834,9.235635,9.235635,1.5951079,0.8622694,0.9757622,6.5852304,6.5852304,6531.4604,6250.2153,6251.0693,14182.421,14182.421,7124.4688,6750.1567,6769.377,14367.183,14367.183,85,43,76,100,100
22,1.0208224,0.5652093,0.69060963,9.235635,9.235635,1.5519962,0.8401656,1.1157697,6.5852304,6.5852304,6515.2627,6090.024,6207.064,14182.421,14182.421,7124.4688,6421.112,6740.5776,14367.183,14367.183,93,43,75,99,99
23,1.0208224,0.5649983,0.69060963,4.8365016,4.8365016,1.4019921,0.84543747,1.0898528,5.052735,5.052735,6515.2627,6089.827,6207.064,10076.563,10076.563,6937.989,6421.112,6678.205,10334.446,10334.446,85,60,75,98,98
24,0.96012944,0.5649983,0.69060963,2.1804392,2.1804392,1.3952934,0.84543747,1.0898528,3.1709595,3.1709595,6458.616,6089.827,6207.064,7597.572,7597.572,6937.989,6421.112,6521.46,8435.789,8435.789,93,60,75,100,100
25,0.96012944,0.5649747,0.6480951,1.3596358,1.3596358,1.3952934,0.84578544,1.0898528,16.608591,16.608591,6458.616,6089.8047,6167.384,6831.489,6831.489,6925.848,6517.3677,6649.4106,7747.7197,7747.7197,95,60,79,100,100
26,0.96012944,0.46733114,0.618918,1.3596358,1.3596358,1.435021,0.69449645,1.0631932,16.608591,16.608591,6458.616,5998.671,6140.152,6831.489,6831.489,6880.577,6451.2554,6530.6045,7747.7197,7747.7197,95,79,85,100,100
27,0.96012944,0.46733114,0.59713215,1.3067447,1.3067447,1.3952934,0.69449645,1.1582623,1.7398208,1.7398208,6458.616,5998.671,6119.8184,6782.1235,6782.1235,6908.2983,6530.6045,6629.6646,7617.041,7617.041,98,79,85,100,100
28,0.94147253,0.46733114,0.59713215,1.3067433,1.3067433,1.4420455,0.69449645,1.1582623,1.7397788,1.7397788,6441.2026,5998.671,6119.8184,6782.122,6782.122,6908.2983,6530.6045,6629.6646,7557.3223,7557.3223,99,75,94,100,100
29,0.94147253,0.46397033,0.5399467,1.2344161,1.2344161,1.416584,0.6917265,0.83353704,1.6351902,1.6351902,6441.2026,5995.534,6066.4453,6714.6167,6714.6167,6797.851,6431.406,6486.3164,7674.6577,7674.6577,97,75,85,100,100
30,0.74891144,0.413442,0.49746442,1.0019127,1.0019127,1.2666457,0.7588371,0.92775315,1.6351902,1.6351902,6261.479,5948.3745,6026.7954,6497.614,6497.614,7096.164,6468.3115,6516.5527,7205.1475,7205.1475,96,91,92,100,100
31,0.7069901,0.41160902,0.49746442,1.0019127,1.0019127,1.2631615,0.7524037,0.913405,1.6351902,1.6351902,6222.3525,5946.6636,6026.7954,6497.614,6497.614,7096.164,6468.3115,6516.5527,7413.105,7413.105,96,88,92,100,100
32,0.6826319,0.38928917,0.49746442,1.0018891,1.0018891,1.0852542,0.7664257,0.913405,1.6351902,1.6351902,6199.618,5925.8315,6026.7954,6497.592,6497.592,6774.3037,6468.3115,6490.7603,7166.0654,7166.0654,97,68,87,100,100
33,0.62114036,0.38902146,0.49746442,1.0018891,1.0018891,1.0852542,0.76637423,0.913405,1.5560513,1.5560513,6142.226,5925.582,6026.7954,6497.592,6497.592,6765.6973,6337.3403,6468.3115,7166.0654,7166.0654,96,70,87,100,100
34,0.62114036,0.38902146,0.476788,1.0018891,1.0018891,1.0852542,0.76637423,0.9245451,10.117211,10.117211,6142.226,5925.582,6007.497,6497.592,6497.592,6765.6973,6280.6196,6356.2188,7166.0654,7166.0654,93,76,79,100,100
35,0.57701105,0.38902146,0.47018236,1.0018891,1.0018891,1.0183357,0.76637423,0.9245451,1.5560513,1.5560513,6101.0386,5925.582,6001.332,6497.592,6497.592,6765.6973,6265.31,6356.2188,7020.5923,7020.5923,93,76,83,100,100
36,0.57701105,0.38902146,0.38998768,1.0018891,1.0018891,1.0203407,0.76637423,0.7987554,1.5560513,1.5560513,6101.0386,5925.582,5926.4834,6497.592,6497.592,6765.6973,6174.909,6356.2188,7020.5923,7020.5923,95,76,79,100,100
37,0.57701105,0.36677855,0.3822891,1.0018891,1.0018891,1.0203407,0.771679,0.79601425,1.6057528,1.6057528,6101.0386,5904.822,5919.2983,6497.592,6497.592,6737.7354,6174.9736,6313.697,7020.5923,7020.5923,91,84,87,100,100
38,0.57701105,0.3566155,0.3821771,0.9140077,0.9140077,1.0203407,0.7738338,0.79601425,1.5257354,1.5257354,6101.0386,5895.3364,5919.194,6415.569,6415.569,6751.648,6166.702,6313.697,7020.5923,7020.5923,95,84,88,100,100
39,0.50107193,0.3566155,0.3821771,0.82051456,0.82051456,0.95706856,0.7738338,0.79601425,1.2609626,1.2609626,6030.162,5895.3364,5919.194,6328.3086,6328.3086,6881.6562,6166.702,6313.697,6963.7866,6963.7866,95,84,88,100,100
40,0.50107193,0.3566155,0.3821771,0.7459928,0.7459928,0.95706856,0.7738338,0.79601425,1.1944292,1.1944292,6030.162,5895.3364,5919.194,6258.755,6258.755,6555.53,6166.702,6313.697,6999.5815,6999.5815,95,84,88,100,100
41,0.50107193,0.3566155,0.3821771,0.7459928,0.7459928,0.94865966,0.7738338,0.8252611,1.1944292,1.1944292,6030.162,5895.3364,5919.194,6258.755,6258.755,6610.4707,6166.702,6331.5215,6999.5815,6999.5815,95,84,87,100,100
42,0.46515703,0.3566155,0.38043562,0.7459928,0.7459928,0.9014012,0.77162504,0.78369224,1.1944292,1.1944292,5996.6416,5895.3364,5917.5684,6258.755,6258.755,6610.4707,6166.702,6331.5215,6999.5815,6999.5815,97,84,85,100,100
43,0.4651039,0.35309997,0.38043562,0.72401744,0.72401744,0.9012394,0.77162504,0.79136133,1.1402016,1.1402016,5996.5923,5892.055,5917.5684,6238.2446,6238.2446,6635.3604,6175.034,6331.5215,6953.799,6953.799,95,84,85,100,100
44,0.44084373,0.3483006,0.35309997,0.7173969,0.7173969,0.9016567,0.77570814,0.79136133,1.1171983,1.1171983,5973.949,5887.5757,5892.055,6232.0654,6232.0654,6605.1313,6175.034,6331.5215,6925.2046,6925.2046,95,84,85,100,100
45,0.44084373,0.3483006,0.35309997,0.7173969,0.7173969,0.9016567,0.77445674,0.79136133,1.1171983,1.1171983,5973.949,5887.5757,5892.055,6232.0654,6232.0654,6605.1313,6175.034,6331.5215,6925.2046,6925.2046,95,84,85,100,100
46,0.4408114,0.3178509,0.35070264,0.5825758,0.5825758,0.9016567,0.6915113,0.77311164,1.0704606,1.0704606,5973.919,5859.156,5889.8174,6106.2324,6106.2324,6605.1313,6172.6646,6301.118,6881.6562,6881.6562,96,89,89,100,100
47,0.4210762,0.31784377,0.35070264,0.5825758,0.5825758,0.9016567,0.6918124,0.77311164,1.0704606,1.0704606,5955.4995,5859.1494,5889.8174,6106.2324,6106.2324,6720.301,6172.6646,6348.884,3.4028235e38,3.4028235e38,98,89,93,100,100
48,0.4210762,0.31784377,0.35070264,0.5825758,0.5825758,0.9016567,0.6918124,0.77311164,1.0704606,1.0704606,5955.4995,5859.1494,5889.8174,6106.2324,6106.2324,6755.59,6172.6646,6353.761,3.4028235e38,3.4028235e38,96,89,93,100,100
49,0.4210762,0.31784377,0.34184504,0.5825758,0.5825758,0.9021977,0.6918124,0.7435524,1.0704606,1.0704606,5955.4995,5859.1494,5881.5503,6106.2324,6106.2324,6755.59,6179.8813,6331.682,3.4028235e38,3.4028235e38,96,89,93,100,100
50,0.4210762,0.31784377,0.34174824,0.5825758,0.5825758,0.9021977,0.6918124,0.7435524,1.0704606,1.0704606,5955.4995,5859.1494,5881.46,6106.2324,6106.2324,6755.59,6185.499,6331.682,3.4028235e38,3.4028235e38,96,89,93,100,100
51,0.4210762,0.31784377,0.34174824,0.5825758,0.5825758,0.90407866,0.6918124,0.7435524,1.0704606,1.0704606,5955.4995,5859.1494,5881.46,6106.2324,6106.2324,6720.301,6185.499,6331.682,3.4028235e38,3.4028235e38,97,89,93,100,100
52,0.4210762,0.31784377,0.3416404,0.5825219,0.5825219,0.90407866,0.6918124,0.7435524,1.0700359,1.0700359,5955.4995,5859.1494,5881.3594,6106.182,6106.182,6720.301,6181.198,6331.682,3.4028235e38,3.4028235e38,97,89,93,100,100
53,0.4210762,0.2983902,0.3416404,0.5825219,0.5825219,0.90407866,0.69417906,0.7435524,1.0700359,1.0700359,5955.4995,5840.9927,5881.3594,6106.182,6106.182,6741.47,6181.198,6331.682,3.4028235e38,3.4028235e38,97,89,92,100,100
54,0.4210752,0.2983902,0.3416404,0.5825219,0.5825219,0.9041114,0.69417906,0.7435524,1.0700359,1.0700359,5955.4985,5840.9927,5881.3594,6106.182,6106.182,6741.47,6181.198,6331.682,3.4028235e38,3.4028235e38,97,87,92,100,100
55,0.4210752,0.2983902,0.3416404,0.5825219,0.5825219,0.9041114,0.69417906,0.7435524,1.0700359,1.0700359,5955.4985,5840.9927,5881.3594,6106.182,6106.182,6741.47,6181.198,6331.682,3.4028235e38,3.4028235e38,97,87,93,100,100
56,0.4210752,0.28829667,0.29774576,0.5825219,0.5825219,0.9041114,0.69402444,0.6967357,1.0700359,1.0700359,5955.4985,5831.5723,5840.391,6106.182,6106.182,6751.569,6140.119,6304.825,3.4028235e38,3.4028235e38,97,87,93,99,99
57,0.4210752,0.28829667,0.29774576,0.5825219,0.5825219,0.9041114,0.69402444,0.6967357,1.0700359,1.0700359,5955.4985,5831.5723,5840.391,6106.182,6106.182,6751.569,6140.119,6156.6313,3.4028235e38,3.4028235e38,98,87,87,99,99
58,0.4210752,0.28829667,0.29774576,0.5825219,0.5825219,0.7907248,0.69402444,0.6967357,1.0700359,1.0700359,5955.4985,5831.5723,5840.391,6106.182,6106.182,6757.8965,6137.086,6140.119,3.4028235e38,3.4028235e38,98,85,93,99,99
59,0.4210752,0.28829667,0.29774576,0.5825219,0.5825219,0.7907248,0.69402444,0.6967357,1.0700359,1.0700359,5955.4985,5831.5723,5840.391,6106.182,6106.182,6757.8965,6140.119,6287.936,3.4028235e38,3.4028235e38,98,93,93,99,99
60,0.4210752,0.28829667,0.29774576,0.5825219,0.5825219,0.7976861,0.69402444,0.6967357,1.0700359,1.0700359,5955.4985,5831.5723,5840.391,6106.182,6106.182,6751.569,6111.619,6140.119,3.4028235e38,3.4028235e38,98,85,93,100,100
61,0.41743475,0.2882686,0.29774576,0.5825219,0.5825219,0.81369215,0.69402444,0.6998076,1.0700359,1.0700359,5952.101,5831.546,5840.391,6106.182,6106.182,6751.569,6111.619,6135.916,3.4028235e38,3.4028235e38,98,85,89,100,100
62,0.41743475,0.2882686,0.29774576,0.5825219,0.5825219,0.81369215,0.69402444,0.6998076,1.0700359,1.0700359,5952.101,5831.546,5840.391,6106.182,6106.182,6751.569,6111.619,6135.916,6919.613,6919.613,98,85,89,100,100
63,0.38915065,0.2882686,0.29774576,0.5825219,0.5825219,0.79710346,0.69402444,0.6998076,1.0700359,1.0700359,5925.702,5831.546,5840.391,6106.182,6106.182,6751.569,6111.619,6135.916,6919.613,6919.613,97,85,91,99,99
64,0.37893116,0.2882686,0.29774576,0.5825219,0.5825219,0.7968243,0.69402444,0.6998076,1.0700359,1.0700359,5916.164,5831.546,5840.391,6106.182,6106.182,6645.2793,6135.916,6276.4595,6919.613,6919.613,98,91,93,99,99
65,0.37851298,0.2882686,0.29774576,0.5825219,0.5825219,0.8037267,0.69402444,0.6998076,1.0700359,1.0700359,5915.774,5831.546,5840.391,6106.182,6106.182,6645.2793,6135.916,6261.3506,6919.613,6919.613,98,89,91,99,99
66,0.37851298,0.28792122,0.29774365,0.53415877,0.53415877,0.8037267,0.69387037,0.69458055,34.531494,34.531494,5915.774,5831.2217,5840.389,6061.0435,6061.0435,6645.2793,6124.3003,6261.3506,6919.613,6919.613,98,85,89,99,99
67,0.37851298,0.28792122,0.29774365,0.53415877,0.53415877,0.8037267,0.69387037,0.69458055,34.531494,34.531494,5915.774,5831.2217,5840.389,6061.0435,6061.0435,6645.2793,6124.3003,6261.3506,6919.613,6919.613,98,85,89,99,99
68,0.37851298,0.28792122,0.29769915,0.53415877,0.53415877,0.79249966,0.69458055,0.6950475,34.531494,34.531494,5915.774,5831.2217,5840.3477,6061.0435,6061.0435,6699.1377,6124.3003,6251.819,6919.613,6919.613,98,85,89,100,100
69,0.37851298,0.28792122,0.29769915,0.53415877,0.53415877,0.79249966,0.69458055,0.6950475,34.531494,34.531494,5915.774,5831.2217,5840.3477,6061.0435,6061.0435,6699.1377,6124.3003,6251.819,6919.613,6919.613,98,85,89,100,100
70,0.37851298,0.28792122,0.29769915,0.53415877,0.53415877,0.79249966,0.69458055,0.6950475,34.531494,34.531494,5915.774,5831.2217,5840.3477,6061.0435,6061.0435,6699.1377,6124.3003,6201.4473,6919.613,6919.613,98,75,85,99,99
71,0.36647853,0.28792122,0.29769915,0.53415877,0.53415877,0.80052745,0.69458055,0.6950475,34.531494,34.531494,5904.542,5831.2217,5840.3477,6061.0435,6061.0435,6591.8,6124.3003,6201.4473,6919.613,6919.613,97,75,85,99,99
72,0.36647853,0.28792122,0.29769915,0.53415877,0.53415877,0.80052745,0.69458055,0.6950475,34.531494,34.531494,5904.542,5831.2217,5840.3477,6061.0435,6061.0435,6594.844,6124.3003,6201.4473,6919.613,6919.613,97,75,85,100,100
73,0.36644354,0.28792122,0.29768926,0.53415877,0.53415877,0.80052745,0.69458055,0.6949705,34.531494,34.531494,5904.5093,5831.2217,5840.3384,6061.0435,6061.0435,6611.6973,6124.3003,6201.4473,6919.613,6919.613,98,75,85,100,100
74,0.36644354,0.28792122,0.2935159,0.5225634,0.5225634,0.7977764,0.6563673,0.69458055,39.688004,39.688004,5904.5093,5831.2217,5836.4434,6050.221,6050.221,6606.188,6124.3003,6198.118,6919.613,6919.613,95,75,84,100,100
75,0.35084215,0.28792122,0.2935159,0.5034965,0.5034965,0.7547687,0.6563673,0.66619426,37.943985,37.943985,5889.9478,5831.2217,5836.4434,6032.4253,6032.4253,6541.579,6121.7847,6124.3003,6919.613,6919.613,98,75,81,100,100
76,0.35084215,0.28792122,0.2935159,0.5034965,0.5034965,0.7441455,0.6563673,0.66619426,37.943985,37.943985,5889.9478,5831.2217,5836.4434,6032.4253,6032.4253,6546.8174,6121.7847,6124.3003,6914.607,6914.607,98,75,81,100,100
77,0.35084215,0.28792122,0.2935159,0.49559286,0.49559286,0.7441455,0.6563673,0.66619426,37.444817,37.444817,5889.9478,5831.2217,5836.4434,6025.0483,6025.0483,6551.893,6121.7847,6124.3003,6914.607,6914.607,98,75,81,100,100
78,0.35084215,0.28792122,0.2899647,0.490063,0.490063,0.745917,0.6563673,0.69458055,38.805088,38.805088,5889.9478,5831.2217,5833.129,6019.887,6019.887,6551.893,6083.4097,6124.3003,6934.644,6934.644,99,75,85,100,100
79,0.35084215,0.28792122,0.2899647,0.48902157,0.48902157,0.745917,0.6556225,0.69458055,38.89976,38.89976,5889.9478,5831.2217,5833.129,6018.915,6018.915,6551.893,6083.4097,6124.3003,6934.644,6934.644,99,75,85,100,100
80,0.35084215,0.2875899,0.28995332,0.48902157,0.48902157,0.7371951,0.6556225,0.7024264,38.89976,38.89976,5889.9478,5830.912,5833.118,6018.915,6018.915,6517.1216,6129.5215,6198.118,6934.644,6934.644,97,75,89,100,100
81,0.35084215,0.28525805,0.2875899,0.48883876,0.48883876,0.7371951,0.6556225,0.68714994,38.816425,38.816425,5889.9478,5828.736,5830.912,6018.7446,6018.7446,6519.234,6129.5215,6198.118,6934.644,6934.644,97,75,91,100,100
82,0.35084215,0.27803367,0.28753373,0.48883876,0.48883876,0.7371951,0.65383023,0.6556225,38.816425,38.816425,5889.9478,5821.993,5830.86,6018.7446,6018.7446,6519.234,6135.579,6201.3657,6934.644,6934.644,97,75,91,100,100
83,0.35084215,0.27803367,0.28753373,0.4689818,0.4689818,0.7371951,0.65383023,0.6556225,37.939716,37.939716,5889.9478,5821.993,5830.86,6000.2114,6000.2114,6515.164,6135.579,6216.0815,6933.2227,6933.2227,97,77,89,100,100
84,0.34890082,0.27803367,0.2820382,0.4689818,0.4689818,0.7386736,0.65383023,0.6556225,37.939716,37.939716,5888.1357,5821.993,5825.731,6000.2114,6000.2114,6515.164,6135.579,6216.0815,6933.2227,6933.2227,97,77,89,100,100
85,0.34795916,0.27655828,0.2820382,0.4689818,0.4689818,0.7386736,0.65095305,0.6556225,37.939716,37.939716,5887.257,5820.616,5825.731,6000.2114,6000.2114,6515.164,6135.579,6212.014,6933.2227,6933.2227,97,77,89,100,100
86,0.34795916,0.27655828,0.2820382,0.4689818,0.4689818,0.7386736,0.65095305,0.6556225,37.939716,37.939716,5887.257,5820.616,5825.731,6000.2114,6000.2114,6495.664,6135.579,6212.014,6933.2227,6933.2227,97,77,89,100,100
87,0.34489858,0.27655828,0.2820382,0.4689818,0.4689818,0.73901135,0.65095305,0.65655386,37.939716,37.939716,5884.4004,5820.616,5825.731,6000.2114,6000.2114,6483.2744,6127.002,6212.014,6933.2227,6933.2227,97,77,89,100,100
88,0.34489858,0.27655828,0.2820382,0.4689818,0.4689818,0.73901135,0.65095305,0.65655386,37.939716,37.939716,5884.4004,5820.616,5825.731,6000.2114,6000.2114,6483.2744,6127.002,6212.014,6933.2227,6933.2227,97,77,89,100,100
89,0.34489858,0.27655828,0.2820382,0.46894255,0.46894255,0.73901135,0.65095305,0.65654105,37.382366,37.382366,5884.4004,5820.616,5825.731,6000.175,6000.175,6483.2744,6127.002,6212.014,3.4028235e38,3.4028235e38,97,77,89,100,100
90,0.34489858,0.27613866,0.28203505,0.46894255,0.46894255,0.7386999,0.65012455,0.65654105,37.382366,37.382366,5884.4004,5820.2246,5825.728,6000.175,6000.175,6483.2744,6127.002,6216.3804,3.4028235e38,3.4028235e38,97,77,89,100,100
91,0.33183745,0.27613866,0.28113523,0.46894255,0.46894255,0.7312743,0.65012455,0.65654105,37.382366,37.382366,5872.21,5820.2246,5824.888,6000.175,6000.175,6483.2744,6127.002,6216.3804,3.4028235e38,3.4028235e38,97,77,89,100,100
92,0.32038325,0.27613866,0.28113523,0.46894255,0.46894255,0.7339412,0.65012455,0.65654105,37.382366,37.382366,5861.5195,5820.2246,5824.888,6000.175,6000.175,6359.4355,6127.002,6216.3804,3.4028235e38,3.4028235e38,97,77,89,99,99
93,0.32038325,0.27577007,0.28113523,0.46894255,0.46894255,0.7339412,0.6492963,0.65654105,37.382366,37.382366,5861.5195,5819.8804,5824.888,6000.175,6000.175,6359.4355,6134.8594,6220.828,3.4028235e38,3.4028235e38,97,77,89,99,99
94,0.32038325,0.27577007,0.28113523,0.46894255,0.46894255,0.7339412,0.61350405,0.6492963,37.382366,37.382366,5861.5195,5819.8804,5824.888,6000.175,6000.175,6483.2744,6134.8594,6226.2295,3.4028235e38,3.4028235e38,97,77,89,100,100
95,0.32027933,0.26071903,0.28113523,0.46894255,0.46894255,0.74162525,0.5854542,0.61350405,37.382366,37.382366,5861.4224,5805.833,5824.888,6000.175,6000.175,6359.4546,6134.8594,6168.0547,3.4028235e38,3.4028235e38,97,77,86,100,100
96,0.32027933,0.25527993,0.28113523,0.45998004,0.45998004,0.7416199,0.56389356,0.6208043,29.160347,29.160347,5861.4224,5800.7563,5824.888,5991.8096,5991.8096,6370.0,6139.9414,6167.502,3.4028235e38,3.4028235e38,97,81,86,100,100
97,0.32027933,0.2552457,0.280817,0.45025048,0.45025048,0.7637306,0.56362695,0.6236205,29.262808,29.262808,5861.4224,5800.7246,5824.591,5982.729,5982.729,6370.0,6138.656,6167.502,3.4028235e38,3.4028235e38,98,81,86,99,99
98,0.32027933,0.2552007,0.2646429,0.45025048,0.45025048,0.7637306,0.56360036,0.6197604,29.262808,29.262808,5861.4224,5800.6826,5809.495,5982.729,5982.729,6387.0396,6140.1445,6186.018,3.4028235e38,3.4028235e38,98,81,89,99,99
99,0.32027933,0.2552007,0.2646429,0.45025048,0.45025048,0.7637306,0.56360036,0.6197604,29.262808,29.262808,5861.4224,5800.6826,5809.495,5982.729,5982.729,6387.0396,6140.1445,6186.018,3.4028235e38,3.4028235e38,98,81,89,99,99
100,0.32027933,0.25055084,0.26393387,0.45025048,0.45025048,0.7637306,0.5623471,0.6197604,29.262808,29.262808,5861.4224,5796.343,5808.8335,5982.729,5982.729,6387.0396,6153.184,6186.018,3.4028235e38,3.4028235e38,98,81,89,100,100
101,0.32027933,0.25055084,0.26393387,0.4499414,0.4499414,0.7637306,0.5623471,0.6191388,29.244482,29.244482,5861.4224,5796.343,5808.8335,5982.4404,5982.4404,6387.0396,6153.184,6187.0977,3.4028235e38,3.4028235e38,98,81,89,100,100
102,0.32027933,0.25043944,0.2639336,0.4492835,0.4492835,0.7637306,0.5631147,0.6191388,29.268923,29.268923,5861.4224,5796.239,5808.833,5981.826,5981.826,6387.0396,6155.334,6187.0977,3.4028235e38,3.4028235e38,98,81,89,100,100
103,0.32027933,0.25043944,0.2639336,0.44853452,0.44853452,0.7637306,0.5631147,0.62047994,29.46306,29.46306,5861.4224,5796.239,5808.833,5981.1274,5981.1274,6397.9775,6126.09,6155.334,3.4028235e38,3.4028235e38,98,81,89,100,100
104,0.32027933,0.25043944,0.2639336,0.44781557,0.44781557,0.7637306,0.5631147,0.62047994,29.352549,29.352549,5861.4224,5796.239,5808.833,5980.4565,5980.4565,6379.9004,6133.1865,6155.334,3.4028235e38,3.4028235e38,98,81,89,100,100
105,0.32027933,0.25043944,0.2637643,0.44753063,0.44753063,0.7637306,0.5631147,0.62047994,29.831034,29.831034,5861.4224,5796.239,5808.6753,5980.1904,5980.1904,6379.9004,6163.3013,6187.0977,3.4028235e38,3.4028235e38,98,81,89,99,99
106,0.32027933,0.25043944,0.2637643,0.44753063,0.44753063,0.7637306,0.5631147,0.62047994,29.831034,29.831034,5861.4224,5796.239,5808.6753,5980.1904,5980.1904,6390.355,6129.364,6163.3013,3.4028235e38,3.4028235e38,98,81,89,99,99
107,0.32027933,0.2504384,0.2637643,0.44753063,0.44753063,0.7484117,0.56300867,0.62047994,29.831034,29.831034,5861.4224,5796.238,5808.6753,5980.1904,5980.1904,6247.379,6129.364,6156.633,3.4028235e38,3.4028235e38,96,81,89,99,99
108,0.32027933,0.2504384,0.2637643,0.4210337,0.4210337,0.7484117,0.56300867,0.62047994,27.968527,27.968527,5861.4224,5796.238,5808.6753,5955.46,5955.46,6287.8047,6156.633,6163.3013,3.4028235e38,3.4028235e38,96,81,89,99,99
