gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
17,3384.008,1350.1838,2833.2605,4542.481,4542.481,2914.5781,1394.0936,2150.0977,3546.308,3546.308,34957.01,20783.518,31118.914,43030.28,43030.28,35203.47,20991.018,31419.016,43110.25,43110.25,40,14,15,80,80
18,3176.078,1350.1838,2833.2605,4533.647,4533.647,2622.9573,1394.0936,2150.0977,3492.2085,3492.2085,33507.97,20783.518,31118.914,42968.72,42968.72,33553.777,20991.018,31419.016,43127.016,43127.016,48,14,15,80,80
19,3176.0715,1278.1805,2833.2605,4443.227,4443.227,2622.9573,1293.6719,2150.0977,3481.3694,3481.3694,33507.926,20281.734,31118.914,42338.594,42338.594,33591.055,20531.223,31419.016,42433.633,42433.633,48,15,19,96,96
20,3011.8284,1278.1805,2833.2605,4380.8594,4380.8594,2449.0977,1293.6719,2150.0977,3447.8271,3447.8271,32363.334,20281.734,31118.914,41903.96,41903.96,32518.914,20531.223,31419.016,42192.63,42192.63,48,15,20,96,96
21,2991.9277,1278.1805,2653.766,4380.847,4380.847,2400.0654,1293.6719,2159.9414,3447.8271,3447.8271,32224.646,20281.734,29868.037,41903.87,41903.87,32382.207,20531.223,30127.96,42012.492,42012.492,48,20,23,81,81
22,2911.3035,1278.1805,1749.4852,4380.847,4380.847,2388.944,1293.6719,1566.1622,3447.8271,3447.8271,31662.787,20281.734,23566.203,41903.87,41903.87,31753.559,20531.223,23900.6,42012.492,42012.492,58,20,23,88,88
23,2911.3035,1278.1805,1749.4852,4380.847,4380.847,2275.496,1293.6719,1566.1622,3447.8271,3447.8271,31662.787,20281.734,23566.203,41903.87,41903.87,31753.559,20531.223,23900.6,42012.492,42012.492,51,20,23,88,88
24,2787.9346,1222.923,1749.4852,4380.832,4380.832,2283.7485,1208.9165,1566.1622,3447.8271,3447.8271,30803.043,19896.65,23566.203,41903.766,41903.766,30958.223,20606.32,23900.6,42036.13,42036.13,51,20,39,94,94
25,2787.9346,1222.923,1749.4725,4185.98,4185.98,2283.7485,1208.9165,1566.1396,3242.7188,3242.7188,30803.043,19896.65,23566.117,40545.867,40545.867,30958.223,20606.32,23963.816,40627.47,40627.47,78,28,39,99,99
26,2705.3198,1222.923,1656.7838,4185.98,4185.98,2183.9355,1208.9165,1311.0011,3242.7188,3242.7188,30227.31,19896.65,22920.18,40545.867,40545.867,30592.012,20606.32,23087.068,40627.47,40627.47,78,28,39,100,100
27,2455.3054,1181.7821,1638.3546,4156.41,4156.41,1917.2393,1150.5646,1311.0011,3177.2507,3177.2507,28484.986,19609.945,22791.746,40339.797,40339.797,28639.242,19900.941,23087.068,40420.12,40420.12,66,30,39,100,100
28,2455.3054,1181.7821,1559.6327,4124.4136,4124.4136,1917.2393,1150.5646,1257.99,3142.6592,3142.6592,28484.986,19609.945,22243.143,40116.816,40116.816,28639.242,19900.941,22558.232,40210.59,40210.59,66,34,35,100,100
29,2455.3054,1181.7821,1559.6327,4124.4136,4124.4136,1917.2393,1150.5646,1257.99,3142.6592,3142.6592,28484.986,19609.945,22243.143,40116.816,40116.816,28639.242,19900.941,22558.232,40210.59,40210.59,78,35,39,100,100
30,2455.3054,1120.1227,1559.125,4124.4136,4124.4136,1917.2393,1065.3708,1253.1838,3142.6592,3142.6592,28484.986,19180.246,22239.605,40116.816,40116.816,28639.242,19529.941,22541.457,40210.59,40210.59,76,35,39,100,100
31,2455.3054,1120.1227,1559.1238,4124.4136,4124.4136,1917.2393,1065.3708,1253.1688,3142.6592,3142.6592,28484.986,19180.246,22239.598,40116.816,40116.816,28639.242,19529.941,22558.373,40210.59,40210.59,83,35,39,100,100
32,2455.3054,1120.1227,1559.1238,4099.8784,4099.8784,1917.2393,1065.3708,1253.1688,3126.535,3126.535,28484.986,19180.246,22239.598,39945.836,39945.836,28639.242,19529.941,22558.373,40064.12,40064.12,78,39,41,100,100
33,2260.7363,1120.1227,1559.1238,4087.0093,4087.0093,1699.4132,1065.3708,1253.1688,3110.5142,3110.5142,27129.057,19180.246,22239.598,39856.15,39856.15,27386.537,19529.941,22558.373,39943.09,39943.09,74,31,41,100,100
34,2260.7363,1120.1227,1559.1238,4044.8403,4044.8403,1699.4132,1065.3708,1230.5911,3102.0352,3102.0352,27129.057,19180.246,22239.598,39562.28,39562.28,27386.537,19529.941,22558.373,39655.113,39655.113,76,32,41,99,99
35,2260.7363,1120.1227,1447.6438,3868.5718,3868.5718,1699.4132,1065.3708,1127.2734,3075.984,3075.984,27129.057,19180.246,21462.705,38333.883,38333.883,27386.537,19529.941,21759.873,38555.973,38555.973,87,41,69,100,100
36,2167.9182,1110.84,1447.6438,3868.5718,3868.5718,1663.7153,876.0621,1194.0839,3075.984,3075.984,26482.219,19115.557,21462.705,38333.883,38333.883,26703.182,19464.92,21759.873,38555.973,38555.973,82,45,67,100,100
37,2092.3047,1110.84,1408.365,3868.5718,3868.5718,1640.2959,876.0621,1040.716,3075.984,3075.984,25955.275,19115.557,21188.977,38333.883,38333.883,26130.264,19464.92,21572.195,38555.973,38555.973,89,49,76,100,100
38,1956.5531,917.4541,1367.5834,3868.5718,3868.5718,1497.8519,727.7568,1040.716,3075.984,3075.984,25009.238,17767.871,20904.773,38333.883,38333.883,25227.342,18102.123,21233.32,38555.973,38555.973,82,41,49,96,96
39,1956.5531,917.4541,1361.9739,3868.5718,3868.5718,1497.8519,727.7568,1040.716,3075.984,3075.984,25009.238,17767.871,20865.68,38333.883,38333.883,25227.342,18102.123,21037.975,38555.973,38555.973,81,41,49,96,96
40,1832.3193,917.4446,1361.9739,3868.5718,3868.5718,1475.6932,727.7509,1075.1599,3075.984,3075.984,24143.467,17767.805,20865.68,38333.883,38333.883,24655.494,18090.5,21037.975,38555.973,38555.973,81,51,52,97,97
41,1821.1785,917.4446,1361.9739,3868.5718,3868.5718,1475.6932,727.7509,1075.1599,3075.984,3075.984,24065.826,17767.805,20865.68,38333.883,38333.883,24572.797,18090.5,21037.975,38555.973,38555.973,81,51,52,97,97
42,1782.0886,917.4446,1361.9739,3868.5718,3868.5718,1475.6932,727.7509,997.07983,3075.984,3075.984,23793.414,17767.805,20865.68,38333.883,38333.883,24238.646,18090.5,21037.975,38555.973,38555.973,82,51,52,99,99
43,1588.6545,917.4446,1361.9739,3864.5146,3864.5146,1360.5942,727.7509,997.07983,3120.7805,3120.7805,22445.393,17767.805,20865.68,38305.61,38305.61,22772.254,18090.5,21037.975,38458.703,38458.703,82,51,51,100,100
44,1394.0176,917.4446,1108.7516,3864.5146,3864.5146,1136.2498,727.7509,914.2494,3120.7805,3120.7805,21088.988,17767.805,19101.004,38305.61,38305.61,21604.723,18090.5,19298.559,38458.703,38458.703,82,51,52,100,100
45,1370.1522,917.4446,1108.7516,3864.5146,3864.5146,1136.2498,727.7509,914.2494,3120.7805,3120.7805,20922.676,17767.805,19101.004,38305.61,38305.61,21545.396,18090.5,19298.559,38458.703,38458.703,76,51,55,100,100
46,1287.0427,917.4446,1108.7379,3646.185,3646.185,1085.6353,727.7509,914.2813,3086.637,3086.637,20343.494,17767.805,19100.908,36784.094,36784.094,20680.418,18090.5,19273.96,36970.54,36970.54,79,49,60,99,99
47,1287.0427,917.4446,976.43744,3646.185,3646.185,1085.6353,727.7509,804.7975,3086.637,3086.637,20343.494,17767.805,18178.92,36784.094,36784.094,20680.418,18090.5,18527.188,36970.54,36970.54,80,60,62,97,97
48,1287.0427,914.889,976.43744,3646.185,3646.185,1109.8159,804.7975,846.7261,3086.637,3086.637,20343.494,17749.996,18178.92,36784.094,36784.094,20680.418,18163.533,18527.188,36970.54,36970.54,86,60,62,97,97
49,1287.0427,913.77576,976.43744,3646.185,3646.185,1109.8159,804.7975,808.6873,3086.637,3086.637,20343.494,17742.238,18178.92,36784.094,36784.094,20680.418,18127.396,18527.188,36970.54,36970.54,86,62,66,97,97
50,1287.0427,913.77576,955.2714,3646.185,3646.185,1109.8159,787.7229,808.6873,3086.637,3086.637,20343.494,17742.238,18031.418,36784.094,36784.094,20680.418,18127.396,18393.166,36970.54,36970.54,84,62,66,97,97
51,1287.0427,882.5187,955.2714,3646.185,3646.185,1109.8159,710.90594,787.7229,3086.637,3086.637,20343.494,17524.41,18031.418,36784.094,36784.094,20680.418,17868.816,18393.166,36970.54,36970.54,86,62,70,98,98
52,1287.0427,882.5187,937.3731,3646.185,3646.185,1109.8159,710.90594,774.29816,3086.637,3086.637,20343.494,17524.41,17906.686,36784.094,36784.094,20680.418,17868.816,18346.166,36970.54,36970.54,86,62,76,99,99
53,1280.26,836.96124,915.6632,3573.345,3573.345,1033.9414,712.4908,750.1153,2986.858,2986.858,20296.227,17206.926,17755.39,36276.48,36276.48,20640.496,17639.154,18134.078,36474.63,36474.63,94,66,76,99,99
54,1280.26,829.0128,903.2088,3573.345,3573.345,1035.2274,621.77765,745.38947,2986.858,2986.858,20296.227,17151.535,17668.598,36276.48,36276.48,20640.496,17539.15,17969.57,36474.63,36474.63,90,66,71,99,99
55,1227.145,829.0128,895.9711,2704.1387,2704.1387,1035.2274,621.77765,731.74646,2488.4216,2488.4216,19926.074,17151.535,17618.16,30219.078,30219.078,20333.734,17539.15,17987.135,30394.654,30394.654,90,57,75,99,99
56,1227.145,824.56006,857.39813,2704.1387,2704.1387,1035.2274,697.58594,728.7823,2488.4216,2488.4216,19926.074,17120.504,17349.348,30219.078,30219.078,20362.607,17547.273,17810.777,30394.654,30394.654,92,57,71,99,99
57,1225.4857,824.55865,843.20514,2704.1387,2704.1387,992.0603,697.5835,721.31537,2488.4216,2488.4216,19914.51,17120.494,17250.44,30219.078,30219.078,20362.607,17552.117,17734.277,30394.654,30394.654,94,57,74,99,99
58,1225.4857,793.0493,843.20514,2586.3186,2586.3186,992.0603,665.8824,721.31537,2470.9568,2470.9568,19914.51,16900.91,17250.44,29398.004,29398.004,20362.607,17328.488,17734.277,29572.744,29572.744,94,53,74,98,98
59,1200.1156,780.8361,843.20514,2586.3186,2586.3186,992.0603,670.0026,721.31537,2470.9568,2470.9568,19737.709,16815.797,17250.44,29398.004,29398.004,20149.057,17280.375,17734.277,29572.744,29572.744,95,53,77,98,98
60,1181.2395,780.8361,843.20514,2586.3186,2586.3186,992.2782,670.0026,721.31537,2470.9568,2470.9568,19606.164,16815.797,17250.44,29398.004,29398.004,20056.027,17280.375,17734.277,29572.744,29572.744,94,53,77,98,98
61,1181.2395,780.07935,797.8679,2586.3186,2586.3186,956.8002,667.19183,679.7838,2470.9568,2470.9568,19606.164,16810.523,16934.488,29398.004,29398.004,20005.406,17268.854,17486.06,29572.744,29572.744,89,53,69,98,98
62,1162.4778,780.07935,797.8679,2586.3186,2586.3186,956.8002,667.19183,679.7838,2470.9568,2470.9568,19475.414,16810.523,16934.488,29398.004,29398.004,19819.785,17268.854,17486.06,29572.744,29572.744,89,53,71,99,99
63,1162.4778,780.07935,797.8679,2586.3186,2586.3186,944.9964,667.19183,679.7838,2470.9568,2470.9568,19475.414,16810.523,16934.488,29398.004,29398.004,19819.785,17268.854,17486.06,29572.744,29572.744,91,53,71,100,100
64,1150.8853,780.07935,797.8679,2406.1248,2406.1248,928.6352,667.19183,679.7838,2320.4512,2320.4512,19394.629,16810.523,16934.488,28142.254,28142.254,19776.426,17268.854,17486.06,28396.338,28396.338,91,80,81,100,100
65,1141.4163,780.07935,781.3307,2406.1248,2406.1248,928.6352,667.19183,714.1234,2320.4512,2320.4512,19328.64,16810.523,16819.242,28142.254,28142.254,19736.264,17148.426,17268.854,28396.338,28396.338,91,80,81,100,100
66,1139.3369,780.07935,781.3307,2406.1248,2406.1248,928.6352,667.19183,714.1234,2320.4512,2320.4512,19314.148,16810.523,16819.242,28142.254,28142.254,19755.84,17148.426,17268.854,28396.338,28396.338,91,80,81,100,100
67,1139.3369,768.1826,779.8933,2406.1248,2406.1248,928.63544,667.52936,668.2885,2320.4512,2320.4512,19314.148,16727.615,16809.227,28142.254,28142.254,19755.84,17046.773,17258.904,28396.338,28396.338,91,79,81,100,100
68,1139.3369,768.1826,779.8933,2223.6284,2223.6284,913.696,667.52936,668.2885,1888.5361,1888.5361,19314.148,16727.615,16809.227,26870.455,26870.455,19755.84,17046.773,17258.904,27162.982,27162.982,94,79,82,98,98
69,1072.196,767.18994,779.8933,2223.6284,2223.6284,877.67377,662.8416,667.52936,1888.5361,1888.5361,18846.252,16720.697,16809.227,26870.455,26870.455,19294.732,17054.166,17258.904,27162.982,27162.982,94,86,91,99,99
70,1052.6996,767.18994,779.8933,2184.2012,2184.2012,854.2246,662.8416,667.52936,2120.3564,2120.3564,18710.383,16720.697,16809.227,26595.691,26595.691,19083.227,17054.166,17258.904,26894.957,26894.957,97,86,87,100,100
71,1052.6996,767.18994,779.8933,2184.2012,2184.2012,854.2246,662.8416,667.52936,2120.3564,2120.3564,18710.383,16720.697,16809.227,26595.691,26595.691,19083.227,17054.166,17258.904,26894.957,26894.957,97,86,87,100,100
72,1052.6996,759.87634,779.8933,2184.2012,2184.2012,854.2246,667.52936,693.6673,2120.3564,2120.3564,18710.383,16669.73,16809.227,26595.691,26595.691,19083.227,16993.322,17258.904,26894.957,26894.957,97,85,87,100,100
73,1050.5364,716.08936,779.8933,2184.2012,2184.2012,854.2246,639.7906,667.52936,2120.3564,2120.3564,18695.309,16364.584,16809.227,26595.691,26595.691,19043.977,16713.926,17258.904,26894.957,26894.957,93,63,85,100,100
74,1018.15594,716.08936,743.75226,2184.2012,2184.2012,854.2246,619.964,639.7906,2120.3564,2120.3564,18469.652,16364.584,16557.363,26595.691,26595.691,18771.676,16713.926,16978.172,26894.957,26894.957,96,79,85,100,100
75,1012.9425,716.08936,743.5201,2184.2012,2184.2012,854.2246,618.74756,639.7906,2120.3564,2120.3564,18433.32,16364.584,16555.746,26595.691,26595.691,18781.588,16713.926,16983.74,26894.957,26894.957,98,85,87,100,100
76,1012.9425,716.08936,743.5201,2184.1426,2184.1426,854.2246,618.74756,639.7906,2119.9204,2119.9204,18433.32,16364.584,16555.746,26595.283,26595.283,18781.588,16713.926,16983.74,26892.69,26892.69,98,77,85,100,100
77,1012.9425,716.08936,743.5201,1797.6974,1797.6974,854.2246,618.74756,639.7906,1630.3342,1630.3342,18433.32,16364.584,16555.746,23902.19,23902.19,18781.588,16713.926,16983.74,24243.264,24243.264,98,67,85,100,100
78,1012.9425,702.3716,743.5201,1797.6974,1797.6974,820.44995,618.74756,619.895,1630.3342,1630.3342,18433.32,16268.986,16555.746,23902.19,23902.19,18781.588,16673.947,16983.74,24243.264,24243.264,96,67,89,100,100
79,1012.9425,702.3716,743.5201,1797.6974,1797.6974,865.7074,618.74756,619.895,1630.3342,1630.3342,18433.32,16268.986,16555.746,23902.19,23902.19,18781.588,16673.947,16983.74,24243.264,24243.264,96,67,91,100,100
80,973.3768,697.9469,743.51996,1797.6974,1797.6974,865.7074,617.3903,618.7535,1630.3342,1630.3342,18157.59,16238.15,16555.744,23902.19,23902.19,18582.959,16657.734,16994.842,24243.264,24243.264,98,67,78,100,100
81,973.3768,697.9469,743.51996,1797.6974,1797.6974,865.7074,617.3903,618.7535,1630.3342,1630.3342,18157.59,16238.15,16555.744,23902.19,23902.19,18582.959,16657.734,16994.842,24243.264,24243.264,98,67,78,100,100
82,973.3768,697.9469,743.51996,1797.6974,1797.6974,865.7074,617.3903,618.7535,1630.3342,1630.3342,18157.59,16238.15,16555.744,23902.19,23902.19,18582.959,16657.734,16994.842,24243.264,24243.264,98,67,78,100,100
83,973.3768,697.9469,743.51996,1625.1412,1625.1412,865.7074,617.3903,618.7535,1516.0983,1516.0983,18157.59,16238.15,16555.744,22699.664,22699.664,18582.959,16657.734,16994.842,23285.594,23285.594,97,78,81,100,100
84,973.3768,697.9469,743.51996,1564.7491,1564.7491,865.7074,617.3903,618.7535,1494.2188,1494.2188,18157.59,16238.15,16555.744,22278.8,22278.8,18582.959,16657.734,16994.842,22865.96,22865.96,97,78,79,100,100
85,973.3768,697.94324,743.08014,1564.7491,1564.7491,865.7074,616.78253,617.39124,1494.2188,1494.2188,18157.59,16238.125,16552.68,22278.8,22278.8,18582.959,16652.03,16982.076,22865.96,22865.96,97,79,87,99,99
86,973.3768,697.94324,743.08014,1511.3958,1511.3958,865.7074,616.78253,617.39124,1248.738,1248.738,18157.59,16238.125,16552.68,21906.984,21906.984,18582.959,16652.03,16982.076,22312.227,22312.227,98,85,87,99,99
87,973.3768,697.94324,743.08014,1511.3958,1511.3958,865.7074,616.78253,617.39124,1248.738,1248.738,18157.59,16238.125,16552.68,21906.984,21906.984,18582.959,16652.03,16982.076,22312.227,22312.227,96,63,85,99,99
88,973.3768,697.94324,728.3365,1511.3958,1511.3958,865.7074,611.19183,617.39124,1248.738,1248.738,18157.59,16238.125,16449.934,21906.984,21906.984,18582.959,16652.03,16883.033,22312.227,22312.227,96,63,85,99,99
89,973.3768,697.93976,728.3365,1463.6427,1463.6427,865.7074,611.19183,617.38403,1291.8655,1291.8655,18157.59,16238.101,16449.934,21574.2,21574.2,18582.959,16647.707,16883.033,22259.773,22259.773,96,87,87,99,99
90,964.8511,697.93976,713.7959,1463.6427,1463.6427,870.0516,597.8589,614.2805,1291.8655,1291.8655,18098.176,16238.101,16348.601,21574.2,21574.2,18430.234,16647.707,16792.06,22259.773,22259.773,96,87,87,99,99
91,964.8511,697.3844,713.7959,1463.6427,1463.6427,870.0516,597.8589,614.2805,1291.8655,1291.8655,18098.176,16234.23,16348.601,21574.2,21574.2,18430.234,16674.479,16792.06,22259.773,22259.773,96,87,87,99,99
92,964.8511,697.3588,713.7959,1462.5989,1462.5989,870.0516,597.8589,614.2805,1286.7415,1286.7415,18098.176,16234.053,16348.601,21566.926,21566.926,18430.234,16676.979,16792.06,22269.324,22269.324,96,87,87,99,99
93,933.67847,697.3588,713.7953,1462.5989,1462.5989,710.8433,597.83594,614.2805,1286.7415,1286.7415,17880.938,16234.053,16348.596,21566.926,21566.926,18221.064,16676.979,16778.717,22269.324,22269.324,97,85,87,99,99
94,933.67847,697.3588,713.7953,1462.5989,1462.5989,710.8433,597.83594,615.86584,1286.7415,1286.7415,17880.938,16234.053,16348.596,21566.926,21566.926,18221.064,16676.979,16778.717,22269.324,22269.324,96,85,87,99,99
95,895.39374,695.8029,707.8984,1448.0403,1448.0403,711.5197,593.1208,607.2333,1346.1207,1346.1207,17614.137,16223.209,16307.502,21465.469,21465.469,18038.145,16710.947,16730.855,21811.174,21811.174,98,81,87,100,100
96,895.39374,695.8029,707.8984,1377.4183,1377.4183,690.9471,593.1208,607.2333,1149.7249,1149.7249,17614.137,16223.209,16307.502,20973.312,20973.312,18326.348,16710.947,16730.855,21374.152,21374.152,99,81,87,100,100
97,891.69354,695.8029,707.7633,1374.3783,1374.3783,682.9171,587.22046,593.0662,1135.2369,1135.2369,17588.35,16223.209,16306.561,20952.125,20952.125,18321.883,16710.947,16742.623,21310.012,21310.012,99,75,89,100,100
98,891.69354,695.8029,707.7633,1374.1119,1374.1119,682.9171,587.22046,593.0662,1134.9263,1134.9263,17588.35,16223.209,16306.561,20950.27,20950.27,18321.883,16710.947,16742.623,21696.078,21696.078,98,89,94,100,100
99,884.40906,692.4198,707.7633,1374.1119,1374.1119,693.3954,587.22046,593.0662,1134.9263,1134.9263,17537.584,16199.633,16306.561,20950.27,20950.27,18321.883,16651.504,16742.623,21696.078,21696.078,98,89,94,99,99
100,884.40906,692.4198,707.7633,1374.1119,1374.1119,693.3954,587.22046,593.0662,1134.9263,1134.9263,17537.584,16199.633,16306.561,20950.27,20950.27,18321.883,16651.504,16742.623,21696.078,21696.078,98,89,94,99,99
101,884.40906,692.4198,695.0028,1323.1945,1323.1945,693.3954,593.0662,597.4812,1112.2792,1112.2792,17537.584,16199.633,16217.634,20595.432,20595.432,17942.068,16651.504,16742.623,20997.695,20997.695,97,87,89,99,99
102,868.6649,689.56464,692.4198,1289.8799,1289.8799,693.3954,592.87524,593.2384,1122.1427,1122.1427,17427.865,16179.736,16199.633,20363.266,20363.266,17751.719,16544.73,16651.504,20786.162,20786.162,97,81,83,99,99
103,823.0158,689.56464,692.4198,1289.8799,1289.8799,688.0131,592.87524,593.2384,1122.1427,1122.1427,17109.742,16179.736,16199.633,20363.266,20363.266,17621.967,16544.73,16651.504,20786.162,20786.162,98,81,83,99,99
104,820.60315,677.47864,692.4198,1267.014,1267.014,688.0131,592.8035,597.4812,1198.8262,1198.8262,17092.93,16095.51,16199.633,20203.916,20203.916,17621.967,16626.395,16651.504,20649.229,20649.229,99,89,96,99,99
105,820.60315,677.47864,692.4198,1267.014,1267.014,688.0131,592.8035,597.4812,1198.8262,1198.8262,17092.93,16095.51,16199.633,20203.916,20203.916,17621.967,16626.395,16651.504,20649.229,20649.229,99,53,96,99,99
106,820.60315,677.47864,692.4198,1267.014,1267.014,688.0131,591.46814,597.4812,1198.8262,1198.8262,17092.93,16095.51,16199.633,20203.916,20203.916,17621.967,16626.395,16651.504,20649.229,20649.229,99,53,95,99,99
107,811.57806,677.47864,692.4198,1250.6188,1250.6188,670.34406,591.46814,597.4812,1281.9272,1281.9272,17030.033,16095.51,16199.633,20089.66,20089.66,17584.65,16626.395,16651.504,20449.154,20449.154,98,53,87,99,99
108,808.7881,677.47864,692.4198,1245.1359,1245.1359,667.2684,591.46814,597.4812,1180.0933,1180.0933,17010.59,16095.51,16199.633,20051.45,20051.45,17535.416,16626.395,16651.504,20482.965,20482.965,99,53,95,99,99
109,808.7881,677.47864,692.4198,1220.3389,1220.3389,667.2684,591.46814,597.4812,1165.323,1165.323,17010.59,16095.51,16199.633,19878.643,19878.643,17535.416,16626.395,16651.504,20244.65,20244.65,99,53,93,99,99
110,808.7881,677.47864,692.3554,1220.3389,1220.3389,667.2684,591.9324,596.9584,1165.323,1165.323,17010.59,16095.51,16199.184,19878.643,19878.643,17535.416,16626.395,16633.438,20244.65,20244.65,98,53,93,99,99
111,805.3105,677.47864,689.89355,1220.3389,1220.3389,651.2819,596.9584,601.1634,1165.323,1165.323,16986.355,16095.51,16182.027,19878.643,19878.643,17671.04,16626.395,16633.438,20244.65,20244.65,99,53,93,100,100
112,805.3105,677.47864,689.89355,1220.3389,1220.3389,669.50146,596.9584,601.1634,1165.323,1165.323,16986.355,16095.51,16182.027,19878.643,19878.643,17671.04,16626.395,16633.438,3.4028235e38,3.4028235e38,99,93,95,100,100
113,805.3105,677.47864,689.89355,1206.7001,1206.7001,669.50146,596.9584,601.1634,1146.4729,1146.4729,16986.355,16095.51,16182.027,19783.594,19783.594,17441.793,16626.395,16633.438,3.4028235e38,3.4028235e38,99,89,95,100,100
114,805.3105,677.47864,689.89355,1206.7001,1206.7001,669.50146,596.9584,601.1634,1146.4729,1146.4729,16986.355,16095.51,16182.027,19783.594,19783.594,17441.793,16626.395,16633.438,3.4028235e38,3.4028235e38,99,89,93,100,100
115,805.3105,666.3756,689.89355,1206.7001,1206.7001,666.841,574.96375,596.9584,1146.4729,1146.4729,16986.355,16018.134,16182.027,19783.594,19783.594,17457.176,16595.809,16633.438,3.4028235e38,3.4028235e38,99,89,93,100,100
116,805.3105,666.3756,689.89355,1201.4407,1201.4407,666.841,574.96375,596.9584,1206.1077,1206.1077,16986.355,16018.134,16182.027,19746.943,19746.943,17457.176,16595.809,16633.438,3.4028235e38,3.4028235e38,99,89,95,100,100
