Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.904,"x5 / 0.25321305"
5,4337.074,"(x5 / 0.18544501) - x20"
7,3264.9841,"((x3 / -0.44511065) + x5) / 0.08726582"
9,2927.346,"(18492.63 / x3) + ((-87760.32 / x5) + 629.72925)"
11,2790.4226,"((18672.008 / x3) + ((x5 + -104.34519) / 0.072196215)) - x13"
13,2143.0466,"(15577.709 / x3) + (((x0 / -0.75443554) + (x5 + -72.08018)) / 0.07176954)"
15,2124.5889,"powabs(((((x0 / -0.75443554) + x5) + -72.08018) / 0.07176954) + (15577.709 / x3), 0.99928427)"
17,2023.1049,"(((15577.687 / x3) + (((x0 / -0.79104394) + (x5 + -63.8419)) / 0.07188805)) - x13) + x1"
20,2011.1665,"(15577.687 / x3) + ((((((x0 / -0.7906997) + (x5 + -63.8419)) / 0.07188805) + sin(x5)) - x13) + x1)"
22,1949.7225,"(((15577.687 / x3) + ((((x0 / -0.7906997) + (x5 + -63.8419)) / 0.07188805) + (sin(x5) / 0.07448082))) - x13) + x1"
23,1942.1901,"(((15591.026 / x3) + ((((x0 / -0.7906997) + (x5 + -63.8419)) / 0.07188805) + (sin(sin(x5)) / 0.07188805))) - x13) + x1"
24,1902.9354,"((((15591.026 / x3) + (((x0 / -0.7906997) + (x5 + -63.8419)) / 0.07188805)) + (sin(x5 + -0.7906997) / 0.07188805)) - x13) + x1"
25,1878.8348,"(((15591.026 / x3) + ((((x0 / -0.7906997) + (x5 + -63.8419)) / 0.07188805) + (sin(x5 + sin(x5)) / 0.07188805))) - x13) + x1"
27,1857.3005,"((((x3 / -1.4428542) + (x5 + (0.07188805 + -57.126667))) / 0.078585185) - x8) + (((x6 / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)"
29,1839.4645,"((((x3 / -1.4428542) + (x5 + (0.07188805 + -57.126667))) / 0.078585185) - x8) + ((((-1.2519089 + x6) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)"
30,1765.3762,"((((x3 / -1.4428542) + (x5 + (sin(x5) + -57.126667))) / 0.078585185) - x8) + ((((-1.2519089 + x6) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)"
31,1758.949,"((((x3 / -1.4428542) + (x5 + (sin(sin(x5)) + -57.126667))) / 0.078585185) - x8) + ((((-1.2519089 + x6) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)"
36,1712.9662,"((((x3 / -1.4428542) + (x5 + (sin(x13 * 1.5606222) + -57.126667))) / 0.078585185) - x8) + (((((-1.2519089 + (x5 + -10.064626)) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473) + 0.07188805)"
37,1682.7369,"((((x3 / -1.4428542) + ((x5 + sin(x13 * 1.5606222)) + -57.126667)) / 0.078585185) - x8) + ((((0.07474349 + (x5 + (sin(x5) + -10.064626))) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)"
40,1669.161,"(((((x3 / -1.4428542) + (x5 + (sin(x13 * 1.5606222) + -57.126667))) / 0.078585185) - x8) + ((((sin(x5) + (x5 + (sin(x5) + -10.064626))) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)) + -0.5915606"
42,1664.823,"(((((x3 / -1.4428542) + (x5 + (sin(x13 * 1.5606222) + -57.126667))) / 0.078585185) - x8) + ((((sin(x5 + -57.126667) + (x5 + (sin(x5) + -10.064626))) / ((x3 / 13.117769) + -1.2519089)) + (7677.622 / x0)) + -106.71473)) + -0.5915606"
