id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 * (Abs(Sqrt(Abs((Abs(t1) ^ (Sin(((x10 - t2) - x4)) - x1))))) ^ ((Abs(Sin(Sin((x0 - x6)))) ^ (x8 + t3)) / Exp((Abs(x5) ^ (x0 - x6)))))),0.11065168953381313;-1.5689961347077517;1.8311159908888532;1.1724786530756932,30,3.00941970203784e-5,2.7337264841210434e-5,0.8443727283650901,0.8067927562382986
