id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(Sqrt(Abs((((Abs(Log((Exp((t0 + x4)) - x15))) ^ x6) + x5) * (x0 * t1))))) ^ (x0 * t2)) / ((t3 + x1) * (Abs(Sin(t4)) ^ x4))),-3.119789397585278;-0.11890289007975036;0.3305707412263531;7.524595838228214;-1.1189308966808345,29,2.96566477760453e-5,3.756770197609556e-5,0.8466354435010137,0.7344887209666779
