run,algorithm,dataset,r2_test,mse_test,hypervolume,size,size_mse
5,eggp,1028_SWD,0.3993815516827312,0.3856888303959974,0.0,28.0,28.0
6,eggp,1028_SWD,0.3752970451652843,0.3973820399510421,18.251141784546874,34.0,34.0
7,eggp,1028_SWD,0.4021619680977982,0.3839033781539868,16.65868431014689,35.0,35.0
8,eggp,1028_SWD,0.3765843165909135,0.4003281392008797,15.101388927304695,40.0,40.0
9,eggp,1028_SWD,0.3701120108152702,0.4006803107712433,18.07498236081934,41.0,41.0
10,eggp,1028_SWD,0.4084141599644747,0.4102353232094404,15.83813434300544,36.0,36.0
11,eggp,1028_SWD,0.3781341253869517,0.3955773346630877,17.798859120155708,19.0,19.0
12,eggp,1028_SWD,0.3295613945441402,0.4264751089075143,18.37398561008514,43.0,43.0
13,eggp,1028_SWD,0.40107495211092,0.3846014085354634,18.16222836559502,31.0,31.0
14,eggp,1028_SWD,0.3955612072261704,0.388142075362563,18.592366599697094,31.0,31.0
15,eggp,1028_SWD,0.3789830125559348,0.3950373459976138,11.25863844056075,27.0,27.0
16,eggp,1028_SWD,0.3708340666971544,0.4002210012112657,9.237402085228876,32.0,32.0
17,eggp,1028_SWD,0.4065558758687242,0.411523950700236,15.934272218373835,34.0,34.0
18,eggp,1028_SWD,0.4056533349892969,0.4121498178598681,3.155253835984695e-13,36.0,36.0
19,eggp,1028_SWD,0.3667281173071702,0.4066573253664847,14.203647994048016,37.0,37.0
20,eggp,1028_SWD,0.3933696396560143,0.3895493966581965,15.9317248166662,35.0,35.0
21,eggp,1028_SWD,0.4233088760740998,0.3999065792405551,18.07273083173102,24.0,24.0
22,eggp,1028_SWD,0.4043258576580288,0.3825138303704818,12.856546608312815,34.0,34.0
23,eggp,1028_SWD,0.3628707413905458,0.4052865806688995,17.29940610758682,25.0,25.0
24,eggp,1028_SWD,0.4069107841908376,0.4112778394508134,16.768608118690462,28.0,28.0
25,eggp,1028_SWD,0.3753784296474436,0.3973302701758385,14.830791137702516,42.0,42.0
26,eggp,1028_SWD,0.3442964324090518,0.4546977746527917,16.463286002131387,29.0,29.0
27,eggp,1028_SWD,0.3892693697993856,0.4235112819116984,18.406623874940195,36.0,36.0
28,eggp,1028_SWD,0.3894092830292892,0.3884050536453564,18.40128179752631,36.0,36.0
29,eggp,1028_SWD,0.4164337797707491,0.4046741161950091,16.269511516349265,27.0,27.0
0,PySIPS,1028_SWD,0.4138269201873761,0.376412696273236,15.298762584183223,34.0,34.0
1,PySIPS,1028_SWD,0.4008739654234525,0.3847304727036246,16.188468983221682,16.0,16.0
2,PySIPS,1028_SWD,0.4089639593453751,0.3795354602920031,12.171258265488394,36.0,36.0
3,PySIPS,1028_SWD,0.3561324204533457,0.409572918198035,15.118668384120852,21.0,21.0
4,PySIPS,1028_SWD,0.3997744328845211,0.4162265437411453,17.10595722694788,26.0,26.0
5,PySIPS,1028_SWD,0.3458387641801332,0.4161208528552134,14.790252283228423,42.0,42.0
6,PySIPS,1028_SWD,0.3901486256692527,0.3916177798734035,16.64355183224101,27.0,27.0
7,PySIPS,1028_SWD,0.4131343660185943,0.376857421885797,16.685978661156163,28.0,28.0
8,PySIPS,1028_SWD,0.361718448093155,0.4060195700962677,15.164829100863567,27.0,27.0
9,PySIPS,1028_SWD,0.3965020903385229,0.418495750356924,16.055631543301324,20.0,20.0
10,PySIPS,1028_SWD,0.371335740263541,0.3999018798374081,17.14059018642488,24.0,24.0
11,PySIPS,1028_SWD,0.3624959459229501,0.4420773182399412,16.073662140176005,27.0,27.0
12,PySIPS,1028_SWD,0.3879721693991618,0.4244108257977081,14.969980206399619,28.0,28.0
13,PySIPS,1028_SWD,0.4153616050397246,0.405417615984142,14.573015275886284,22.0,22.0
14,PySIPS,1028_SWD,0.3332013436593831,0.4241596878045111,14.07512803526052,26.0,26.0
15,PySIPS,1028_SWD,0.3543726063720304,0.4106923598529134,16.680463007099757,24.0,24.0
16,PySIPS,1028_SWD,0.3849412988416093,0.3949616794810003,15.806090296179542,30.0,30.0
17,PySIPS,1028_SWD,0.3802039141738291,0.3980038044053531,17.36191779076495,29.0,29.0
18,PySIPS,1028_SWD,0.3718818943445672,0.4355686303644199,15.889871702489891,21.0,21.0
19,PySIPS,1028_SWD,0.4134759267282444,0.376638087712857,15.393870647872836,30.0,30.0
20,PySIPS,1028_SWD,0.3958933962162922,0.387928759265747,16.005825175268917,20.0,20.0
21,PySIPS,1028_SWD,0.3581929861866706,0.4082621643297768,15.210730969619547,22.0,22.0
22,PySIPS,1028_SWD,0.3980213600059656,0.4174422124916021,15.006646124466268,22.0,22.0
23,PySIPS,1028_SWD,0.3852607776158616,0.4262910409909974,17.70847843412859,21.0,21.0
24,PySIPS,1028_SWD,0.4008305319955605,0.3847583636018324,14.836709064621832,24.0,24.0
25,PySIPS,1028_SWD,0.3690653103504553,0.4013461311626904,13.243743743489608,37.0,37.0
26,PySIPS,1028_SWD,0.3998773006107959,0.4161552100950701,14.87212363626837,30.0,30.0
27,PySIPS,1028_SWD,0.3812957881232038,0.3935661580261834,16.15340809042325,24.0,24.0
28,PySIPS,1028_SWD,0.373221621512763,0.4346395962823596,14.86983866557402,18.0,18.0
29,PySIPS,1028_SWD,0.3918826924797398,0.386831684277648,15.679417813879464,23.0,23.0
0,Operon,1028_SWD,0.3855646816742236,0.3945613724370299,15.946040057794349,49.0,49.0
1,Operon,1028_SWD,0.4155510710634477,0.3753055279258744,16.350715746466292,49.0,49.0
2,Operon,1028_SWD,0.3759904143999953,0.400709515167646,15.978095815392171,48.0,48.0
3,Operon,1028_SWD,0.3571242995617649,0.4089419704164725,16.842790729661488,48.0,48.0
4,Operon,1028_SWD,0.4037157259818958,0.4134934532270661,16.377483018656182,50.0,50.0
5,Operon,1028_SWD,0.3768768249178977,0.3963771205795104,16.783509155279695,50.0,50.0
6,Operon,1028_SWD,0.4135737843651458,0.3765752481553516,16.109712903116154,48.0,48.0
7,Operon,1028_SWD,0.4071038764386991,0.3807299177761603,15.851066437534067,50.0,50.0
8,Operon,1028_SWD,0.3267152884078351,0.4282855557024422,16.79733029618026,50.0,50.0
9,Operon,1028_SWD,0.4049299219228778,0.4126514688004977,16.513490816704543,48.0,48.0
10,Operon,1028_SWD,0.369372859047872,0.4011504952563482,16.856370880215593,48.0,48.0
11,Operon,1028_SWD,0.4010598719401177,0.4153351557620026,16.172818472730512,50.0,50.0
12,Operon,1028_SWD,0.416733019649783,0.4044666082389622,16.531317233211464,49.0,49.0
13,Operon,1028_SWD,0.4085231109949466,0.4101597710948118,16.393735535936095,50.0,50.0
14,Operon,1028_SWD,0.3668604414828316,0.4027486782159098,16.422583776618595,46.0,46.0
15,Operon,1028_SWD,0.3424383362637465,0.4182839112682759,16.64710151374385,47.0,47.0
16,Operon,1028_SWD,0.4059379359253655,0.381478629764876,16.17843528000512,47.0,47.0
17,Operon,1028_SWD,0.4105314754972146,0.3785288753745341,16.133340674623025,49.0,49.0
18,Operon,1028_SWD,0.3815236246891959,0.4288825704614488,16.347586086162593,48.0,48.0
19,Operon,1028_SWD,0.4032537492263431,0.3832022878233503,16.13981133736739,48.0,48.0
20,Operon,1028_SWD,0.3963636338215719,0.3876267948613958,16.02463897776324,50.0,50.0
21,Operon,1028_SWD,0.3705629717479469,0.4003934483929273,16.552080104483622,50.0,50.0
22,Operon,1028_SWD,0.4058377613868926,0.4120219273362868,16.18962588891039,50.0,50.0
23,Operon,1028_SWD,0.419126288491304,0.4028069954654896,16.406906804816217,47.0,47.0
24,Operon,1028_SWD,0.4113435502312659,0.3780073992939243,16.135526307852803,49.0,49.0
25,Operon,1028_SWD,0.3747054453599613,0.3977583646276821,16.563817593538374,48.0,48.0
26,Operon,1028_SWD,0.3769233348227404,0.4320726424214354,16.473171008374713,50.0,50.0
27,Operon,1028_SWD,0.3895044033540158,0.3883445463140115,16.461794355111238,50.0,50.0
28,Operon,1028_SWD,0.3892987688524124,0.4234908951322935,16.319565920099222,49.0,49.0
29,Operon,1028_SWD,0.3642749979647435,0.4043933139767058,16.5752074108326,49.0,49.0
0,QLattice,1028_SWD,0.348429753195342,0.4184076714842633,10.255513188358702,32.0,32.0
1,QLattice,1028_SWD,0.3312731519163556,0.4294248313790378,9.391816795897016,28.0,28.0
2,QLattice,1028_SWD,0.36942039122685,0.4049284740764581,9.76421074979477,29.0,29.0
3,QLattice,1028_SWD,0.3781555510468297,0.3955637055096423,9.950579569624018,27.0,27.0
4,QLattice,1028_SWD,0.3818496238288154,0.4286565062906096,12.00641256162684,27.0,27.0
5,QLattice,1028_SWD,0.3696518878538091,0.4009730012405921,10.473013050344491,31.0,31.0
6,QLattice,1028_SWD,0.3389864048544746,0.4244717442526162,10.139798365411396,29.0,29.0
7,QLattice,1028_SWD,0.3689811367279907,0.4052105425916459,9.352742594723804,27.0,27.0
8,QLattice,1028_SWD,0.3635462866561142,0.4048568571440902,10.452516170083676,28.0,28.0
9,QLattice,1028_SWD,0.3869778134715836,0.4251003621214828,9.630699744876088,27.0,27.0
10,QLattice,1028_SWD,0.369345493466569,0.4011679028745426,10.46567331026816,31.0,31.0
11,QLattice,1028_SWD,0.3829144823462673,0.4279180799312955,11.194072577772278,29.0,29.0
12,QLattice,1028_SWD,0.3887421019172048,0.4238769159337231,9.565825704289436,28.0,28.0
13,QLattice,1028_SWD,0.3860113623485643,0.4257705478527608,10.806210883128294,32.0,32.0
14,QLattice,1028_SWD,0.375071093113495,0.3975257711221157,10.018065318222538,27.0,27.0
15,QLattice,1028_SWD,0.3740128573636092,0.3981989292651727,10.014223792257056,26.0,26.0
16,QLattice,1028_SWD,0.3401252758129617,0.4237404150548842,11.294322611276879,30.0,30.0
17,QLattice,1028_SWD,0.3648256801075968,0.4078789807792694,8.948093850335734,32.0,32.0
18,QLattice,1028_SWD,0.3903686086695866,0.422749014489656,9.558580627731535,32.0,32.0
19,QLattice,1028_SWD,0.3687749687266893,0.4053429339550977,9.27064181135378,28.0,28.0
20,QLattice,1028_SWD,0.3682019241900496,0.4057109161203485,9.356895515587622,27.0,27.0
21,QLattice,1028_SWD,0.372626930605631,0.3990805361121482,10.090470546966715,26.0,26.0
22,QLattice,1028_SWD,0.3852817934755504,0.4262764675387466,11.155938110108298,31.0,31.0
23,QLattice,1028_SWD,0.3919533111586667,0.4216501022206275,10.970746467533246,29.0,29.0
24,QLattice,1028_SWD,0.3720751521243778,0.4032237118793975,10.150290623060569,30.0,30.0
25,QLattice,1028_SWD,0.367206292777695,0.4025286775067585,10.039930873095116,26.0,26.0
26,QLattice,1028_SWD,0.3958206290856266,0.4189683098037827,11.210391463909287,28.0,28.0
27,QLattice,1028_SWD,0.3730914259628257,0.3987850643024483,10.900160428391317,26.0,26.0
28,QLattice,1028_SWD,0.385634156992917,0.4260321209847023,9.64136777524374,31.0,31.0
29,QLattice,1028_SWD,0.3721323644970181,0.3993951363355187,10.088514578564183,28.0,28.0
0,GPGOMEA,1028_SWD,0.0,inf,0.0,68.0,68.0
1,GPGOMEA,1028_SWD,0.0,inf,0.0,64.0,64.0
2,GPGOMEA,1028_SWD,0.0,inf,0.0,60.0,60.0
3,GPGOMEA,1028_SWD,0.0,inf,0.0,62.0,62.0
4,GPGOMEA,1028_SWD,0.0,inf,0.0,60.0,60.0
5,GPGOMEA,1028_SWD,0.0,inf,0.0,62.0,62.0
6,GPGOMEA,1028_SWD,0.0,inf,0.0,70.0,70.0
7,GPGOMEA,1028_SWD,0.0,inf,0.0,62.0,62.0
8,GPGOMEA,1028_SWD,0.0,inf,0.0,72.0,72.0
9,GPGOMEA,1028_SWD,0.0,inf,0.0,58.0,58.0
10,GPGOMEA,1028_SWD,0.0,inf,0.0,65.0,65.0
11,GPGOMEA,1028_SWD,0.0,inf,0.0,58.0,58.0
12,GPGOMEA,1028_SWD,0.0,inf,0.0,61.0,61.0
13,GPGOMEA,1028_SWD,0.0,inf,0.0,70.0,70.0
14,GPGOMEA,1028_SWD,0.0,inf,0.0,55.0,55.0
15,GPGOMEA,1028_SWD,0.0,inf,0.0,59.0,59.0
16,GPGOMEA,1028_SWD,0.0,inf,0.0,68.0,68.0
17,GPGOMEA,1028_SWD,0.0,inf,0.0,61.0,61.0
18,GPGOMEA,1028_SWD,0.0,inf,0.0,57.0,57.0
19,GPGOMEA,1028_SWD,0.0,inf,0.0,59.0,59.0
20,GPGOMEA,1028_SWD,0.0,inf,0.0,68.0,68.0
21,GPGOMEA,1028_SWD,0.0,inf,0.0,56.0,56.0
22,GPGOMEA,1028_SWD,0.0,inf,0.0,56.0,56.0
23,GPGOMEA,1028_SWD,0.0,inf,0.0,71.0,71.0
24,GPGOMEA,1028_SWD,0.0,inf,0.0,58.0,58.0
25,GPGOMEA,1028_SWD,0.0,inf,0.0,56.0,56.0
26,GPGOMEA,1028_SWD,0.0,inf,0.0,59.0,59.0
27,GPGOMEA,1028_SWD,0.3307233281686633,0.4257359871370363,0.4787326630510974,49.0,49.0
28,GPGOMEA,1028_SWD,0.4050565839751869,0.4125636349741095,0.0,50.0,50.0
29,GPGOMEA,1028_SWD,0.0,inf,0.0,68.0,68.0
0,PySR,1028_SWD,0.4082510148758703,0.3799932795936762,17.76209244478267,50.0,50.0
1,PySR,1028_SWD,0.3993871058338574,0.3856852637821882,18.19485840180782,50.0,50.0
2,PySR,1028_SWD,0.4043987848363587,0.3824669999772545,17.69577578372677,24.0,24.0
3,PySR,1028_SWD,0.3923688532637662,0.3865224307954842,18.392499008800534,40.0,40.0
4,PySR,1028_SWD,0.4059447326811275,0.4119477480701604,18.087720640157915,50.0,50.0
5,PySR,1028_SWD,0.3697088150095976,0.4009367891030941,18.292578708330883,49.0,49.0
6,PySR,1028_SWD,0.3703347752300217,0.4043412998101595,17.562086804564352,49.0,49.0
7,PySR,1028_SWD,0.3487569595425107,0.4181975550056716,17.46788941876764,30.0,30.0
8,PySR,1028_SWD,0.3822579025794913,0.3929541439443754,18.256611773983554,50.0,50.0
9,PySR,1028_SWD,0.3983984141574584,0.4171807442122129,17.79137237244445,35.0,35.0
10,PySR,1028_SWD,0.3722777154097323,0.399302676644467,18.332024295230156,28.0,28.0
11,PySR,1028_SWD,0.3787331132666673,0.4308176511849358,17.78391149894422,39.0,39.0
12,PySR,1028_SWD,0.3909431288507417,0.4223506133511292,18.01753763199633,31.0,31.0
13,PySR,1028_SWD,0.4191789408381168,0.4027704836846952,17.871237214877972,36.0,36.0
14,PySR,1028_SWD,0.3782414360080596,0.3955090729185356,17.980151402821118,42.0,42.0
15,PySR,1028_SWD,0.387679611148767,0.3895053214366463,18.589336664887284,34.0,34.0
16,PySR,1028_SWD,0.4009901216547585,0.3846558826521183,17.629973101615946,39.0,39.0
17,PySR,1028_SWD,0.3724712474636047,0.4029693581402812,17.670232285329277,42.0,42.0
18,PySR,1028_SWD,0.4188883434292785,0.4029719985179973,17.986150687798677,41.0,41.0
19,PySR,1028_SWD,0.3935808933587027,0.3894137394972566,17.766832246089777,39.0,39.0
20,PySR,1028_SWD,0.3643564476200075,0.4081802997444614,17.671108659313298,25.0,25.0
21,PySR,1028_SWD,0.3796152950372905,0.3946351425178296,18.35551195083952,30.0,30.0
22,PySR,1028_SWD,0.3724492144468234,0.4351752221220956,17.942697475047837,32.0,32.0
23,PySR,1028_SWD,0.4090443895218041,0.4097982903924767,17.96999459224127,22.0,22.0
24,PySR,1028_SWD,0.3932702124601539,0.3896132441124136,17.971523070498012,41.0,41.0
25,PySR,1028_SWD,0.3503597615465934,0.413244984985223,18.173170819480262,35.0,35.0
26,PySR,1028_SWD,0.4104359718729212,0.4088332973230875,17.84335472274641,36.0,36.0
27,PySR,1028_SWD,0.3897907334030134,0.3881624078783129,18.378689766249,35.0,35.0
28,PySR,1028_SWD,0.3873645014248096,0.4248322132802879,17.679967890191826,26.0,26.0
29,PySR,1028_SWD,0.3971932591896296,0.3834535606172109,18.292100932916494,49.0,49.0
0,neogp,1028_SWD,0.41051704,0.4087765,15.161109259999998,50.0,50.0
1,neogp,1028_SWD,0.3749197,0.40139556,14.97297683,47.0,47.0
2,neogp,1028_SWD,0.3680039,0.40202117,14.443946579999999,50.0,50.0
3,neogp,1028_SWD,0.40376514,0.3828725,15.812735320000002,50.0,50.0
4,neogp,1028_SWD,0.38696235,0.42511052,15.73039518,43.0,43.0
5,neogp,1028_SWD,0.40204734,0.38397554,14.436575939999999,41.0,41.0
6,neogp,1028_SWD,0.36476243,0.40408233,15.536049340000002,46.0,46.0
7,neogp,1028_SWD,0.41258532,0.37720856,15.0387955,49.0,49.0
8,neogp,1028_SWD,0.41239804,0.3773289,14.51561784,48.0,48.0
9,neogp,1028_SWD,0.37171447,0.39966083,14.902246700000003,41.0,41.0
10,neogp,1028_SWD,0.37872392,0.43082345,15.152660059999999,50.0,50.0
11,neogp,1028_SWD,0.36520636,0.40380073,13.773566789999999,45.0,45.0
12,neogp,1028_SWD,0.36611253,0.40322426,14.21534824,49.0,49.0
13,neogp,1028_SWD,0.39338005,0.38954127,13.01571515,49.0,49.0
14,neogp,1028_SWD,0.38386297,0.39565262,13.199486629999999,45.0,45.0
15,neogp,1028_SWD,0.37483406,0.3976764,15.346690169999999,48.0,48.0
16,neogp,1028_SWD,0.3642727,0.40439463,15.441253510000001,46.0,46.0
17,neogp,1028_SWD,0.37957233,0.4302351,10.7848732,41.0,41.0
18,neogp,1028_SWD,0.37994874,0.42997408,14.0980067,45.0,45.0
19,neogp,1028_SWD,0.4066701,0.38100705,14.475939939999998,43.0,43.0
20,neogp,1028_SWD,0.41147715,0.3779202,15.72874881,48.0,48.0
21,neogp,1028_SWD,0.39928168,0.41656765,14.896653520000001,50.0,50.0
22,neogp,1028_SWD,0.40912378,0.3794314,14.50712619,46.0,46.0
23,neogp,1028_SWD,0.37468386,0.39777192,14.09099025,49.0,49.0
24,neogp,1028_SWD,0.40678453,0.41136482,13.964384049999998,49.0,49.0
25,neogp,1028_SWD,0.38280112,0.39260846,15.401537329999998,44.0,44.0
26,neogp,1028_SWD,0.3867749,0.42524046,15.051799290000002,48.0,48.0
27,neogp,1028_SWD,0.4100436,0.40910482,15.108613429999998,47.0,47.0
28,neogp,1028_SWD,0.37806678,0.39562002,13.930975899999998,49.0,49.0
29,neogp,1028_SWD,0.3882308,0.4242309,16.086345050000002,50.0,50.0
0,SymRegg,1193_BNG_lowbwt,0.5664825751412788,231705.84869716465,24.462898722931506,23.0,23.0
1,SymRegg,1193_BNG_lowbwt,0.5760022078468032,222873.1146816276,26.75094030112716,19.0,19.0
2,SymRegg,1193_BNG_lowbwt,0.5661623669834606,226493.1932479785,26.310250712407967,44.0,44.0
3,SymRegg,1193_BNG_lowbwt,0.5764073781887785,222660.1381573064,26.666486683837498,21.0,21.0
4,SymRegg,1193_BNG_lowbwt,0.5768128014014312,226184.56234143768,24.455880844683684,48.0,48.0
5,SymRegg,1193_BNG_lowbwt,0.5800372192531678,220752.1235430996,24.460714800789717,31.0,31.0
6,SymRegg,1193_BNG_lowbwt,0.5546316874103994,232513.00397454647,25.96454835550948,26.0,26.0
7,SymRegg,1193_BNG_lowbwt,0.5703958537829095,225820.0771784902,26.02252704006139,19.0,19.0
8,SymRegg,1193_BNG_lowbwt,0.5688957853226799,226608.58347770752,25.462270058900195,49.0,49.0
9,SymRegg,1193_BNG_lowbwt,0.5634516164802181,227908.3921400362,26.54452294914054,29.0,29.0
10,SymRegg,1193_BNG_lowbwt,0.5710222711588901,229279.4776719848,24.721664795192005,21.0,21.0
11,SymRegg,1193_BNG_lowbwt,0.5608234938240038,229280.4535919541,25.81250391459468,24.0,24.0
12,SymRegg,1193_BNG_lowbwt,0.5511016998818545,234355.9011476352,26.06153741881296,25.0,25.0
13,SymRegg,1193_BNG_lowbwt,0.570139009057452,225955.0868059261,24.310797411215617,43.0,43.0
14,SymRegg,1193_BNG_lowbwt,0.5758195885930826,222969.1079217595,25.213105630682655,37.0,37.0
15,SymRegg,1193_BNG_lowbwt,0.5581867028691048,230657.04049417828,26.015000415268258,17.0,17.0
16,SymRegg,1193_BNG_lowbwt,0.560193244139428,229609.48743489347,25.432010307457013,44.0,44.0
17,SymRegg,1193_BNG_lowbwt,0.5715303648358631,229007.91240173287,24.85117107628034,23.0,23.0
18,SymRegg,1193_BNG_lowbwt,0.5724271779554243,228528.5848520769,25.038858007980334,28.0,28.0
19,SymRegg,1193_BNG_lowbwt,0.5759009373097366,222926.3472230211,25.63396707106662,27.0,27.0
20,SymRegg,1193_BNG_lowbwt,0.5728797022444803,224514.44999534803,25.59806577370798,34.0,34.0
21,SymRegg,1193_BNG_lowbwt,0.5709551732053963,229315.3401018864,25.79510085295423,47.0,47.0
22,SymRegg,1193_BNG_lowbwt,0.5741477655289173,223847.8964918954,24.88040606376137,34.0,34.0
23,SymRegg,1193_BNG_lowbwt,0.564893653735244,227155.5491457519,26.66555532936431,22.0,22.0
24,SymRegg,1193_BNG_lowbwt,0.5712621145305602,229151.2864879619,26.28489962520213,30.0,30.0
25,SymRegg,1193_BNG_lowbwt,0.5629612096093959,228164.4183805238,26.808865351229063,42.0,42.0
26,SymRegg,1193_BNG_lowbwt,0.5724518536737279,228515.39620515323,25.531832926367606,17.0,17.0
27,SymRegg,1193_BNG_lowbwt,0.5632937934955975,233410.18470571912,26.77445264753466,25.0,25.0
28,SymRegg,1193_BNG_lowbwt,0.5715743378350779,223667.77086259244,26.15491292427515,33.0,33.0
29,SymRegg,1193_BNG_lowbwt,0.5752962437065162,226995.1301932674,24.899460842313097,26.0,26.0
0,eggp,1193_BNG_lowbwt,0.5744382890745747,227453.68870727048,25.947559471814337,40.0,40.0
1,eggp,1193_BNG_lowbwt,0.5732268899746589,224331.95184975347,25.826055387265193,32.0,32.0
2,eggp,1193_BNG_lowbwt,0.564855417352589,227175.51117704355,25.189319684450922,27.0,27.0
3,eggp,1193_BNG_lowbwt,0.5674146119449099,227387.15763586687,23.50490274408379,18.0,18.0
4,eggp,1193_BNG_lowbwt,0.5736483487630906,227875.8950127084,24.909788091468513,27.0,27.0
5,eggp,1193_BNG_lowbwt,0.5781413586028689,221748.67677039045,24.957489002449236,31.0,31.0
6,eggp,1193_BNG_lowbwt,0.5564645104531465,231556.14382222676,24.539091888319717,23.0,23.0
7,eggp,1193_BNG_lowbwt,0.5767307147365324,222490.17731123135,27.35082277318259,45.0,45.0
8,eggp,1193_BNG_lowbwt,0.5664936270386998,227871.27047423672,24.274403360685632,23.0,23.0
9,eggp,1193_BNG_lowbwt,0.561934479053175,228700.44260845167,24.208065143434347,29.0,29.0
10,eggp,1193_BNG_lowbwt,0.5722250831343318,228636.60023820307,27.6311877740021,30.0,30.0
11,eggp,1193_BNG_lowbwt,0.5594323789265165,230006.7116003153,25.664153303490515,28.0,28.0
12,eggp,1193_BNG_lowbwt,0.5606453528806365,229373.45546187245,25.26444302217523,36.0,36.0
13,eggp,1193_BNG_lowbwt,0.5792475065784071,221167.23354316276,24.597867577874666,34.0,34.0
14,eggp,1193_BNG_lowbwt,0.5636697639615129,229355.62527771565,27.366502562908238,32.0,32.0
15,eggp,1193_BNG_lowbwt,0.5640802307595538,227580.21209152805,26.8778030094324,32.0,32.0
16,eggp,1193_BNG_lowbwt,0.5560179681530701,231789.2697287124,25.91642506458286,43.0,43.0
17,eggp,1193_BNG_lowbwt,0.5744493498003322,227447.77698446097,25.798569633937127,17.0,17.0
18,eggp,1193_BNG_lowbwt,0.5757714909039182,226741.1206681581,27.125030258959864,48.0,48.0
19,eggp,1193_BNG_lowbwt,0.569833269970581,226115.79760167064,26.067748080525732,41.0,41.0
20,eggp,1193_BNG_lowbwt,0.577371670064758,222153.26114558816,24.882593455155174,39.0,39.0
21,eggp,1193_BNG_lowbwt,0.5729408456904355,228254.0403662863,24.49715578128692,22.0,22.0
22,eggp,1193_BNG_lowbwt,0.5722525980178181,224844.0853727316,24.32592628868325,48.0,48.0
23,eggp,1193_BNG_lowbwt,0.5617867646388086,228777.55972981796,24.777548023794147,48.0,48.0
24,eggp,1193_BNG_lowbwt,0.5807260852187017,224092.99532225952,25.35374025117859,41.0,41.0
25,eggp,1193_BNG_lowbwt,0.5661609060168025,226493.95597342783,25.926244669392425,38.0,38.0
26,eggp,1193_BNG_lowbwt,0.574061020739598,227655.33061306205,24.75725338322336,25.0,25.0
