Complexity,Loss,Equation
1,0.0001933735,"0.08786723"
5,9.313484e-5,"powabs(-0.085035615, powabs(x0, 0.07580395))"
6,9.301607e-5,"powabs(0.12836479, powabs(1.1939563, sqrtabs(x0)))"
7,8.733667e-5,"powabs(-0.083969206, powabs(x0 - x6, 0.082485124))"
8,6.6775894e-5,"powabs(-0.083969206, sqrtabs(powabs(x0 * x1, 0.09254853)))"
9,6.5612054e-5,"powabs(-0.085035615, sqrtabs(powabs(sqrtabs(x1) * x0, 0.11927295)))"
10,5.560282e-5,"powabs(0.082485124, sqrtabs(powabs(x1 * (x0 - x6), 0.09287318)))"
12,4.4578184e-5,"powabs(-0.085035615, powabs(sqrtabs((x1 * x0) * (1.3050052 - x6)), 0.09254853))"
14,4.2814183e-5,"powabs(0.08505997, powabs(sqrtabs(x1 * (powabs(x0, 1.3050052) * (1.3050052 - x6))), 0.08505997))"
17,4.1173884e-5,"exp((exp((0.25039095 * x14) - x6) * ((-1.6865044 * x0) - x1)) * 0.11915518) * 0.11915518"
19,4.1141597e-5,"exp(exp(((0.11915518 + 0.11915518) * x14) - x6) * (((-1.6865044 * x0) - x1) * 0.11915518)) * 0.11915518"
20,4.0842482e-5,"exp((exp(exp(-0.085035615) * ((x14 * 0.2478385) - x6)) * ((-1.6865044 * x0) - x1)) * 0.11915518) * 0.11915518"
22,3.852229e-5,"exp(exp(x6 * -0.7774018) * ((x0 * (exp(x0 * -0.59797657) * -0.54961157)) * ((-1.7284769 - x1) * -0.47425044))) * 0.12264583"
24,3.8405266e-5,"exp((((x0 * exp((x6 + x0) * -0.6439987)) * -0.6203) * ((-0.7023592 - x1) * -0.9969554)) * exp(x1 * -0.24840951)) * 0.12518543"
25,3.6793605e-5,"exp((((x0 * (-1.5483373 - x1)) * exp(x0 * -0.5650482)) * 0.2478385) * exp((exp(x6) * (x14 * 0.2478385)) - x6)) * 0.11927295"
29,3.635449e-5,"exp((((x0 * (-1.5483373 - x1)) * exp(x0 * -0.5650482)) * 0.2478385) * exp(((exp(-0.0822987) * (x14 * 0.2478385)) - x6) * powabs(0.2478385, 0.08786568))) * 0.11927295"
32,3.4184348e-5,"exp((((x0 * exp(x0 * -0.61675936)) * 0.27158028) * (-1.7240654 - x1)) * exp((powabs(x0 * 0.2988795, -0.4160008) * (x6 - x4)) * ((x6 - 0.12239951) * -0.64875996))) * 0.12239951"
36,3.3309003e-5,"exp(((((x0 * exp(x0 * -0.6056597)) * -0.5605364) * (-1.6974978 - x1)) * -0.4870711) * exp((powabs((x6 - 0.11015306) * -0.7039597, -0.59221005) * (x6 - x4)) * ((x6 - 0.10326567) * -0.6734631))) * 0.1228148"
37,3.2550615e-5,"exp((((x0 * (exp(x0 * -0.5299564) * -0.5299564)) * (-1.7241135 - x1)) * -0.44817418) * exp((((-1.7241135 * x6) - x4) * exp(-0.44817418)) * (powabs(-0.61675936, x0) * ((-1.7240654 - x6) * -0.5299564)))) * 0.12027891"
41,3.178676e-5,"exp(((x0 * (exp(x0 * -0.59935683) * ((-1.627068 - x1) * -0.54742473))) * -0.4772267) * exp(((x6 - 0.16922298) * 2.8277109) * ((powabs(0.35800967, x4 * -0.5042583) * (x6 - x4)) * (exp(x0 * -1.1378325) * -1.5054163)))) * 0.120023996"
43,3.15047e-5,"exp((x0 * (exp(x0 * -0.59235203) * ((-1.9125446 - x1) * 0.23880893))) * exp((((x6 - 0.23934868) * exp(x4 * x4)) * powabs(-0.3499795, x0 - x6)) * ((powabs(2.4400885, x1 * -0.39696485) * (x6 - x4)) * -2.0793097))) * 0.12096192"
44,3.121218e-5,"exp(((x0 * (exp(x0 * -0.57298785) * -0.50244457)) * ((-1.5896761 - x1) * -0.5024766)) * exp((((x6 - x4) * powabs(-0.67227507 - x6, x4 * -0.44112036)) * -1.0513719) * (powabs((x1 * -0.59776354) * x0, -0.45542777) * (x6 - 0.22787884)))) * 0.11922156"
49,3.112367e-5,"exp((((x0 * exp(x0 * -0.61675936)) * (-0.56042546 * (-1.7240654 - x1))) * -0.4845966) * exp(((powabs(-0.5330556 * x1, 0.12716185 * -1.7240654) * (x6 - x4)) * (exp(x0 * -0.61675936) * -0.5330556)) * (powabs((x6 - 0.12239951) * 0.12716185, -0.53021604) * (x6 - 0.12239951)))) * 0.12239951"
