Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.0004902732820677506,0.9957746280681655,0.006349227202708233,0.9965351947008929,0.9600922145517513
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.00024152976700032484,0.9974557061961118,0.006110811922096947,0.998293087453052,0.9615907632038079
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.00016333873223459513,0.997920932760892,0.005968857930025646,0.9988456705154134,0.9624830087131019
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.00011574326918144445,0.9981912705306857,0.0057117212646262076,0.9991820319257364,0.9640992297973405
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,8.160916660098195e-05,0.9984422172030537,0.005605636060298682,0.999423260693093,0.9647660236351372
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,6.072995587194494e-05,0.9985641238712604,0.005458792208547147,0.9995708159497654,0.9656890041401655
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,4.737905717077587e-05,0.9986608055623604,0.005493667454003173,0.9996651679494758,0.9654697973345686
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.0004801210574857166,0.9958627819569095,0.006317596521750638,0.9966069413834395,0.9602910277913688
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.0002430113063863351,0.9974472364595959,0.006036556171221647,0.9982826172812045,0.9620574944263047
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.00015576386326536987,0.9979787072182661,0.005932438581142429,0.9988992027944598,0.9627119209121765
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.00011273416837288758,0.998213839361852,0.005732449157579712,0.9992032975112953,0.9639689455472463
maxfeatlog2_maxsampl0.5,X,log2,0.5,8.278717771259442e-05,0.9983892745643049,0.0054945855168059225,0.9994149355828101,0.965464026891617
maxfeatlog2_maxsampl0.6,X,log2,0.6,6.0984976101058126e-05,0.9985577747975202,0.005554284770234667,0.9995690136989116,0.9650887898869878
maxfeatlog2_maxsampl0.7,X,log2,0.7,4.98450940303178e-05,0.9985678577442827,0.005372898785143297,0.9996477402455987,0.9662288834362086
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.0005645529219052114,0.995126216381885,0.006529591424522341,0.9960102538176387,0.9589585432502066
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.00029174178078719595,0.9969331524215033,0.006717428079449952,0.9979382346437905,0.957777904302372
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.0001891098219637182,0.9976014272786602,0.006904344800344248,0.9986635439106745,0.9566030475590257
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.00013027092020945994,0.9979492722889868,0.006174778113610026,0.9990793637116883,0.9611887065494552
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.0001008918819162807,0.9980747031696287,0.0061644785499553,0.9992869880128362,0.9612534439991354
maxfeat0.1_maxsampl0.6,X,0.1,0.6,6.822740527032488e-05,0.9983788158409813,0.0061622795412037525,0.9995178308017766,0.9612672657709281
maxfeat0.1_maxsampl0.7,X,0.1,0.7,5.743898626856753e-05,0.9983941146604006,0.0062093020339529965,0.9995940735274023,0.9609717079822451
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.00054249537027878,0.9953059788544324,0.007036744259511927,0.9961661365152197,0.955770856641732
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.00028395823592905907,0.9970235745095616,0.006701841403784916,0.9979932416540779,0.9578758736596548
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.0001820632969585752,0.9976534425338327,0.006862795298697085,0.998713342335494,0.9568642051053345
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.00012904218088727966,0.9979643610360538,0.006772492344112293,0.9990880473227892,0.9574318003136735
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.00010071005562597403,0.9981165969927814,0.006424449787406038,0.9992882729955535,0.9596194063382254
maxfeat0.2_maxsampl0.6,X,0.2,0.6,7.343254487443053e-05,0.9982704658061063,0.005999599603679894,0.9994810456128982,0.9622897832893856
maxfeat0.2_maxsampl0.7,X,0.2,0.7,5.4977510170340325e-05,0.9984193928464818,0.006188245219527353,0.9996114689999698,0.9611040596536364
maxfeat0.3_maxsampl0.1,X,0.3,0.1,0.0005253328907964553,0.9954659451309039,0.007001199646253554,0.9962874252984987,0.9559942707289064
maxfeat0.3_maxsampl0.2,X,0.3,0.2,0.000306904627359891,0.9967844035339875,0.0065249671090134125,0.9978310774458028,0.9589876091798517
maxfeat0.3_maxsampl0.3,X,0.3,0.3,0.00018031079164022715,0.9976736145091785,0.00649407178429632,0.9987257274479115,0.9591818003704958
maxfeat0.3_maxsampl0.4,X,0.3,0.4,0.00012825371266187701,0.9979901912393018,0.006630883622790871,0.9990936194985236,0.9583218756390116
maxfeat0.3_maxsampl0.5,X,0.3,0.5,8.988617729412338e-05,0.9982602390158599,0.006252991145568723,0.9993647663154483,0.9606971020125545
maxfeat0.3_maxsampl0.6,X,0.3,0.6,7.259319641060297e-05,0.9982684261014922,0.005964357333893291,0.9994869773638454,0.9625112970101033
maxfeat0.3_maxsampl0.7,X,0.3,0.7,5.505264921597017e-05,0.9984555033459525,0.00606709933155836,0.9996109379855885,0.9618655167492247
maxfeat0.4_maxsampl0.1,X,0.4,0.1,0.00048540857185378606,0.995811392163431,0.006256394444226221,0.9965695740447089,0.9606757107300719
maxfeat0.4_maxsampl0.2,X,0.4,0.2,0.0002464684075318047,0.9974093220859782,0.005895503968862668,0.998258185637045,0.9629440717764338
maxfeat0.4_maxsampl0.3,X,0.4,0.3,0.00015359519423545242,0.9979930285177644,0.005810875988713629,0.9989145289731884,0.9634759971851302
maxfeat0.4_maxsampl0.4,X,0.4,0.4,0.00010960936318597694,0.998282927405804,0.0055245569009130845,0.9992253807900834,0.9652756430886203
maxfeat0.4_maxsampl0.5,X,0.4,0.5,8.010814325926697e-05,0.9984524071000933,0.005538654340787109,0.9994338685598047,0.9651870342567264
maxfeat0.4_maxsampl0.6,X,0.4,0.6,5.9688953160781336e-05,0.9985489500737303,0.005472309470684478,0.9995781728093822,0.9656040419896545
maxfeat0.4_maxsampl0.7,X,0.4,0.7,4.701632395170528e-05,0.9986217141109159,0.005288666211837328,0.9996677314176996,0.9667583235327631
maxfeat0.5_maxsampl0.1,X,0.5,0.1,0.0004859409366321491,0.9958000529382949,0.006392899377081644,0.9965658117750267,0.9598177150403447
maxfeat0.5_maxsampl0.2,X,0.5,0.2,0.0002588456311636266,0.9972903914042657,0.006194198125314747,0.9981707146864623,0.9610666429288333
maxfeat0.5_maxsampl0.3,X,0.5,0.3,0.00016033937848641274,0.9979084121978901,0.005832860635561189,0.9988668672176215,0.9633378136642801
maxfeat0.5_maxsampl0.4,X,0.5,0.4,0.00010962640775595567,0.9983032196302499,0.005681677951548064,0.9992252603345773,0.964288065706688
maxfeat0.5_maxsampl0.5,X,0.5,0.5,7.83441058653313e-05,0.9984731920612905,0.00563116823415018,0.9994463351704357,0.9646055422909418
maxfeat0.5_maxsampl0.6,X,0.5,0.6,6.081660402662199e-05,0.9985636004366615,0.005321514941008561,0.9995702035994773,0.9665518543052241
maxfeat0.5_maxsampl0.7,X,0.5,0.7,4.914526223262654e-05,0.9986001161822186,0.005529233860218103,0.999652686019741,0.9652462462687341
maxfeat0.6_maxsampl0.1,X,0.6,0.1,0.0005106258086425708,0.9955764043229568,0.006521039642969274,0.9963913615684219,0.9590122950931512
maxfeat0.6_maxsampl0.2,X,0.6,0.2,0.00026424834303898613,0.9972272274536209,0.006273589460800164,0.9981325332366058,0.9605676322174744
maxfeat0.6_maxsampl0.3,X,0.6,0.3,0.00016551213252706328,0.9978709074657258,0.006166607165965024,0.9988303109004275,0.9612400646777935
maxfeat0.6_maxsampl0.4,X,0.6,0.4,0.00012141568145937933,0.9980775178370955,0.006308296419213231,0.9991419444789222,0.9603494831726082
maxfeat0.6_maxsampl0.5,X,0.6,0.5,8.835308899647776e-05,0.9983058703966023,0.005945177760891921,0.9993756007880822,0.9626318493639395
maxfeat0.6_maxsampl0.6,X,0.6,0.6,6.902816650056879e-05,0.9984117952419088,0.005658069230844474,0.9995121717502734,0.9644364572715929
maxfeat0.6_maxsampl0.7,X,0.6,0.7,5.392207469380481e-05,0.9984648745847445,0.005683197543698515,0.999618927857235,0.964278514377751
maxfeat0.7_maxsampl0.1,X,0.7,0.1,0.0005384441123579359,0.9953419071027427,0.006602208896647598,0.9961947671186517,0.9585021093559946
maxfeat0.7_maxsampl0.2,X,0.7,0.2,0.00027373498383612,0.997097577439299,0.006226248313772386,0.9980654902944205,0.9608651928934655
maxfeat0.7_maxsampl0.3,X,0.7,0.3,0.00016706494222268144,0.997879390760368,0.006116503110228162,0.9988193370549037,0.9615549914937028
maxfeat0.7_maxsampl0.4,X,0.7,0.4,0.00011858940466932623,0.9981426090662783,0.0058824092482385555,0.9991619180307292,0.9630263780610395
maxfeat0.7_maxsampl0.5,X,0.7,0.5,8.829796974097743e-05,0.9983101013592877,0.005851605607621492,0.9993759903208091,0.9632199929753469
maxfeat0.7_maxsampl0.6,X,0.7,0.6,6.481465356627672e-05,0.9984613888503415,0.0057025582527235165,0.999541949024452,0.9641568235014872
maxfeat0.7_maxsampl0.7,X,0.7,0.7,5.297101312623446e-05,0.998506678037831,0.0055877282628429194,0.9996256490947155,0.9648785823002942
maxfeat0.8_maxsampl0.1,X,0.8,0.1,0.000583869332651105,0.9949465456196663,0.006569160636070334,0.995873743008749,0.9587098327293199
maxfeat0.8_maxsampl0.2,X,0.8,0.2,0.0002822296827179842,0.9970154585379277,0.006459541524025072,0.998005457494803,0.9593988387870435
maxfeat0.8_maxsampl0.3,X,0.8,0.3,0.00019660182336761427,0.9974500402764104,0.00638646523594683,0.9986105972641518,0.95985815654854
maxfeat0.8_maxsampl0.4,X,0.8,0.4,0.00013332323649434488,0.9978983770446173,0.00599544962776823,0.9990577927184785,0.96231586777857
maxfeat0.8_maxsampl0.5,X,0.8,0.5,9.792484274125786e-05,0.9981067797080634,0.005942216637983078,0.9993079563450549,0.9626504613704026
maxfeat0.8_maxsampl0.6,X,0.8,0.6,7.148476196389735e-05,0.9983053757057192,0.005901602683329796,0.999494810769591,0.9629057385776533
maxfeat0.8_maxsampl0.7,X,0.8,0.7,5.7200387721257e-05,0.9983479603121274,0.005924359287593442,0.9995957597247566,0.962762702952767
maxfeat0.9_maxsampl0.1,X,0.9,0.1,0.000575045318286736,0.9950162120475675,0.006636336401991362,0.995936103110446,0.9582876024376468
maxfeat0.9_maxsampl0.2,X,0.9,0.2,0.000292938843703605,0.9968915781558405,0.006241399068166991,0.9979297748926929,0.9607699634999574
maxfeat0.9_maxsampl0.3,X,0.9,0.3,0.00018651969184359834,0.9975906484081868,0.006307539152742728,0.9986818485927647,0.9603542429373586
maxfeat0.9_maxsampl0.4,X,0.9,0.4,0.0001291319563920027,0.997923765422302,0.006109623254568903,0.9990874128712377,0.9615982345207358
maxfeat0.9_maxsampl0.5,X,0.9,0.5,0.00010005394854562942,0.9980897703152442,0.005971807183320749,0.9992929097631928,0.9624644713125686
maxfeat0.9_maxsampl0.6,X,0.9,0.6,7.631619542662132e-05,0.9982157139062245,0.0058899445608321666,0.9994606665955635,0.9629790151885717
maxfeat0.9_maxsampl0.7,X,0.9,0.7,5.946295322259621e-05,0.998305580920255,0.005901543891063644,0.9995797699712347,0.9629061081138297
maxfeat1.0_maxsampl0.1,X,1.0,0.1,0.0007338634764068765,0.9936680618347582,0.006752780458105855,0.9948137209289649,0.9575556984972493
maxfeat1.0_maxsampl0.2,X,1.0,0.2,0.0003235326115490781,0.9965364484294696,0.006435181840587358,0.9977135659887453,0.9595519504948439
maxfeat1.0_maxsampl0.3,X,1.0,0.3,0.00021483858282096924,0.9972256506107355,0.006342275468052959,0.9984817164478731,0.9601359093710197
maxfeat1.0_maxsampl0.4,X,1.0,0.4,0.00014970128001242906,0.997625044943527,0.006213524284736174,0.9989420476145823,0.9609451692125675
maxfeat1.0_maxsampl0.5,X,1.0,0.5,0.00010962726791752004,0.9979170663199802,0.006176755303840866,0.9992252542557382,0.9611762790081178
maxfeat1.0_maxsampl0.6,X,1.0,0.6,8.386039309067755e-05,0.9980623296599,0.006119944864863121,0.9994073510733844,0.9615333584978827
maxfeat1.0_maxsampl0.7,X,1.0,0.7,6.514452742253155e-05,0.9981527162861736,0.006143074053282576,0.9995396177762952,0.9613879810118412
