id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((((Abs(x1) ^ Sin((t0 / ((x1 + x0) + x0)))) - t1) / Log(x0)) + t2) - t3),887.1951875121694;-2841.221004737714;-216.73467995652413;216.03903119664193,19,29.61751536173072,24.48602476786386,0.9768245345979987,0.9726089659890932
