id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((Abs((Exp((Exp((t0 + Sin(Log(x0)))) / t1)) - t2)) ^ t3))) * (t4 - t5)),2.6220595214260314;-8.142635178368195;-0.32874547218996536;7.169840064480968;142.54893896422655;-144.38234698497098,18,57.21310392092061,46.20849578435809,0.9552312105095193,0.9483093523092678
