id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp(Log((Exp(Sqrt(Abs((Log((x1 + t0)) * Sin(Log((x0 + (Sqrt(Abs(x1)) * t1)))))))) * t2))),0.999980695506426;2.9812556921421316;19.071052194977614,19,16.21743267351557,19.274023215995864,0.9873099905497142,0.9784393166942629
