Complexity,Loss,Equation
1,8164.3486,"340.27325"
3,5432.1216,"powabs(x10, 0.91725636)"
4,5224.756,"x6 * log(x5)"
5,5124.612,"powabs(x10, 0.9652239) + -124.43557"
6,4296.7856,"(x5 * log(x23)) - x4"
8,4254.252,"(x5 * log(x5 + 101.97896)) - x8"
10,4192.5723,"(x5 * log((x5 + 13.445479) + x5)) - x8"
13,3883.6262,"(x5 * log((sqrtabs(x5 + -62.010902) + x9) / 0.051723093)) - x5"
25,3831.084,"(sqrtabs((x5 * -3267.169) + x5) + x5) + (((x9 * sqrtabs((x5 + -488.15875) + x5)) + ((x5 + -488.15875) + x5)) + x9)"
27,3828.5764,"(x7 + (sqrtabs(x9) + ((sqrtabs(x5 + -62.010902) + x9) / 0.051723093))) + ((x9 + x9) + (x5 + (x5 + ((x7 + x9) + 0.051723093))))"
29,3764.6013,"((sqrtabs(((x5 * -3267.169) + x5) + ((x9 * x5) * x5)) + x5) + (((x9 * sqrtabs(-488.15875)) + x9) + ((x5 + -488.15875) + x5))) + x9"
30,3763.8726,"(x5 + (sqrtabs(x5 * -3267.169) + (x9 * x9))) + ((x5 + ((x9 + ((x9 + -488.15875) + x9)) + x9)) + ((x9 * (x9 + x9)) + x5))"
32,3731.9602,"((x9 + sqrtabs(x5 * -3267.169)) + (x5 + x9)) + (((x5 + (((x9 * (x9 + (x9 + x9))) + (x9 + -488.15875)) + x9)) + x9) + (x9 + x5))"
33,3651.199,"(sqrtabs(x5 + x7) + (((-62.010902 + x7) + (((x7 + x7) + x7) + (x5 + x7))) + ((sqrtabs(x5 + -62.010902) + x9) / 0.051723093))) + (x7 + (x5 + x9))"
34,3630.2322,"(0.051723093 + (((-62.010902 + x7) + x7) + ((sqrtabs(-62.010902 + x5) + x9) / 0.051723093))) + ((x9 + (x5 + -62.010902)) + (x5 + ((x5 + x7) + ((x7 + x9) + x7))))"
35,3597.5332,"((sqrtabs(x16) + ((x7 + x7) + (x5 + x7))) + x9) + (((-62.010902 + x7) + (((x9 + (x7 + 0.051723093)) + x5) + x7)) + ((sqrtabs(x5 + -62.010902) + x9) / 0.051723093))"
37,2944.3862,"((((((x2 + x2) + (x5 + (x2 + x2))) * -289.78394) / (x5 + 8.266263)) + (x5 + 1471.6482)) + ((x5 + ((x2 + ((x5 + x5) + (x5 + x5))) / x2)) + x5)) + x5"
