id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(((((Sin(t0) + ((t1 + (Abs((t2 + (Abs((Abs(t3) ^ x1)) ^ t4))) ^ x1)) + (x0 - t5))) / Exp((Abs((t6 - x3)) ^ t7))) * (Log((Exp(t8) + Sin(t9))) - t10)) - x0)) ^ Sin(Sqrt(Abs(Sqrt(Abs((Sqrt(Abs((Abs((x2 * t11)) ^ Sin(t12)))) / t13))))))),-1.302614443227437;-6.353219287445452e-2;7.694027686244215e-2;0.8419649362780108;0.34736929259308336;1.5390329927068043;8.945869123464713e-2;9.46897225823772e-2;0.4448169857730138;0.8907453267977686;-0.5399440684816946;0.27951993875673653;-1.8018602081105695;1.364060034898187,49,0.5034138014978137,0.6653605467484793,0.28213497465686277,0.2965556898219097
