id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs((Sqrt(Abs(Exp(Exp(((Abs((Sqrt(Abs(Exp((Sqrt(Abs((t0 - x0))) + t1)))) / Sin((((Abs(t2) ^ x2) + Sqrt(Abs(((Exp(Sqrt(Abs((t3 / x4)))) - Log((Abs(x6) ^ x3))) * t4)))) * t5)))) ^ t6) / t7))))) / Sin(((Abs(t8) ^ x0) / (t9 / x0))))) ^ Sqrt(Abs(t10))),-0.6908612196593984;-0.6951894341346037;0.5055921248002906;0.1561369769627936;-8.792334976874272e-2;1.029759338405646;-0.5384362299016856;0.6818267857050672;-0.7064629312477866;0.816984748294248;0.7582938726993437,48,0.5554183594906718,0.5545682833315212,0.3253331452194409,0.2130618152880579
