Complexity,Loss,Equation
1,0.14150095,"7.80694"
3,0.039443035,"x2 + 4.4206324"
5,0.0318342,"powabs(x2 + 2.9950552, 1.1085736)"
6,0.016458148,"x2 + (4.2372513 + exp(x3))"
7,0.01603208,"(x2 + sqrtabs(exp(x3))) - -4.0508933"
8,0.007155469,"x2 + (sqrtabs(x3 + x2) + 3.1737807)"
10,0.007155458,"(sqrtabs(x2 + x3) - -63.312973) + (x2 + -60.13919)"
12,0.006487286,"(sqrtabs(x3 + x2) + (sqrtabs(sqrtabs(x1)) - -2.0607014)) + x2"
13,0.006085061,"(sqrtabs(-48.485714 - x1) + (sqrtabs(x2 + x3) - 3.907734)) + x2"
15,0.0049655153,"(sqrtabs(32.873783 - (x2 / x1)) + (sqrtabs(x3 + x2) - 2.3713343)) + x2"
16,0.004818524,"(sqrtabs(x3 + x2) - 7.347592) + (x2 + sqrtabs((log(x0) / x1) - 113.05163))"
17,0.003962292,"sqrtabs(204.55736 - (x2 / powabs(x1, 11.10835))) + ((sqrtabs(x2 + x3) - 11.10835) + x2)"
18,0.003862638,"sqrtabs((log(x0) / powabs(x1, 6.0291123)) - 152.1365) + ((sqrtabs(x2 + x3) - 9.138515) + x2)"
21,0.00333125,"sqrtabs((x0 / 89.54805) - (83.64667 - (x2 / powabs(x1, 5.9013815)))) + ((sqrtabs(x2 + x3) - 5.9013815) + x2)"
25,0.0032147923,"sqrtabs((x0 / 89.54805) - (83.64667 - ((x2 / powabs(x3, x1)) / powabs(x1, 5.9013815)))) + ((sqrtabs(x2 + x3) - 5.9013815) + x2)"
26,0.003209336,"sqrtabs((x0 / 89.54805) - (83.64667 - ((sqrtabs(x3) + (x2 + x3)) / powabs(x1, 5.9013815)))) + ((sqrtabs(x2 + x3) - 5.9013815) + x2)"
28,0.003047668,"sqrtabs((x0 / 89.54805) - (83.64667 - ((sqrtabs(x0 / 89.54805) + (x3 + x2)) / powabs(x1, 5.9013815)))) + ((sqrtabs(x2 + x3) - 5.9013815) + x2)"
29,0.0030359784,"sqrtabs(((log(x0) / x1) - (sqrtabs(1.1232703) - -112.0534)) - ((x1 - powabs(x1, -69.06014)) / (1.1232703 - -46.495697))) + ((sqrtabs(x3 + x2) - 7.337001) + x2)"
30,0.0029325548,"(sqrtabs(x2 + x3) - 7.84458) + (x2 + sqrtabs(((log(x0) / sqrtabs(x1)) - (sqrtabs(x3) - -123.33294)) - ((x3 - powabs(x1, -64.85421)) / (x3 - -30.55623))))"
31,0.0027775804,"sqrtabs(((log(x0) / x1) - (sqrtabs(x1 + x3) - -112.2961)) - ((x2 - powabs(x1, -67.11219)) / (x3 - -47.201847))) + ((sqrtabs(x2 + x3) - 7.337001) + x2)"
32,0.0025840667,"sqrtabs(((log(x0) / x1) - (sqrtabs(x3 + sqrtabs(x2)) - -112.2961)) - ((x2 - powabs(x1, -67.11219)) / (x3 - -47.201847))) + ((sqrtabs(x2 + x3) - 7.337001) + x2)"
33,0.0025792588,"sqrtabs(((log(x0) / x1) - (sqrtabs(x3 + sqrtabs(x2)) - -112.2961)) - ((sqrtabs(7.337001) - powabs(x1, -67.11219)) / (x3 - -47.201847))) + ((sqrtabs(x2 + x3) - 7.337001) + x2)"
34,0.0025746974,"sqrtabs(((log(x0) / x1) - (sqrtabs(x3 + sqrtabs(x2)) - -112.2961)) - (((x2 + x3) - powabs(x1, -67.11219)) / (x3 - -47.201847))) + ((sqrtabs(x2 + x3) - 7.337001) + x2)"
36,0.00254105,"sqrtabs(((log(x0) / x1) - (sqrtabs(x3 + sqrtabs(x2)) - -112.2961)) - ((12.098714 - powabs(x1, -67.11219)) / ((x1 - 7.337001) + (x3 - -47.201847)))) + ((sqrtabs(x2 + x3) - 7.347592) + x2)"
37,0.0024182627,"(sqrtabs(x3 + x2) - 5.183643) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - ((x3 - powabs(x1, -57.236416)) / (x3 + (x1 - (x2 + -27.50119))))))"
38,0.0023894913,"(sqrtabs(x2 + x3) - 5.183643) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - ((x3 + (x3 - powabs(x1, -57.236416))) / (x3 + (log(x2) - -27.50119)))))"
39,0.0023688136,"((sqrtabs(x3 + x2) - 5.183643) + x2) + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - ((x3 + (x3 - powabs(x1, -57.236416))) / (x3 + (x1 - (x2 + -27.50119)))))"
40,0.002349568,"(sqrtabs(x2 + x3) - 5.183643) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - ((x3 + (x3 - powabs(x1, -57.236416))) / (x3 + (log(x0) - (x2 + -27.50119))))))"
42,0.0023387566,"(sqrtabs(x2 + x3) - 5.183643) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - ((x3 + (x3 - powabs(x1, -57.236416))) / (x3 + (log(x0 / x2) - (x2 + -27.50119))))))"
43,0.002319661,"((sqrtabs(x2 + x3) - 5.183643) + x2) + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + -1.5234689) - -71.85328)) - (((x3 + x3) + ((x2 + x3) - powabs(x1, -57.236416))) / (x3 + (x3 - (x1 + -27.50119)))))"
44,0.0021018465,"(sqrtabs(x2 + x3) - 5.6835847) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + 0.6123759) - -77.58836)) - (((x1 + sqrtabs(x1 + x3)) + (-0.82102233 + ((x1 + -1.3649272) - (x2 + -3.201618)))) / (x1 + -0.82102233))))"
47,0.0020376951,"(sqrtabs(x2 + x3) - 5.6835847) + (x2 + sqrtabs(((log(x0) / x1) - (sqrtabs((x2 + x3) + 0.6123759) - -77.58836)) - (((x1 + sqrtabs(x1 + x3)) + ((log(x2) - 1.9700487) + ((x1 + -1.3649272) - (x2 + -3.201618)))) / (x1 + -0.82102233))))"
