Complexity,Loss,Equation
1,0.05341108,"1.80595"
5,0.027242804,"1.8470773 - powabs(-0.022670489, x0)"
7,0.019428717,"1.8574499 - powabs(-3.0412644e-5, powabs(x0, 2.58357))"
8,0.0073510665,"powabs(x0, 0.52255005 - x0) + sqrtabs(x0)"
10,0.005213024,"powabs(0.08014445 - x0, 0.4597523 - x0) + sqrtabs(x0)"
11,0.0027624653,"powabs(powabs(1.1716353, x0), powabs(powabs(5003.7905, x0), powabs(-0.18321311, x0)))"
13,0.0025128315,"powabs(powabs(0.4390262, 0.49445072 - x0), powabs(9.931478, 0.9249271 - x0)) + 0.6703618"
14,0.0017816548,"powabs(powabs(x0, powabs(0.2847908, x0)) + 0.68783206, exp(powabs(0.35479698, powabs(x0, x0))))"
15,0.0017814105,"powabs(powabs(x0, powabs(0.28665394, x0)) + 0.6874953, powabs(2.7477026, powabs(0.35185915, powabs(x0, x0))))"
16,0.00151396,"powabs(powabs(0.101870134, powabs(-0.035708237, powabs(x0, 1.0885347))) + 0.72466564, exp(powabs(0.40830836, powabs(x0, x0))))"
17,0.0014991522,"powabs(powabs(x0, powabs(0.25119108, x0)) + 0.69692594, powabs(x0 + 2.0405507, powabs(0.31528634, powabs(x0, x0))))"
18,0.0013097206,"powabs(powabs(x0, powabs(-0.35662547, powabs(x0, x0 + 0.71479326))) + 0.733427, exp(powabs(-0.32455593, powabs(x0, x0))))"
21,0.0013031432,"powabs(powabs(x0, powabs(0.4697579, powabs(x0, powabs(1.7024848, x0)) + 0.12933697)) + 0.73468995, powabs(3.5173528, powabs(0.2550868, powabs(x0, x0))))"
24,0.001295419,"sin(sin(powabs(sin(powabs(powabs(1.7357188, 1.4591247 - x0), 1.5954216)), 7.191811) + 0.48355898)) + powabs(powabs(x0, powabs(-0.0632725, x0)) + 0.23891301, 1.1575378)"
25,0.0012821187,"powabs(sin(powabs(x0, powabs(0.1081444, x0))) + 0.34245628, 1.4641656) + sin(sin(powabs(sin(powabs(powabs(1.3987216, 1.5638568 - x0), 2.1992564)), 10.084376) + 0.48426574))"
31,0.0012764953,"sin(sin(powabs(sin(powabs(powabs(1.3616759, 1.427283 - x0), 3.0991716)), 6.075098) + 0.49010643)) + powabs(sin(powabs(powabs(x0, powabs(-0.046043385, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.3217892, 1.6026859)"
34,0.0012652316,"sin(sin(powabs(sin(powabs(powabs(1.3588924, 1.4253327 - x0), 3.0894377)), 6.1113834) + 0.4853919)) + powabs(sin(powabs(powabs(x0, powabs(-0.06179568, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.33410555, sin(0.9772933) + 0.6713475)"
36,0.0012629747,"sin(sin(powabs(sin(powabs(powabs(1.3588924, 1.4253327 - x0), 3.0894377)), 6.1113834) + 0.4853919)) + powabs(sin(powabs(powabs(x0, powabs(-0.06179568, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.33410555, sin(powabs(0.9772933, 0.33410555)) + 0.6713475)"
38,0.0012608108,"powabs(sin(powabs(powabs(x0, powabs(-0.06179568, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.33410555, sin(powabs(0.9772933, 1.4253327 - x0)) + 0.6713475) + sin(sin(powabs(sin(powabs(powabs(1.3588924, 1.4253327 - x0), 3.0894377)), 6.1113834) + 0.4853919))"
40,0.0012594163,"sin(sin(powabs(sin(powabs(powabs(1.3588924, 1.4253327 - x0), 3.0894377)), 6.1113834) + 0.4853919)) + powabs(sin(powabs(powabs(x0, powabs(-0.06179568, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.33410555, sin(powabs(0.9772933, powabs(0.24394602, x0 - 0.7612282))) + 0.6713475)"
44,0.0012549891,"powabs(sin(powabs(powabs(x0, powabs(-0.06179568, x0)), powabs(x0 - 0.31012893, -0.039190903))) + 0.33410555, sin(powabs(powabs(powabs(0.4853919, 1.4253327 - 0.33410555), x0), powabs(-0.06179568, x0))) + 0.6713475) + sin(sin(powabs(sin(powabs(powabs(1.3588924, 1.4253327 - x0), 3.0894377)), 6.1113834) + 0.4853919))"
