Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,1.3823990758185387e-05,0.9125968788747243,3.14990131614505e-05,0.9285114680632356,0.7773794287948255
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,6.5645554601420716e-06,0.9494983105733326,2.5748288968634104e-05,0.9660524633680652,0.818022908578979
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,3.931452758108599e-06,0.9629364290652993,2.3432872278512186e-05,0.9796691280418058,0.8343872112792228
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,2.5471024287415782e-06,0.9708859519983404,2.256502677747502e-05,0.9868280718275593,0.840520745055931
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,1.7659588752891871e-06,0.9753164584316931,2.1189986193814607e-05,0.9908676293507812,0.8502389009421416
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,1.2960173325850325e-06,0.9779525355455028,1.970208350034306e-05,0.9932978560177173,0.8607547144319349
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,9.532941704641051e-07,0.9802584582609768,1.9734647122198256e-05,0.9950701934092366,0.8605245696949948
maxfeatlog2_maxsampl0.1,X,log2,0.1,1.382874039870605e-05,0.9124407919416876,3.166518398773698e-05,0.9284869060656193,0.7762050096447421
maxfeatlog2_maxsampl0.2,X,log2,0.2,6.459273547202202e-06,0.9499755571017944,2.4745770465606856e-05,0.9665969117496664,0.8251082493369181
maxfeatlog2_maxsampl0.3,X,log2,0.3,3.830438195618076e-06,0.9641501502228209,2.3699473506195304e-05,0.9801915085108759,0.8325029961361448
maxfeatlog2_maxsampl0.4,X,log2,0.4,2.49910635345316e-06,0.9712146394190104,2.2461219739642745e-05,0.9870762757667194,0.8412544055658298
maxfeatlog2_maxsampl0.5,X,log2,0.5,1.7592725306918793e-06,0.9753343618606358,2.06918399604895e-05,0.9909022067002345,0.8537595699370123
maxfeatlog2_maxsampl0.6,X,log2,0.6,1.2684435594078588e-06,0.9784526593472465,2.0711280188453404e-05,0.9934404493251691,0.8536221753262192
maxfeatlog2_maxsampl0.7,X,log2,0.7,9.698531922503711e-07,0.9797077177636554,1.9443566174030774e-05,0.9949845611067766,0.8625817962695497
maxfeat0.1_maxsampl0.1,X,0.1,0.1,1.3008293047795834e-05,0.9178522449840499,2.4704535533064067e-05,0.9327297168193267,0.82539967891883
maxfeat0.1_maxsampl0.2,X,0.1,0.2,5.886492354197188e-06,0.9547176646843991,2.0726337288047682e-05,0.9695589570320442,0.853515758655475
maxfeat0.1_maxsampl0.3,X,0.1,0.3,3.4544801650703652e-06,0.9673711354906861,1.9766311108812482e-05,0.9821357146481506,0.8603007831671261
