Id,Expression,size,MSE_train,MSE_test,FBF_train,FBF_test,R2_train,R2_test
0,(0.009232 * oz4),1,0.6709092381488846,0.7550300870622907,192.14959955904953,192.14959955904953,0.2991317509939554,0.29388919717896034
0,exp((0.065863 * oz4)),2,0.6705939511218703,0.7574065980457124,194.36295169894788,194.36295169894788,0.29946111695583655,0.29166666312744194
0,((0.562219 * oz4) - ((-0.372439) * oz2)),3,0.527876566691571,0.6436995551699684,183.91105960200795,183.91105960200795,0.4485514523406493,0.39800649342982564
0,((0.693147 * oz4) - exp(((-0.446105) * oz2))),4,0.5004122171057276,0.6225634983607701,182.8885483194531,182.8885483194531,0.47724220439741005,0.4177731203467512
0,(((0.527985 * oz4) - ((-0.363362) * oz2)) + (0.354046 * oz5)),5,0.3982676770313677,0.5284507842290969,174.62832976214887,174.62832976214887,0.5839479417412109,0.5057881614290811
0,((0.589160 * oz4) - (exp(((-0.395869) * oz2)) + ((-0.385201) * oz1))),6,0.3738602098212185,0.3541737511044457,173.33491196838042,173.33491196838042,0.6094453083499168,0.6687735813236978
0,((((0.578849 * oz4) - ((-0.346202) * oz2)) - ((-0.337699) * oz1)) - ((-0.322963) * oz5)),7,0.2960965719567724,0.28084416616530644,161.86487090830053,161.86487090830053,0.6906814303278641,0.7373520565118494
0,(((0.589160 * oz4) - (exp(((-0.395869) * oz2)) + ((-0.385201) * oz1))) + (0.318310 * oz5)),8,0.27086591146078454,0.2540528433663504,161.01342432173647,161.01342432173647,0.7170387493772774,0.7624075381070453
0,(((0.585930 * oz4) - ((-0.308068) * oz5)) - ((exp((0.677459 * oz2)) + ((-1.139776) * oz2)) + ((-0.385201) * oz1))),10,0.23739681473697524,0.25022402263823007,161.85265450305445,161.85265450305445,0.7520023866068853,0.7659882850527864
0,(((0.604676 * oz4) - ((-0.334125) * oz5)) - ((exp(((-0.383243) * oz2)) + exp(((-0.649411) * oz1))) + (0.405106 * oz1))),11,0.2186844837234681,0.213792051587786,157.7642386088249,157.7642386088249,0.7715503044570609,0.8000597860003501
0,(((0.608595 * oz4) - ((-1.139411) * oz2)) - ((((-0.324413) * oz5) + ((0.371377 * oz1) + exp((0.694905 * oz2)))) + exp(((-0.608214) * oz1)))),13,0.1903353656630918,0.20926654906499953,158.07127761545001,158.07127761545001,0.8011653337427842,0.804292075910765
0,(((0.609115 * oz4) - ((-0.323236) * oz5)) - (((exp((((-0.009871) * oz3) - ((-0.694214) * oz2))) + ((-1.139776) * oz2)) + exp(((-0.664828) * oz1))) + (0.365817 * oz1))),15,0.18367144573165708,0.18733737582252138,169.33480314800977,169.33480314800977,0.8081268266367376,0.8248004323177203
0,((0.307463 * oz5) - (((((-0.619268) * oz4) - (1.230520 * oz2)) + exp(((0.661354 * oz2) - ((-0.618982) * oz1)))) + ((((-1.151780) * oz1) * exp((0.431317 * oz2))) + (-1.468489)))),17,0.1406642040574407,0.16892296927315847,152.39783297291328,152.39783297291328,0.8530545284074781,0.8420217478849381
0,((0.304768 * oz5) - (((((-0.624585) * oz4) - (1.180037 * oz2)) + exp(((0.627882 * oz2) - ((-0.621760) * oz1)))) + ((((-0.013207) * oz1) * (93.771072 - ((-39.470604) * oz2))) + (-1.452243)))),18,0.12994834026658392,0.13471520514715285,150.67634788342966,150.67634788342966,0.8642489020494437,0.8740131508814836
0,((0.302738 * oz5) - (((((-0.626211) * oz4) - (1.143769 * oz2)) + exp(((0.604355 * oz2) - ((-0.617761) * oz1)))) + (((2.239480 * oz1) * (exp(((-0.214388) * oz2)) - 1.565437)) + (-1.434845)))),19,0.12907532611525202,0.12527535075233096,152.35751063711294,152.35751063711294,0.865160900073632,0.8828413860464903
0,(((0.591396 * oz4) - ((-0.334540) * oz5)) - (((exp((((-0.067054) * oz3) - ((-0.062285) * oz2))) * (exp(((-0.649400) * oz1)) - (((-9.073917) * oz3) - 134.766800))) + ((-8.851367) * oz2)) - (((-0.373078) * oz1) - (-135.936203)))),21,0.10755879045969033,0.1220925081343878,153.23137548811948,153.23137548811948,0.8876382424801814,0.8858180085609033
