Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9490857"
5,4089.5242,"x2 * (x5 / x0)"
7,3351.0605,"((x23 / x0) * x5) - x4"
9,3175.0012,"((x5 / x0) * (x5 + x1)) - x1"
11,2717.6267,"(((x5 + 123.323006) * x5) / x0) + (x3 / -0.07160577)"
13,2270.3574,"(((x5 - 50.62877) * 373.39413) / x0) + ((16726.324 / x3) + -835.8868)"
15,2247.064,"(((x5 - 48.236332) * 347.32452) / x0) + (((16687.59 / x3) + -917.2568) + x5)"
17,2052.7815,"((((-1609.2546 / x5) + (x3 / 3.290653)) * (x5 + x0)) + (36942.152 / x3)) + x5"
19,1972.5432,"((25989.512 / x3) + ((x5 + x3) * ((248.12177 / x0) + (x0 / 4.8843083)))) + (x0 + -2387.6157)"
21,1969.453,"((x0 + (26308.242 / x3)) + (x3 + -2415.8699)) + ((x5 + x3) * ((247.03821 / x0) + (x0 / 4.927186)))"
22,1885.9996,"((26308.07 / x3) + -2417.4521) + (x0 + (((x5 + x3) + sin(x5)) * ((250.30046 / x0) + (x0 / 4.826906))))"
24,1869.5045,"((26308.07 / x3) + -2417.4521) + (x3 + (((x5 + x3) + sin(x5 + 250.30046)) * ((250.30046 / x0) + (x0 / 4.826906))))"
25,1824.624,"((26308.07 / x3) + -2417.4521) + (x3 + (((x5 + x3) + sin(x5 + sin(x5))) * ((250.30046 / x0) + (x0 / 4.826906))))"
30,1808.3235,"((26308.07 / x3) + -2417.4521) + (sin(x4) + (x0 + (((x5 + x3) + sin(x0 + (4.826906 + sin(x5)))) * ((250.30046 / x0) + (x0 / 4.826906)))))"
33,1786.9675,"((sin(x5) + (sin(x5 + (x5 + x5)) + (x5 + x3))) * ((250.30046 / x0) + (x0 / 4.8524976))) + (((((x3 + 26308.07) / x3) + -2417.4543) + x3) + 4.5542846)"
34,1772.9509,"((sin(x5) + (sin(x5 + (x5 + sin(x5))) + (x5 + x3))) * ((250.30046 / x0) + (x0 / 4.8524976))) + ((((4.809458 + 26308.07) / x3) + -2417.4543) + (x3 + 4.5542846))"
41,1766.2678,"((-2417.4543 + ((x0 / (-2417.4543 / 4.8524976)) + (26308.07 / x3))) + x0) + ((sin((x0 + ((250.30046 / x3) + (x0 / 4.8524976))) + x0) + ((x5 + x3) + sin(x5))) * ((250.30046 / x0) + (x0 / 4.8524976)))"
45,1755.4803,"(((-2417.4543 + ((x0 / 26308.07) + (26308.07 / x3))) + (x3 / 4.8524976)) + x0) + ((sin((x0 + (((x0 / 4.8524976) / x0) + (-2417.4543 + x0))) + -2417.4543) + ((x5 + x3) + sin(x5))) * ((250.30046 / x0) + (x0 / 4.8524976)))"
47,1755.4775,"(((-2417.4543 + ((((26308.07 / x3) / 26308.07) + 26308.07) / x3)) + (x3 / 4.8524976)) + x0) + ((sin((x0 + (((x0 / 4.8524976) / x0) + (x0 + -2417.4543))) + -2417.4543) + ((x5 + x3) + sin(x5))) * ((250.30046 / x0) + (x0 / 4.8524976)))"
