Complexity,Loss,Equation
1,0.00022729844,"0.0826156"
5,0.00010846153,"powabs(0.07948924, powabs(x0, 0.08532539))"
7,8.881845e-5,"powabs(x1 * x0, -0.11482453) * 0.11974028"
8,8.879552e-5,"sin(powabs(x1 * x0, -0.13527453)) * 0.13783146"
9,8.650055e-5,"powabs(x1 * powabs(x0, 1.5883976), -0.0916778) * 0.109925956"
11,6.27475e-5,"powabs(x0 * (x1 * powabs(-0.14895137, x5)), -0.11774371) * 0.11882288"
13,6.27474e-5,"powabs((powabs(0.14874886, x5) * (x0 * -0.19272773)) * x1, -0.11774371) * 0.0978728"
15,5.8297017e-5,"powabs(x1, powabs(0.10077036, powabs(-0.017394342, x0 * powabs(0.23151703, x5))) * -0.1356553) * 0.121774085"
17,5.695386e-5,"powabs(x1 * powabs(-0.13527453, x5), powabs(0.05482437, powabs(0.102605596, x0 * 2.1343122)) * -0.13581438) * 0.12240447"
19,5.6949295e-5,"powabs(x1 * powabs(x5 * -0.13227251, x5), powabs(0.05482437, powabs(0.102605596, x0 * 2.1343122)) * -0.13581438) * 0.12240447"
22,5.466225e-5,"sin(powabs(x1 * powabs(-0.16727942, x5), (powabs(0.7776578, x4) * -0.16727942) * powabs(0.13298085, powabs(2.0699466e-5, 0.4341141 * x0))) * 0.13298085)"
23,5.003953e-5,"powabs(x1 * powabs(-0.14067386, x5), powabs(0.08261541, 0.12634659 * x3) * (powabs(-0.0433346, powabs(0.030803898, x0 * 1.5878409)) * -0.14715308)) * 0.12634659"
27,4.387528e-5,"powabs(x1 * powabs(-0.16727942, x5), powabs(0.7776578, x3 * 1.1497977) * (powabs(0.7776499, x4) * (-0.16727942 * powabs(0.13298085, powabs(2.0699466e-5, x0 * 0.4341141))))) * 0.13298085"
28,4.386546e-5,"sin(powabs(x1 * powabs(-0.16727942, x5), powabs(0.7776578, x3 * 1.1497977) * (powabs(0.7776499, x4) * (-0.16727942 * powabs(0.13298085, powabs(2.0699466e-5, x0 * 0.4341141))))) * 0.13298085)"
29,4.2946325e-5,"powabs(x1 * powabs(-0.16727942, x5), powabs(-0.069735005, x3 * 0.11121976) * ((powabs(0.0413219, powabs(-0.057997916, x0 * 2.13705)) * powabs(0.14096333, x4 * 0.13863088)) * -0.15534562)) * 0.12983578"
31,4.284928e-5,"powabs(1.0034969 * (x1 * powabs(0.15551484, x5)), powabs(-0.069735005, x3 * 0.11121976) * ((powabs(0.0413219, powabs(-0.057997916, x0 * 2.13705)) * powabs(0.14096333, x4 * 0.13863088)) * -0.15534562)) * 0.12983578"
32,4.2613658e-5,"powabs((x1 * powabs(-0.14017953, x5)) * 0.60895544, (powabs(-0.0667302, x3 * 0.13384928) * (powabs(0.03325761, powabs(-0.14245196, x0 * 2.6750417)) * powabs(-0.07940472, sin(x4) * 0.15842907))) * -0.15705572) * 0.11928238"
34,3.9524875e-5,"powabs((powabs(0.4341104, powabs(x7, exp(x6))) * x1) * powabs(-0.16727383, x5), (powabs(0.7776526, x3 * 0.7776526) * powabs(0.7776499, x4)) * (powabs(0.13298936, powabs(-1.5877933e-5, x0 * 0.43413156)) * -0.16738023)) * 0.13256192"
35,3.767089e-5,"powabs(powabs(0.4341141, x0 * (0.7776578 * x7)) * (x1 * powabs(-0.16727942, x5)), powabs(0.7776578, x3 * 1.1497977) * (powabs(0.7776578, x4) * (-0.16727942 * powabs(0.13298936, powabs(2.0699466e-5, x0 * 0.4341141))))) * 0.13298085"
36,3.75534e-5,"powabs(powabs(0.4341141, x0 * (0.7776578 * x7)) * (x1 * powabs(-0.16727942, x5)), powabs(0.7776578, x3 * 1.1497977) * (powabs(0.7776499, x4) * (-0.16727942 * powabs(0.13298085, powabs(2.0699466e-5, x0 * 0.4341141))))) * sin(0.13298085)"
39,3.7455455e-5,"powabs((powabs(powabs(0.4341104, x0 * powabs(0.7776596, x0)), powabs(x7, 1.00003)) * x1) * powabs(-0.16727383, x5), (powabs(0.7776526, x3 * 1.1497985) * powabs(0.7776499, x4)) * (powabs(0.13298936, powabs(-1.5877933e-5, x0 * 0.43413156)) * -0.16738023)) * 0.13256192"
41,3.6994734e-5,"powabs(powabs(powabs(powabs(x0 * 0.4341141, x7), x0), x0) * (x1 * powabs(-0.16727942, x5)), (powabs(0.7776578, x3 * powabs(-0.7959967, x7)) * (powabs(0.7776578, x4) * -0.16727942)) * powabs(x0 * 0.4341141, powabs(2.0699466e-5, x0 * 0.4341141))) * 0.13298085"
