gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
25,24.543667,6.4915895,10.086287,47.10265,56.90158,21.910881,6.088879,8.277953,45.66906,47.000957,12680.4951171875,9887.607421875,10813.0126953125,14049.4326171875,14446.3203125,12812.9931640625,10083.6416015625,10931.708984375,14135.3974609375,14482.4345703125,98.87511,37.352818,45.747715,161.51894,196.62741,51.65696,22.617283,24.869902,107.39839,144.31181,43,18,22,72,85,38.576756,34.161217,34.4812,42.98178,44.68846
26,23.083431,6.2066336,8.861185,45.52291,47.765472,22.66036,6.055129,7.036958,40.86715,47.000957,12551.68359375,9793.3408203125,10541.0703125,13977.794921875,14078.7783203125,12743.8740234375,10038.93359375,10699.2734375,14076.29296875,14229.0615234375,98.87511,37.429947,43.944492,177.29906,197.75021,51.65696,22.505863,25.474545,121.565834,147.43803,43,18,22,77,89,39.346638,35.11633,35.539536,43.76245,45.369404
27,21.9818,5.6976495,6.5873523,44.01412,47.348286,20.747345,5.0872107,6.088879,40.611134,46.85935,12448.9931640625,9613.654296875,9918.3603515625,13907.013671875,14060.35546875,12616.2578125,9779.6044921875,10145.5205078125,14043.919921875,14153.619140625,101.072334,37.352818,43.749115,184.2068,214.14041,55.045876,22.505863,27.208256,120.94192,147.43803,43,17,20,78,90,40.221096,35.923077,36.71652,44.672348,46.056637
28,18.925188,5.6257935,6.1648235,43.171745,47.348286,18.850737,4.873857,6.088879,40.246178,46.85935,12134.5791015625,9587.001953125,9779.1474609375,13866.4326171875,14060.35546875,12334.044921875,9779.6044921875,10036.94921875,13957.4013671875,14145.5625,103.97208,37.429947,45.747715,188.81198,212.8908,57.651947,23.390991,28.98288,123.96047,148.35959,44,18,22,82,88,41.003883,36.908524,37.80448,45.656147,46.511303
29,18.527067,5.1873,5.84216,42.62624,47.10265,18.020885,4.458521,5.943362,39.979443,46.85935,12089.931640625,9416.58984375,9666.2529296875,13839.7294921875,14049.4326171875,12232.2138671875,9574.5595703125,9956.8681640625,13952.8330078125,14135.3974609375,105.50739,40.76422,48.33894,187.03583,218.74559,56.10144,24.172527,27.3577,130.57393,166.92868,46,19,23,83,93,41.790123,37.99004,38.743435,46.45623,47.344593
30,18.527067,4.751849,5.765917,41.446823,43.834465,17.004745,4.066438,5.2908792,39.979443,50.758213,12089.931640625,9232.462890625,9638.6669921875,13780.8056640625,13898.4248046875,12216.3115234375,9526.98828125,9826.291015625,13883.7265625,14131.9697265625,105.50739,39.55004,48.33894,188.96132,223.00426,56.10144,25.675747,27.3577,132.30818,166.92868,46,19,23,83,94,42.68421,38.541588,39.604916,47.299694,48.01645
31,18.527067,4.751849,5.765917,39.129265,43.495476,16.989532,4.066438,5.2908792,39.979443,60.947277,12089.931640625,9232.462890625,9638.6669921875,13659.970703125,13882.12109375,12216.3115234375,9526.98828125,9826.291015625,13832.5849609375,14043.919921875,110.303185,39.55004,46.141716,193.41714,225.40216,59.447342,25.675747,29.41619,139.456,217.11208,47,18,21,84,94,43.41563,39.550297,40.540188,47.948303,48.572582
32,18.01455,4.7480874,5.765917,38.773964,43.495476,16.880524,4.063505,5.2908792,39.979443,60.947277,12031.01953125,9230.7998046875,9638.6669921875,13640.814453125,13882.12109375,12215.0712890625,9421.8349609375,9826.291015625,13759.4130859375,14043.919921875,105.918915,39.55004,46.141716,186.5094,218.74559,57.852604,25.675747,27.284172,139.456,179.46172,46,18,22,84,94,43.86709,40.275665,41.13538,48.569183,49.371017
33,16.24071,4.7480874,5.554754,37.243004,43.495476,14.031055,4.063505,5.2908792,39.414845,60.947277,11813.3359375,9230.7998046875,9560.3154296875,13556.216796875,13882.12109375,11972.255859375,9421.8349609375,9742.9482421875,13663.736328125,14043.919921875,107.664,39.55004,46.141716,193.41714,218.74559,60.826088,25.675747,27.208256,124.88479,179.46172,47,18,22,84,93,44.43509,40.97924,41.85374,49.053436,49.842186
34,15.4112425,4.5748444,5.554754,37.243004,43.495476,13.843364,4.063505,5.1185594,37.352947,60.947277,11703.24609375,9152.744140625,9560.3154296875,13556.216796875,13882.12109375,11942.94921875,9421.8349609375,9742.9482421875,13663.736328125,14014.376953125,107.664,40.76422,49.906597,196.30763,227.80005,60.826088,22.328354,26.69928,138.35619,179.46172,47,19,24,83,93,45.145535,41.65419,42.471348,49.672157,50.2911
35,15.4112425,4.5748444,5.1873,36.315594,43.495476,14.031055,3.4015577,5.199558,37.91757,88.75658,11703.24609375,9152.744140625,9416.58984375,13503.2607421875,13882.12109375,11942.94921875,9356.7373046875,9584.5498046875,13641.2900390625,14014.376953125,112.82667,40.76422,49.906597,197.75021,227.80005,61.57582,23.877445,27.284172,127.028244,179.46172,49,19,24,83,93,45.65488,42.186737,43.08875,50.131737,50.782932
36,15.232679,4.5748444,5.1873,36.2963,40.21501,13.935303,3.4015577,5.142367,36.70503,64.03472,11678.771484375,9152.744140625,9416.58984375,13502.14453125,13717.447265625,11816.7158203125,9356.7373046875,9584.5498046875,13627.8994140625,13972.296875,112.70108,41.74727,50.3558,201.27744,227.80005,58.611332,25.70642,27.284172,123.96047,179.46172,49,19,22,84,93,46.335766,43.090908,43.736584,50.604992,51.37679
37,13.620053,3.9962773,4.751849,34.242622,40.21501,13.848726,3.376713,4.42809,37.352947,88.75658,11443.783203125,8868.8046875,9232.462890625,13379.8310546875,13717.447265625,11744.990234375,9040.68359375,9450.3583984375,13624.9208984375,13972.296875,112.82667,41.74727,54.485485,207.23265,227.80005,58.611332,25.70642,27.3577,123.60409,179.46172,49,19,25,86,95,46.807957,43.85822,44.183704,50.828205,51.89174
38,13.357167,3.795196,4.5748444,34.242622,40.215008,13.052935,3.2092888,4.42809,37.352947,88.75658,11402.853515625,8760.3876953125,9152.744140625,13379.8310546875,13717.4453125,11595.9091796875,8951.8310546875,9356.7373046875,13624.9208984375,13947.7041015625,117.43184,41.74727,54.485485,208.73216,227.80005,57.60064,25.189573,27.284172,124.632805,179.46172,50,19,25,86,96,47.48537,44.454544,44.678627,51.221024,52.41283
39,13.354426,3.795196,4.5748444,33.971016,39.318127,12.710933,3.2202816,4.42809,37.407,95.78325,11402.421875,8760.3876953125,9152.744140625,13363.1083984375,13670.0810546875,11503.1669921875,8951.8310546875,9356.7373046875,13599.7236328125,13820.0439453125,119.73443,42.810024,54.930614,206.219,227.80005,57.651947,25.189573,27.76714,148.47633,204.28207,50,20,26,84,96,48.107647,44.829655,45.37881,51.721638,52.71409
40,13.205471,3.7029827,4.55512,33.83669,39.318127,12.0214615,3.2202816,4.010798,36.630356,88.75658,11378.8681640625,8708.732421875,9143.6708984375,13354.7880859375,13670.0810546875,11503.1669921875,8951.8310546875,9330.7900390625,13585.2216796875,13820.0439453125,117.49687,43.944492,57.549488,208.73216,234.99374,58.611332,25.189573,27.76714,148.47633,204.28207,50,21,26,86,96,48.563282,45.46757,45.854492,52.12953,52.931175
41,12.503004,3.7029827,4.55512,33.83669,39.318127,11.26921,3.2202816,4.010798,38.53368,122.528404,11264.076171875,8708.732421875,9143.6708984375,13354.7880859375,13670.0810546875,11385.6982421875,8951.8310546875,9330.7900390625,13585.2216796875,13820.0439453125,119.89476,50.3558,61.52229,223.00426,236.06613,60.07391,25.189573,28.391436,150.82283,196.14603,50,21,28,93,96,49.194294,45.86607,46.444126,52.57761,53.33595
42,11.814372,3.5816517,4.092967,33.83669,39.318127,10.478744,3.1790962,4.010798,36.630356,88.75658,11145.107421875,8638.7724609375,8919.0087890625,13354.7880859375,13670.0810546875,11301.5205078125,8911.26171875,9270.720703125,13585.2216796875,13820.0439453125,126.64218,50.3558,69.53896,206.219,236.06613,58.993187,25.189573,28.391436,167.51198,215.01144,54,21,29,91,95,49.57203,46.594414,47.05207,52.874687,53.73874
43,11.814372,3.3689318,4.092967,33.83669,36.95413,10.478744,3.1103156,3.9990566,38.75379,4529.943,11145.107421875,8510.1923828125,8919.0087890625,13354.7880859375,13539.8642578125,11301.5205078125,8896.5908203125,9270.720703125,13536.87109375,13663.736328125,125.2418,57.549488,69.53896,204.93007,236.06613,58.611332,25.189573,28.391436,161.01999,215.01144,54,24,30,91,95,49.930042,47.153473,47.448624,53.141205,53.90549
44,11.104778,3.286811,3.9052334,31.676626,36.95413,10.017447,2.590891,3.7543776,47.09451,4529.943,11015.03125,8458.369140625,8820.4091796875,13216.2578125,13539.8642578125,11225.8330078125,8753.958984375,9085.322265625,13422.921875,13641.2900390625,128.92537,57.549488,69.53896,201.4232,234.99374,57.771088,26.69928,28.92154,161.01999,208.0839,55,24,30,87,95,50.35249,47.59367,47.726482,53.343266,54.1801
45,11.104778,3.286811,3.795196,31.469048,36.315594,9.993583,2.590891,3.7543776,60.947277,5220.7515,11015.03125,8458.369140625,8760.3876953125,13202.451171875,13503.2607421875,11225.8330078125,8753.958984375,9040.68359375,13347.384765625,13641.2900390625,125.2418,57.549488,70.31119,201.4232,234.99374,60.322464,27.3577,31.700325,160.93286,208.0839,54,24,32,87,95,50.67779,48.009174,48.16737,53.61686,54.431137
46,10.878834,2.9753635,3.7859595,31.469048,36.315594,9.875951,2.590891,3.9990566,60.947277,5220.7515,10971.8623046875,8249.310546875,8755.2705078125,13202.451171875,13503.2607421875,11220.3369140625,8570.3544921875,8948.5595703125,13347.384765625,13641.2900390625,129.48634,57.549488,70.31119,204.93007,234.99374,60.07391,27.76714,32.411625,166.07536,319.09824,56,24,32,94,97,51.03042,48.422596,48.589638,53.987404,54.7716
47,10.878834,2.9753635,3.7859595,31.469048,36.315594,9.875951,2.590891,3.7543776,41.21164,4529.943,10971.8623046875,8249.310546875,8755.2705078125,13202.451171875,13503.2607421875,11220.3369140625,8570.3544921875,8948.5595703125,13347.384765625,13632.0087890625,131.88425,57.549488,70.31119,204.93007,234.99374,59.138702,27.76714,32.411625,152.782,208.0839,56,24,32,91,97,51.427208,48.837208,49.04121,54.10514,55.011696
48,10.831697,2.9753635,3.7859595,31.469048,36.315594,9.826742,2.590891,3.7543776,60.947277,4529.943,10962.7421875,8249.310546875,8755.2705078125,13202.451171875,13503.2607421875,11099.2490234375,8570.3544921875,8948.5595703125,13347.384765625,13632.0087890625,131.88425,57.549488,70.31119,211.21707,233.58122,58.9666,27.76714,30.633419,152.782,208.0839,56,24,32,92,96,51.72622,49.256447,49.41128,54.424877,55.37701
49,10.176158,2.9753635,3.5385087,26.23867,36.315594,9.292954,2.590891,3.7543776,60.947277,4529.943,10831.642578125,8249.310546875,8613.3232421875,12820.734375,13503.2607421875,11075.9609375,8570.3544921875,8911.26171875,13063.498046875,13632.0087890625,134.28214,57.549488,69.53896,211.21707,230.19795,60.07391,26.731213,29.41619,152.782,208.0839,57,24,30,91,96,52.131763,49.491665,49.871693,54.537804,55.553654
50,10.176158,2.5299242,3.5385087,26.23867,36.315594,9.337726,2.590891,3.6452436,83.460754,5220.7515,10831.642578125,7908.73974609375,8613.3232421875,12820.734375,13503.2607421875,10954.8125,8196.208984375,8896.5908203125,13063.498046875,13632.0087890625,128.94476,57.549488,69.53896,201.4232,225.40216,59.138702,27.083092,30.633419,146.62686,208.0839,55,24,30,91,95,52.403587,49.890068,50.199547,54.82353,55.66553
51,9.175187,2.5299242,3.5385087,26.23867,36.315594,9.015796,2.590891,3.6452436,83.460754,5220.7515,10614.1982421875,7908.73974609375,8613.3232421875,12820.734375,13503.2607421875,10830.2216796875,8196.208984375,8896.5908203125,13063.498046875,13632.0087890625,131.83348,57.56463,72.50841,201.4232,227.80005,59.138702,27.083092,31.700325,152.782,319.09824,56,25,32,87,96,52.656353,50.14319,50.629177,55.075977,55.922733
52,8.826812,2.2012372,3.3689318,26.23867,36.28696,8.842768,2.0442019,3.6452436,83.460754,5220.7515,10532.908203125,7616.48291015625,8510.1923828125,12820.734375,13501.603515625,10729.02734375,8196.208984375,8753.958984375,13063.498046875,13632.0087890625,140.45769,57.549488,72.50841,204.93007,232.59584,60.322464,26.305721,31.700325,167.51198,442.09714,60,24,32,89,97,52.927208,50.360847,50.971832,55.314857,56.21175
53,8.554173,2.2012372,3.3689318,25.030392,33.707645,8.539263,2.0442019,3.6452436,70.48005,5563.606,10467.021484375,7616.48291015625,8510.1923828125,12721.732421875,13346.763671875,10639.29296875,8124.34765625,8753.958984375,12898.546875,13576.62109375,139.07793,57.549488,76.90286,209.53525,234.99374,61.72767,26.305721,31.700325,175.96436,442.09714,60,24,33,90,97,53.18045,50.696934,51.27367,55.48555,56.423244
54,8.329228,2.2012372,3.3504314,25.030392,33.707645,8.09596,2.0442019,3.5999856,70.48005,5563.606,10411.060546875,7616.48291015625,8498.62890625,12721.732421875,13346.763671875,10636.2470703125,8124.34765625,8753.958984375,12898.546875,13576.62109375,145.01682,57.549488,79.10008,214.14041,234.99374,68.18662,27.3577,32.685123,296.00522,442.09714,61,24,33,93,97,53.390476,51.01906,51.516724,55.616253,56.525356
55,8.000882,2.2012372,3.3504314,22.52546,33.707645,7.8287897,2.0442019,3.466732,60.947277,23083.723,10326.6005859375,7616.48291015625,8498.62890625,12500.298828125,13346.763671875,10562.8681640625,8124.34765625,8753.958984375,12636.09375,13576.62109375,145.01682,57.549488,72.50841,214.14041,232.59584,65.9855,27.274992,31.700325,239.03287,395.58054,61,24,32,92,95,53.630024,51.25623,51.8105,55.774124,56.758553
56,8.000882,2.2012372,3.11892,21.078024,33.394775,7.5901947,1.9084496,3.3742719,37.317795,5563.606,10326.6005859375,7616.48291015625,8348.263671875,12360.826171875,13327.1796875,10562.8681640625,7980.9150390625,8570.3544921875,12509.265625,13576.62109375,151.0674,57.549488,69.07755,211.21707,227.80005,69.446976,27.3577,31.780457,239.03287,395.58054,62,24,30,90,95,53.889515,51.485542,52.05373,55.87896,56.950054
57,7.7194867,2.2012372,3.11892,21.078024,33.394775,7.2455816,1.9084496,3.3742719,37.317795,5563.606,10251.4130859375,7616.48291015625,8348.263671875,12360.826171875,13327.1796875,10540.83984375,7980.9150390625,8570.3544921875,12509.265625,13552.78515625,151.5793,57.56463,76.90286,213.41267,227.80005,71.62824,28.742805,33.658302,188.18567,395.58054,65,25,33,91,95,54.146515,51.775627,52.400944,56.101677,57.116108
58,7.7194867,2.2012372,3.11892,18.995628,28.30796,7.2455816,1.9084496,3.3742719,37.317795,5563.606,10251.4130859375,7616.48291015625,8348.263671875,12142.380859375,12980.142578125,10540.83984375,7980.9150390625,8564.0166015625,12387.537109375,13171.9794921875,153.80573,57.56463,76.90286,216.443,227.95592,74.05081,28.742805,33.658302,181.64885,395.58054,66,25,33,92,95,54.373604,51.904255,52.615005,56.260406,57.271694
59,7.7059784,2.2012372,2.8078291,18.995628,28.30796,7.2455816,1.7606177,2.697718,36.630356,5563.606,10247.734375,7616.48291015625,8127.6064453125,12142.380859375,12980.142578125,10497.265625,7980.9150390625,8334.900390625,12387.537109375,13171.9794921875,153.80573,58.22436,79.10008,218.67178,227.95592,74.07251,28.742805,33.658302,188.18567,395.58054,65,28,34,92,95,54.567818,52.12067,52.836426,56.435123,57.407948
60,7.4988213,2.2012372,2.8078291,18.580578,28.30796,7.1559987,1.7606177,2.697718,28.663498,5563.606,10190.5078125,7616.48291015625,8127.6064453125,12095.9873046875,12980.142578125,10473.0654296875,7980.9150390625,8334.900390625,12376.4404296875,13171.9794921875,153.80573,58.22436,79.10008,218.67178,232.59584,78.53905,28.92154,33.658302,214.9831,419.7159,65,28,34,92,97,54.678288,52.376106,52.972446,56.614662,57.50241
61,7.433915,2.2012372,2.8078291,18.580578,26.208263,7.2455816,1.9084496,3.0859702,28.663498,5563.606,10172.251953125,7616.48291015625,8127.6064453125,12095.9873046875,12818.2978515625,10453.0966796875,7980.9150390625,8334.900390625,12345.513671875,13043.3935546875,153.80573,62.383247,79.10008,220.60637,234.99374,78.53905,32.685123,34.601917,214.9831,419.7159,65,30,34,92,98,54.831196,52.685467,53.19064,56.83772,57.67335
62,6.9549136,2.2012372,2.8078291,18.280296,26.208263,7.1559987,1.8707975,3.0859702,28.663498,5563.606,10032.3837890625,7616.48291015625,8127.6064453125,12061.771484375,12818.2978515625,10429.9619140625,7940.80126953125,8334.900390625,12342.7275390625,13043.3935546875,153.80573,69.07755,79.51701,218.67178,234.99374,78.77988,33.42582,37.42721,181.64885,319.09824,65,30,35,92,98,55.055775,52.88283,53.385933,56.95624,57.73019
63,6.9547586,2.2012372,2.8078465,18.280296,26.208263,7.048038,1.8707975,3.0859866,28.663498,5563.606,10032.3369140625,7616.48291015625,8127.619140625,12061.771484375,12818.2978515625,10363.123046875,7940.80126953125,8334.693359375,12328.330078125,13043.3935546875,151.5793,69.07755,81.52844,218.67178,234.99374,78.53905,33.851395,38.60192,181.64885,319.09824,65,30,36,92,98,55.211254,53.04598,53.50546,57.046535,57.77123
