id,view,Expression,Numpy,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,x3,"x[:, 3]",,1,0.9062932137413507,0.9062932137413507,0.8975192995619081,0.9062932137413507,8.53113476822992e-2,8.53113476822992e-2,0.10750856556081512,0.9062932137413507,0.9062932137413507,0.8975192995619081
1,0,(0.5416036297691129 * x3),"(t[0] * x[:, 3])",0.5416036297691129,3,0.6925024158193566,0.6925024158193566,0.7107504158062661,0.6925024158193566,0.30108259462998277,0.30108259462998277,0.2932311779358827,3.9883392818236856,3.9883392818236856,4.006587281810595
2,0,Sin((x3 + Sin(x0))),"np.sin((x[:, 3] + np.sin(x[:, 0])))",,5,0.6050884846383314,0.6050884846383314,0.5681011802856709,0.6050884846383314,0.38930628393213307,0.38930628393213307,0.43508129847766097,7.536560290237785,7.536560290237785,7.499572985885124
3,0,(0.594889043899881 * (x3 + (x0 * 0.7796685025987217))),"(t[0] * (x[:, 3] + (x[:, 0] * t[1])))",0.594889043899881;0.7796685025987217,7,0.48689226816821224,0.48689226816821224,0.6255774436095823,0.48689226816821224,0.5085974099307429,0.5085974099307429,0.3779270147478282,11.752957655206915,11.752957655206915,11.891642830648285
4,0,((Sin(x1) + (x3 + x0)) * 0.5482942104294695),"((np.sin(x[:, 1]) + (x[:, 3] + x[:, 0])) * t[0])",0.5482942104294695,8,0.36520384425087815,0.36520384425087815,0.5227572035260952,0.36520384425087815,0.6314130934070814,0.6314130934070814,0.4801712601989122,15.932485036693384,15.932485036693384,16.0900383959686
5,0,(((x1 * 0.675567075273976) + (x3 + x0)) * 0.5571593872664993),"(((x[:, 1] * t[0]) + (x[:, 3] + x[:, 0])) * t[1])",0.675567075273976;0.5571593872664993,9,0.36096623341473855,0.36096623341473855,0.5243090815639189,0.36096623341473855,0.6356899593109473,0.6356899593109473,0.47862807571616306,16.486801456467234,16.486801456467234,16.65014430461641
6,0,(((x1 * 0.6692853002386622) + ((1.0722323330573602 * x3) + x0)) * 0.5403807916831789),"(((x[:, 1] * t[0]) + ((t[1] * x[:, 3]) + x[:, 0])) * t[2])",0.6692853002386622;1.0722323330573602;0.5403807916831789,11,0.3558704495583559,0.3558704495583559,0.5135536816952314,0.3558704495583559,0.6408329479126772,0.6408329479126772,0.48932322429007946,20.06522461106696,20.06522461106696,20.222907843203835
7,0,((((((x1 * -0.5393731771521452) - x0) * 0.3434749615717268) - x3) * -1.5430943263116415) - x3),"((((((x[:, 1] * t[0]) - x[:, 0]) * t[1]) - x[:, 3]) * t[2]) - x[:, 3])",-0.5393731771521452;0.3434749615717268;-1.5430943263116415,13,0.36745618935995267,0.36745618935995267,0.5181486620544163,0.36745618935995267,0.6291398837204847,0.6291398837204847,0.4847539848163537,23.660329289324668,23.660329289324668,23.81102176201913
8,0,((-1.5187063655278298e-2 - ((0.3617830011335187 * x3) + Sin(((-0.15302842200474442 - x1) - x0)))) + x3),"((t[0] - ((t[1] * x[:, 3]) + np.sin(((t[2] - x[:, 1]) - x[:, 0])))) + x[:, 3])",-1.5187063655278298e-2;0.3617830011335187;-0.15302842200474442,14,0.25847726133168203,0.25847726133168203,0.3671547494572704,0.25847726133168203,0.7391283370133226,0.7391283370133226,0.6349020359069435,29.37065884484938,29.37065884484938,29.47933633297497
9,0,((-1.8749714735856075e-2 - ((-0.6325768103038132 * x3) + Sin(((-0.15411952453474156 - x1) - x0)))) + (x1 * -7.087497743177047e-2)),"((t[0] - ((t[1] * x[:, 3]) + np.sin(((t[2] - x[:, 1]) - x[:, 0])))) + (x[:, 1] * t[3]))",-1.8749714735856075e-2;-0.6325768103038132;-0.15411952453474156;-7.087497743177047e-2,16,0.25366428871282126,0.25366428871282126,0.370260773177373,0.25366428871282126,0.7439858945583184,0.7439858945583184,0.6318134120002379,33.52472895559019,33.52472895559019,33.64132544005474
