Complexity,Loss,Equation
1,0.05341108,"1.8059502"
5,0.027242804,"1.8469634 - powabs(0.022625389, x0)"
7,0.020167725,"1.8580531 - powabs(0.00084690173, powabs(x0, 2.0214527))"
9,0.009897493,"powabs(x0 + x0, powabs(0.23175947, x0)) / 0.5906757"
10,0.005289307,"powabs(x0 + x0, powabs(0.6196236, exp(x0))) / 0.586788"
11,0.0020847535,"powabs(0.1725513, powabs(powabs(0.2044249, x0) - 0.22038713, 1.2551106)) / 0.45957816"
13,0.0013332313,"(powabs(x0 + 0.44899002, powabs(0.5109314, powabs(x0, 2.771568))) / 0.50518167) - 0.24818462"
14,0.0013290931,"(powabs(x0 + 0.45015597, powabs(0.5054451, powabs(sqrtabs(x0), 5.5179915))) / 0.4975029) - 0.27842918"
15,0.0013286114,"(powabs(x0 + 0.45078433, powabs(powabs(0.505269, powabs(x0, 1.7427806)), x0)) / 0.49999952) - 0.26998913"
16,0.0013176218,"(powabs(x0 + 0.45042416, powabs(powabs(0.62837374, exp(x0)), x0 + -0.5616556)) / 0.5834168) - -0.021574281"
17,0.0013085747,"(powabs(powabs(x0 + 0.45136178, powabs(0.7834019, powabs(sqrtabs(exp(x0)), 3.1211119))), 2.067163) / 0.66819274) - -0.23691776"
19,0.0013064481,"powabs(powabs(powabs(0.08857065, powabs(-0.34436032, x0) - 0.558283), powabs(-0.63483715, powabs(-0.19957629, 0.48269334 - x0))), 1.1555574) / 0.5770599"
21,0.0013062364,"(powabs(x0 + 0.45097572, powabs(powabs(0.33917218, powabs(x0 + -0.3034666, powabs(powabs(1.1516099, x0), x0))), x0)) / 0.4971611) - 0.27705073"
23,0.0012862729,"powabs(powabs(powabs(0.21978545, powabs(-0.26191494, x0) - -0.06496523), powabs(x0 - 0.9664258, powabs(1.1257458 - x0, -0.4398665)) - 0.081679106), 0.8098398) / 0.48880246"
24,0.0012821524,"powabs(powabs(0.059245437, powabs(-0.22682306, x0) - -0.08181282), powabs(powabs(powabs(0.6407275, powabs(x0 - 1.0149093, -1.0585399)), powabs(exp(x0), -0.17565897)), 2.213693)) / 0.4739301"
27,0.001278362,"powabs(powabs(powabs(0.37226176, powabs(-0.23099613, x0) - -0.13486929), powabs(powabs(powabs(-0.36562935, powabs(1.0153859 - x0, -1.0049086) - 1.0808468), 1.0511221), powabs(0.8316739, x0))), 0.9590985) / 0.4736301"
29,0.0012762272,"powabs(powabs(powabs(0.1369532, powabs(-0.23523825, x0) - -0.09636382), powabs(powabs(powabs(0.38280416, powabs(1.0175399 - x0, -0.9427443) - 0.60473675), 1.1544373), powabs(1.2308033, 0.45543018 - x0))), 0.86869395) / 0.47336793"
31,0.0012528124,"powabs(powabs(powabs(0.53777194, powabs(-0.2858284, x0) - -0.084923945), powabs(powabs(0.23715527, powabs(x0 - 1.0036778, -0.9750974) - 1.5952761), 0.65326107)), powabs(powabs((0.88169646 - x0) - x0, 0.20671445), 0.18481909)) / 0.47329736"
33,0.0012193401,"powabs(powabs(powabs(0.47450787, powabs(-0.16744263, x0) - -0.13738155), powabs(powabs(0.292094, powabs(0.9958225 - x0, -1.2199965) - 1.5677016), 0.48119462)), powabs(powabs(powabs(0.38012198, 1.4957904 - x0) - 1.5761017, -0.10927389), 0.42504984)) / 0.47450787"
