id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,8.807959821428535e-2,8.807959821428535e-2,1,1.910161056421395e-4,1.9821134054400874e-4,1.4194353647864057e-4,1.1102230246251565e-15,-2.0723884962792205e-3,-3.1917827962328893e-3,1.910161056421395e-4,1.9821134054400874e-4,1.4194353647864057e-4,1.910161056421395e-4,1.9821134054400874e-4,1.4194353647864057e-4
1,((Abs(x0) ^ -1.625187094430079e-2) + -0.9148010557685969),-1.625187094430079e-2;-0.9148010557685969,6,9.360289711897498e-5,9.142942312268364e-5,1.303030574954117e-4,0.5099737961659846,0.5377716524396219,7.907778123949705e-2,9.360289711897498e-5,9.142942312268364e-5,1.303030574954117e-4,6.931565408496572,6.931563235022576,6.931602108656948
2,(Abs((2.8963464483370083 + Sqrt(Abs(x0)))) ^ -1.8135611780906775),2.8963464483370083;-1.8135611780906775,8,9.511851322230274e-5,9.217428761839816e-5,1.4671013789847265e-4,0.5020393023795433,0.5340059337765113,-3.6879934401219394e-2,9.511851322230274e-5,9.217428761839816e-5,1.4671013789847265e-4,9.656722593117824,9.656719648892219,9.656774184742499
3,(0.10689293603207621 * (Abs(-0.8035368737214309) ^ (x0 - x6))),0.10689293603207621;-0.8035368737214309,8,7.814434448872813e-5,6.371914272440623e-5,1.0983172685576004e-4,0.5909018026200988,0.6778630659197614,0.22375975260698933,7.814434448872813e-5,6.371914272440623e-5,1.0983172685576004e-4,12.542394428940874,12.54238000373911,12.542426116323242
4,((Abs(-0.8597686779507777) ^ ((x1 - x6) + x0)) * 0.1164444445461249),-0.8597686779507777;0.1164444445461249,10,4.636667801259939e-5,4.5492472134949325e-5,5.7436994911175624e-5,0.7572629917423543,0.7700093744093945,0.594061675840583,4.636667801259939e-5,4.5492472134949325e-5,5.7436994911175624e-5,18.715020241796534,18.715019367590656,18.71503131211343
5,((Abs(-0.8262825869853901) ^ ((Sqrt(Abs(x1)) - x6) + x0)) * 0.12448041017440512),-0.8262825869853901;0.12448041017440512,12,4.575684383315118e-5,4.040421813159445e-5,5.45364555608311e-5,0.7604555716423482,0.7957334264662722,0.614561357010501,4.575684383315118e-5,4.040421813159445e-5,5.45364555608311e-5,21.97229153020603,21.97228617758033,21.972300309817758
6,((-0.8835493931672447 + (Abs(-0.9866483534324867) ^ x1)) * (Abs(0.8355983872517951) ^ (x0 - x6))),-0.8835493931672447;-0.9866483534324867;0.8355983872517951,13,4.369665901600061e-5,4.0353473682110833e-5,5.4546747000189586e-5,0.7712409701312601,0.7959899688596459,0.6144886218395048,4.369665901600061e-5,4.0353473682110833e-5,5.4546747000189586e-5,22.87390065513721,22.873897311951875,22.873911505225195
7,((Abs(x0) ^ -1.2767796424644455e-2) + ((Abs(0.979951994766356) ^ (Sqrt(Abs(x1)) - x6)) + -1.896399964321145)),-1.2767796424644455e-2;0.979951994766356;-1.896399964321145,15,3.876807288031699e-5,3.5211172719056585e-5,4.072265485945224e-5,0.7970429103347585,0.8219872593994896,0.7121909616871,3.876807288031699e-5,3.5211172719056585e-5,4.072265485945224e-5,24.953337268230907,24.953333711330746,24.953339222812886
8,((Abs(x0) ^ -1.2788673242970332e-2) + ((Abs(-0.9802513068102786) ^ (Sqrt(Abs(x1)) - x6)) + (-1.897423531788154 + (x5 * 1.0351557582631342e-2)))),-1.2788673242970332e-2;-0.9802513068102786;-1.897423531788154;1.0351557582631342e-2,19,3.3922853854841126e-5,2.9975243407579706e-5,3.4597372985403076e-5,0.8224084103232944,0.8484578951196712,0.7554816432904959,3.3922853854841126e-5,2.9975243407579706e-5,3.4597372985403076e-5,36.84139541075859,36.84139146314814,36.84139608527772
9,((Abs(x0) ^ -1.302591099199371e-2) + ((Abs(0.979640296409123) ^ (Sqrt(Abs(x1)) - x6)) + ((Abs(-1.009748711310316) ^ (x5 + x4)) + -2.8976083018969656))),-1.302591099199371e-2;0.979640296409123;-1.009748711310316;-2.8976083018969656,22,2.6321201558059716e-5,2.5084450963417538e-5,2.63970098910545e-5,0.8622042813113815,0.8731836653642501,0.8134380467751583,2.6321201558059716e-5,2.5084450963417538e-5,2.63970098910545e-5,41.44655799509439,41.44655675834379,41.44655807090272
10,((Abs(x0) ^ -1.2852522461624397e-2) + ((Abs(-0.9797924771701405) ^ (Sqrt(Abs(x1)) - x6)) + (-2.897944424696418 + (Abs(-1.010137808075861) ^ (Sqrt(Abs(x5)) + x4))))),-1.2852522461624397e-2;-0.9797924771701405;-2.897944424696418;-1.010137808075861,24,2.6287545673288473e-5,2.5088082733522715e-5,2.673108202253682e-5,0.8623804752750166,0.8731653046764419,0.8110769782441181,2.6287545673288473e-5,2.5088082733522715e-5,2.673108202253682e-5,43.749143054432544,43.74914185496961,43.749143497968895
