id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,16.0,"t[0]","$$\theta_{0}$$",16.0,1,22.91176470588235,16.647058823529413,29.930555555555557,16.647058823529413,0.0,-0.24961038961038962,-1.6271588215374204,54.31091612593093,48.73360310700889,63.55674416890017
1,0,(x0 + 14.029411764705888),"(x[:, 0] + t[0])","$$\left(x_{0} + \theta_{0}\right)$$",14.029411764705888,3,15.072664359861589,6.875432525951553,10.30315263360244,6.875432525951553,0.3421430189534095,0.48389610389610416,9.563929474102495e-2,50.436547696667375,39.79564578586537,47.631864343832
2,0,((x0 ^ 0.20187175429865611) * 15.165821721882923),"(x[:, 0] ** t[0] * t[1])","$$\left({x_{0}^{\theta_{0}}} \cdot \theta_{1}\right)$$",0.20187175429865611;15.165821721882923,5,8.506401121665169,5.963591901203792,5.255604008947212,5.963591901203792,0.6287321718400312,0.5523433611823647,0.5386886017205832,47.590397170485986,43.391886695864095,44.2344139785573
3,0,(23.468934698226544 + (-16.41364586738499 / (x0 + 0.9049781689360021))),"(t[0] + (t[1] / (x[:, 0] + t[2])))","$$\left(\theta_{0} + \frac{\theta_{1}}{\left(x_{0} + \theta_{2}\right)}\right)$$",23.468934698226544;-16.41364586738499;0.9049781689360021,7,5.049749091024192,5.531333104798051,5.369785628304576,5.531333104798051,0.7796001680425898,0.5847908396658086,0.528666293648308,45.95220612179712,46.91964142376284,48.84353052321143
4,0,(21.4782090082191 + (-88.71942126689392 / (5.420036398380576 + (x0 * x1)))),"(t[0] + (t[1] / (t[2] + (x[:, 0] * x[:, 1]))))","$$\left(\theta_{0} + \frac{\theta_{1}}{\left(\theta_{2} + \left(x_{0} \cdot x_{1}\right)\right)}\right)$$",21.4782090082191;-88.71942126689392;5.420036398380576,9,4.721076425555259,5.271122625700612,5.7763367557037,5.271122625700612,0.7939453164712724,0.6043235223824734,0.49298120992942784,51.67855302863187,52.825832840078604,56.10871490457001
5,0,(((16.393051662751553 / (x0 + 12.336301654397213)) * -33.10132755198394) + 54.20422083211698),"(((t[0] / (x[:, 0] + t[1])) * t[2]) + t[3])","$$\left(\left(\frac{\theta_{0}}{\left(x_{0} + \theta_{1}\right)} \cdot \theta_{2}\right) + \theta_{3}\right)$$",16.393051662751553;12.336301654397213;-33.10132755198394;54.20422083211698,9,9.415004397409387,10.354175330510596,6.2282930018605605,5.1132809055530695,0.5890755461977932,0.2227645011642695,0.4533106853768175,59.603892047393586,60.8719129210118,56.95372456820921
6,0,(23.431461468746136 + ((-3.02128799529749 / (x0 + 0.9348810833453878)) * 5.526653375044683)),"(t[0] + ((t[1] / (x[:, 0] + t[2])) * t[3]))","$$\left(\theta_{0} + \left(\frac{\theta_{1}}{\left(x_{0} + \theta_{2}\right)} \cdot \theta_{3}\right)\right)$$",23.431461468746136;-3.02128799529749;0.9348810833453878;5.526653375044683,9,5.038998917183656,5.4388576717714585,5.4270568503697705,5.073286792292763,0.7800693669008417,0.5917325020410515,0.5236393038889791,52.28875337617883,53.0970695607915,55.33790175314069
7,0,(((11.673892103682228 / ((x0 * x1) + ((-0.8477040514807204 / (x0 + -2.9349569907524145)) + 7.764667946860167))) * -12.001861294338328) + 23.32804384145419),"(((t[0] / ((x[:, 0] * x[:, 1]) + ((t[1] / (x[:, 0] + t[2])) + t[3]))) * t[4]) + t[5])","$$\left(\left(\frac{\theta_{0}}{\left(\left(x_{0} \cdot x_{1}\right) + \left(\frac{\theta_{1}}{\left(x_{0} + \theta_{2}\right)} + \theta_{3}\right)\right)} \cdot \theta_{4}\right) + \theta_{5}\right)$$",11.673892103682228;-0.8477040514807204;-2.9349569907524145;7.764667946860167;-12.001861294338328;23.32804384145419,17,4.576741001816148,4.508928224035735,4.387726927299288,4.508928224035735,0.8002449370195777,0.6615375956503046,0.6148666374683455,70.43097303760149,70.28049333937568,72.15026785751868
8,0,((47.88333144051517 * (-5.005774093177988 / ((9.630617248802324 + (x1 + x0)) + ((8.640303017906202 + (x1 + (Sin((-2.136264454364297 + (x1 ^ x1))) * x1))) * x0)))) + 22.445115064301593),"((t[0] * (t[1] / ((t[2] + (x[:, 1] + x[:, 0])) + ((t[3] + (x[:, 1] + (np.sin((t[4] + x[:, 1] ** x[:, 1])) * x[:, 1]))) * x[:, 0])))) + t[5])","$$\left(\left(\theta_{0} \cdot \frac{\theta_{1}}{\left(\left(\theta_{2} + \left(x_{1} + x_{0}\right)\right) + \left(\left(\theta_{3} + \left(x_{1} + \left(\operatorname{sin}(\left(\theta_{4} + {x_{1}^{x_{1}}}\right)) \cdot x_{1}\right)\right)\right) \cdot x_{0}\right)\right)}\right) + \theta_{5}\right)$$",47.88333144051517;-5.005774093177988;9.630617248802324;8.640303017906202;-2.136264454364297;22.445115064301593,26,3.656106063568329,6.015037984653901,6.2122004767558785,4.2549954031968955,0.8404266929893156,0.548481564268837,0.45472320908394026,91.85048663864544,96.9329630993823,99.6876241513479
9,0,(25.884039314691655 + (((Exp((x0 + -8.233788402689365)) + -4.982642910456149) / (((x1 + ((x0 + 2.206664528317874) * 4.55027942070826)) + (x0 * 4.2286468019098535)) + (2.228689618736086 + (0.27286881542094454 / (x0 + -0.9001615467816495))))) * 67.55975969799329)),"(t[0] + (((np.exp((x[:, 0] + t[1])) + t[2]) / (((x[:, 1] + ((x[:, 0] + t[3]) * t[4])) + (x[:, 0] * t[5])) + (t[6] + (t[7] / (x[:, 0] + t[8]))))) * t[9]))","$$\left(\theta_{0} + \left(\frac{\left(\operatorname{exp}(\left(x_{0} + \theta_{1}\right)) + \theta_{2}\right)}{\left(\left(\left(x_{1} + \left(\left(x_{0} + \theta_{3}\right) \cdot \theta_{4}\right)\right) + \left(x_{0} \cdot \theta_{5}\right)\right) + \left(\theta_{6} + \frac{\theta_{7}}{\left(x_{0} + \theta_{8}\right)}\right)\right)} \cdot \theta_{9}\right)\right)$$",25.884039314691655;-8.233788402689365;-4.982642910456149;2.206664528317874;4.55027942070826;4.2286468019098535;2.228689618736086;0.27286881542094454;-0.9001615467816495;67.55975969799329,30,3.379923144406522,5.452689670731383,4.73930559542101,4.181534931699272,0.8524808897178154,0.5906942039373065,0.5840067692742545,101.74708372217337,106.48430507557065,107.26781057785087
