Complexity,Loss,Equation
1,0.00022729844,"0.08261555"
5,0.00011334799,"0.10449969 - (x0 * 0.02189945)"
6,0.000107966625,"(log(x0) * -0.018063247) - -0.079781026"
7,9.7272816e-5,"((x5 - x0) * 0.021891547) - -0.1033117"
8,9.067376e-5,"0.115028106 - (log(x0 * x1) * 0.01006678)"
10,6.929736e-5,"((x5 - log(x0 * x1)) * 0.01006678) - -0.11493493"
12,6.216696e-5,"(((x5 + x5) - log(x0 * x1)) * 0.01006678) - -0.11490277"
13,6.208072e-5,"(((x5 + x5) - log(x0 * x1)) * 0.01006678) - sin(-0.11493493)"
14,5.6386958e-5,"(((x5 + (x5 + x3)) - log(x0 * x1)) * 0.01006678) - -0.11490277"
15,5.598362e-5,"(((x5 + (x5 + x3)) - log(x0 * x1)) * 0.01006678) - sin(-0.11493493)"
16,5.5338296e-5,"((((x5 + (x5 + -0.10436457)) + x3) - log(x0 * x1)) * 0.01006678) - -0.11493493"
17,5.156156e-5,"(((x5 + (x5 + (x4 + x3))) - log(x0 * x1)) * 0.01006678) - sin(-0.11493493)"
18,4.9307546e-5,"(((x5 + (((x5 + x4) + -0.15164603) + x3)) - log(x0 * x1)) * 0.01006678) - -0.11493493"
19,4.924607e-5,"(((x5 + (x5 + ((-0.15164603 + x4) + x3))) - log(x0 * x1)) * 0.01006678) - sin(-0.11493493)"
22,4.399787e-5,"((((x5 + ((-0.11493493 + x3) + x5)) + (-0.11493493 + (x7 + x4))) - log(x0 * x1)) * 0.01006678) - -0.11493493"
23,4.3911343e-5,"((((x5 + (x5 + -0.11493493)) + (-0.11493493 + ((sin(x7) + x3) + x4))) - log(x0 * x1)) * 0.01006678) - -0.11493493"
27,4.3907392e-5,"(((((x5 + (-0.31572464 - -0.18586236)) + (x3 + x5)) + (-0.11493493 + ((sin(x7) + 0.01006678) + x4))) - log(x0 * x1)) * 0.01006678) - -0.11493493"
31,3.836974e-5,"(((((0.017106438 - x5) - (x0 + x7)) * -0.5937073) - log(exp(((x4 + x5) + x3) * -0.7872724) * (((x1 * x0) * 0.106586054) + x0))) * 0.017106438) - -0.09176256"
35,3.7994076e-5,"(((((x3 - ((x0 * -0.701724) + 0.14552812)) - -0.025143102) - ((x5 + x7) * -0.5937073)) - log(exp((x4 + x5) * -0.7872724) * ((x1 * (x0 * 0.106586054)) + x0))) * 0.017106438) - -0.09176256"
37,3.797409e-5,"(((((x3 - ((x0 * -0.701724) + 0.14552812)) - (x0 * -0.025143102)) - ((x5 + x7) * -0.628285)) - log(exp((x4 + x5) * -0.7872724) * ((x1 * (x0 * 0.106586054)) + x0))) * 0.017106438) - -0.09176256"
39,3.7920185e-5,"(((((x3 - ((x0 * -0.701724) + 0.14552812)) - ((x0 + x5) * -0.025143102)) - ((x5 + x7) * -0.5937073)) - log(exp((x4 + x5) * -0.7872724) * ((x1 * (x0 * 0.106586054)) + x0))) * 0.017106438) - -0.09176256"
40,3.6635745e-5,"(((((x3 - ((exp(x3) * 0.13851058) + (x0 * -0.628285))) - 0.019324506) - ((x7 + x5) * -0.5988575)) - log(exp(x0 * ((x4 + x5) * -0.5619425)) * (((x0 * x1) * 0.057278514) + x0))) * 0.019324506) - -0.08746348"
42,3.6248708e-5,"(((((x3 - ((exp(x3) * 0.13851058) + (x0 * -0.628285))) - (0.057278514 * x7)) - ((x7 + x5) * -0.5988575)) - log(exp(x0 * ((x4 + x5) * -0.5619425)) * (((x0 * x1) * 0.057278514) + x0))) * 0.019324506) - -0.08746348"
43,3.5731955e-5,"(((((-0.13881846 - ((x7 + x5) + -0.7608968)) - ((x0 + 0.01912342) + (x4 + 0.007446168))) * -0.8004921) - log(exp(((x5 + x3) * -0.9277991) + 0.16820003) * ((((x1 * x0) * 0.092233784) + -0.1479315) + (x0 + -0.24126661)))) * 0.014070122) - -0.09103115"
46,3.5724348e-5,"(((((x3 - ((exp(x3) * 0.13851058) + (x0 * -0.628285))) - ((x0 * 0.13851058) * x7)) - (((x0 * x7) + x5) * -0.628285)) - log(exp(x0 * ((x4 + x5) * -0.5619425)) * ((x0 * (x1 * 0.057278514)) + x0))) * 0.019324506) - -0.08746348"
47,3.5577836e-5,"(((((0.014401383 - ((x7 + x5) + 0.006573333)) - (x0 + ((x4 + x4) + 0.0067264517))) * -0.6649902) - log(exp(((x5 + x3) * -0.9565472) + 0.042677853) * ((((x1 * x0) * 0.08900736) + -0.12617789) + ((x0 + -0.11418114) + (x4 + -0.09707816))))) * 0.014199941) - -0.08463345"
