Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.08786764,1,0.00019337354729249395,0.00014227334327446595,0.00019337354729249395,0.00014227334327446595,-1.8313053296026283e-08,-0.005522705892065716
1,powabs(((0.08502108; powabs(x0; 0.07598466)),5,9.31353467477436e-05,0.0001303507135040195,9.31353467477436e-05,0.0001303507135040195,0.5183656205444633,0.07874097043837036
2,0.20944452 / (sqrtabs(x0) + 1.4488097),6,9.259736273883191e-05,0.00013321695401575967,9.259736273883191e-05,0.00013321695401575967,0.5211477178183479,0.058483697721143924
3,0.08362478 / powabs((x0 * x1; 0.11080231),7,6.765332795460383e-05,7.25227616510834e-05,6.765332795460383e-05,7.25227616510834e-05,0.6501417585766712,0.4874423988653791
4,powabs(((0.08362478; sqrtabs(powabs(x0 * x1; 0.087865755))),8,6.733639146349096e-05,7.378923937054579e-05,6.733639146349096e-05,7.378923937054579e-05,0.6517807443705117,0.4784915154875343
5,0.087067865 / powabs(((x0 * powabs(x1; x1); 0.14946587),9,6.28804714893047e-05,8.558663746975575e-05,6.28804714893047e-05,8.558663746975575e-05,0.6748238136950238,0.39511291914486646
6,0.08502108 / powabs(((x0 * powabs(x1; sqrtabs(x1)); 0.13089173),10,6.16431103404883e-05,7.498873211870716e-05,6.16431103404883e-05,7.498873211870716e-05,0.6812226267115977,0.47001405114973227
7,0.08225926 / powabs((((x0 * powabs(0.14532349; x6)) * x1; 0.1022897),11,4.5953205632112885e-05,4.87866086527403e-05,4.5953205632112885e-05,4.87866086527403e-05,0.7623604307979712,0.6551986365487703
8,0.08906471 / (0.084918685 + (powabs((((x0; 0.16995868) * powabs(x1 * powabs(0.08919365; x6); 0.08930153))),15,4.200669548183721e-05,4.5172452787074335e-05,4.200669548183721e-05,4.5172452787074335e-05,0.7827691696239644,0.6807418317947651
9,0.14946587 / (((powabs((((x0; 0.19083908) * powabs(x1 - -1.3792095; 0.36713976)) + 0.41795334) * powabs(0.82439566; x6)),17,3.862353756404925e-05,4.3439771609924035e-05,3.862353756404925e-05,4.3439771609924035e-05,0.8002646235115977,0.6929876272867244
10,0.1889738 / (((powabs((((x0; 0.4301283) * powabs(x1 - ((x1 - 0.485897) * 0.53995836); 0.514068)) + 1.4048098) * powabs(0.82439566; x6)),21,3.83200821783563e-05,4.043584009331226e-05,3.83200821783563e-05,4.043584009331226e-05,0.8018338939495606,0.7142180368446899
