Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,0.08786336,1,0.00019337354950248404,0.00014228092845027527,0.00019337354950248404,0.00014228092845027527,-2.974165957958519e-08,-0.0055763144341081095
1,powabs(0.08503723, powabs(x0, 0.07580401)),5,9.313487378348619e-05,0.0001301298975505737,9.313487378348619e-05,0.0001301298975505737,0.5183680664026105,0.0803015962724355
2,0.08363979 / powabs(x0 * x1, 0.11053046),7,6.765253604045723e-05,7.255473167699991e-05,6.765253604045723e-05,7.255473167699991e-05,0.6501458538325746,0.4872164493921528
3,0.083714075 / powabs(x0 * sqrtabs(x1), 0.15204157),8,6.497004118198578e-05,7.27165874080541e-05,6.497004118198578e-05,7.27165874080541e-05,0.6640179420533001,0.48607252735512174
4,0.0836456 / powabs(x1 * powabs(x0, 1.622654), 0.087086745),9,6.44022181187059e-05,6.958538681524591e-05,6.44022181187059e-05,6.958538681524591e-05,0.6669543471698675,0.5082024163442167
5,0.08303303 / powabs(x0 * powabs(x1, sin(x0)), 0.16031039),10,6.29744320804623e-05,6.788816246033205e-05,6.29744320804623e-05,6.788816246033205e-05,0.6743379116976003,0.5201976192865321
6,0.08303303 / powabs((x1 * powabs(0.16492349, x6)) * x0, 0.09905285),11,4.641418107061941e-05,4.842850594181427e-05,4.641418107061941e-05,4.842850594181427e-05,0.7599765708884711,0.6577295421885077
7,0.081827916 / powabs(x0 * sqrtabs(x1 * powabs(0.081827916, x6)), 0.15204157),12,4.2843578386542636e-05,4.8553500246717714e-05,4.2843578386542636e-05,4.8553500246717714e-05,0.7784413650625397,0.6568461397970622
8,0.08249987 / powabs(x0 * ((powabs(0.07896718, x6) * x0) * x1), 0.07563914),13,4.2341895265295966e-05,4.617964835237056e-05,4.2341895265295966e-05,4.617964835237056e-05,0.78103573816816,0.6736234357068529
9,0.08293765 / powabs((x0 * (powabs(0.08786336, x6) * x0)) * powabs(x1, x0), 0.08408682),15,4.053636693315664e-05,4.1423355069090625e-05,4.053636693315664e-05,4.1423355069090625e-05,0.7903727358624364,0.7072387341327404
10,0.08013076 / powabs((powabs(0.098315045, x6) * sin(x0)) * (powabs(x1, x0) * x0), 0.098315045),16,4.032698646958827e-05,4.276170280682749e-05,4.032698646958827e-05,4.276170280682749e-05,0.791455513058875,0.6977799064444252
11,0.08303303 / powabs((powabs(0.36598706, x4) * (powabs(0.08297796, x6) * x0)) * (x1 * x0), 0.07406984),17,3.8122864092711465e-05,3.906439931496375e-05,3.8122864092711465e-05,3.906439931496375e-05,0.8028537753760423,0.7239107509587837
12,0.08265379 / powabs(powabs(x0, x1) * (x0 * (x1 * (powabs(0.25674453, x5) * powabs(0.08303303, x6)))), 0.08031835),19,3.684434966419304e-05,4.3832757540464646e-05,3.684434966419304e-05,4.3832757540464646e-05,0.8094654059213416,0.6902101830574678
13,0.08293765 / (powabs(0.8931957, x4) * powabs(((powabs(x1, powabs(x0, x1)) * x0) * powabs(0.07400213, x6)) * x0, 0.07400213)),21,3.414928298042711e-05,3.911837485503172e-05,3.414928298042711e-05,3.911837485503172e-05,0.8234025073028678,0.7235292766091126
14,0.08303303 / powabs((powabs(0.08297796, x6) * sin(x0)) * ((powabs(x1, powabs(x1, x1)) * x0) * powabs(0.36598706, x4)), 0.07406984),22,3.374752128853598e-05,4.633899922170154e-05,3.374752128853598e-05,4.633899922170154e-05,0.8254801529005923,0.6724972168830862
15,0.08303303 / (powabs(0.9569898, x5) * powabs(((powabs(0.08303303, x6) * x0) * (powabs(x1, powabs(x1, x1)) * powabs(-0.4696878, x4))) * x0, 0.07406984)),25,3.323934494991728e-05,4.818101346974211e-05,3.323934494991728e-05,4.818101346974211e-05,0.8281081046294618,0.6594787054152818
16,0.08303303 / (powabs(0.9569898, x5) * powabs(((powabs(0.08013076, x6) * sin(x0)) * (powabs(x1, powabs(x1, x1)) * powabs(-0.4696878, x4))) * x0, 0.07406984)),26,3.094118207553863e-05,4.26087574957448e-05,3.094118207553863e-05,4.26087574957448e-05,0.8399926821667859,0.6988608537217846
17,0.08377868 / (powabs(powabs(0.36598706, 0.08786585), x5) * powabs((powabs(0.08297796, x6) * x0) * ((powabs(x1, powabs(x1, x1)) * x0) * powabs(0.36598706, x4)), 0.07406984)),27,2.9221063117031685e-05,3.9700560745848256e-05,2.9221063117031685e-05,3.9700560745848256e-05,0.8488879991017633,0.7194146538780175
