Complexity,Loss,Equation
1,143012.22,"1663.2274"
3,33897.58,"powabs(7.4538336, x4)"
5,17415.094,"powabs(x4 + x4, x4)"
7,11940.764,"((173.40701 / x3) / x3) - -166.04106"
8,10789.596,"(exp(x4 * x4) + 911231.44) / 1117.7625"
10,10780.142,"((exp(x4 * x4) + 911231.44) / 1117.7625) + x1"
11,8313.754,"((((x4 * 15763.112) + -111147.805) * x4) - x0) + 197156.94"
13,6234.4473,"((x4 + (x4 + exp(x4))) * exp(x4)) - (x0 / 0.31789967)"
14,4051.2761,"((x4 - x0) / 0.32809484) + (exp(x4) * (exp(x1) + exp(x4)))"
15,3950.628,"((exp(x1) - x0) / 0.32809484) + (exp(x4) * (exp(x1) + exp(x4)))"
17,3920.1946,"((exp(x1) - x0) / 0.32809484) + ((exp(x4) * (exp(x1) + exp(x4))) - x4)"
18,2873.0183,"x5 + (((exp(x4) * (exp(x4) + x1)) + exp(x1 / 0.35985225)) - (x0 / 0.28840977))"
19,2827.4548,"exp(x4) + (((exp(x4) * (exp(x4) + 1.7355354)) + exp(x1 / 0.35985225)) - (x0 / 0.28840977))"
20,2511.5005,"(((exp(x4) * (exp(x4) + 15.679794)) + exp(x1 / 0.3457812)) - (x0 / 0.3457812)) + (-641.9604 + 15.679794)"
22,2459.6465,"(exp(x1 / 0.3397387) - (x0 / 0.38221088)) + ((exp(x4) * (exp(x4) + 20.443712)) + (x4 + (57.019386 + -929.2703)))"
24,2424.3313,"(((exp(x4) * (exp(x4) + (powabs(x0, -1.5292914) + 15.679794))) + exp(x1 / 0.3457812)) - (x0 / 0.3457812)) + (-641.9604 + 15.679794)"
25,1463.6881,"(((exp(x4) * (x4 + exp(x4))) - (x0 + 7890.961)) + ((x4 / (794.78796 / (x1 * 88838.766))) - (-22636.64 / x4))) / 0.4389765"
27,1463.4685,"(((x1 - x0) + (((exp(x4) * (exp(x4) + x4)) - 7893.028) + (x1 / (794.9397 / (x4 * 88838.74))))) - (-22636.32 / x4)) / 0.4386915"
29,1186.8531,"((((x4 / (801.201 / (x1 * 88830.48))) + (((exp(x4) + x4) * exp(x4)) - 7888.792)) - ((-22685.96 / x4) + x0)) + (87.51354 / x0)) / 0.4461711"
33,1183.2744,"(((((x1 / (801.201 / (x4 * (88830.48 + x0)))) + (((exp(x4) + x4) * exp(x4)) - 7888.792)) - ((-22685.96 / x4) + x0)) + (87.51354 / x0)) / 0.4461711) - 1.5152675"
34,1158.3157,"(((x1 / (777.34045 / (x4 * 88830.414))) + (((exp(x4) * (exp(x4) + x4)) - (x0 + 7941.6196)) - (-22678.08 / x4))) + exp(x4 + (x4 / (x0 + x4)))) / 0.4521757"
36,1156.5345,"((((x1 / (777.34045 / ((x0 + 88830.414) * x4))) + ((exp(x4) * (exp(x4) + x4)) - (x0 + 7941.6196))) - (-22678.08 / x4)) + exp(x4 + (x4 / (x4 + x0)))) / 0.4521757"
38,1111.2593,"(((((x1 / (780.8434 / ((-0.45874426 + 88830.87) * x4))) + (exp(x4) * (exp(x4) + x4))) - (x0 + 7910.3286)) - (-22633.242 / x4)) + (exp(x4) + ((1345.7614 / x4) / (x0 + x4)))) / 0.4639527"
39,1100.6608,"((((x1 / (780.8434 / (88838.67 * x4))) + ((exp(x4) * (exp(x4) + x4)) - (x0 + 7910.3286))) - (-22633.242 / x4)) + (exp(x4) + ((exp(x4) / (0.4639527 / x4)) / (x0 + x4)))) / 0.4639527"
41,1099.601,"(((((x1 / (780.8434 / ((x0 + 88838.67) * x4))) + ((exp(x4) * (exp(x4) + x4)) - (x0 + 7910.3286))) - (-22633.242 / x4)) + exp(x4)) + ((exp(x4) / (0.4639527 / x4)) / (x0 + x4))) / 0.4639527"
43,1081.2413,"((((x1 / (780.8434 / (0.28840977 + (88838.67 * x4)))) + ((exp(x4) * (exp(x4) + x4)) - (x0 + 7910.3286))) - (-22633.242 / x4)) + (exp(x4) + ((exp(x4) / ((x2 - x4) / x4)) / (x0 + x2)))) / 0.4639527"
