Id,"Expression",size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,"1663.2836",1,143012.25916314262,80333.08796443549,143012.25916314262,80333.08796443549,-1.0143841322474145e-10,-0.05007471290476673
1,"powabs(7.4537973, x4)",3,33897.58788312441,29836.87966341366,33897.58788312441,29836.87966341366,0.7629742507046622,0.609986947589967
2,"exp(x4 * 2.0087228)",4,33897.58775358913,29836.084634259958,33897.58775358913,29836.084634259958,0.7629742516104256,0.6099973398210075
3,"303.34573 / (x3 - 0.15627252)",5,11041.82651721651,16893.315097272338,11041.82651721651,16893.315097272338,0.922791048942591,0.779178873235504
4,"303.34616 / sin(x3 - 0.15562922)",6,11007.17423421676,17776.922198098637,11007.17423421676,17776.922198098637,0.9230333518277145,0.7676287947282324
5,"(679.259 / x3) + (x0 * -3.4744308)",7,5905.718676171545,35347.86827424863,5905.718676171545,35347.86827424863,0.9587048081658958,0.5379500082667091
6,"(x0 * -3.836822) + ((550.684 / x3) + 382.03058)",9,4217.330948338061,27932.279970041887,4217.330948338061,27932.279970041887,0.9705107032540833,0.6348829403482845
7,"(-2382.591 - (x1 * -1247.8201)) + ((190.00383 / x3) / x3)",11,3798.89967643065,8456.611626348511,3798.89967643065,8456.611626348511,0.9734365452371299,0.8894593217975593
8,"(((785.2402 / x3) - (x1 * -841.07275)) + (x0 * -2.3414834)) + -2021.9949",13,2874.101178004616,15939.547245436263,2874.101178004616,15939.547245436263,0.9799031132357856,0.7916460586577544
9,"x3 + ((((785.5522 / x3) - (x1 * -842.1538)) + (x0 * -2.3410199)) + -2052.8008)",15,2121.534823836865,10761.554771241486,2121.534823836865,10761.554771241486,0.9851653638893159,0.8593302358571953
10,"(x3 - (((x1 + (x3 + -3.3016253)) * -894.05774) + x0)) + ((942.5976 / x3) - x0)",17,2094.459672070104,9360.726203176035,2094.459672070104,9360.726203176035,0.9853546843848311,0.8776411796253639
11,"((1088.6407 / (x0 / x3)) - ((x1 + (x3 + -3.5596075)) * -1077.7616)) + ((1069.934 / x3) - x0)",19,1790.2955265529008,5542.102557172727,1790.2955265529008,5542.102557172727,0.98748152405108,0.9275563544353187
12,"((1088.6407 / (x0 / x3)) - (((x1 + (x3 + -3.5596075)) * -1077.7616) + x3)) + ((1069.934 / x3) - x0)",21,1790.2358226618376,5509.910469520732,1790.2358226618376,5509.910469520732,0.9874819415250184,0.9279771536110449
13,"((228.52754 / x0) - (((((x1 + x3) + -3.0452108) * -894.923) + x0) + (x2 + 228.52754))) + ((942.77167 / x3) - x0)",23,1624.1747647459608,8092.15804421848,1624.1747647459608,8092.15804421848,0.988643108119438,0.8942232802151884
14,"(-1485.2776 + (x0 * -1.8531172)) + (-1006.998 + ((851.59125 / x3) - (((x1 + (x1 + (x1 + (x1 + x3)))) * -226.2317) + (-355.05313 / (x0 + x3)))))",29,1591.986418693583,8353.252131292498,1591.986418693583,8353.252131292498,0.9888681821532587,0.8908103864067646
15,"((-1485.2776 + (x0 * -1.8531172)) + -1006.998) + ((851.59125 / x3) - (((x1 + (x1 + (x1 + (x1 + sin(x3))))) * -226.2317) + (-355.05313 / (x0 + x3))))",30,1580.4706295799988,8115.237459172555,1580.4706295799988,8115.237459172555,0.9889487052439513,0.8939215974261159
16,"(((-1485.2776 + (x0 * -1.8531172)) + -1006.998) + (851.59125 / x3)) - ((((x1 + (x1 + (x1 + (x1 + x3)))) * -226.2317) + (-355.05313 / (x0 + x3))) + x2)",31,1567.3511311186817,7740.14920528983,1567.3511311186817,7740.14920528983,0.9890404421239881,0.8988245670553205
17,"(((x0 * -2.5208454) + -41108.31) + (726.5214 / x3)) - ((((x1 + x1) + x1) + x1) * (((x1 + (x1 + x1)) * 865.15985) + (-10311.003 + (-10311.003 / (x0 * 588.74817)))))",33,1360.4127019429775,7404.642104416115,1360.4127019429775,7404.642104416115,0.9904874399576538,0.9032101512716705
18,"((x0 * -2.451718) + ((722.95593 / x3) + -41112.516)) - (((x1 + x1) + (x1 + x1)) * ((865.92175 * (x1 + (x1 + x1))) + ((-41112.516 / (865.92175 + (x0 * 628.46216))) + -10315.174)))",35,1212.2041276757914,6388.688217441249,1212.2041276757914,6388.688217441249,0.9915237747106986,0.9164902020355837
19,"(((x0 * -2.451718) + ((722.95593 / x3) + -41112.516)) - (((x1 + x1) + (x1 + x1)) * ((865.92175 * ((x1 + x1) + x1)) + ((-41112.516 / ((sqrtabs(-1.9338844) + x0) * 628.46216)) + -10315.174)))) - x3",38,1212.1851170725654,6346.7425054332825,1212.1851170725654,6346.7425054332825,0.9915239076405841,0.9170384958035744
20,"((x0 * -2.451718) + ((722.95593 / x3) + -41112.516)) - (((x1 + x1) + (x1 + x1)) * ((865.92175 * ((x1 + x1) + x1)) + (((x1 * -41112.516) / ((sqrtabs(x2) + (x0 + x0)) * 628.46216)) + -10315.174)))",40,1202.330742257148,6310.462640977393,1202.330742257148,6310.462640977393,0.9915928134454016,0.9175127283921388
21,"(x0 * -2.406176) + (((735.26135 / x3) + -41112.027) - ((x1 + ((x1 + x1) + x1)) * ((((x1 + x1) + x1) * 864.29236) + ((((x1 * (x0 + -12.466282)) + x1) / ((x0 + x1) * x3)) + -10305.637))))",41,1196.3161094285792,6041.894144357761,1196.3161094285792,6041.894144357761,0.9916348702093768,0.9210233240150529
