id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log((Exp(((t0 + Log(x2)) + ((((((x5 + t1) + x4) / Sqrt(Abs((x6 / x7)))) * Sqrt(Abs((x6 - t2)))) / x2) * t3))) + Exp(((((Sin((x1 / x0)) * t4) * ((Abs(t5) ^ x8) + x3)) - Sqrt(Abs(Sqrt(Abs(Log(x7)))))) / Sin(Sqrt(Abs(Exp(x9)))))))),2.561136537404222;-0.7783818341785735;0.6757220981271772;0.24085177583537892;-0.5148670841024517;1.6460415293744501,50,0.3779253998713507,0.3894976704361417,0.43410659469642676,0.38769163887559355
