id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log((((x2 * t0) / Exp(t1)) + ((Log((Abs(Log(Exp((x9 * x4)))) ^ (Exp(Sin(((Abs((t2 * (x4 - t3))) ^ x5) - Sin((Sqrt(Abs(Sin(t4))) - ((t5 + t6) - x7)))))) + ((x7 / Exp((t7 / x3))) * Log(x4))))) / t8) + t9))),-0.4717539455229942;-0.8072696460314104;-0.3980774383430319;6.876427672829832e-2;-0.6936599202024984;0.569565623373363;0.6011057088665672;0.17733677797759562;-0.6765665570110915;-0.2802530190208241,49,NaN,NaN,NaN,NaN
