id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sqrt(Abs((Abs(Sqrt(Abs(x2))) ^ (t0 * x3)))) + Sqrt(Abs((t1 * x1)))) + (Abs(x6) ^ t2)) + ((Abs(((((x4 + x3) / (x2 * x4)) + ((t3 * x8) - x7)) - x3)) ^ Exp(Sin((((Abs(x5) ^ t4) / (x4 / x3)) * t5)))) * ((x9 * t6) + t7))),0.48590483695244185;8.543841342519533e-2;0.18860481099240262;-0.556756325251677;-0.5723711095248217;-0.822249592488062;9.929634561791381e-2;0.26461442963097936,50,0.3672016314995846,0.392787793290461,0.4501640224418264,0.3825194135049761
