id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs((((Abs(t0) ^ x2) - ((t1 - ((x9 * t2) - t3)) - (Abs(x1) ^ t4))) / (Exp(((x1 / x0) / (x1 + Sqrt(Abs((Abs(x3) ^ x2)))))) - t5)))) / Sqrt(Abs(t6))) - ((Abs(t7) ^ x4) + ((t8 - ((x9 * t9) - t10)) - (Abs(x1) ^ t11)))),0.5940210457544576;1.346940314555137;-5.61881315712157e-2;7.900414359902137e-2;-0.37057642369262206;0.44935601263898545;0.34342805277303;-0.5114607759489056;-0.9889640033367912;0.16288252730069175;-0.714702243460336;-0.10189736028365375,49,0.38428144306382545,0.39971864792853,0.4219925879569274,0.3775334540131349
