id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((((t0 - x6) - x2) - (t1 - (((Abs(t2) ^ x1) - (x3 * t3)) * (Sin((Sqrt(Abs((Exp((t4 / x3)) + x8))) + Sqrt(Abs(x1)))) / Sqrt(Abs((Abs((Sin(t5) * x5)) ^ x9))))))))) * (((Abs(t6) ^ x4) - (x9 * t7)) + (x9 / (t8 - x7)))),-2.3629458969165973;2.903743270761955;0.5597110717668539;-0.3019511066953849;-0.8629160763106596;3.5663775876064423;1.0335875258207026;-0.22121747412497245;-5.174868549013855,50,0.3773650416481527,0.39822089291849744,0.4323957217930311,0.3798658505441973
