Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.0063025707340555745,0.8571227383789548,0.010822392763168742,0.8819988536267098,0.8551288712726294
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.0022874112615000218,0.934596549696666,0.004275534578737993,0.9571734832541117,0.9427666751808665
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.0013800498626805663,0.9536530243691211,0.0028175420622942047,0.974161739277487,0.9622837104756959
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.0010854486690000111,0.9559681878119556,0.0025051061207818485,0.9796774692937172,0.9664660524487146
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.0008633196701705672,0.9568823536541969,0.002345142842562344,0.9838363240865708,0.9686073590135121
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.0006763235522216773,0.9574104681637016,0.002313870598298252,0.9873373964610692,0.9690259767280526
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.0005688910745376757,0.9572632010679386,0.002245415617594578,0.9893488226011893,0.9699423314139869
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.0062425712985000525,0.85921696529662,0.010649891527160563,0.8831222051091526,0.8574380139284402
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.002328936628875015,0.9353337904160955,0.004370595962654322,0.9563960162235008,0.9414941608406725
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.0013653927958333489,0.952751481544193,0.002835504303840839,0.9744361591552514,0.9620432636295798
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.001064027208753346,0.9549325878596805,0.002542272779657014,0.9800785368854601,0.9659685306954297
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.0008349588275394559,0.9570645864200423,0.002324382102124065,0.9843673156587083,0.9688852672327319
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.0006574254809922317,0.9584848411922877,0.0022557983370835766,0.987691219395141,0.9698033458564908
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.0005644765452694639,0.9568809231445662,0.0022172477504354034,0.9894314745120251,0.9703193931967639
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.00654648703350001,0.8515421430751151,0.011253287987037041,0.8774320817223422,0.8493608051147018
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.0024889372846527945,0.9300082770726151,0.004602517586762685,0.9534003718112553,0.9383896027086476
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.0013934397939861299,0.9528347111479193,0.0029201710285665164,0.9739110435993918,0.9609098946745737
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.001029358425851129,0.9566866973912141,0.0024553781797057132,0.9807276301362067,0.9671317225191546
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.0008570343828261246,0.9567247306366364,0.0023990015381960845,0.9839540016412109,0.9678863936781199
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.0006871890256258217,0.9573611270562096,0.002267980877749024,0.9871339654530442,0.9696402674637922
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.0005695721147822358,0.957113252367158,0.0022631938717571063,0.9893360716884307,0.9697043474668423
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.006087557148000026,0.8593520828785952,0.010488824789506171,0.8860244886748484,0.8595940916642102
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.0024296843373889116,0.9315381366862414,0.004510755320919052,0.9545097470167335,0.9396179542680725
