-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,72349,-527.39575,-527.39575,0.020098472,0.024198877,0.8579623,0.8478991,-588.0788,-232.7438,7.26,20,"(abs(((2.4130101 - log(abs((1.2652701 + 0.12046144))) + log(abs(X3))) ^ ((pdiv((0.08080662 * X3), X5) + -0.26943985) - log(abs(-0.13931437))) [likelihood params: Float32[0.1417691]]"
2,121845,-527.39575,-527.39575,0.020098472,0.024198877,0.8579623,0.8478991,-588.0788,-232.7438,6.978,20,"(abs(((2.4130101 - log(abs((1.2652701 + 0.12046144))) + log(abs(X3))) ^ ((pdiv((0.08080662 * X3), X5) + -0.26943985) - log(abs(-0.13931437))) [likelihood params: Float32[0.1417691]]"
3,173412,-529.0745,-529.0745,0.020098472,0.024198856,0.8579623,0.8478992,-588.0789,-232.7442,6.368,19,"(abs(((2.4406378 - log(abs((1.2846783 + 0.1398699))) + log(abs(X3))) ^ ((pdiv((0.08080666 * X3), X5) + 0.017338665) - -1.6842432)) [likelihood params: Float32[0.14176925]]"
4,227628,-529.1398,-529.1398,0.020098472,0.024198854,0.8579623,0.8478992,-588.079,-232.74408,5.47,19,"(abs(((2.4406378 - log(abs((1.2846783 + 0.13986997))) + log(abs(X3))) ^ ((pdiv((0.080806635 * X3), X5) + 0.01733866) - -1.6842432)) [likelihood params: Float32[0.14176905]]"
5,296039,-529.1403,-529.1403,0.020098468,0.024198849,0.85796237,0.8478992,-588.07916,-232.74417,4.954,19,"(abs(((2.4406378 - log(abs((1.2846783 + 0.13986997))) + log(abs(X3))) ^ ((pdiv((0.080806635 * X3), X5) + 0.017338652) - -1.6842432)) [likelihood params: Float32[0.14176905]]"
6,369211,-538.7456,-538.7456,0.02009845,0.024198852,0.8579625,0.8478992,-588.0796,-232.74414,6.28,14,"(abs((2.0867846 + log(abs(X3))) ^ ((pdiv((0.080806635 * X3), X5) + 0.017338399) - -1.6842428)) [likelihood params: Float32[-0.14176902]]"
7,454001,-593.344,-593.344,0.017495232,0.02063684,0.87635964,0.8702881,-654.054,-280.3503,8.212,22,"(abs(((4.0594516 - (X3 - (pdiv(X3, (7.806944 - 7.806944)) + -7.0486994))) + log(abs(X3))) ^ ((pdiv(0.19885428, X5) + -0.21359533) - -1.4533099)) [likelihood params: Float32[0.14619254]]"
8,544007,-595.08417,-595.08417,0.017495226,0.020636866,0.8763597,0.8702879,-654.05414,-280.35,9.256,22,"(abs(((-1.3538444 - (X3 - (pdiv(X3, (7.806944 - 7.806944)) + -1.6354011))) + log(abs(X3))) ^ ((pdiv(0.19885504, X5) + -0.21359517) - -1.45331)) [likelihood params: Float32[0.14619254]]"
9,653737,-1370.7129,-1370.7129,0.004244746,0.0033469652,0.970002,0.9789628,-1443.3079,-762.8037,10.962,21,"(14.843959 - ((6.944492 - (1.3522171 + (X3 - (pdiv(X3, (X4 * 17.630194)) + ((X2 * -4.3270948e-6) * X1))))) * X3)) [likelihood params: Float32[0.065151505]]"
10,766858,-1370.7129,-1370.7129,0.004244746,0.0033469652,0.970002,0.9789628,-1443.3079,-762.8037,12.216,21,"(14.843959 - ((6.944492 - (1.3522171 + (X3 - (pdiv(X3, (X4 * 17.630194)) + ((X2 * -4.3270948e-6) * X1))))) * X3)) [likelihood params: Float32[0.065151505]]"
11,877802,-1511.0675,-1511.0675,0.00330867,0.005430567,0.97661734,0.96586645,-1580.3325,-600.41284,14.266,21,"(15.281918 - ((7.0575585 - (1.23915 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485396) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521053]]"
12,1001559,-1511.0675,-1511.0675,0.00330867,0.005430567,0.97661734,0.96586645,-1580.3325,-600.41284,16.318,21,"(15.281918 - ((7.0575585 - (1.23915 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485396) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521053]]"
13,1131712,-1511.0675,-1511.0675,0.00330867,0.005430567,0.97661734,0.96586645,-1580.3325,-600.41284,18.44,21,"(15.281918 - ((7.0575585 - (1.23915 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485396) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521053]]"
14,1261116,-1511.0675,-1511.0675,0.00330867,0.005430567,0.97661734,0.96586645,-1580.3325,-600.41284,20.106,21,"(15.281918 - ((7.0575585 - (1.23915 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485396) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521053]]"
15,1393331,-1511.0675,-1511.0675,0.00330867,0.005430567,0.97661734,0.96586645,-1580.3325,-600.41284,21.198,21,"(15.281918 - ((7.0575585 - (1.23915 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485396) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521053]]"
16,1529549,-1511.0676,-1511.0676,0.0033086683,0.0054305643,0.97661734,0.96586645,-1580.3328,-600.4129,24.338,21,"(15.281918 - ((7.0575585 - (1.2391499 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485438) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521027]]"
17,1667288,-1511.0676,-1511.0676,0.0033086683,0.0054305643,0.97661734,0.96586645,-1580.3328,-600.4129,26.258,21,"(15.281918 - ((7.0575585 - (1.2391499 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485438) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521027]]"
18,1793912,-1511.0676,-1511.0676,0.0033086683,0.0054305643,0.97661734,0.96586645,-1580.3328,-600.4129,28.85,21,"(15.281918 - ((7.0575585 - (1.2391499 + (X3 - (pdiv(X3, (X4 * 14.353847)) + ((X2 * -0.0055485438) * 7.8060975))))) * X3)) [likelihood params: Float32[0.057521027]]"
