Id,Expression,size,MSE_train,MSE_test,FBF_train,FBF_test,R2_train,R2_test
0,(12.986725 * dischargeCycles),1,16104.141865079366,42335.606060606064,3021.358170680104,3021.358170680104,0.8873932874786358,0.4466097706158235
0,exp(((-10.963383) * DeltaVoltage3)),2,10761.854166666666,16010.40909090909,2926.558700879763,2926.558700879763,0.9247487367848826,0.790719803404514
0,(((-156.897278) * initialCapacity) / ((-0.522716) * DeltaVoltage3)),3,5682.0639880952385,10815.89678030303,2780.923494948447,2780.923494948447,0.9602686966250044,0.8586199146014591
0,(((-328.419464) * initialCapacity) / sin((1.588591 * Voltage10))),4,3356.5354662698414,3789.319128787879,2657.2463337272757,2657.2463337272757,0.9765297382819504,0.9504678832543976
0,((((-39.814735) * initialCapacity) / ((-0.115924) * DeltaVoltage3)) - (2.790795 * dischargeCycles)),5,3015.3621031746034,9546.363636363636,2640.934024902167,2640.934024902167,0.978915361256455,0.8752146277308683
0,((((-458.747925) * initialCapacity) / sin((1.557025 * Voltage10))) - (1.901174 * dischargeCycles)),6,1131.6659226190477,2194.6060606060605,2408.515590564496,2408.515590564496,0.9920869314064529,0.9713131884884771
0,(((168.725632 * initialCapacity) / sin((0.786774 * Voltage10))) - (((-188.042679) * initialCapacity) + (1.862348 * dischargeCycles))),8,1090.593501984127,2008.0345643939395,2412.242207756503,2412.242207756503,0.9923741264834549,0.9737519593646415
0,(((768032.625000 * initialCapacity) / (((-3701.785645) * Voltage10) + 14769.357422)) - (((-210.036697) * initialCapacity) + (1.861742 * dischargeCycles))),9,1086.9635416666667,2011.5044981060605,2414.059496516034,2414.059496516034,0.9923995086429861,0.9737066020970463
0,(((362854.500000 * initialCapacity) / (3605.843018 * dischargeCycles)) + ((((-458.861328) * initialCapacity) / sin((1.556983 * Voltage10))) - (1.723969 * dischargeCycles))),10,852.366691468254,1336.6603929924242,2364.1147452999066,2364.1147452999066,0.9940399052744883,0.9825278324720826
0,((((160.973068 * initialCapacity) + ((-1.699668) * dischargeCycles)) + ((1923.209961 * initialCapacity) / (19.110489 * dischargeCycles))) + ((175.714432 * initialCapacity) / sin((0.785643 * Voltage10)))),12,823.8485243055555,1240.8929924242425,2364.3084349235555,2364.3084349235555,0.994239315903023,0.9837796568511192
0,((((184.265091 * initialCapacity) + ((-1.699107) * dischargeCycles)) + ((4135476.250000 * initialCapacity) / (41095.742188 * dischargeCycles))) + ((1792722.875000 * initialCapacity) / (((-8292.936523) * Voltage10) + 33132.269531))),13,820.2664930555555,1243.8341619318182,2364.4258720852013,2364.4258720852013,0.9942643629230126,0.9837412113292545
0,((((-1079918.375000) * initialCapacity) / (((627.194824 * initialCapacity) / sin((2.550165 * Voltage10))) - (((-1280.926758) * initialCapacity) + (11.483891 * dischargeCycles)))) - (((-898.124390) * initialCapacity) + (1.514747 * dischargeCycles))),14,746.012710813492,1842.568300189394,2354.4538936887584,2354.4538936887584,0.9947835755815081,0.9759148530237617
0,((((2069797.625000 * DeltaVoltage3) / (((-5641.223145) * Voltage10) + 21857.587891)) - ((3279.799805 * DeltaVoltage3) + (1.220601 * dischargeCycles))) + (((15986.417969 * initialCapacity) / (136.411911 * dischargeCycles)) - ((-1104.996704) * initialCapacity))),15,589.3699156746031,1240.6451231060605,2302.3286724981162,2302.3286724981162,0.9958788857413743,0.9837828968769888
0,((((2069797.625000 * DeltaVoltage3) / (((-5398.276855) * Voltage10) + 20938.353516)) - ((3294.771240 * DeltaVoltage3) + (1.157610 * dischargeCycles))) + (((15986.417969 * initialCapacity) / ((301.789764 * DeltaVoltage3) + (56.466961 * dischargeCycles))) - ((-1094.305420) * initialCapacity))),17,551.1303323412699,1072.697324810606,2297.3908278205495,2297.3908278205495,0.9961462724673128,0.9859782279297731
