id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(((Abs(Exp(Log(Sin(Sqrt(Abs((Abs(t0) ^ (Exp(x6) - Log((x0 + t1)))))))))) ^ t2) - Sqrt(Abs((Abs(t3) ^ x5))))) ^ (Abs(t4) ^ x4)) - (t5 * x1)),0.9268626804546855;-7.00375753416348e-2;0.4922219231196036;-1.0192032445047778;0.9576549334558451;1.0710215440437503e-2,28,2.525211068451883e-5,2.896512428103066e-5,0.8694127945599193,0.7952877926866777
