id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs((Sin((Abs(t0) ^ (t1 + (x6 - Log(Sin((Sin(Log(Exp(Log(Exp(x0))))) + (x6 - Log(Sin(((Abs(t2) ^ x4) + x4))))))))))) + t3))),-3.756750424986751e-2;1.5053859438770556;-0.7724192741550298;-1.1073977496225941e-2,28,7.086515097804924e-5,1.1124148017982089e-4,0.6335323353787529,0.2137962630001179
