id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs((x0 / t0)) ^ t1) - (Exp((t2 - (t3 * x4))) / ((Abs(t4) ^ x5) - (t5 * x1)))) + Sin((((Abs(Exp(x8)) ^ t6) - x6) * t7))),-0.10502439479299043;-1.3368180910002584e-2;-0.15499955246141406;1.2285975186895406e-2;1.0117238267197455;1.216405188022192e-2;-0.34772359406780123;-2.094016894761196e-2,30,2.2892957175013942e-5,2.5651406942711376e-5,0.8816127753005102,0.8187076262823522
