id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log(Sqrt(Abs((Abs((t0 - Exp(Exp((Sqrt(Abs(x1)) * Sin(((((((x6 * t1) * t2) + t3) * x0) * (Abs(t4) ^ x5)) + (x4 * t5)))))))) ^ t6)))),-0.8723274544538382;-1.0153177194120497;-0.7370590180260014;-0.960721960184802;-0.4570403286050403;0.2987862297772162;0.18129104923050518,29,2.8005139556801154e-5,2.65598266989697e-5,0.8551759510968653,0.8122873322878789
