Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9490857"
5,3937.6873,"(x5 - x0) * 5.8033776"
7,3234.3196,"(x5 * 12.692205) - (x3 * 29.988474)"
9,3202.1519,"((x5 * 12.752055) - (x3 * 28.23335)) - 50.3407"
10,3148.678,"((sin(x5) + x5) * 12.668172) - (x3 * 29.907475)"
11,2895.2852,"(37.33468 + ((x5 * 12.721492) - (x0 * x3))) - x20"
13,2744.121,"(x5 * log(exp(36.779766 - x0) - -566741.8)) - (x3 * 31.95273)"
15,2633.571,"(log(exp((14.551648 - x0) + 20.407715) - -98816.66) * x5) - (x3 * 26.39472)"
17,2192.291,"(log(exp(37.482647 - x0) + ((x3 + -16.319609) * 97592.67)) * x5) - (x3 * 34.19684)"
19,2177.3113,"(log(exp(36.779766 - x0) - (x5 - ((x3 + -16.146452) * 47734.863))) * x5) - (x3 * 31.809038)"
21,2177.2598,"(log(x10 - (x4 - (exp(36.779766 - x0) + ((x3 + -16.146452) * 47734.863)))) * x5) - (x3 * 31.809038)"
23,2151.7852,"(log(34.193718 - ((x0 * 57140.363) - (exp(37.08736 - x0) + ((x3 + -1.287709) * 96745.8)))) * x5) - (x3 * 33.75186)"
24,2070.9797,"(log(exp(37.526012 - x0) - (x5 - ((sin(x5) * 134799.69) + ((x3 + -16.309023) * 99788.6)))) * x5) - (x3 * 34.25399)"
26,2069.53,"(log(exp(37.526012 - x0) - ((x5 * x4) - ((sin(x5) * 134799.69) + ((x3 + -16.309023) * 99788.6)))) * x5) - (x3 * 34.25399)"
29,1872.1106,"(x5 * log(exp(37.639015 - x0) - ((149424.95 - (x3 - (x4 * (x5 * 307.37158)))) - ((x3 + -5.898555) * 149424.95)))) - ((x3 * 29.392004) + 110.207016)"
31,1872.1093,"(x5 * log(exp(37.639015 - x0) - ((149424.95 - ((x5 + x5) - (x4 * (x5 * 307.37158)))) - ((x3 + -5.898555) * 149424.95)))) - ((x3 * 29.392004) + 110.207016)"
33,1858.798,"(x5 * log(((exp(38.049397 - x0) - (x0 + (x3 * 7628.3247))) + x3) - (((x4 * x5) * 497.06622) - ((x3 + -6.857698) * 247214.12)))) - ((x3 * 30.970612) + 105.7391)"
35,1814.05,"(log((exp(38.80366 - x0) - (x3 * ((x3 + x3) * -8039.943))) - ((2153.8916 - (-8039.943 - ((x4 * 1489.6825) * x5))) - (2153.8916 * 1129.5917))) * x5) - ((x3 * 37.33468) + x0)"
37,1806.97,"(log(((exp(38.80366 - x0) - (x3 * ((x3 + x3) * -8039.943))) + x5) - (((x5 * 1489.6825) - (-8039.943 - (x4 * (x5 * 1489.6825)))) - 2.4330552e6)) * x5) - ((x3 * 37.33468) + x0)"
39,1806.6027,"(log(((exp(38.80366 - x0) - (x3 * ((x3 + x3) * -8039.943))) + 38.80366) - (((x5 * 1489.6825) - ((1489.6825 - x13) - (x4 * (x5 * 1489.6825)))) - 2.4330552e6)) * x5) - ((x3 * 37.33468) + x0)"
41,1805.3655,"(log((((exp(38.802444 - x0) - ((x3 * -8040.337) * (x3 + x3))) + -5090.5547) - (x4 + (x4 + -5090.5557))) - (-2.439238e6 - ((x0 * -5051.7715) - (x5 * (x4 * 1486.9985))))) * x5) - ((x3 * 37.330204) + x0)"
49,1804.8859,"(log(((exp(38.80366 - x0) - (x3 * (-8039.943 * (x3 + x3)))) + (x0 * ((37.33468 + 37.33468) - 1489.6825))) - ((37.33468 - ((x0 * (x3 + -5090.555)) - (x5 * (x4 * 1489.6825)))) - ((x4 + 2153.8916) * 1129.5917))) * x5) - ((x3 * 37.33468) + x0)"
