id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,3.246421193217371,"t[0]","$$\theta_{0}$$",3.246421193217371,1,0.8232483270151552,0.8232483270151552,0.7101006422176118,0.8232483270151552,-2.220446049250313e-16,-2.220446049250313e-16,-7.640226001633055e-3,0.8232483270151552,0.8232483270151552,0.7101006422176118
1,0,(x0 ^ 0.6091168074828621),"x[:, 0] ** t[0]","$$x_{0}^{\theta_{0}}$$",0.6091168074828621,3,0.7040174405673575,0.7040174405673575,0.6538177336013078,0.7040174405673575,0.1448297950146974,0.1448297950146974,7.222580901707931e-2,3.9998543065716867,3.9998543065716867,3.949654599605637
2,0,(1.5635666413706817 ^ Sqrt(x0)),"t[0] ** np.sqrt(x[:, 0])","$$\theta_{0}^{\operatorname{sqrt}(x_{0})}$$",1.5635666413706817,4,0.7037864366444082,0.7037864366444082,0.6493728728955179,0.7037864366444082,0.14511039555206728,0.14511039555206728,7.853311277072839e-2,6.24896388112397,6.24896388112397,6.19455031737508
3,0,((x0 * 0.3142160696824466) + 1.0584431773657954),"((x[:, 0] * t[0]) + t[1])","$$\left(\left(x_{0} \cdot \theta_{0}\right) + \theta_{1}\right)$$",0.3142160696824466;1.0584431773657954,5,0.702068822819498,0.702068822819498,0.6554265668762135,0.702068822819498,0.14719678160175143,0.14719678160175143,6.994285780094989e-2,7.633540628418951,7.633540628418951,7.586898372475667
4,0,((Exp(x0) * 3.018294912340302e-4) + 2.752393604014297),"((np.exp(x[:, 0]) * t[0]) + t[1])","$$\left(\left(\operatorname{exp}(x_{0}) \cdot \theta_{0}\right) + \theta_{1}\right)$$",3.018294912340302e-4;2.752393604014297,6,0.7002264653310496,0.7002264653310496,0.6519961560591675,0.7002264653310496,0.14943469381850405,0.14943469381850405,7.481064656983738e-2,10.35685393993565,10.35685393993565,10.308623630663769
5,0,(((x2 * -1.4745982664355624e-2) + 0.5112554118588415) * x0),"(((x[:, 2] * t[0]) + t[1]) * x[:, 0])","$$\left(\left(\left(x_{2} \cdot \theta_{0}\right) + \theta_{1}\right) \cdot x_{0}\right)$$",-1.4745982664355624e-2;0.5112554118588415,7,0.6898520908892385,0.6898520908892385,0.6737822272888119,0.6898520908892385,0.1620364496938247,0.1620364496938247,4.389598401021777e-2,11.95591747792794,11.95591747792794,11.939847614327515
