Complexity,Loss,Equation
1,2.672487e6,"x0"
3,154825.6,"x5 * 56.453926"
4,36818.96,"exp(x4 + x4)"
5,17415.094,"powabs(x4 + x4, x4)"
7,17295.857,"powabs(x4 + x4, x4) + x2"
8,17272.652,"powabs(x4 + x4, x4) + sqrtabs(x5)"
9,16839.734,"powabs(x1, x4) + powabs(x4 + x4, x4)"
11,15638.119,"powabs(x1, x4 + x1) + powabs(x4 + x4, x4)"
12,13096.917,"(exp(log(x4 + exp(x4)) + x4) - x0) - x0"
13,5619.48,"(powabs(x4 + x4, x4) + powabs(powabs(x4, x1), x1)) - x0"
20,4046.8538,"exp(x1 + x4) + (((exp(x4 + x4) + exp(x1)) + x1) - (x0 + (x0 + x0)))"
22,4013.9102,"exp(x1 + x4) + (((exp(x4 + x4) + exp(x1)) + powabs(x1, x1)) - (x0 + (x0 + x0)))"
27,3532.3127,"(((powabs(x1, exp(x1)) + ((exp(x4) + exp(x1)) + powabs(x4, x4))) + x1) + (exp(x4 + x4) - x0)) - (x0 + x0)"
32,3061.4739,"(((exp(powabs(x1, x1)) + ((exp(x4) + exp(powabs(x1, x1))) + powabs(x4, x4))) + x1) + (exp(x4) + (exp(x4 + x4) - x0))) - (x0 + x0)"
34,2908.0881,"(((exp(powabs(x1, x1)) + ((exp(powabs(x1, x1)) + exp(powabs(x1, x1))) + powabs(x4, x4))) + x1) + (exp(x4) + (exp(x4 + x4) - x0))) - (x0 + x0)"
40,2905.7205,"(((exp(powabs(x1, x1)) + ((exp(powabs(x1, x1)) + exp(powabs(x1, x1))) + powabs(x4, x4))) + (powabs(x4, x3 / x4) - -0.01924637)) + (exp(x4) + (exp(x4 + x4) - x0))) - (x0 + x0)"
44,2904.4832,"(((exp(powabs(x1, x1)) + ((exp(powabs(x1, x1)) + exp(powabs(x1, x1))) + powabs(x4, x4))) + (powabs(x4, x3 / ((x4 + x0) + x4)) - -0.01924637)) + (exp(x4) + (exp(x4 + x4) - x0))) - (x0 + x0)"
48,2834.8953,"(((x4 + ((exp(x4) + powabs(x1, x1 + x4)) + (powabs(x1, x4 + x4) + (exp(x4) + powabs(x1, x1 + x4))))) + (exp(x4) + (exp(x4 + x4) - x4))) - (((x0 + exp(x4)) + x4) + (x4 + x0))) - x0"
49,2833.8774,"((((x4 + (exp(x4) + powabs(x1, x1 + x4))) + (powabs(x1, x4 + x4) + (x4 + (x4 + exp(x4))))) + (exp(x4) + (exp(x4 + x4) - x1))) - ((((x0 + (x4 + x4)) + x4) + x4) + (x4 + x0))) - x0"
