25,457649,0.00040605739502855016,0.003973171594761712,39.922,pdiv(0.5011161, pdiv(exp((exp(0.089598104) + (pdiv(X1, -1942.7013) * log(abs(131.48264)))), ((pdiv(log(abs(pdiv(X2, ((22.981844 - pdiv(pdiv((251.93181 - (exp((pdiv(-34.80338, (0.43797487 - 0.117327176)) - 206.59377)) + -111.03253)), X1), pdiv(180.96483, X1))) - X1))), X2) * (log(abs((-1.8197438 + X2)) * 3.88048)) - -4.558017)))
26,480251,0.00038004102372581283,0.0029620529558271502,39.188,pdiv(0.49204817, pdiv(exp((exp(0.08307392) + (pdiv(X1, -1946.9651) * log(abs(118.56972)))), ((pdiv(log(abs(pdiv(X2, ((22.496977 - pdiv(pdiv((251.9345 - (exp((pdiv(-34.80338, (0.43797487 - 0.117327176)) - 206.59377)) + -111.03521)), X1), pdiv(180.95946, X1))) - X1))), X2) * (log(abs((-1.8285972 + X2)) * 3.8743882)) - -4.5666733)))
27,503379,0.000379780841693385,0.0029819592980636395,39.278,pdiv(0.4937414, pdiv(exp((exp(0.08633525) + (pdiv(X1, -1949.0671) * log(abs(111.34166)))), ((pdiv(log(abs(pdiv(X2, ((22.503153 - pdiv(pdiv((251.93446 - (exp((pdiv(-34.80338, (0.43797487 - 0.117327176)) - 206.59377)) + -111.03518)), X1), pdiv(180.95952, X1))) - X1))), X2) * (log(abs((-1.8317802 + X2)) * 3.871949)) - -4.571119)))
28,526458,0.00037831331438231794,0.0029607474878517274,39.426,pdiv(0.5120477, pdiv(exp((exp(0.118877225) + (pdiv(X1, -1942.7645) * log(abs(131.29117)))), ((pdiv(log(abs(pdiv(X2, ((20.20895 - pdiv(pdiv(exp(1.4853678), log(abs(pdiv(X2, (-5.2763615 - X1)))), pdiv(180.95331, X1))) - X1))), X2) * (log(abs((-1.8251944 + X2)) * 3.8761282)) - -4.5537333)))
29,549194,0.00037597390641327363,0.0029662147849429657,38.83,pdiv(0.5115701, pdiv(exp((exp(0.11911148) + (pdiv(X1, -1942.7744) * log(abs(131.26106)))), ((pdiv(log(abs(pdiv(X2, ((19.914803 - pdiv(pdiv(exp(2.2015471), log(abs(pdiv(X2, (-5.2577467 - X1)))), pdiv(180.94936, X1))) - X1))), X2) * (log(abs((-1.8268441 + X2)) * 3.8788493)) - -4.5514054)))
30,572456,0.00033864092192190814,0.0030670705940120152,38.666,pdiv(0.4633632, pdiv(exp((exp(0.10180768) + (pdiv(X1, -1949.1299) * log(abs(111.108826)))), ((pdiv(log(abs(pdiv(X2, ((35.406124 - pdiv(pdiv((250.57779 - (exp((pdiv(-35.122715, (0.43797487 - 0.117327176)) - 206.59377)) + -109.678505)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8611639 + X2)) * 3.8971303)) - -4.5871735)))
31,595641,0.00031995806826919804,0.012649973637649744,39.694,pdiv(0.4412419, pdiv(exp((exp(0.1123261) + (pdiv(X1, -1933.9615) * log(abs(167.59683)))), ((pdiv(log(abs(pdiv(X2, ((42.84361 - pdiv(pdiv((298.45245 - (exp((pdiv(-35.122715, (0.43797487 - 0.117327176)) - 206.59377)) + -157.55316)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8584731 + X2)) * 3.917817)) - -4.5679026)))
32,617289,0.00031905354983677184,0.012016545904890498,38.834,pdiv(0.42894083, pdiv(exp((exp(0.08843249) + (pdiv(X1, -1931.2827) * log(abs(173.63242)))), ((pdiv(log(abs(pdiv(X2, ((42.660767 - pdiv(pdiv((297.07806 - (exp((pdiv(-35.122715, (0.43797487 - 0.117327176)) - 206.59377)) + -156.17879)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.856387 + X2)) * 3.9264376)) - -4.573963)))
33,639457,0.0003163538881379709,0.011019381278361808,39.458,pdiv(0.42251518, pdiv(exp((exp(0.0739212) + (pdiv(X1, -1914.1108) * log(abs(210.66965)))), ((pdiv(log(abs(pdiv(X2, ((42.27701 - pdiv(pdiv((294.3272 - (exp((pdiv(-35.122715, (0.43797487 - 0.117327176)) - 206.59377)) + -153.42793)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8432366 + X2)) * 3.9372787)) - -4.5659347)))
34,661416,0.0003154205125336148,0.0173370373530512,38.218,pdiv(0.41757786, pdiv(exp((exp(0.076071136) + (pdiv(X1, -1912.7751) * log(abs(212.93799)))), ((pdiv(log(abs(pdiv(X2, ((43.9207 - pdiv(pdiv((305.10397 - (exp((pdiv(-35.122715, (0.43797487 - 0.117327176)) - 206.59377)) + -164.2047)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.84659 + X2)) * 3.9374962)) - -4.5653)))
35,684586,0.000314552679244168,0.02080312503367773,40.626,pdiv(0.36213303, pdiv(exp((exp(-0.05659745) + (pdiv(X1, -1890.8126) * log(abs(248.34593)))), ((pdiv(log(abs(pdiv(X2, ((44.448753 - pdiv(pdiv((308.34015 - (exp(((log(abs((0.3762614 + 20.477564)) * 3.6537616) - 206.59377)) + -167.44086)), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8373339 + X2)) * 3.9487848)) - -4.561193)))
36,707069,0.00030972532027189126,0.017101460919728657,40.752,pdiv(0.43985838, pdiv(exp((exp(0.101529956) + (pdiv(X1, -1912.786) * log(abs(212.91972)))), ((pdiv(log(abs(pdiv(X2, ((37.921745 - pdiv(pdiv((305.4242 - (-2.19294 + (log(abs((-2.080269 + X2)) * exp(1.9788679)))), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8370383 + X2)) * 3.9726186)) - -4.6093087)))
37,726465,0.00030943713527703873,0.01681641082092894,39.99,pdiv(0.43999895, pdiv(exp((exp(0.101366445) + (pdiv(X1, -1912.787) * log(abs(212.91815)))), ((pdiv(log(abs(pdiv(X2, ((37.860565 - pdiv(pdiv((305.4416 - (-2.2103364 + (log(abs((-2.071821 + X2)) * exp(2.079785)))), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8374864 + X2)) * 3.9730222)) - -4.609047)))
38,747035,0.0003092364334729101,0.016489155768118473,40.374,pdiv(0.44021332, pdiv(exp((exp(0.10130008) + (pdiv(X1, -1912.7938) * log(abs(212.90671)))), ((pdiv(log(abs(pdiv(X2, ((37.760956 - pdiv(pdiv((305.54636 - (-2.3151076 + (log(abs((-1.6719406 + X2)) * exp(2.1642275)))), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8374573 + X2)) * 3.9730718)) - -4.6090307)))
39,766528,0.00030918296541624865,0.016402121887657137,40.122,pdiv(0.44035357, pdiv(exp((exp(0.10123241) + (pdiv(X1, -1912.7948) * log(abs(212.90514)))), ((pdiv(log(abs(pdiv(X2, ((37.728714 - pdiv(pdiv((305.56088 - (-2.3296363 + (log(abs((-1.6836578 + X2)) * exp(2.2199707)))), X1), pdiv(X1, X1))) - X1))), X2) * (log(abs((-1.8371775 + X2)) * 3.9730074)) - -4.6091056)))
40,786608,0.0002853173762477599,0.04977350921674406,39.272,pdiv(0.35647884, pdiv(exp((exp(-0.05503836) + (pdiv(X1, -1891.511) * log(abs(247.38176)))), ((pdiv(log(abs(pdiv(X2, ((44.869473 - pdiv(pdiv((311.90216 - (exp(((log(abs((0.530402 + 1.1376927)) * X2) - 0.48925987)) + -171.00288)), X1), exp(0.12918134))) - X1))), X2) * (log(abs((-1.8436068 + X2)) * 3.947273)) - -4.562389)))
41,805435,0.00028455616851752333,0.0496920430116611,39.394,pdiv(0.35651124, pdiv(exp((exp(-0.05504891) + (pdiv(X1, -1891.511) * log(abs(247.38179)))), ((pdiv(log(abs(pdiv(X2, ((44.869576 - pdiv(pdiv((311.90216 - (exp(((log(abs((0.54876 + 1.1560507)) * X2) - 0.4861653)) + -171.00288)), X1), exp(0.12730722))) - X1))), X2) * (log(abs((-1.8461126 + X2)) * 3.9489653)) - -4.5609345)))
42,823939,0.00028162969177875205,0.05419782444107193,39.222,pdiv(0.356935, pdiv(exp((exp(-0.055193167) + (pdiv(X1, -1891.4733) * log(abs(247.43416)))), ((pdiv(log(abs(pdiv(X2, ((44.741653 - pdiv(pdiv((311.9068 - (exp(((log(abs((0.88631916 + 1.4936099)) * X2) - 2.7372513)) + -171.00752)), X1), exp(0.13993786))) - X1))), X2) * (log(abs((-1.8442069 + X2)) * 3.9481063)) - -4.5617495)))
43,842161,0.0002802954927779176,0.05453816941507551,38.894,pdiv(0.35702425, pdiv(exp((exp(-0.054760166) + (pdiv(X1, -1891.4559) * log(abs(247.45815)))), ((pdiv(log(abs(pdiv(X2, ((44.72857 - pdiv(pdiv((311.9084 - (exp(((log(abs((1.0587074 + 1.6659981)) * X2) - 3.500802)) + -171.0091)), X1), exp(0.14120577))) - X1))), X2) * (log(abs((-1.8438644 + X2)) * 3.9483345)) - -4.5620704)))
44,860628,0.000259475036336684,0.05699462955698548,39.422,pdiv(0.84620667, pdiv(exp((exp(exp(-0.54366255)) + (pdiv(X1, -1891.5083) * (0.0267547 + X2)))), ((pdiv(log(abs(pdiv(X2, ((44.597748 - pdiv(pdiv((311.90717 - (exp((X2 - 2.901049)) + -171.05823)), X1), exp(0.13737395))) - X1))), X2) * (log(abs((-2.0392635 + X2)) * 4.051315)) - -4.489933)))
45,879706,0.00021241936736287074,0.05793803497354846,39.43,pdiv(0.8471938, pdiv(exp((exp(exp(-0.5445209)) + (pdiv(X1, -1891.5073) * (0.22872211 + X2)))), ((pdiv(log(abs(pdiv(X2, ((44.605732 - pdiv(pdiv((311.90738 - (exp((X2 - 3.0005555)) + -171.05844)), X1), exp(0.13687623))) - X1))), X2) * (log(abs((-2.0771415 + X2)) * 4.0930057)) - -4.4524465)))
46,898423,0.00021216573380393867,0.05436039962577994,38.108,pdiv(0.8462842, pdiv(exp((exp(exp(-0.5437258)) + (pdiv(X1, -1891.5055) * (0.29811305 + X2)))), ((pdiv(log(abs(pdiv(X2, ((44.699043 - pdiv(pdiv((311.90735 - (exp((X2 - 2.9800072)) + -171.05841)), X1), exp(0.1326547))) - X1))), X2) * (log(abs((-2.071679 + X2)) * 4.09404)) - -4.4513187)))
47,918095,0.0002113092445966937,0.03307405423014735,38.976,pdiv(0.8433089, pdiv(exp((exp(exp(-0.5410902)) + (pdiv(X1, -1891.4916) * (0.31449297 + X2)))), ((pdiv(log(abs(pdiv(X2, ((45.487633 - pdiv(pdiv((311.90756 - (exp((X2 - 3.046934)) + -171.05861)), X1), exp(0.103098094))) - X1))), X2) * (log(abs((-2.070961 + X2)) * 4.093926)) - -4.450732)))
48,937874,0.00021102168993882497,0.03221920735217392,38.738,pdiv(0.8431895, pdiv(exp((exp(exp(-0.54099715)) + (pdiv(X1, -1891.4907) * (0.28164813 + X2)))), ((pdiv(log(abs(pdiv(X2, ((45.529182 - pdiv(pdiv((311.9075 - (exp((X2 - 3.0222516)) + -171.05856)), X1), exp(0.10087143))) - X1))), X2) * (log(abs((-2.076612 + X2)) * 4.094455)) - -4.450192)))
49,957370,0.0002106029837918021,0.02342496356748284,38.228,pdiv(0.84037304, pdiv(exp((exp(exp(-0.5385718)) + (pdiv(X1, -1891.4734) * (0.33756754 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.15894 - pdiv(pdiv((311.90765 - (exp((X2 - 3.072886)) + -171.05872)), X1), exp(0.07744505))) - X1))), X2) * (log(abs((-2.0741754 + X2)) * 4.0956664)) - -4.4485993)))
50,975424,0.00021047651558202835,0.023033535902189633,38.826,pdiv(0.84025675, pdiv(exp((exp(exp(-0.53846973)) + (pdiv(X1, -1891.4725) * (0.31791803 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.181038 - pdiv(pdiv((311.90762 - (exp((X2 - 3.0640965)) + -171.0587)), X1), exp(0.07664502))) - X1))), X2) * (log(abs((-2.07624 + X2)) * 4.095415)) - -4.4488087)))
51,997039,0.00021029372466129464,0.017729066916529677,39.352,pdiv(0.83775884, pdiv(exp((exp(exp(-0.53627217)) + (pdiv(X1, -1891.4452) * (0.35475266 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.734406 - pdiv(pdiv((311.90775 - (exp((X2 - 3.10294)) + -171.05882)), X1), exp(0.056479983))) - X1))), X2) * (log(abs((-2.0753427 + X2)) * 4.0962567)) - -4.447563)))
52,1018560,0.00021024046721210363,0.01636363549816989,38.938,pdiv(0.8369968, pdiv(exp((exp(exp(-0.5356018)) + (pdiv(X1, -1891.4177) * (0.35712388 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.901073 - pdiv(pdiv((311.90778 - (exp((X2 - 3.109134)) + -171.05885)), X1), exp(0.050549377))) - X1))), X2) * (log(abs((-2.0759683 + X2)) * 4.0964274)) - -4.4472613)))
53,1039234,0.00021023936527797186,0.016355236877185243,39.148,pdiv(0.83697927, pdiv(exp((exp(exp(-0.53558636)) + (pdiv(X1, -1891.417) * (0.36007887 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.902153 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1097286)) + -171.05885)), X1), exp(0.050544366))) - X1))), X2) * (log(abs((-2.075671 + X2)) * 4.096455)) - -4.4472327)))
54,1059760,0.00021023655537902463,0.015728385062626464,39.194,pdiv(0.83660215, pdiv(exp((exp(exp(-0.53525364)) + (pdiv(X1, -1891.366) * (0.3637019 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.986595 - pdiv(pdiv((311.9078 - (exp((X2 - 3.1152563)) + -171.05887)), X1), exp(0.047539443))) - X1))), X2) * (log(abs((-2.0757148 + X2)) * 4.0965652)) - -4.4470615)))
55,1079951,0.00021023371848523525,0.016368756461685174,40.258,pdiv(0.8369895, pdiv(exp((exp(exp(-0.53559524)) + (pdiv(X1, -1891.2175) * (0.35919192 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.900326 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1097708)) + -171.05885)), X1), exp(0.05061083))) - X1))), X2) * (log(abs((-2.0757122 + X2)) * 4.096464)) - -4.4472265)))
56,1100792,0.00021023120814850994,0.015940740189380142,39.726,pdiv(0.8367422, pdiv(exp((exp(exp(-0.5353774)) + (pdiv(X1, -1891.1841) * (0.3609261 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.957535 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1130652)) + -171.05887)), X1), exp(0.04856637))) - X1))), X2) * (log(abs((-2.0758245 + X2)) * 4.0965443)) - -4.4471064)))
57,1120738,0.00021021724854673897,0.014903389015473063,39.84,pdiv(0.8360778, pdiv(exp((exp(exp(-0.53479266)) + (pdiv(X1, -1890.4288) * (0.36661276 + X2)))), ((pdiv(log(abs(pdiv(X2, ((47.103844 - pdiv(pdiv((311.9078 - (exp((X2 - 3.1225228)) + -171.0589)), X1), exp(0.043360762))) - X1))), X2) * (log(abs((-2.0758383 + X2)) * 4.096782)) - -4.4467626)))
58,1140797,0.00021020959980255226,0.015786653853424315,39.59,pdiv(0.8366937, pdiv(exp((exp(exp(-0.5353383)) + (pdiv(X1, -1890.395) * (0.35484576 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.977932 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1144207)) + -171.05887)), X1), exp(0.04785421))) - X1))), X2) * (log(abs((-2.076309 + X2)) * 4.096557)) - -4.447082)))
59,1159866,0.00021020255487734225,0.016732025797837904,39.694,pdiv(0.8372119, pdiv(exp((exp(exp(-0.5357943)) + (pdiv(X1, -1890.0194) * (0.353059 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.85292 - pdiv(pdiv((311.90775 - (exp((X2 - 3.1063766)) + -171.05884)), X1), exp(0.05229637))) - X1))), X2) * (log(abs((-2.0758708 + X2)) * 4.096483)) - -4.4472475)))
60,1181153,0.00021019837628826697,0.016063560455627443,39.708,pdiv(0.83675677, pdiv(exp((exp(exp(-0.5353939)) + (pdiv(X1, -1889.9897) * (0.36351973 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.941444 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1126802)) + -171.05885)), X1), exp(0.0491318))) - X1))), X2) * (log(abs((-2.0753372 + X2)) * 4.096669)) - -4.446991)))
61,1202114,0.0002101943355878097,0.015457210961957341,39.588,pdiv(0.83644205, pdiv(exp((exp(exp(-0.53511685)) + (pdiv(X1, -1889.8578) * (0.36090374 + X2)))), ((pdiv(log(abs(pdiv(X2, ((47.024143 - pdiv(pdiv((311.9078 - (exp((X2 - 3.1172974)) + -171.05887)), X1), exp(0.04619795))) - X1))), X2) * (log(abs((-2.075905 + X2)) * 4.096717)) - -4.446888)))
62,1222816,0.00021019170389181106,0.01605405163823536,38.95,pdiv(0.8368092, pdiv(exp((exp(exp(-0.5354398)) + (pdiv(X1, -1889.8058) * (0.357042 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.94212 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1121647)) + -171.05885)), X1), exp(0.049114995))) - X1))), X2) * (log(abs((-2.0758772 + X2)) * 4.0966163)) - -4.4470496)))
63,1243772,0.00021018900754292023,0.015450553866624878,39.838,pdiv(0.83643913, pdiv(exp((exp(exp(-0.5351142)) + (pdiv(X1, -1889.6714) * (0.3603865 + X2)))), ((pdiv(log(abs(pdiv(X2, ((47.025043 - pdiv(pdiv((311.9078 - (exp((X2 - 3.1173096)) + -171.05887)), X1), exp(0.046165504))) - X1))), X2) * (log(abs((-2.0759265 + X2)) * 4.0967307)) - -4.4468746)))
64,1264505,0.0002101863089015101,0.016052204165796013,39.458,pdiv(0.8368043, pdiv(exp((exp(exp(-0.5354357)) + (pdiv(X1, -1889.6178) * (0.3570414 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.942406 - pdiv(pdiv((311.90778 - (exp((X2 - 3.112115)) + -171.05885)), X1), exp(0.04910217))) - X1))), X2) * (log(abs((-2.0758522 + X2)) * 4.0966363)) - -4.44703)))
65,1285335,0.00021018356847546564,0.015445124997510785,39.974,pdiv(0.8364368, pdiv(exp((exp(exp(-0.5351126)) + (pdiv(X1, -1889.4813) * (0.35984498 + X2)))), ((pdiv(log(abs(pdiv(X2, ((47.02579 - pdiv(pdiv((311.9078 - (exp((X2 - 3.117316)) + -171.05887)), X1), exp(0.04613788))) - X1))), X2) * (log(abs((-2.07595 + X2)) * 4.0967455)) - -4.4468617)))
66,1305866,0.0002101808743761324,0.016042459460060752,39.758,pdiv(0.83680815, pdiv(exp((exp(exp(-0.5354394)) + (pdiv(X1, -1889.4304) * (0.35555345 + X2)))), ((pdiv(log(abs(pdiv(X2, ((46.94361 - pdiv(pdiv((311.90778 - (exp((X2 - 3.1121912)) + -171.05885)), X1), exp(0.0490607))) - X1))), X2) * (log(abs((-2.0759573 + X2)) * 4.0966387)) - -4.44703)))
