-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=5
----------------------------------
gen,fevals,mse_train,mse_test,avg_len,best_expr
1,6593,0.0021187878425381643,0.002376972456421596,7.424,(abs(((X1 - 35.607655) + X1)) ^ -0.15977784)
2,12207,0.001230746519915995,0.0014652172833315874,7.93,(0.4679122 - (abs(0.023014557) ^ (abs(pdiv((2.5648663 - -3.0649006), X1)) ^ 0.2669809)))
3,18711,0.001230717160853567,0.0014637534793896672,9.612,(0.4679122 - (abs(0.023014557) ^ (abs(pdiv((2.5672903 - -3.0673246), X1)) ^ 0.26693976)))
4,26230,0.001230717160853571,0.0014637534793896672,11.272,(0.4679122 - (abs(0.023014557) ^ (abs(pdiv((2.5672903 - -3.0673246), X1)) ^ 0.26693976)))
5,34642,0.0011657863995493622,0.0018282660310955322,12.646,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
6,42937,0.001165786399549425,0.0018282660310955322,14.412,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
7,50457,0.001165786399549425,0.0018282660310955322,16.426,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
8,56651,0.001165786399549425,0.0018282660310955322,18.976,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
9,63528,0.001165786399549425,0.0018282660310955322,22.472,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
10,71502,0.001165786399549425,0.0018282660310955322,26.058,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
11,80383,0.001165786399549425,0.0018282660310955322,28.936,(pdiv(1758.8304, (2782.9265 - ((X2 - X1) * exp(4.125524)))) - -0.25280634)
12,91664,0.0010503137771251385,0.0013721979134134789,30.866,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.8546352 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.4000999))))))), X1)) ^ 0.28243753))))
13,103140,0.0010482322206162864,0.0013859406868528903,30.888,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533))))
14,114253,0.0010482322206162838,0.0013859406868528903,31.672,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533))))
15,125707,0.0010482322206162838,0.0013859406868528903,34.69,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533))))
16,136389,0.0010482322206162838,0.0013859406868528903,35.182,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533))))
17,147750,0.0010482322206162838,0.0013859406868528903,35.424,exp(pdiv(X2, (abs(0.023014557) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533))))
18,159730,0.0010482322206162812,0.0013859406868528903,35.094,(((2.5672903 - -1.5199888) + X1) - (abs((0.39373636 * exp(pdiv((X1 - pdiv((2.5672903 - -1.5199888), X1)), pdiv((abs(X2) ^ pdiv(168.61514, (0.39373636 * (X2 - (exp(2.4207122) * -0.56637406))))), -0.47346312))))) ^ (abs(pdiv((-5.9661202 - (X1 * exp(pdiv(X2, log(abs(exp(log(abs(0.3946061))))))), X1)) ^ 0.28546533)))
19,171320,0.0009877189224532952,0.001239886135626251,34.44,exp(pdiv(X1, (X1 - (abs(pdiv((-3.392705 - (X1 * exp((X2 * log(abs(log(abs(log(abs(3.8922923))))))), X1)) ^ pdiv((X2 - X1), pdiv((0.5759921 - X1), 0.25017905))))))
20,182994,0.0009328195218277479,0.0012885952905359133,33.986,exp(pdiv(X1, (X1 - (abs(pdiv((-6.803726 - (X1 * exp((X2 * log(abs(log(abs(log(abs(4.265541))))))), X1)) ^ pdiv((X2 - X1), pdiv((5.730295 - X1), 0.3038992))))))
21,193095,0.0009013389447487711,0.0012163691055801264,35.154,exp(pdiv(X1, (X1 - (abs(pdiv((-9.138581 - (X1 * exp((X2 * log(abs(log(abs(log(abs(4.391516))))))), X1)) ^ pdiv((X2 - X1), pdiv((9.002732 - X1), 0.32516393))))))
22,203024,0.0008789615726359182,0.001157568921088489,34.35,(pdiv((2.5672903 - -1.5199888), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-7.851121 - (((-10.65718 - 11.704482) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.3601303))))))), X1)) ^ pdiv((X2 - X1), pdiv((7.0059457 - X1), 0.3118417)))))))
23,211637,0.0008301365924075658,0.0011494931917781402,33.646,(pdiv((2.5672903 - -1.5199888), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-12.257514 - (((-11.299166 - 12.346468) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.747985))))))), X1)) ^ pdiv((X2 - X1), pdiv((11.96738 - X1), 0.36324155)))))))
24,220926,0.0008246796443711078,0.0011289684662384653,32.414,(pdiv((2.5672903 - -1.5199888), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-12.851232 - (((-11.406253 - 12.453555) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.7378263))))))), X1)) ^ pdiv((X2 - X1), pdiv((12.603419 - X1), 0.36548632)))))))
25,231193,0.0008229884637173461,0.001170886695209898,33.42,(pdiv((2.5672903 - -1.5199888), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-13.823292 - (((-8.926305 - 9.973607) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.821898))))))), X1)) ^ pdiv((X2 - X1), pdiv((13.711902 - X1), 0.37685373)))))))
26,241626,0.0008229847071871868,0.0011706485633557473,34.786,(pdiv((2.5672903 - -1.5199888), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-13.820172 - (((-8.924839 - 9.972141) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.819077))))))), X1)) ^ pdiv((X2 - X1), pdiv((13.709666 - X1), 0.37666956)))))))
27,252329,0.0008106985665472322,0.001143328199742562,35.336,(pdiv((2.5672903 - X2), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-12.573185 - ((pdiv((X2 - (log(abs((X2 - (4.1664057 * 0.7605227))) * X2)), -0.2742754) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.735363))))))), X1)) ^ pdiv((X2 - X1), pdiv((12.579711 - X1), 0.36576787)))))))
28,264154,0.0007998534722794323,0.00116170494875236,36.382,(pdiv((2.5672903 - X2), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-13.500018 - ((pdiv((X2 - (log(abs((X2 - (4.1749754 * 0.8082876))) * X2)), -0.3866962) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.8493066))))))), X1)) ^ pdiv((X2 - X1), pdiv((13.606935 - X1), 0.3777231)))))))
29,277150,0.0007915057907165244,0.0011789655505731647,37.066,(pdiv((2.5672903 - X2), X1) - exp(pdiv(X2, (X1 - (abs(pdiv((-13.761207 - ((pdiv((X2 - (log(abs((X2 - (4.1805296 * 0.8377459))) * X2)), -0.5173554) + X1) * exp((X2 * log(abs(log(abs(log(abs(4.8958383))))))), X1)) ^ pdiv((X2 - X1), pdiv((13.903485 - X1), 0.38147596)))))))
30,290621,0.0007736124445963036,0.0012701969639176672,36.66,((X2 * log(abs(log(abs(X2))) - exp(pdiv(X2, (X1 - (abs(pdiv((-6.1615515 - (((pdiv((-7.5203977 - (X1 * (13.79577 - X1))), X2) - (X2 - X1)) + X1) * exp((X2 * log(abs(log(abs(log(abs(3.1542213))))))), X1)) ^ pdiv((X2 - X1), pdiv((X2 - X1), 0.28761774)))))))
31,305594,0.0007097553503432868,0.0008188003423086184,37.166,(4.819077 - exp(pdiv(X2, (abs(-0.05386804) ^ (abs(pdiv((pdiv(X2, -3.8299544) - (X1 * exp(pdiv(X2, -0.8110247)))), (0.15771289 * (log(abs((1.2322772 * X1)) + X1)))) ^ 0.33262476)))))
32,322260,0.0006793594679214594,0.0008165306412441662,38.018,(4.819077 - exp(pdiv(X2, (abs(-0.05386804) ^ (abs(pdiv((pdiv(X2, -4.71532) - (X1 * exp(pdiv(X2, -0.78097534)))), (0.13500173 * (log(abs((2.179807 * X2)) + X1)))) ^ 0.32789236)))))
33,340872,0.0006430466396528613,0.0007808975148317116,37.074,((log(abs(log(abs(log(abs(4.913291))) + ((X1 + -18.915087) * exp((X2 * -0.792588)))) - exp(pdiv(X2, (abs(-2.4014013) ^ (abs(pdiv((pdiv(X2, -5.2347245) - (X1 * exp(pdiv(X2, -0.7780063)))), (0.105901 * (log(abs(-69.888) + X1)))) ^ 0.3471536)))))
34,359125,0.000621369280372503,0.0007467936836490711,37.022,((log(abs(log(abs(log(abs(4.913291))) + ((X1 + -18.915087) * exp((X2 * -0.792588)))) - exp(pdiv(X2, (abs(-2.4014013) ^ (abs(pdiv((pdiv(X2, -7.7601795) - (X1 * exp(pdiv(X2, -0.72518647)))), (0.071785554 * (log(abs(-69.931816) + X1)))) ^ 0.34395033)))))
35,377493,0.0006162117446295211,0.0007433764872946238,38.216,((log(abs(log(abs(log(abs(4.913291))) + ((X1 + -18.915087) * exp((X2 * -0.792588)))) - exp(pdiv(X2, (abs(-2.4014013) ^ (abs(pdiv((pdiv(X2, -8.593911) - (X1 * exp(pdiv(X2, -0.71159416)))), (0.064741984 * (log(abs(-69.95434) + X1)))) ^ 0.34363487)))))
36,396648,0.0005918872062729063,0.0006815960590167708,38.634,((X1 + -1.5199888) - exp(pdiv(X2, (abs(((X2 - log(abs(4.265541)) * X1)) ^ (abs(pdiv((pdiv(X2, -7.698169) - (X1 * exp((X2 * pdiv(X2, -2.991456))))), (0.1068381 * X1))) ^ 0.28931203)))))
