22,399123,0.0007894808645857046,0.050046261543064526,37.42,(pdiv(((pdiv(X1, (exp(-50.71345) + X2)) + 67.86231) + ((X1 - (-60.82268 - X1)) - (log(abs((X2 + (9.241263 + X1))) + pdiv(-50.481987, (((-1.237934 - X2) + X1) + -118.35636))))), ((23.189316 + X1) + (24.969725 - X2))) - 1.9445294)
23,422449,0.0007840871036734897,17.961650931623442,38.052,(pdiv(((pdiv(X1, (exp(-50.71345) + X2)) + 68.77041) + ((X1 - (-61.730774 - X1)) - (log(abs((X2 + (8.758313 + X1))) + pdiv(-50.73433, (((-1.4904574 - X2) + X1) + -118.60889))))), ((23.487438 + X1) + (25.267847 - X2))) - 1.9459759)
24,446609,0.0007776663680145191,0.09839960481044811,37.958,(pdiv(((pdiv(X1, (exp(-30.397709) + X2)) + 104.76337) + ((X1 - (-18.561314 - X1)) - (log(abs((X2 + 37.50031)) + pdiv(42.886772, ((29.122686 - pdiv(X1, (exp(-7.2732396) + X2))) + X2))))), ((21.811172 + X1) + (23.59158 - X2))) - 1.9551643)
25,469117,0.0007391584932243252,0.0014531274297635145,38.464,(pdiv(((pdiv(X1, (exp(-13.73214) + X2)) + 104.14848) + ((X1 - (-17.946434 - X1)) - (log(abs((X2 + exp(-13.320719))) + pdiv(-63.172653, ((-19.560383 - X2) + (86.093124 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((22.435022 + X1) + (24.21543 - X2))) - 1.9575063)
26,491032,0.0007283755782281729,0.001485941221510305,38.99,(pdiv(((pdiv(X1, (exp(-13.732656) + X2)) + 101.59385) + ((X1 - (-15.391799 - X1)) - (log(abs((X2 + exp(-13.320669))) + pdiv(-91.79338, ((-19.43661 - X2) + (86.216896 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((21.562418 + X1) + (23.342825 - X2))) - 1.957424)
27,513968,0.0007228286130212291,0.0014933495425527323,40.602,(pdiv(((pdiv(X1, (exp(-13.732672) + X2)) + 105.18258) + ((X1 - (-18.980526 - X1)) - (log(abs((X2 + exp(-13.320667))) + pdiv(-92.95855, ((-19.402275 - X2) + (86.25123 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((22.84259 + X1) + (24.622997 - X2))) - 1.9628327)
28,536763,0.0007026630840848924,0.0015582300662065388,39.7,(pdiv(((pdiv(X1, (exp(-13.733553) + X2)) + 108.30554) + ((X1 - (-22.10349 - X1)) - (log(abs((X2 + exp(-13.320296))) + pdiv(-213.05951, ((-18.776304 - X2) + (86.8772 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((24.190239 + X1) + (25.970646 - X2))) - 1.976981)
29,559065,0.0007021085836512379,0.0015802864361635204,40.19,(pdiv(((pdiv(X1, (exp(-13.720222) + X2)) + 108.60177) + ((X1 - (-22.39972 - X1)) - (log(abs((X2 + exp(-13.319127))) + pdiv(-222.29312, ((-18.785904 - X2) + (86.8676 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((24.297213 + X1) + (26.07762 - X2))) - 1.9789896)
30,581594,0.0007021085530362692,0.0015803120296491839,40.35,(pdiv(((pdiv(X1, (exp(-13.720222) + X2)) + 108.60178) + ((X1 - (-22.399734 - X1)) - (log(abs((X2 + exp(-13.319127))) + pdiv(-222.29312, ((-18.78591 - X2) + (86.86759 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((24.297167 + X1) + (26.077574 - X2))) - 1.9789867)
31,602982,0.0007021085530157801,0.0015803120296491839,40.772,(pdiv(((pdiv(X1, (exp(-13.720222) + X2)) + 108.60178) + ((X1 - (-22.399734 - X1)) - (log(abs((X2 + exp(-13.319127))) + pdiv(-222.29312, ((-18.78591 - X2) + (86.86759 - (pdiv(X1, (X2 + X2)) + (X1 - X1)))))))), ((24.297167 + X1) + (26.077574 - X2))) - 1.9789867)
32,624490,0.0006887267656179886,1.062624933405079,40.644,(pdiv(((pdiv(X1, ((-4.6305437 + X2) + X2)) + (pdiv(X1, (X1 + X2)) + 120.65933)) + ((X1 - (-38.09902 - X1)) - (log(abs((X2 + 36.99778)) + pdiv(40.43105, ((15.953812 - pdiv(X1, (exp(-55.949093) + X2))) + X2))))), ((24.085947 + X1) + (34.240158 - X2))) - 1.9589444)
33,647059,0.0006830159712817283,11.206708388075555,41.084,(pdiv(((pdiv(X1, ((-4.5715895 + X2) + X2)) + (pdiv(X1, (X1 + X2)) + 117.769615)) + ((X1 - (-35.2093 - X1)) - (log(abs((X2 + 37.2126)) + pdiv(46.769863, ((16.633091 - pdiv(X1, (exp(-55.949093) + X2))) + X2))))), ((22.99619 + X1) + (33.1504 - X2))) - 1.9545302)
34,668963,0.0006128377311351425,0.000908422300145064,41.14,(pdiv(((pdiv(X1, (exp(X2) + -32.10868)) - (((X1 + (2.486126 - pdiv(((-26.754272 + ((-31.346949 + X1) + (-43.71224 + X1))) + 3.3405933), X2))) + X2) + -5.8509007)) + 31.754606), ((119.34039 + X1) + pdiv(((-210.58218 + X1) + (-193.79517 - X2)), X2))) - -0.75842136)
35,691533,0.000553813608698764,0.0007516272990969922,40.914,(pdiv(((pdiv(X1, (exp(X2) + -32.81119)) - (((X1 + (1.191634 - pdiv(((-31.442207 + ((-36.03488 + X1) + (-48.400173 + X1))) + -1.3473408), X2))) + X2) + -7.1453924)) + 33.0491), ((123.826645 + X1) + pdiv(((-211.15594 + X1) + (-194.36893 - X2)), X2))) - -0.75292605)
36,714108,0.0005142642494529912,0.0006729638044576414,41.454,(pdiv(((pdiv(X1, (exp(X2) + -32.9112)) - (((X1 + (2.9163783 - pdiv(((-25.891397 + ((-30.484072 + X1) + (-42.849365 + X1))) + 4.2034683), X2))) + X2) + -5.420648)) + 31.324354), ((144.12805 + X1) + pdiv(((-271.06726 + X1) + (-254.28026 - X2)), X2))) - -0.7612634)
37,735959,0.0004916174272188015,0.000647473764131952,40.592,(pdiv(((pdiv(X1, (exp(X2) + -33.321384)) - (((X1 + (1.7278842 - pdiv(((-29.624817 + ((-34.21749 + X1) + (-46.582783 + X1))) + 0.4700497), X2))) + X2) + -6.6091423)) + 32.512848), ((146.73999 + X1) + pdiv(((-271.47144 + X1) + (-254.68443 - X2)), X2))) - -0.7551601)
38,757932,0.0004895823536591078,0.0006501122275172326,41.724,(pdiv(((pdiv(X1, (exp(X2) + -33.386295)) - (((X1 + (1.3451502 - pdiv(((-30.746983 + ((-35.339657 + X1) + (-47.70495 + X1))) + -0.652116), X2))) + X2) + -6.991876)) + 32.89558), ((149.36757 + X1) + pdiv(((-274.45154 + X1) + (-257.66452 - X2)), X2))) - -0.75197554)
39,779727,0.0004876482928574057,0.0006438565325893391,40.754,(pdiv(((pdiv(X1, (exp(X2) + -33.362484)) - (((X1 + (1.7433007 - pdiv(((-29.537506 + ((-34.13018 + X1) + (-46.495472 + X1))) + 0.55736), X2))) + X2) + -6.5937257)) + 32.49743), ((148.80873 + X1) + pdiv(((-276.38467 + X1) + (-259.59766 - X2)), X2))) - -0.75485915)
40,802127,0.0004858348036721557,0.0006445809824712011,41.712,(pdiv(((pdiv(X1, (exp(X2) + -33.41596)) - (((X1 + (1.3830997 - pdiv(((-30.612326 + ((-35.204998 + X1) + (-47.57029 + X1))) + -0.51745933), X2))) + X2) + -6.9539266)) + 32.85763), ((151.30048 + X1) + pdiv(((-279.26025 + X1) + (-262.47324 - X2)), X2))) - -0.75200605)
41,824552,0.00048411307960010704,0.000639136989096599,39.904,(pdiv(((pdiv(X1, (exp(X2) + -33.34921)) - (((X1 + (1.7596828 - pdiv(((-29.469004 + ((-34.061676 + X1) + (-46.426968 + X1))) + 0.62586194), X2))) + X2) + -6.5773435)) + 32.48105), ((150.7378 + X1) + pdiv(((-281.01123 + X1) + (-264.2242 - X2)), X2))) - -0.75477475)
42,846587,0.00046114488258654045,0.0006206493655735812,40.0,(pdiv(((pdiv(X1, (exp(X2) + -33.593323)) - (((X1 + (1.6095988 - pdiv(((-29.656803 + ((-34.249474 + X1) + (-46.614765 + X1))) + 0.4380634), X2))) + X2) + -6.7274275)) + 32.631134), ((174.11157 + X1) + pdiv(((-336.29108 + X1) + (-319.50406 - X2)), X2))) - -0.7522641)
43,868330,0.0004572846318044107,0.0005990745615492094,40.53,(pdiv(((pdiv(X1, (exp(X2) + -33.700493)) - (((X1 + (1.921014 - pdiv(((-28.771826 + ((-33.364494 + X1) + (-45.729786 + X1))) + 1.3230417), X2))) + X2) + -6.4160123)) + 32.319717), ((174.58832 + X1) + pdiv(((-336.45813 + X1) + (-319.6711 - X2)), X2))) - -0.752698)
44,890624,0.0004564380656510666,0.0006048913865222671,40.212,(pdiv(((pdiv(X1, (exp(X2) + -33.80021)) - (((X1 + (1.7935159 - pdiv(((-29.148565 + ((-33.741234 + X1) + (-46.106525 + X1))) + 0.9463023), X2))) + X2) + -6.5435104)) + 32.447216), ((177.5323 + X1) + pdiv(((-343.50485 + X1) + (-326.71783 - X2)), X2))) - -0.75197446)
45,913343,0.0004560250244182462,0.0005979659991953381,41.666,(pdiv(((pdiv(X1, (exp(X2) + -33.734474)) - (((X1 + (1.9405054 - pdiv(((-28.688663 + ((-33.281334 + X1) + (-45.646626 + X1))) + 1.4062036), X2))) + X2) + -6.396521)) + 32.30023), ((177.73347 + X1) + pdiv(((-343.65854 + X1) + (-326.87152 - X2)), X2))) - -0.7524039)
46,935668,0.00045510700456217307,0.0005991514463841803,41.746,(pdiv(((pdiv(X1, (exp(X2) + -33.808254)) - (((X1 + (1.9630197 - pdiv(((-28.57545 + ((-33.16812 + X1) + (-45.533413 + X1))) + 1.5194167), X2))) + X2) + -6.3740067)) + 32.277714), ((183.58318 + X1) + pdiv(((-357.06247 + X1) + (-340.27545 - X2)), X2))) - -0.75182027)
47,957780,0.000443301359733239,0.0005656891781263526,41.754,(pdiv(((pdiv(X1, (exp(X2) + -33.053856)) - (((X1 + (8.664552 - pdiv(((-9.315735 + ((-14.983534 + X1) + (-27.348825 + X1))) + 19.704002), X2))) + X2) + 0.32752594)) + 25.57618), ((171.92725 + X1) + pdiv(((-341.97116 + pdiv(X1, (X1 + 8.250411))) + (-325.13293 - X2)), X2))) - -0.8475943)
48,980590,0.0004422790138509285,0.0005685121775838121,41.65,(pdiv(((pdiv(X1, (exp(X2) + -33.059704)) - (((X1 + (8.796986 - pdiv(((-8.869224 + ((-14.537023 + X1) + (-26.902313 + X1))) + 20.150515), X2))) + X2) + 0.4599594)) + 25.443747), ((169.78122 + X1) + pdiv(((-339.0705 + pdiv(X1, (X1 + 8.358938))) + (-322.23227 - X2)), X2))) - -0.8495165)
49,1003858,0.0004410217437877038,0.000573611390121373,42.214,(pdiv(((pdiv(X1, (exp(X2) + -33.090435)) - (((X1 + (8.733738 - pdiv(((-8.931719 + ((-14.599517 + X1) + (-26.964808 + X1))) + 20.08802), X2))) + X2) + 0.396712)) + 25.506996), ((171.81377 + X1) + pdiv(((-341.73105 + pdiv(-132.5812, (X1 + 8.3358555))) + (-324.89282 - X2)), X2))) - -0.8475509)
50,1026808,0.0004390772780768817,0.0005613938599502169,42.02,(pdiv(((pdiv(X1, (exp(X2) + -33.004856)) - (((X1 + (8.365052 - pdiv(((-10.138217 + ((-15.806015 + X1) + (-28.171305 + X1))) + 18.881523), X2))) + X2) + 0.028026637)) + 25.87568), ((169.73096 + X1) + pdiv(((-334.5775 + pdiv(-133.1964, (X1 + 2.7426193))) + (-317.7393 - X2)), X2))) - -0.8450597)
51,1049282,0.0004136698307143605,0.00046939188413093935,41.24,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -28.857285)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-47.8888 + X1))) + -15.614386), X2))) + 28.582952) + -12.732313)) + 38.636017), ((158.35747 + X1) + pdiv(((-432.59012 + (-136.72052 + X2)) + -46.293663), X2))) - -0.83520746)
52,1071366,0.0004007640873092967,0.00045255849489902534,41.78,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -28.394354)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-41.844448 + X1))) + -9.57003), X2))) + 29.516905) + -11.798361)) + 37.702065), ((156.79228 + X1) + pdiv(((-433.48376 + (-137.61418 + X2)) + -47.18732), X2))) - -0.8427107)
53,1093726,0.00039387054560508525,0.0004527654846012314,42.188,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -29.004557)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-43.07391 + X1))) + -10.799491), X2))) + 29.287931) + -12.027334)) + 37.931038), ((167.03412 + X1) + pdiv(((-447.49298 + (-151.62341 + X2)) + -61.196552), X2))) - -0.83736205)
54,1116438,0.00038982957396792924,0.0004492018702537084,42.036,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -28.764898)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.726814 + X1))) + -7.452397), X2))) + 29.80948) + -11.505786)) + 37.40949), ((166.18546 + X1) + pdiv(((-447.9838 + (-152.11424 + X2)) + -61.68738), X2))) - -0.8416528)
55,1139224,0.00038770189201248385,0.0004554681143720221,41.776,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -29.073126)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-40.40547 + X1))) + -8.131055), X2))) + 29.684204) + -11.631063)) + 37.534767), ((171.9382 + X1) + pdiv(((-455.7824 + (-159.91284 + X2)) + -69.485985), X2))) - -0.8386267)
56,1161717,0.0003865387246850764,0.00045680059699636943,42.75,(pdiv(((pdiv(((X2 + X1) + X1), (exp(X2) + -28.95218)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.615982 + X1))) + -6.341567), X2))) + 29.964396) + -11.350873)) + 37.254578), ((171.48799 + X1) + pdiv(((-456.04123 + (-160.17165 + X2)) + -69.74479), X2))) - -0.8409627)
57,1184747,0.0003779280280211742,0.000433864263651331,43.654,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -24.944185)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.44838 + X1))) + -7.173966), X2))) + 29.775793) + -11.539476)) + 37.44318), ((169.9948 + X1) + pdiv(((-456.57382 + (-160.70424 + X2)) + -70.27738), X2))) - -0.83669466)
58,1207460,0.00037470720743837117,0.00041104726864203375,43.102,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.108501)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-42.652283 + X1))) + -10.377868), X2))) + 29.291615) + -12.023656)) + 37.92736), ((172.52083 + X1) + pdiv(((-457.65207 + (-161.78249 + X2)) + -71.35563), X2))) - -0.83164513)
59,1231125,0.00037246983984928956,0.00042680724164493363,42.906,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.144632)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-40.15599 + X1))) + -7.881577), X2))) + 29.660894) + -11.654376)) + 37.558083), ((173.08405 + X1) + pdiv(((-460.409 + (-164.53941 + X2)) + -74.11256), X2))) - -0.8345973)
60,1254914,0.00037065284556101223,0.00041336889726293545,42.748,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.260626)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-41.99051 + X1))) + -9.716094), X2))) + 29.379627) + -11.935642)) + 37.839348), ((175.27994 + X1) + pdiv(((-462.07028 + (-166.2007 + X2)) + -75.773834), X2))) - -0.8313691)
61,1278842,0.00036907794254765385,0.00042784779948634336,42.562,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.303127)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.863243 + X1))) + -7.5888276), X2))) + 29.698061) + -11.6172085)) + 37.520916), ((175.79619 + X1) + pdiv(((-464.37613 + (-168.50656 + X2)) + -78.07969), X2))) - -0.83386767)
62,1302268,0.00036732841571969385,0.00043150830818585107,43.188,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.715649)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-41.354492 + X1))) + -9.080076), X2))) + 29.444479) + -11.87079)) + 37.774498), ((177.75374 + X1) + pdiv(((-467.09155 + (-171.222 + X2)) + -80.79513), X2))) - -0.83152497)
63,1324834,0.00036593100607014423,0.00042943958689103826,42.454,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.473516)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.557762 + X1))) + -7.2833467), X2))) + 29.737413) + -11.577855)) + 37.481564), ((178.84445 + X1) + pdiv(((-468.77896 + (-172.90942 + X2)) + -82.48255), X2))) - -0.8330117)
64,1347300,0.00036492502213665757,0.0004308885505972399,42.782,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.764557)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-40.828323 + X1))) + -8.553908), X2))) + 29.52393) + -11.79134)) + 37.69505), ((180.22238 + X1) + pdiv(((-470.574 + (-174.70447 + X2)) + -84.277596), X2))) - -0.83109146)
65,1369529,0.0003635089937869099,0.0004225247848063567,42.522,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.73633)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.78092 + X1))) + -7.506505), X2))) + 29.689644) + -11.625627)) + 37.529335), ((182.354 + X1) + pdiv(((-473.54233 + (-177.67279 + X2)) + -87.24592), X2))) - -0.8312778)
66,1390877,0.00036245449898109896,0.0004205482390211153,42.99,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.89648)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-40.603474 + X1))) + -8.329061), X2))) + 29.560755) + -11.754516)) + 37.658226), ((184.39565 + X1) + pdiv(((-475.9946 + (-180.12506 + X2)) + -89.6982), X2))) - -0.82972836)
67,1411387,0.00036197045885576077,0.0004327042176232224,42.324,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.773169)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.470085 + X1))) + -7.19567), X2))) + 29.736898) + -11.578372)) + 37.482082), ((184.32431 + X1) + pdiv(((-476.41983 + (-180.55028 + X2)) + -90.12341), X2))) - -0.8309238)
68,1432505,0.0003616279765336412,0.0004293379083650345,42.002,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.897383)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-40.21618 + X1))) + -7.941763), X2))) + 29.615955) + -11.699316)) + 37.603027), ((185.74146 + X1) + pdiv(((-478.05453 + (-182.18497 + X2)) + -91.7581), X2))) - -0.8295061)
69,1452964,0.0003607037007079066,0.0004513647969239141,41.896,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.0188)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.73212 + X1))) + -6.457703), X2))) + 29.832176) + -11.483095)) + 37.386806), ((188.54982 + X1) + pdiv(((-482.95276 + (-187.0832 + X2)) + -96.656334), X2))) - -0.8302974)
70,1473788,0.0003604202866816034,0.00043975778289749817,42.46,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -25.983126)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-39.04501 + X1))) + -6.770594), X2))) + 29.793205) + -11.522065)) + 37.425777), ((188.99905 + X1) + pdiv(((-483.0298 + (-187.16023 + X2)) + -96.73337), X2))) - -0.8295545)
71,1494092,0.0003602237302357687,0.00044493264025400177,41.678,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.0718)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.67011 + X1))) + -6.395693), X2))) + 29.848131) + -11.467138)) + 37.37085), ((191.30411 + X1) + pdiv(((-486.32947 + (-190.4599 + X2)) + -100.03304), X2))) - -0.82906896)
72,1515073,0.0003602233194534733,0.0004454932671645071,42.3,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.073187)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.67143 + X1))) + -6.3970113), X2))) + 29.847435) + -11.467834)) + 37.371548), ((191.29424 + X1) + pdiv(((-486.33194 + (-190.46237 + X2)) + -100.035515), X2))) - -0.82907516)
73,1536121,0.0003602233194591621,0.0004454932671645071,41.792,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.073187)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.67143 + X1))) + -6.3970113), X2))) + 29.847435) + -11.467834)) + 37.371548), ((191.29424 + X1) + pdiv(((-486.33194 + (-190.46237 + X2)) + -100.035515), X2))) - -0.82907516)
74,1557305,0.0003602233194591621,0.0004454932671645071,42.52,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.073187)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.67143 + X1))) + -6.3970113), X2))) + 29.847435) + -11.467834)) + 37.371548), ((191.29424 + X1) + pdiv(((-486.33194 + (-190.46237 + X2)) + -100.035515), X2))) - -0.82907516)
75,1578320,0.0003602233194591621,0.0004454932671645071,42.13,(pdiv(((pdiv(((X1 + X1) + X1), (exp(X2) + -26.073187)) - (((X1 + (X2 - pdiv(((X2 + (X1 + (-38.67143 + X1))) + -6.3970113), X2))) + 29.847435) + -11.467834)) + 37.371548), ((191.29424 + X1) + pdiv(((-486.33194 + (-190.46237 + X2)) + -100.035515), X2))) - -0.82907516)
76,1599151,0.00034332530625364555,0.0003652918678019943,41.918,(pdiv(((pdiv((X1 * 12.025802), (exp(X2) + -8.92764)) - (((X1 + (15.106705 - pdiv((163.09454 + (X2 - pdiv(-31.437534, 41.10631))), X2))) + 42.302853) + 3.4135275)) + 22.146269), ((149.47661 + X1) + pdiv(((-445.4057 + (-149.53621 + X2)) + X2), X2))) - -1.1704957)
