-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=5
----------------------------------
gen,fevals,mse_train,mse_test,avg_len,best_expr
1,6791,0.0012307272061020137,0.0014640427388899104,7.702,((-0.31719938 * (exp((X1 - -0.6400412)) + X1)) - (abs((-0.17725791 * X1)) ^ -0.26704502))
2,12784,0.0012307171608535723,0.0014637535219958443,8.296,((-0.31719938 * (exp((X1 - -0.6400412)) + X1)) - (abs((-0.17747442 * X1)) ^ -0.26693976))
3,20259,0.0012307171608535723,0.0014637535219958443,10.222,(X2 + ((-0.82284 * (X1 - exp(X2))) + pdiv((0.42225596 + X2), pdiv((abs(X2) ^ 0.68134063), (abs((-0.17747442 * X1)) ^ -0.26693976)))))
4,28803,0.0012167403444617805,0.0019069403262917703,14.55,(pdiv((11.640152 * log(abs(-11.802183)), (X1 - -40.678677)) - (-0.2201279 - 0.031978447))
5,37067,0.0012144213549491868,0.001807211608078651,17.026,(pdiv((13.667334 * log(abs(-8.878239)), (X1 - -45.808823)) - (-0.22437882 - pdiv((-0.18281047 - ((-0.026884058 + log(abs(1.882425)) - log(abs(-2.25657))), exp(pdiv(51.073986, (X1 * -4.5241466))))))
6,43169,0.0012095874523916853,0.0014614173835375227,17.996,(pdiv((7.304016 * log(abs(X1)), (X1 - -46.737415)) - (-0.02169231 - pdiv((-0.11577546 - ((-0.09391907 + log(abs(1.8462521)) - log(abs(-2.285782))), exp(pdiv(51.09733, (X1 * -4.2613845))))))
7,48554,0.0012091828623129442,0.0014659812624742117,18.678,(pdiv((7.028497 * log(abs(X1)), (X1 - -45.115932)) - (0.07169398 - pdiv((-0.07723569 - ((-0.13245884 + log(abs(1.8247508)) - log(abs(-2.3023129))), exp(pdiv(50.97866, (X1 * -5.6839347))))))
8,55498,0.0012087792877164348,0.0014904745839406167,19.536,(pdiv((6.6299 * log(abs(X1)), (X1 - -41.202827)) - (0.1570508 - pdiv((-0.04116835 - ((-0.16852617 + log(abs(1.8049672)) - log(abs(-2.3179696))), exp(pdiv(50.814445, (X1 * -7.156854))))))
9,64317,0.0011907292611277362,0.0017236896695752922,18.996,(pdiv((11.956731 * log(abs(-12.400036)), (X1 - -49.0996)) - (pdiv((0.0076770615 * -65.160126), (X1 - X2)) - (0.0521596 - -0.19766164)))
10,77945,0.0011431854342762423,0.0023014239178146905,18.752,(pdiv((14.589215 * 3.130352), (X1 - -58.869205)) - (-0.1449621 - pdiv((-0.5867694 - (0.14011858 - log(abs(-2.0668252))), pdiv(X2, (0.092834204 - X1)))))
11,93426,0.0011420783968627256,0.0023222204430814715,20.21,(pdiv((14.610815 * 3.231045), (X1 - -60.460323)) - (-0.13845928 - pdiv((-0.5867874 - (0.14013655 - log(abs(-2.0668163))), pdiv(X2, (0.42534196 - X1)))))
12,115783,0.001019216190738748,0.0013282208792769435,24.222,(pdiv((14.968928 * 2.2750795), (X1 - -70.5596)) - (-0.34815034 - pdiv((-3.0857131 - (2.6390624 - ((((-0.02111891 * X2) * (X1 + -40.28938)) - (3.1364007 + 0.75889003)) - -7.3613377))), X1)))
13,138832,0.0008411461921093207,0.00140910869110775,26.486,(pdiv((-1.1248286 * log(abs((X1 * X1))), ((pdiv((0.58429927 * -65.13722), (X1 - -38.86694)) - (-0.7397836 - 0.5942815)) - -11.237521)) - ((-1.2807711 - pdiv((-0.5883332 - (0.14168234 - log(abs(-2.0675054))), pdiv(X2, (6.6835585 - X1)))) - (-0.00042993235 * X1)))
14,163778,0.0008342083756874202,0.0013189234547231299,28.672,(pdiv((-1.1852971 * log(abs((X1 * X1))), ((pdiv((1.5348588 * -65.14575), (X1 - -38.8685)) - (-0.6901957 - 0.5446936)) - -11.187933)) - ((-1.3754017 - pdiv((-0.58833885 - (0.14168799 - log(abs(-2.0675027))), pdiv(X2, (6.8555646 - X1)))) - (-0.00045239713 * X1)))
15,188859,0.0008325922319197085,0.0012980462265043645,29.074,(pdiv((-1.2257763 * log(abs((X1 * X1))), ((pdiv((1.8941776 * -65.15421), (X1 - -38.86689)) - (-0.6419794 - 0.4964773)) - -11.139717)) - ((-1.4336143 - pdiv((-0.5883449 - (0.14169398 - log(abs(-2.0674987))), pdiv(X2, (7.0388737 - X1)))) - (-0.00045086961 * X1)))
16,215998,0.00074018708557003,0.0012410819342519085,31.008,(pdiv((7.21018 * log(abs(X1)), (X1 - -41.44906)) - (pdiv(30.829344, (X1 - X2)) - (0.14149033 - (-0.4489565 - pdiv((-3.774856 - (3.328205 - ((pdiv((-4.543243 * -65.08616), X1) - (X2 * ((0.07215641 * X1) + -6.0155697))) - -6.6721945))), X1)))))
17,245567,0.0007399645929871209,0.0012161339620639826,33.062,(pdiv((7.6956687 * log(abs(X1)), (X1 - -41.50746)) - (pdiv(30.78296, (X1 - X2)) - (0.1395815 - (-0.44704765 - pdiv((-4.167978 - (3.721327 - ((pdiv((-4.738237 * -65.09977), X1) - (X2 * ((0.07215846 * X1) + -6.010212))) - -6.2790728))), X1)))))
18,277292,0.0006544849947700943,0.0013454492548863465,35.016,(pdiv((-1.5449424 * log(abs((X1 * X1))), ((pdiv((0.0059886244 * -65.129326), (X1 - -38.850056)) - (-0.959433 - X2)) - -11.4571705)) - ((-1.2569665 - pdiv((-2.3143218 - (1.867671 - log(abs(-64.995155))), pdiv(X2, (7.4404635 - X1)))) - (-0.0012132438 * (X1 - 2.321803))))
19,311100,0.0006480956296421052,0.0013327986394675753,36.944,(pdiv((-1.6626592 * log(abs((X1 * X1))), ((pdiv((-0.33760184 * -65.129295), (X1 - -38.85022)) - (-1.7047093 - X2)) - -12.202447)) - ((-1.2394764 - pdiv((-2.314166 - (1.8675153 - log(abs(-64.995155))), pdiv(X2, (7.292546 - X1)))) - (-0.0011378545 * (X1 - 2.3217819))))
20,346323,0.0005371575503500729,0.0010440298316993903,38.702,(pdiv((-1.3172146 - log(abs((X1 * X1))), ((pdiv((X1 * -65.16269), (X1 - X1)) - (-0.55166125 - 0.40615916)) - -11.049399)) - ((-1.2919276 - pdiv((0.06587895 - pdiv(0.06872128, log(abs(X2))), pdiv(X2, (12.365865 - X1)))) - (-0.004907285 * (log(abs((X1 * X1)) - X1))))
21,381440,0.0005366490559108596,0.001030021541737289,38.43,(pdiv((-1.3177483 - log(abs((X1 * X1))), ((pdiv((X1 * -65.16269), (X1 - X1)) - (-0.58406824 - 0.43856618)) - -11.081806)) - ((-1.2855194 - pdiv((0.066798985 - pdiv(0.069626704, log(abs(X2))), pdiv(X2, (12.54518 - X1)))) - (-0.004969647 * (log(abs((X1 * X1)) - X1))))
22,417681,0.00040645278643809565,0.0009693864447631405,39.642,(pdiv((-2.1937826 * log(abs((-2.3966315 * X1))), ((pdiv((((-0.15946916 * X1) + -4.4652724) * -65.17507), (exp(pdiv(40.55391, X2)) - -38.891083)) - (-0.6290595 - 0.48355737)) - -11.126797)) - ((-1.4329385 - pdiv((-2.3183 - (1.8716491 - log(abs(-64.995094))), pdiv(X2, (12.085416 - X1)))) - (-0.0031378989 * (X1 - 2.3198848))))
23,454010,0.00037238811714824594,0.0008232582558517203,40.264,(pdiv((-2.1941285 * log(abs((-2.3989847 * X1))), ((pdiv((((-0.2733445 * X1) + -4.4681892) * -65.17555), (exp(pdiv(40.54871, X2)) - -38.891056)) - (-0.6264451 - 0.48094302)) - -11.124183)) - ((-1.4389244 - pdiv((-2.320418 - (1.873767 - log(abs(-64.99506))), pdiv(X2, (12.08669 - X1)))) - (-0.0041527376 * (X1 - 2.3199031))))
24,490586,0.0003678294360232148,0.0008342321380038732,41.624,(pdiv((-2.2435145 * log(abs((-2.3977418 * X1))), ((pdiv((((-0.29106265 * X1) + -4.47277) * -65.17594), (exp(pdiv(40.541107, X2)) - -38.891117)) - (-0.61553407 - 0.47003195)) - -11.113272)) - ((-1.4689947 - pdiv((-2.3209224 - (1.8742716 - log(abs(-64.995056))), pdiv(X2, (12.090464 - X1)))) - (-0.0043644593 * X1)))
25,526652,0.0003421580373241188,0.001982014094726246,41.588,(pdiv((-0.9691304 - log(abs((X1 * X1))), ((pdiv(log(abs(-2.025203), (((-1.9577224 * -65.10795) - 0.648962) - X1)) - pdiv(X2, (0.5384206 - log(abs(-65.01561)))) - -10.260547)) - ((-1.2857293 - pdiv((0.060354125 - pdiv(0.06492962, log(abs(X2))), pdiv(X2, (12.680883 - X1)))) - (-0.004300318 * (log(abs((X1 * X1)) - X1))))
26,561618,0.00029890839964299786,0.0006816713387724039,41.95,(pdiv((-1.6519004 - log(abs((X1 * X1))), ((pdiv(-13.214138, ((-0.79194695 - 0.64644486) - (X1 * X1))) - pdiv(X2, (1.8202559 - log(abs(-64.99589)))) - -9.428607)) - ((-1.3499446 - pdiv((0.05935001 - pdiv(0.065024234, log(abs(X2))), pdiv(X2, (12.824885 - X1)))) - (-0.0040935087 * (log(abs((X1 * X1)) - X1))))
27,596666,0.00028288523217061284,0.0005539135673481579,42.386,(pdiv((-1.6993756 - log(abs((X1 * X1))), ((pdiv(-13.213127, ((-0.79199934 - 0.64649725) - (X1 * X1))) - pdiv(X2, (2.1101072 - log(abs(-64.991425)))) - -9.549197)) - ((-1.3242147 - pdiv((0.070296586 - pdiv(0.07615766, log(abs(X2))), pdiv(X2, (12.832178 - X1)))) - (-0.0048577203 * (log(abs((X1 * X1)) - X1))))
28,630929,0.00027782478335740317,0.0005611527836805099,42.6,(pdiv((-1.8402567 - log(abs((X1 * X1))), ((pdiv(-13.218654, ((-0.791611 - 0.6461089) - (X1 * X1))) - pdiv(X2, (2.2536244 - log(abs(-64.98922)))) - -9.153805)) - ((-1.3495955 - pdiv((0.069528565 - pdiv(0.07579949, log(abs(X2))), pdiv(X2, (12.859258 - X1)))) - (-0.004766656 * (log(abs((X1 * X1)) - X1))))
29,665466,0.0002770600956998321,0.0005409446894835398,43.77,(pdiv((-1.8455917 - log(abs((X1 * X1))), ((pdiv(-13.218917, ((-0.7915886 - 0.6460865) - (X1 * X1))) - pdiv(X2, (2.31393 - log(abs(-64.98829)))) - -9.177221)) - ((-1.3431642 - pdiv((0.07048864 - pdiv(0.07678829, log(abs(X2))), pdiv(X2, (12.860676 - X1)))) - (-0.004825387 * (log(abs((X1 * X1)) - X1))))
30,697845,0.0002746335569963743,0.0005176982676012862,43.814,(pdiv((-1.6604979 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-10.958517 * X1) - (X1 * X1))) - pdiv(X2, (2.2000203 - log(abs(-64.99005)))) - -9.311864)) - ((-1.3081917 - pdiv((0.071445115 - pdiv(0.07749242, log(abs(X2))), pdiv(X2, (12.861612 - X1)))) - (-0.0049087903 * (log(abs((12.787092 - X1)) - X1))))
31,727668,0.0002727852532029396,0.0005240698003417567,44.278,(pdiv((-1.7324159 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-10.958789 * X1) - (X1 * X1))) - pdiv(X2, (2.2778628 - log(abs(-64.98885)))) - -9.078843)) - ((-1.3228004 - pdiv((0.07086686 - pdiv(0.07715841, log(abs(X2))), pdiv(X2, (12.880053 - X1)))) - (-0.004845912 * (log(abs((12.83474 - X1)) - X1))))
32,754963,0.00027250042351680936,0.0005119450767964754,43.648,(pdiv((-1.7347264 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-10.958811 * X1) - (X1 * X1))) - pdiv(X2, (2.315513 - log(abs(-64.98827)))) - -9.092714)) - ((-1.3184676 - pdiv((0.07152722 - pdiv(0.07783626, log(abs(X2))), pdiv(X2, (12.881406 - X1)))) - (-0.0048870994 * (log(abs((12.838515 - X1)) - X1))))
33,781516,0.0002687613272751596,0.0005202782860212782,44.202,(pdiv((-2.0922203 - log(abs((X1 * X1))), ((pdiv(-13.210103, ((1.8951601 - -1.3347353) - X1)) - pdiv(X2, (2.9942055 - log(abs(-64.97783)))) - -9.098818)) - ((-1.3036397 - pdiv((0.0668608 - pdiv(0.07390553, log(abs(X2))), pdiv(X2, (log(abs(X2) - X1)))) - (-0.004396141 * (log(abs((X1 * X1)) - X1))))
34,808426,0.00026846267515767485,0.00046184664332442566,44.844,(pdiv((-1.8204756 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-0.80088675 - X1) - -1.3278204)) - pdiv(X2, (1.8478714 - log(abs(-64.99546)))) - -8.627318)) - ((-1.4310485 - pdiv((0.017062433 - pdiv(0.0047777076, log(abs(log(abs(X2)))), pdiv(X2, (12.952306 - X1)))) - ((-0.9982896 * X1) + X1)))
35,834951,0.0002653013235537111,0.00048012929140897744,44.91,(pdiv((-1.6347344 - log(abs((X1 * X1))), ((pdiv(-64.99298, ((-0.79271007 - X1) - (X1 * X1))) - pdiv(X2, (2.6327593 - log(abs(-64.98339)))) - -9.060092)) - ((-1.2736837 - pdiv((0.07183534 - pdiv(0.07849798, log(abs(X2))), pdiv(X2, (12.899776 - X1)))) - (-0.004836031 * (log(abs((12.891523 - X1)) - X1))))
36,860635,0.00026448831515093975,0.00048596826617171686,44.246,(pdiv((-1.5762416 - log(abs((X1 * X1))), ((pdiv(-64.99403, ((-0.79233944 - X1) - (X1 * X1))) - pdiv(X2, (2.5544083 - log(abs(-64.9846)))) - -9.189241)) - ((-1.2699503 - pdiv((0.07188665 - pdiv(0.07836302, log(abs(X2))), pdiv(X2, (12.896744 - X1)))) - (-0.0048664524 * (log(abs((12.904437 - X1)) - X1))))
37,887108,0.0002641732398964495,0.0004818252434502697,44.954,(pdiv((-1.5615958 - log(abs((X1 * X1))), ((pdiv(-64.99631, ((-0.79153717 - X1) - (X1 * X1))) - pdiv(X2, (2.5538511 - log(abs(-64.984604)))) - -9.261468)) - ((-1.2651724 - pdiv((0.0716112 - pdiv(0.07804044, log(abs(X2))), pdiv(X2, (12.897542 - X1)))) - (-0.004845376 * (log(abs((12.935962 - X1)) - X1))))
38,912577,0.0002640675275054604,0.0004789748241260751,43.868,(pdiv((-1.6227322 - log(abs((X1 * X1))), ((pdiv(-65.0043, ((-0.78875566 - X1) - (X1 * X1))) - pdiv(X2, (2.575783 - log(abs(-64.98427)))) - -9.227588)) - ((-1.2693537 - pdiv((0.071749 - pdiv(0.078239955, log(abs(X2))), pdiv(X2, (12.929864 - X1)))) - (-0.0048475536 * (log(abs((13.051555 - X1)) - X1))))
39,938948,0.0002630210937980026,0.00045383494053635476,44.714,(pdiv((-1.5988405 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-0.8948615 - 0.12032064) - (X1 * -1.3015645))) - pdiv(X2, (2.2024395 - log(abs(-64.99002)))) - -8.797241)) - ((-1.363671 - pdiv((0.017060682 - pdiv(0.0048062364, log(abs(log(abs(X2)))), pdiv(X2, (13.002376 - X1)))) - (-0.0016788538 * (log(abs(X1) - X1))))
40,965982,0.0002611741915626117,0.00042644378528505387,44.062,(pdiv((-1.6593652 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-0.89954513 - 0.12500428) - (X1 * -1.2865572))) - pdiv(X2, (2.3442235 - log(abs(-64.98784)))) - -8.665804)) - ((-1.3648382 - pdiv((0.017285457 - pdiv(0.004898322, log(abs(log(abs(X2)))), pdiv(X2, (13.017465 - X1)))) - (-0.0016770217 * (log(abs(X1) - X1))))
41,992925,0.00026019982018663933,0.0004359487735190216,44.07,(pdiv((-1.677755 - log(abs((X1 * X1))), ((pdiv(log(abs(X1), ((-0.9066785 - 0.13213763) - (X1 * -1.2554756))) - pdiv(X2, (2.3512015 - log(abs(-64.98773)))) - -8.561899)) - ((-1.3726068 - pdiv((0.017135791 - pdiv(0.004887005, log(abs(log(abs(X2)))), pdiv(X2, (13.029335 - X1)))) - (-0.0016615496 * (log(abs(X1) - X1))))
