28,576682,0.0005856821559091837,0.0013529290341203267,38.55,(pdiv((((12.671971 + (((-100.8767 - pdiv((exp(log(abs(pdiv(X2, -1.2233453))) + X1), pdiv(X1, -0.007830595))) * log(abs(X2)) - 15.64756)) + (X1 - 2.9688828)) + X1), pdiv((X2 - 3.5455353), 0.00014955335)) + (0.1342404 - pdiv(-7.733472, (pdiv((0.4857485 - (X1 - 18.959776)), -6.516037) + 12.527899))))
29,611704,0.0005856464708917506,0.0013537277875893046,37.698,(pdiv((((12.674781 + (((-100.87358 - pdiv((exp(log(abs(pdiv(X2, -1.2233527))) + X1), pdiv(X1, -0.009810369))) * log(abs(X2)) - 15.644751)) + (X1 - 2.9660733)) + X1), pdiv((X2 - 3.5455928), 0.00014855548)) + (0.13511081 - pdiv(-7.7197857, (pdiv((0.4856051 - (X1 - 18.959633)), -6.501591) + 12.528832))))
30,647343,0.0005837672695181676,0.001976295352607861,38.902,(pdiv((exp(pdiv((pdiv(pdiv(-0.27047744, (0.65742755 - (X1 - X1))), -1.0297382e9) + pdiv((X2 + X1), X1)), ((0.4779841 - (X1 - 19.067812)) - 3.5466719))) + (X1 * -0.024642255)), pdiv((X2 - 3.536574), -0.009396534)) + (0.16611385 - pdiv(-7.2653565, (pdiv((0.53428763 - (X1 - 19.008314)), -5.3971114) + 12.298897))))
31,685775,0.0005468775998004717,0.001339579096713354,40.354,(pdiv((((-4.618317 + (((-100.88064 - pdiv((exp(log(abs(pdiv(X2, (X1 - X2)))) + X1), pdiv((X2 - 3.5031724), -0.14664757))) * log(abs(X2)) - pdiv(2.1655757, X1))) + 12.514363) + X1), pdiv((X2 - 3.3987908), 0.00025999037)) + (0.15973715 - pdiv(-7.483335, (pdiv((0.49139854 - (X1 - 18.96543)), -6.1426353) + 12.495838))))
32,722160,0.0005359386864095503,0.0012898690989514784,40.126,(pdiv((((-4.618611 + (((-100.88101 - pdiv((exp(log(abs(pdiv(X2, (X1 - X2)))) + X1), pdiv((X2 - 3.4372323), -0.15572587))) * log(abs(X2)) - pdiv(2.1655922, X1))) + 12.51407) + X1), pdiv((X2 - 3.4670727), 0.00024760512)) + (0.1586685 - pdiv(-7.501309, (pdiv((0.49270058 - (X1 - 18.966732)), -6.148264) + 12.48784))))
33,760276,0.0005256562764246115,0.00126700405405915,40.416,(pdiv((((-4.6185603 + (((-100.88095 - pdiv((exp(log(abs(pdiv(X2, (X1 - X2)))) + X1), pdiv((X2 - 3.444572), -0.21173622))) * log(abs(X2)) - pdiv(2.1652343, 0.14645715))) + 12.51412) + X1), pdiv((X2 - 3.4389234), 0.00023717865)) + (0.15974976 - pdiv(-7.5042534, (pdiv((0.49260962 - (X1 - 18.96664)), -6.1529922) + 12.488399))))
34,797667,0.0005200876842429446,0.0012280381683777073,40.126,(pdiv((((-4.619087 + (((-100.88164 - pdiv((exp(log(abs(pdiv(X2, (X1 - X2)))) + X1), pdiv((X2 - 3.3727045), -0.26957944))) * log(abs(X2)) - pdiv(2.1688426, 0.09290832))) + 12.513593) + X1), pdiv((X2 - 3.476133), 0.00022099832)) + (0.15868387 - pdiv(-7.5269465, (pdiv((0.4930231 - (X1 - 18.967054)), -6.1755056) + 12.485856))))
35,836141,0.0005110694967191676,0.0012196943401923202,40.722,(pdiv((((-4.6192665 + (((-100.88188 - pdiv((exp(log(abs(pdiv(X2, (X1 - X2)))) + X1), pdiv((X2 - 3.3987749), -0.33229518))) * log(abs(X2)) - pdiv(2.170787, 0.04720758))) + 12.513413) + X1), pdiv((X2 - 3.439233), 0.00021520324)) + (0.15892686 - pdiv(-7.5287914, (pdiv((0.49191383 - (X1 - 18.965944)), -6.1916018) + 12.492707))))
36,874866,0.0004107945036400821,0.0008920077912212185,41.478,(pdiv((((-4.6192503 + (((-100.881165 - pdiv((exp(log(abs(-6.380023)) + X1), pdiv((X2 - 3.3040438), -0.5347217))) * -100.81603) - pdiv(2.1709063, 0.040594198))) + 12.513431) + X1), pdiv((X2 - 3.1612513), -8.82127e-6)) + (0.18933752 - pdiv(-7.4926615, (pdiv((-0.0025920277 - (X1 - 18.96397)), -6.1716805) + 12.50493))))
37,914186,0.00039966842468022604,0.0009337667812618167,41.568,(pdiv((((-4.6192503 + (((-100.88118 - pdiv((exp(log(abs(-6.3802414)) + X1), pdiv((X2 - 3.2652586), -0.5306707))) * -100.81602) - pdiv(2.1709027, 0.04080721))) + 12.513431) + X1), pdiv((X2 - 3.1155043), -9.772955e-6)) + (0.19263764 - pdiv(-7.488578, (pdiv((1.2913637e-5 - (X1 - 18.966576)), -6.134147) + 12.488858))))
38,953601,0.00039806484271385795,0.0009138125000303434,41.256,(pdiv((((-4.619249 + (((-100.881325 - pdiv((exp(log(abs(-6.3804474)) + X1), pdiv((X2 - 3.2892942), -0.4997489))) * -100.815994) - pdiv(2.170868, 0.042650256))) + 12.513432) + X1), pdiv((X2 - 3.1190102), -1.0109962e-5)) + (0.19553895 - pdiv(-7.4842577, (pdiv((0.0015272627 - (X1 - 18.96809)), -6.109958) + 12.47957))))
39,992421,0.0003930240940120152,0.0009555665329449881,41.454,(pdiv((((-4.619247 + (((-100.88149 - pdiv((exp(log(abs(12.513846)) + X1), pdiv((X2 - 3.3069963), -0.44251567))) * -100.81589) - pdiv(2.1708286, 0.0446418))) + 12.513433) + X1), pdiv((X2 - 3.0413592), -1.1812682e-5)) + (0.2044789 - pdiv(-7.422797, (pdiv((0.0060670497 - (X1 - 18.97263)), -5.978022) + 12.451838))))
40,1032105,0.00039281374541366975,0.0009437258293245733,41.826,(pdiv((((-4.6192474 + (((-100.88146 - pdiv((exp(log(abs(12.514034)) + X1), pdiv((X2 - 3.3060417), -0.4437207))) * -100.81586) - pdiv(2.1708357, 0.0442966))) + 12.513433) + X1), pdiv((X2 - 3.0417032), -1.1746737e-5)) + (0.20524958 - pdiv(-7.4084234, (pdiv((0.0049174554 - (X1 - 18.97148)), -5.9744906) + 12.45871))))
41,1072925,0.0003922974354962521,0.0009684253413419202,41.516,(pdiv((((-4.619246 + (((-100.881615 - pdiv((exp(3.416926) + X1), pdiv((X2 - 3.259884), -0.40915188))) * -100.81586) - pdiv(2.1708019, 0.04595605))) + 12.513435) + X1), pdiv((X2 - 3.042451), -1.3401161e-5)) + (0.21021561 - pdiv(-7.4050775, (pdiv((0.004596229 - (X1 - 18.971159)), -5.9743433) + 12.4606285))))
42,1114808,0.0003713320939668278,0.0008497239115931647,41.954,(pdiv((((-4.6192656 + (((-100.88118 - pdiv((pdiv(2.16574, (X2 - 3.411392)) + X1), pdiv((X2 - 3.1721632), -0.61372393))) * -6.5588155) - pdiv(2.1712089, 0.03191946))) + 12.513416) + X1), pdiv((X2 - 2.975924), -0.00021319116)) + (0.2173096 - pdiv(-7.357069, (pdiv((-0.0048603415 - (X1 - 18.961702)), -6.0337653) + 12.518183))))
43,1157561,0.0003671581729577398,0.0008183209223459308,42.086,(pdiv((((-4.619268 + (((-100.881165 - pdiv((pdiv(2.1683483, (X2 - 3.4304235)) + X1), pdiv((X2 - 3.2126572), -0.5677259))) * -6.554232) - pdiv(2.1712282, 0.033961974))) + 12.513413) + X1), pdiv((X2 - 2.9658542), -0.00022815133)) + (0.22360854 - pdiv(-7.3314714, (pdiv((-0.0019034895 - (X1 - 18.964659)), -5.965529) + 12.500345))))
44,1199567,0.0003641236761338273,0.0008379649827138681,40.928,(pdiv((((-4.619272 + (((-100.881134 - pdiv((pdiv(2.168202, (X2 - 3.4238672)) + X1), pdiv((X2 - 3.1838825), -0.57892287))) * -6.55477) - pdiv(2.1713588, 0.025340023))) + 12.513409) + X1), pdiv((X2 - 2.9446926), -0.00023202352)) + (0.22335999 - pdiv(-7.3031664, (pdiv((-0.0032028386 - (X1 - 18.96336)), -5.9469857) + 12.508097))))
45,1241030,0.0003616045322112999,0.0008203282303751645,40.602,(pdiv((((-4.6192737 + (((-100.88113 - pdiv((pdiv(2.1692624, (X2 - 3.4307683)) + X1), pdiv((X2 - 3.196526), -0.54756546))) * -6.55187) - pdiv(2.171407, 0.02136129))) + 12.513408) + X1), pdiv((X2 - 2.940225), -0.00024845568)) + (0.22740598 - pdiv(-7.290901, (pdiv((-0.0019568338 - (X1 - 18.964605)), -5.9163365) + 12.500687))))
46,1284361,0.0003593728813504357,0.0008269586138980566,41.676,(pdiv((((-4.619275 + (((-100.88112 - pdiv((pdiv(2.1695373, (X2 - 3.4286573)) + X1), pdiv((X2 - 3.180967), -0.539193))) * -6.5510287) - pdiv(2.171464, 0.016497023))) + 12.513407) + X1), pdiv((X2 - 2.925471), -0.00026014604)) + (0.2282801 - pdiv(-7.2644634, (pdiv((-0.0026836095 - (X1 - 18.963879)), -5.8928413) + 12.504986))))
47,1327176,0.0003572342485790959,0.0007933805397035438,41.106,(pdiv((((-5.736189 + (((-100.88112 - pdiv((pdiv(2.1704566, (X2 - 3.4340637)) + X1), pdiv((X2 - 3.1871963), -0.50459266))) * -6.5481524) - pdiv(2.1714797, 0.014565479))) + 12.513407) + X1), pdiv((X2 - 2.9202056), -0.00028845167)) + (0.2345151 - pdiv(-7.2485647, (pdiv((-0.0019475735 - (X1 - 18.964615)), -5.864038) + 12.5006485))))
48,1370093,0.00035443253888758273,0.0008132643914427664,41.646,(pdiv((((-5.7361894 + (((-100.88112 - pdiv((pdiv(2.170628, (X2 - 3.4317856)) + X1), pdiv((X2 - 3.1734135), -0.5007103))) * -6.5478215) - pdiv(2.171499, 0.012047612))) + 12.513407) + X1), pdiv((X2 - 2.9084096), -0.00029481435)) + (0.23275769 - pdiv(-7.2241673, (pdiv((-0.0028853498 - (X1 - 18.963676)), -5.8456035) + 12.506147))))
49,1413930,0.00035271396599422834,0.0008067388072416926,42.14,(pdiv((((-5.7361894 + (((-100.88112 - pdiv((pdiv(2.1710684, (X2 - 3.4340978)) + X1), pdiv((X2 - 3.1743047), -0.48270386))) * -6.546438) - pdiv(2.1715045, 0.01113868))) + 12.513407) + X1), pdiv((X2 - 2.9048846), -0.00031081276)) + (0.2353211 - pdiv(-7.2139974, (pdiv((-0.0026526058 - (X1 - 18.96391)), -5.830124) + 12.5047865))))
50,1457326,0.0003487225963887027,0.000808493663226349,41.814,(pdiv((((-5.7361894 + (((-100.88112 - pdiv((pdiv(2.1721568, (X2 - 3.434954)) + X1), pdiv((X2 - 3.1552825), -0.45080662))) * -6.544065) - pdiv(2.1715212, 0.008247693))) + 12.513407) + X1), pdiv((X2 - 2.8800008), -0.00035528743)) + (0.23729633 - pdiv(-7.152885, (pdiv((-0.0040128347 - (X1 - 18.96255)), -5.771515) + 12.512716))))
51,1500907,0.0003461223511223265,0.0007713860922078658,41.726,(pdiv((((-5.7361894 + (((-100.88112 - pdiv((pdiv(2.1723711, (X2 - 3.436144)) + X1), pdiv((X2 - 3.1556013), -0.44269657))) * -6.5435066) - pdiv(2.1715202, 0.008510006))) + 12.513407) + X1), pdiv((X2 - 2.8785033), -0.00037261963)) + (0.24248308 - pdiv(-7.147683, (pdiv((-0.003854884 - (X1 - 18.962708)), -5.763092) + 12.511805))))
52,1543526,0.0003419682219223705,0.0007553343121706694,40.93,(pdiv((((-5.7361894 + (((-100.88112 - pdiv((pdiv(2.1736295, (X2 - 3.440463)) + X1), pdiv((X2 - 3.1485689), -0.41680938))) * -6.5417523) - pdiv(2.1715236, 0.00786646))) + 12.513407) + X1), pdiv((X2 - 2.860555), -0.00041326496)) + (0.25149342 - pdiv(-7.0946445, (pdiv((-0.0042754766 - (X1 - 18.962286)), -5.702573) + 12.514229))))
53,1585200,0.0003329511122967008,0.0006954524173785622,40.932,(pdiv((((log(abs(-0.0250248) + (((-100.88194 - pdiv((-6.118275 + X1), pdiv((X2 - 3.287328), -0.73837125))) * -6.5789723) - pdiv(-4.619898, 0.057442233))) + X1) + X1), pdiv((X2 - 2.8183022), -0.00019025181)) + (0.25532004 - pdiv(-6.9146323, (pdiv((-0.0020428072 - (X1 - 18.964518)), -5.455769) + 12.501843))))
54,1625950,0.0003298089352184073,0.0007071066871703223,40.8,(pdiv((((log(abs(-0.023850936) + (((-100.88175 - pdiv((-6.1177635 + X1), pdiv((X2 - 3.2508934), -0.7512635))) * -6.577465) - pdiv(-4.6194096, 0.09505464))) + X1) + X1), pdiv((X2 - 2.783468), -0.00020569676)) + (0.25707117 - pdiv(-6.900179, (pdiv((-0.0015433223 - (X1 - 18.965017)), -5.431205) + 12.499121))))
55,1667185,0.00032630749674679416,0.0006846155793004918,41.038,(pdiv((((log(abs(-0.02365238) + (((-100.88172 - pdiv((-6.117275 + X1), pdiv((X2 - 3.2575154), -0.7014433))) * -6.5713344) - (X2 - 2.924216))) + X1) + X1), pdiv((X2 - 2.773768), -0.00022933658)) + (0.26151466 - pdiv(-6.8842835, (pdiv((-0.0016612683 - (X1 - 18.9649)), -5.412479) + 12.499761))))
56,1708999,0.0003185788453615393,0.0006882917760869505,41.418,(pdiv(((((X1 - 18.95954) + (((-100.88164 - pdiv((pdiv(-0.47971782, -100.881004) + X1), pdiv((X2 - 3.230208), -0.6883618))) * -6.563188) - pdiv(2.1714811, 3.651881))) + 12.513485) + X1), pdiv((X2 - 2.8333323), -0.0002345902)) + (0.270002 - pdiv(-6.7972674, (pdiv((0.003899991 - (X1 - 18.97046)), -5.2222066) + 12.478631))))
57,1750581,0.00031460909252590196,0.0006456949379977571,41.972,(pdiv(((((X1 - 18.959625) + (((-100.88107 - pdiv((0.0031058702 + X1), pdiv((X2 - 3.2489977), -0.6638312))) * -6.5518756) - pdiv(2.1715047, 3.651867))) + 12.513398) + X1), pdiv((X2 - 2.7693396), -0.00024563924)) + (0.27578685 - pdiv(-6.7271914, (pdiv((-0.003317325 - (X1 - 18.963243)), -5.221053) + 12.516319))))
58,1792427,0.000311444359932933,0.0006635386814177866,42.002,(pdiv(((((X1 - 18.959732) + (((-100.88037 - pdiv((0.004360791 + X1), pdiv((X2 - 3.2394726), -0.6543971))) * -6.5400705) - pdiv(2.171534, 3.6518495))) + 12.51329) + X1), pdiv((X2 - 2.7040262), -0.00027671648)) + (0.28197676 - pdiv(-6.7402444, (pdiv((0.0019925449 - (X1 - 18.968554)), -5.171427) + 12.488606))))
59,1833996,0.0003081298744435734,0.0006161105705572551,41.968,(pdiv(((((X1 - 18.959837) + (((-100.880554 - pdiv((0.0059710452 + X1), pdiv((X2 - 3.256462), -0.622441))) * -6.52634) - pdiv(2.1715672, 3.1430147))) + 12.513187) + X1), pdiv((X2 - 2.6448107), -0.00029357307)) + (0.2909925 - pdiv(-6.658658, (pdiv((-0.005173209 - (X1 - 18.961388)), -5.1546326) + 12.525665))))
60,1875138,0.0003058828805436795,0.0006399245076355056,41.926,(pdiv(((((X1 - 18.959885) + (((-100.87937 - pdiv((0.0064284345 + X1), pdiv((X2 - 3.2288136), -0.63529086))) * -6.5226173) - pdiv(2.171576, 3.6518245))) + X2) + X1), pdiv((X2 - 2.6168473), -0.00031058013)) + (0.2928999 - pdiv(-6.665848, (pdiv((-0.0015870573 - (X1 - 18.964973)), -5.119104) + 12.5071745))))
61,1916513,0.00030141484189373144,0.0005895470753366081,41.596,(pdiv(((((X1 - 18.960165) + (((-100.87754 - pdiv((0.010150668 + X1), pdiv((X2 - 3.2668843), -0.576953))) * -6.4885693) - pdiv(2.1716528, 3.6517787))) + X2) + X1), pdiv((X2 - 2.489571), -0.00035688616)) + (0.31121027 - pdiv(-6.5473557, (pdiv((-0.006309565 - (X1 - 18.96025)), -5.023756) + 12.531305))))
62,1958048,0.0002987200196939397,0.0005982088089166032,41.158,(pdiv(((((X1 - 18.960188) + (((-100.877396 - pdiv((0.010301492 + X1), pdiv((X2 - 3.2458272), -0.5946166))) * -6.487852) - pdiv(2.171659, 3.6517751))) + X2) + X1), pdiv((X2 - 2.4781682), -0.00036106075)) + (0.30999556 - pdiv(-6.549058, (pdiv((-0.0048266375 - (X1 - 18.961733)), -5.007396) + 12.52386))))
63,1998972,0.00029794331179818954,0.0006018298556214066,41.442,(pdiv(((((X1 - 18.960226) + (((-100.87715 - pdiv((0.01068814 + X1), pdiv((X2 - 3.2549808), -0.5880957))) * -6.4834585) - pdiv(2.1716692, 3.651769))) + X2) + X1), pdiv((X2 - 2.4658425), -0.00036627662)) + (0.31066814 - pdiv(-6.554711, (pdiv((-0.003120979 - (X1 - 18.963438)), -4.9934278) + 12.515321))))
64,2038967,0.0002973812349119603,0.0006019227666733027,41.16,(pdiv(((((X1 - 18.960257) + (((-100.87695 - pdiv((0.010981336 + X1), pdiv((X2 - 3.2430103), -0.59453666))) * -6.480991) - pdiv(2.1716776, 3.651764))) + X2) + X1), pdiv((X2 - 2.4532106), -0.00037229183)) + (0.31216267 - pdiv(-6.54473, (pdiv((-0.0031171015 - (X1 - 18.963442)), -4.9802775) + 12.515302))))
65,2079969,0.00029687361841072504,0.0006036669975712081,41.424,(pdiv(((((X1 - 18.960287) + (((-100.876755 - pdiv((0.011317163 + X1), pdiv((X2 - 3.2541807), -0.58753157))) * -6.4772887) - pdiv(2.171686, 3.651759))) + X2) + X1), pdiv((X2 - 2.4439335), -0.0003727331)) + (0.31212118 - pdiv(-6.543575, (pdiv((-0.002582605 - (X1 - 18.963976)), -4.9720693) + 12.51264))))
66,2120738,0.00028815003146877657,0.0005880602551685407,41.776,(pdiv(((((X1 - 18.961096) + (((-100.87152 - pdiv((0.019714935 + X1), pdiv((X2 - 3.2489586), -0.5492035))) * -6.3921003) - pdiv(-7.348314, 3.6522045))) + X2) + X1), pdiv((X2 - 2.1608806), -0.00048321538)) + (0.34270132 - pdiv(-6.3583026, (pdiv((-0.002501597 - (X1 - 18.964056)), -4.7272205) + 12.512321))))
67,2161953,0.00028558776774837184,0.0005507057811598621,42.558,(pdiv(((((X1 - 18.96115) + (((-100.87118 - pdiv((0.020268714 + X1), pdiv((X2 - 3.2617607), -0.54302216))) * -6.3861365) - pdiv(-7.348299, 3.652234))) + X2) + X1), pdiv((X2 - 2.149627), -0.0004883494)) + (0.34428817 - pdiv(-6.327289, (pdiv((-0.0057158936 - (X1 - 18.960842)), -4.7257385) + 12.527516))))
68,2202430,0.0002845965848249339,0.0005615959798331945,41.374,(pdiv(((((X1 - 18.961332) + (((-100.87001 - pdiv((0.021767464 + X1), pdiv((X2 - 3.2518518), -0.54647404))) * -6.367945) - pdiv(-7.348249, 3.652335))) + X2) + X1), pdiv((X2 - 2.1052222), -0.0005117686)) + (0.3482176 - pdiv(-6.318138, (pdiv((-0.0024261663 - (X1 - 18.964132)), -4.672279) + 12.511983))))
69,2243988,0.00028310729503958613,0.0005608642623399936,41.576,(pdiv(((((X1 - 18.96132) + (((-100.87009 - pdiv((3.1396253 + X1), pdiv((X2 - 3.2292607), -0.55071604))) * -6.369517) - pdiv(-7.3482523, 3.6523283))) + X2) + X1), pdiv((X2 - 2.107975), -0.00052678864)) + (0.35159564 - pdiv(-6.3014927, (pdiv((-0.0043367003 - (X1 - 18.962221)), -4.673685) + 12.52091))))
